retro_id,team,date,IP,H,R,ER,BB,SO,W,L,QS,fanduel_points,number,starter,opp,home,HR
barrj003,ANA,2021-08-31,4.1,6,2,2,2,2,0,0,0,13.0,0.0,1.0,NYA,1.0,2.0
barrj003,ANA,2021-09-06,7.0,8,3,3,0,3,0,1,1,25.0,0.0,1.0,TEX,1.0,0.0
barrj003,ANA,2021-09-20,5.1,10,2,2,0,5,0,1,0,25.0,0.0,1.0,HOU,1.0,1.0
barrj003,ANA,2021-09-25,2.0,3,0,0,0,0,0,0,0,6.0,0.0,1.0,SEA,1.0,0.0
bassc001,OAK,2021-05-22,7.2,5,2,2,1,8,1,0,1,51.0,0.0,1.0,ANA,0.0,0.0
bassc001,OAK,2021-07-30,7.0,6,0,0,1,7,1,0,1,52.0,0.0,1.0,ANA,0.0,0.0
bauet001,LAN,2021-05-09,6.0,4,2,2,2,9,0,1,1,43.0,0.0,1.0,ANA,0.0,0.0
benjw001,TEX,2021-05-26,3.0,4,2,2,0,4,0,0,0,15.0,0.0,,ANA,0.0,0.0
berrj001,MIN,2021-05-20,5.0,3,3,3,1,7,1,0,0,33.0,0.0,1.0,ANA,0.0,1.0
berrj001,TOR,2021-08-12,4.1,8,6,6,4,3,0,1,0,4.0,0.0,1.0,ANA,0.0,0.0
bolar001,KCA,2021-06-08,2.0,0,0,0,0,5,0,0,0,21.0,0.0,,ANA,0.0,0.0
bowdb001,COL,2021-07-26,0.2,0,0,0,0,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
bowdb001,COL,2021-07-28,2.0,0,0,0,1,4,0,0,0,18.0,0.0,,ANA,0.0,0.0
brebj001,SFN,2021-06-23,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
brenj001,KCA,2021-06-08,1.0,1,0,0,1,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
bubik001,KCA,2021-06-08,4.0,6,6,6,2,4,0,1,0,6.0,0.0,1.0,ANA,0.0,4.0
bumma001,CHA,2021-04-01,0.2,2,2,0,1,1,0,1,0,5.0,0.0,,ANA,0.0,0.0
bumma001,CHA,2021-04-04,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
bundd001,ANA,2021-04-01,6.0,6,3,3,1,6,0,0,1,31.0,0.0,1.0,CHA,1.0,1.0
bundd001,ANA,2021-04-06,6.0,4,2,2,2,10,0,0,1,46.0,0.0,1.0,HOU,1.0,2.0
bundd001,ANA,2021-04-19,5.0,7,5,5,2,6,0,1,0,18.0,0.0,1.0,TEX,1.0,1.0
bundd001,ANA,2021-05-08,3.1,5,6,6,1,3,0,1,0,1.0,0.0,1.0,LAN,1.0,0.0
bundd001,ANA,2021-05-23,2.1,5,4,4,1,2,0,0,0,1.0,0.0,1.0,OAK,1.0,2.0
bundd001,ANA,2021-06-07,5.2,6,2,2,0,2,1,0,0,23.0,0.0,1.0,KCA,1.0,1.0
bundd001,ANA,2021-06-20,4.0,4,2,1,3,2,0,0,0,15.0,0.0,1.0,DET,1.0,0.0
bundd001,ANA,2021-07-05,1.2,1,3,2,2,2,0,0,0,5.0,0.0,,BOS,1.0,1.0
bundd001,ANA,2021-07-16,0.1,3,1,1,0,1,0,0,0,1.0,0.0,,SEA,1.0,1.0
bundd001,ANA,2021-07-29,4.1,2,3,3,4,2,0,1,0,10.0,0.0,1.0,OAK,1.0,0.0
bundd001,ANA,2021-08-11,4.0,4,3,3,0,2,0,1,0,9.0,0.0,1.0,TOR,1.0,2.0
canng001,ANA,2021-04-20,2.1,2,2,2,0,2,1,0,0,13.0,0.0,,TEX,1.0,1.0
canng001,ANA,2021-05-07,5.2,6,1,1,3,4,1,0,0,32.0,0.0,1.0,LAN,1.0,0.0
canng001,ANA,2021-05-20,2.0,3,4,4,4,1,0,1,0,-3.0,0.0,1.0,MIN,1.0,1.0
canng001,ANA,2021-05-26,6.0,4,3,3,2,7,1,0,1,40.0,0.0,1.0,TEX,1.0,2.0
canng001,ANA,2021-06-03,3.1,6,4,4,2,5,0,1,0,13.0,0.0,1.0,SEA,1.0,1.0
canng001,ANA,2021-06-09,6.2,5,1,1,2,6,1,0,1,45.0,0.0,1.0,KCA,1.0,0.0
canng001,ANA,2021-07-02,2.2,6,6,6,2,0,0,0,0,-10.0,0.0,1.0,BAL,1.0,2.0
castd002,TBA,2021-05-03,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
castd002,SEA,2021-09-26,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
ceasd001,CHA,2021-04-04,4.2,5,3,3,3,3,0,0,0,14.0,0.0,1.0,ANA,0.0,1.0
chafa001,OAK,2021-07-31,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
chafa001,OAK,2021-08-01,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
chafa001,OAK,2021-09-18,1.0,2,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
chapa001,NYA,2021-09-01,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
charj001,SEA,2021-06-03,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
charj001,SEA,2021-06-05,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
charj001,SEA,2021-06-06,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
charj001,SEA,2021-07-18,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
cimba001,TOR,2021-08-10,2.0,0,0,0,0,1,0,0,0,9.0,0.0,,ANA,1.0,0.0
cishs001,ANA,2021-04-02,0.1,1,2,2,1,1,0,0,0,-2.0,0.0,,CHA,1.0,0.0
cishs001,ANA,2021-04-04,1.1,1,0,0,0,1,0,0,0,7.0,0.0,,CHA,1.0,0.0
cishs001,ANA,2021-04-05,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
cishs001,ANA,2021-04-16,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,MIN,1.0,0.0
cishs001,ANA,2021-04-19,0.2,1,1,0,0,1,0,0,0,5.0,0.0,,TEX,1.0,0.0
cishs001,ANA,2021-05-04,0.1,2,2,1,0,1,0,0,0,1.0,0.0,,TBA,1.0,0.0
cishs001,ANA,2021-05-06,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,TBA,1.0,0.0
cishs001,ANA,2021-05-08,0.2,3,2,2,2,0,0,0,0,-4.0,0.0,,LAN,1.0,0.0
cishs001,ANA,2021-05-17,0.2,1,0,0,0,0,0,0,0,2.0,0.0,,CLE,1.0,0.0
cishs001,ANA,2021-05-19,0.2,0,0,0,0,1,0,0,0,5.0,0.0,,CLE,1.0,0.0
cishs001,ANA,2021-05-20,2.0,0,0,0,0,2,0,0,0,12.0,0.0,,MIN,1.0,0.0
cishs001,ANA,2021-05-23,2.1,0,0,0,0,4,0,0,0,19.0,0.0,,OAK,1.0,0.0
cishs001,ANA,2021-05-26,1.0,1,0,0,1,2,0,0,0,9.0,0.0,,TEX,1.0,0.0
cishs001,ANA,2021-06-05,0.1,1,0,0,0,0,0,0,0,1.0,0.0,,SEA,1.0,0.0
cishs001,ANA,2021-06-06,1.0,2,3,3,3,1,0,0,0,-3.0,0.0,,SEA,1.0,0.0
cishs001,ANA,2021-06-08,0.1,0,0,0,1,0,0,0,0,1.0,0.0,,KCA,1.0,0.0
cishs001,ANA,2021-06-19,0.2,1,0,0,1,0,0,0,0,2.0,0.0,,DET,1.0,0.0
cishs001,ANA,2021-06-20,0.2,0,0,0,1,2,0,0,0,8.0,0.0,,DET,1.0,0.0
cishs001,ANA,2021-06-23,1.2,1,1,0,0,1,0,0,0,8.0,0.0,,SFN,1.0,0.0
cishs001,ANA,2021-07-02,1.1,1,0,0,0,1,0,0,0,7.0,0.0,,BAL,1.0,0.0
cishs001,ANA,2021-07-03,0.1,1,0,0,0,1,0,0,0,4.0,0.0,,BAL,1.0,0.0
cishs001,ANA,2021-07-05,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,BOS,1.0,0.0
cishs001,ANA,2021-07-07,1.2,1,0,0,0,1,0,0,0,8.0,0.0,,BOS,1.0,0.0
cishs001,ANA,2021-07-17,0.2,1,0,0,1,1,0,0,0,5.0,0.0,,SEA,1.0,0.0
cishs001,ANA,2021-07-26,0.2,1,0,0,0,1,0,0,0,5.0,0.0,,COL,1.0,0.0
cishs001,ANA,2021-07-28,0.2,2,3,2,1,1,0,0,0,-1.0,0.0,,COL,1.0,0.0
cishs001,ANA,2021-07-31,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,OAK,1.0,0.0
cishs001,ANA,2021-08-13,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,HOU,1.0,0.0
cishs001,ANA,2021-08-28,1.1,2,0,0,1,2,0,0,0,10.0,0.0,,SDN,1.0,0.0
cishs001,ANA,2021-08-30,1.1,3,0,0,1,1,0,0,0,7.0,0.0,,NYA,1.0,0.0
cishs001,ANA,2021-09-01,1.0,2,1,1,1,1,0,0,0,3.0,0.0,,NYA,1.0,1.0
cishs001,ANA,2021-09-03,1.0,0,0,0,1,2,0,0,0,9.0,0.0,,TEX,1.0,0.0
cishs001,ANA,2021-09-17,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,OAK,1.0,0.0
cishs001,ANA,2021-09-19,0.1,1,0,0,1,1,0,0,0,4.0,0.0,,OAK,1.0,0.0
cishs001,ANA,2021-09-22,1.0,2,2,2,1,0,0,0,0,-3.0,0.0,,HOU,1.0,0.0
cishs001,ANA,2021-09-24,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,SEA,1.0,0.0
cisnj001,DET,2021-06-20,2.0,0,0,0,0,3,1,0,0,21.0,0.0,,ANA,0.0,0.0
civaa001,CLE,2021-05-19,7.0,4,2,2,1,8,1,0,1,49.0,0.0,1.0,ANA,0.0,1.0
clase001,CLE,2021-05-19,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
claua001,ANA,2021-04-02,0.1,1,1,1,1,0,0,0,0,-2.0,0.0,,CHA,1.0,0.0
claua001,ANA,2021-04-05,0.2,1,0,0,0,0,0,0,0,2.0,0.0,,HOU,1.0,0.0
claua001,ANA,2021-04-16,1.0,2,0,0,1,2,0,0,0,9.0,0.0,,MIN,1.0,0.0
claua001,ANA,2021-04-19,1.2,0,0,0,0,3,0,0,0,14.0,0.0,,TEX,1.0,0.0
claua001,ANA,2021-05-04,0.2,1,0,0,0,2,0,0,0,8.0,0.0,,TBA,1.0,0.0
claua001,ANA,2021-05-05,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,TBA,1.0,0.0
claua001,ANA,2021-05-08,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,LAN,1.0,0.0
claua001,ANA,2021-05-09,0.2,0,0,0,0,0,0,0,0,2.0,0.0,,LAN,1.0,0.0
claua001,ANA,2021-05-17,0.2,1,0,0,0,1,0,0,0,5.0,0.0,,CLE,1.0,0.0
claua001,ANA,2021-05-18,1.0,1,1,1,0,1,0,1,0,3.0,0.0,,CLE,1.0,1.0
claua001,ANA,2021-05-20,1.1,0,0,0,3,1,0,0,0,7.0,0.0,,MIN,1.0,0.0
claua001,ANA,2021-05-22,0.1,2,1,1,0,0,0,0,0,-2.0,0.0,,OAK,1.0,1.0
claua001,ANA,2021-05-25,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,TEX,1.0,0.0
claua001,ANA,2021-06-03,2.0,1,1,1,0,1,0,0,0,6.0,0.0,,SEA,1.0,1.0
claua001,ANA,2021-06-05,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,SEA,1.0,0.0
claua001,ANA,2021-06-06,0.2,2,1,1,0,0,0,0,0,-1.0,0.0,,SEA,1.0,0.0
claua001,ANA,2021-06-08,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,KCA,1.0,0.0
claua001,ANA,2021-06-19,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,DET,1.0,0.0
claua001,ANA,2021-06-23,0.1,0,4,3,3,0,0,1,0,-8.0,0.0,,SFN,1.0,0.0
claua001,ANA,2021-07-05,0.1,1,0,0,0,1,0,0,0,4.0,0.0,,BOS,1.0,0.0
claua001,ANA,2021-07-16,1.0,2,1,1,0,0,0,0,0,0.0,0.0,,SEA,1.0,0.0
claua001,ANA,2021-07-17,0.1,3,3,3,0,1,0,0,0,-5.0,0.0,,SEA,1.0,1.0
cleag001,LAN,2021-05-08,0.1,1,1,1,0,1,0,0,0,1.0,0.0,,ANA,0.0,1.0
cobba001,ANA,2021-04-03,6.0,8,3,3,1,7,0,0,1,34.0,0.0,1.0,CHA,1.0,1.0
cobba001,ANA,2021-05-04,5.0,2,2,0,5,8,0,1,0,39.0,0.0,1.0,TBA,1.0,0.0
cobba001,ANA,2021-05-20,5.0,4,1,1,0,4,1,0,0,30.0,0.0,1.0,MIN,1.0,0.0
cobba001,ANA,2021-06-05,7.0,3,5,5,1,6,1,0,0,30.0,0.0,1.0,SEA,1.0,1.0
cobba001,ANA,2021-06-18,5.2,3,1,0,2,8,1,0,0,47.0,0.0,1.0,DET,1.0,0.0
cobba001,ANA,2021-07-03,7.2,4,1,1,1,6,1,0,1,48.0,0.0,1.0,BAL,1.0,0.0
cobba001,ANA,2021-07-17,6.2,5,1,1,4,6,1,0,1,45.0,0.0,1.0,SEA,1.0,0.0
cobba001,ANA,2021-09-23,5.2,4,1,1,3,4,0,0,0,26.0,0.0,1.0,HOU,1.0,0.0
codyk001,TEX,2021-04-19,0.2,3,2,2,0,1,0,0,0,-1.0,0.0,,ANA,0.0,0.0
coleg001,NYA,2021-09-01,7.0,4,1,1,0,15,1,0,1,73.0,0.0,1.0,ANA,0.0,0.0
cottj001,TEX,2021-09-03,2.0,2,0,0,0,2,0,0,0,12.0,0.0,,ANA,0.0,0.0
crisc002,ANA,2021-08-27,1.1,6,3,3,0,0,0,1,0,-5.0,0.0,1.0,SDN,1.0,0.0
crisn001,SDN,2021-08-28,2.0,0,0,0,0,2,0,0,0,12.0,0.0,,ANA,0.0,0.0
crocg001,CHA,2021-04-03,2.1,0,0,0,0,3,0,0,0,16.0,0.0,,ANA,0.0,0.0
daviw001,KCA,2021-06-07,2.1,1,0,0,1,1,0,0,0,10.0,0.0,,ANA,0.0,0.0
daviw001,KCA,2021-06-09,1.0,1,1,1,1,1,0,0,0,3.0,0.0,,ANA,0.0,0.0
degeb001,TEX,2021-04-20,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
degeb001,TEX,2021-05-25,1.2,5,4,4,0,0,0,0,0,-7.0,0.0,,ANA,0.0,1.0
desca001,SFN,2021-06-22,7.0,3,0,0,2,9,1,0,1,58.0,0.0,1.0,ANA,0.0,0.0
detmr001,ANA,2021-08-01,4.1,6,6,6,2,2,0,1,0,1.0,0.0,1.0,OAK,1.0,2.0
detmr001,ANA,2021-08-15,6.0,3,1,1,2,6,1,0,1,43.0,0.0,1.0,HOU,1.0,1.0
diazj007,ANA,2021-09-17,1.2,2,2,2,4,2,0,0,0,5.0,0.0,1.0,OAK,1.0,0.0
diazj007,ANA,2021-09-25,7.0,3,1,1,1,4,1,0,1,40.0,0.0,,SEA,1.0,0.0
diekj001,OAK,2021-05-21,1.1,0,0,0,1,1,0,0,0,7.0,0.0,,ANA,0.0,0.0
diekj001,OAK,2021-05-22,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
diekj001,OAK,2021-08-01,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
diekj001,OAK,2021-09-17,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
diekj001,OAK,2021-09-19,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
dobnr001,MIN,2021-04-16,2.1,6,5,5,0,4,0,1,0,4.0,0.0,,ANA,0.0,0.0
dools001,SEA,2021-09-25,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
dufft001,MIN,2021-05-20,1.0,4,3,3,0,1,0,0,0,-3.0,0.0,,ANA,0.0,1.0
duggr001,SEA,2021-06-04,2.1,3,2,2,2,0,0,0,0,1.0,0.0,1.0,ANA,0.0,1.0
dunnd001,TEX,2021-05-26,4.0,7,7,7,3,4,0,1,0,3.0,0.0,1.0,ANA,0.0,2.0
eatoa002,ANA,2021-07-27,1.0,2,0,0,0,0,0,0,0,3.0,0.0,,COL,1.0,0.0
eovan001,BOS,2021-07-06,5.2,9,5,5,1,9,0,1,0,29.0,0.0,1.0,ANA,0.0,1.0
eshet001,BAL,2021-07-04,4.0,7,4,4,0,1,0,0,0,3.0,0.0,1.0,ANA,0.0,2.0
estec001,COL,2021-07-28,1.0,2,1,1,1,1,0,1,0,3.0,0.0,,ANA,0.0,0.0
evand003,TEX,2021-05-25,2.0,0,0,0,1,4,0,0,0,18.0,0.0,,ANA,0.0,0.0
evand003,TEX,2021-09-04,1.1,0,0,0,0,2,0,0,0,10.0,0.0,,ANA,0.0,0.0
farmb001,DET,2021-06-17,1.2,2,0,0,0,2,0,0,0,11.0,0.0,,ANA,0.0,0.0
farmb001,DET,2021-06-18,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
flemj001,TBA,2021-05-06,5.0,6,3,3,1,3,1,0,0,21.0,0.0,,ANA,0.0,1.0
flexc001,SEA,2021-07-16,7.0,6,1,1,1,2,1,0,1,34.0,0.0,1.0,ANA,0.0,1.0
foltm001,TEX,2021-04-21,6.0,7,3,3,0,6,0,0,1,31.0,0.0,1.0,ANA,0.0,3.0
fostm001,CHA,2021-04-01,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
fostm001,CHA,2021-04-02,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
fostm001,CHA,2021-04-04,0.1,1,2,2,1,1,0,0,0,-2.0,0.0,,ANA,0.0,1.0
fry-p001,BAL,2021-07-02,0.1,1,1,1,1,1,0,1,0,1.0,0.0,,ANA,0.0,0.0
fulmm001,DET,2021-06-20,1.0,0,0,0,1,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
funkk001,DET,2021-06-17,0.1,5,5,4,0,1,0,0,0,-8.0,0.0,,ANA,0.0,1.0
funkk001,DET,2021-06-20,1.0,2,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
garcb001,DET,2021-06-18,0.2,0,0,0,0,0,0,0,0,2.0,0.0,,ANA,0.0,0.0
garcb001,DET,2021-06-19,1.0,2,1,1,1,0,0,0,0,0.0,0.0,,ANA,0.0,0.0
garcj006,SFN,2021-06-23,1.0,0,1,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
garcl007,HOU,2021-04-05,3.1,4,2,2,3,1,0,0,0,7.0,0.0,1.0,ANA,0.0,1.0
garcl007,HOU,2021-08-14,5.0,6,2,2,3,5,1,0,0,30.0,0.0,1.0,ANA,0.0,1.0
garcl007,HOU,2021-09-22,6.0,3,0,0,3,1,0,0,1,25.0,0.0,1.0,ANA,0.0,0.0
garcy001,HOU,2021-08-14,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
garcy001,HOU,2021-09-22,1.2,0,0,0,0,0,1,0,0,11.0,0.0,,ANA,0.0,0.0
gausk001,SFN,2021-06-23,7.0,4,1,1,1,9,0,0,1,49.0,0.0,1.0,ANA,0.0,1.0
gilbl001,COL,2021-07-28,1.0,2,1,1,2,0,0,0,0,0.0,0.0,1.0,ANA,0.0,0.0
gilbl002,SEA,2021-06-06,5.0,2,1,1,4,7,1,0,0,39.0,0.0,1.0,ANA,0.0,1.0
gilbl002,SEA,2021-07-18,5.1,4,2,2,2,9,1,0,0,43.0,0.0,1.0,ANA,0.0,0.0
gilbl002,SEA,2021-09-24,5.1,5,4,4,3,4,0,0,0,16.0,0.0,1.0,ANA,0.0,1.0
gioll001,CHA,2021-04-01,5.1,2,2,2,2,8,0,0,0,34.0,0.0,1.0,ANA,0.0,1.0
glast001,TBA,2021-05-03,6.0,4,3,3,4,8,1,0,1,43.0,0.0,1.0,ANA,0.0,2.0
gomba001,COL,2021-07-27,6.0,5,2,2,2,7,1,0,1,43.0,0.0,1.0,ANA,0.0,1.0
gonzm005,SEA,2021-09-26,7.0,3,1,1,3,5,1,0,1,43.0,0.0,1.0,ANA,0.0,1.0
gonzv001,LAN,2021-05-08,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
gonzv001,LAN,2021-05-09,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
gravk001,SEA,2021-07-16,0.2,3,3,0,0,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
gravk001,HOU,2021-08-13,1.0,2,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,0.0
gravk001,HOU,2021-09-22,0.2,1,0,0,1,0,0,0,0,2.0,0.0,,ANA,0.0,0.0
greiz001,HOU,2021-04-06,7.0,5,2,2,1,4,0,0,1,31.0,0.0,1.0,ANA,0.0,1.0
greiz001,HOU,2021-08-13,7.0,2,0,0,0,7,1,0,1,52.0,0.0,1.0,ANA,0.0,0.0
gudur001,OAK,2021-05-23,0.2,1,0,0,0,0,0,0,0,2.0,0.0,,ANA,0.0,0.0
guerd001,OAK,2021-05-23,1.0,1,1,1,1,0,0,1,0,0.0,0.0,,ANA,0.0,0.0
guerd001,OAK,2021-09-18,1.0,3,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,0.0
guerj003,ANA,2021-04-02,1.1,1,0,0,0,1,0,0,0,7.0,0.0,,CHA,1.0,0.0
guerj003,ANA,2021-04-03,1.1,0,0,0,1,2,1,0,0,16.0,0.0,,CHA,1.0,0.0
guerj003,ANA,2021-04-21,1.0,1,2,2,3,0,0,0,0,-3.0,0.0,,TEX,1.0,0.0
guerj003,ANA,2021-05-03,1.2,0,0,0,1,0,0,0,0,5.0,0.0,,TBA,1.0,0.0
guerj003,ANA,2021-05-05,0.1,2,3,3,1,0,0,1,0,-8.0,0.0,,TBA,1.0,1.0
guerj003,ANA,2021-05-08,1.0,2,0,0,1,2,0,0,0,9.0,0.0,,LAN,1.0,0.0
guerj003,ANA,2021-05-22,2.1,1,2,2,2,0,0,0,0,1.0,0.0,,OAK,1.0,1.0
guerj003,ANA,2021-06-18,2.0,1,1,1,2,2,0,0,0,9.0,0.0,,DET,1.0,0.0
guerj003,ANA,2021-06-22,2.0,1,0,0,1,1,0,0,0,9.0,0.0,,SFN,1.0,0.0
guerj003,ANA,2021-06-23,0.2,2,3,3,1,1,0,0,0,-4.0,0.0,,SFN,1.0,1.0
guerj003,ANA,2021-07-05,1.2,1,0,0,1,0,0,0,0,5.0,0.0,,BOS,1.0,0.0
guerj003,ANA,2021-07-27,2.0,4,2,2,2,1,0,0,0,3.0,0.0,,COL,1.0,0.0
guerj003,ANA,2021-07-30,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,OAK,1.0,0.0
guerj003,ANA,2021-08-01,3.0,3,0,0,0,3,0,0,0,18.0,0.0,,OAK,1.0,0.0
guerj003,ANA,2021-08-14,1.0,4,4,4,3,3,0,0,0,0.0,0.0,,HOU,1.0,1.0
guerj003,ANA,2021-08-28,1.2,0,0,0,1,2,0,0,0,11.0,0.0,,SDN,1.0,0.0
guerj003,ANA,2021-08-30,2.0,1,2,2,1,4,1,0,0,18.0,0.0,,NYA,1.0,1.0
guerj003,ANA,2021-08-31,0.1,1,0,0,1,0,0,0,0,1.0,0.0,,NYA,1.0,0.0
handb001,TOR,2021-08-11,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
heana001,ANA,2021-04-02,3.0,5,7,7,2,4,0,1,0,0.0,0.0,1.0,CHA,1.0,1.0
heana001,ANA,2021-04-16,5.1,2,2,2,3,6,0,0,0,28.0,0.0,1.0,MIN,1.0,0.0
heana001,ANA,2021-05-06,6.2,4,0,0,1,10,0,0,1,54.0,0.0,1.0,TBA,1.0,0.0
heana001,ANA,2021-05-18,3.0,6,5,4,2,1,0,0,0,0.0,0.0,1.0,CLE,1.0,1.0
heana001,ANA,2021-05-25,5.2,4,3,3,4,5,1,0,0,29.0,0.0,1.0,TEX,1.0,1.0
heana001,ANA,2021-06-08,6.2,6,1,1,2,7,1,0,1,48.0,0.0,1.0,KCA,1.0,0.0
heana001,ANA,2021-06-22,6.0,10,5,5,0,10,0,1,0,33.0,0.0,1.0,SFN,1.0,2.0
heana001,ANA,2021-07-07,5.1,6,3,3,2,5,1,0,0,28.0,0.0,1.0,BOS,1.0,0.0
heana001,ANA,2021-07-16,4.0,6,4,4,0,4,0,1,0,12.0,0.0,1.0,SEA,1.0,1.0
heana001,ANA,2021-07-28,6.0,4,3,3,3,8,0,0,1,37.0,0.0,1.0,COL,1.0,1.0
heana001,NYA,2021-08-30,2.0,3,2,2,0,2,0,0,0,6.0,0.0,,ANA,0.0,1.0
heart001,TEX,2021-04-20,1.0,3,3,3,3,3,0,0,0,3.0,0.0,,ANA,0.0,2.0
heart001,TEX,2021-09-05,7.0,7,3,3,0,4,1,0,1,34.0,0.0,1.0,ANA,0.0,2.0
hendl001,CHA,2021-04-02,1.1,2,2,2,1,2,0,0,0,4.0,0.0,,ANA,0.0,1.0
hents001,CLE,2021-05-17,1.2,5,6,6,3,1,0,1,0,-10.0,0.0,1.0,ANA,0.0,1.0
