retro_id,team,date,IP,H,R,ER,BB,SO,W,L,QS,fanduel_points,number,starter,opp,home,HR
barrj003,ANA,2023-08-19,2.1,8,9,6,2,3,0,0,0,-2.0,2.0,,TBA,1.0,3.0
barrj003,ANA,2023-09-04,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,BAL,1.0,0.0
barrj003,ANA,2023-09-06,3.0,5,3,3,1,1,0,0,0,3.0,0.0,,BAL,1.0,2.0
barrj003,ANA,2023-09-25,2.0,4,2,2,1,0,0,0,0,0.0,0.0,,TEX,1.0,1.0
bassa001,TOR,2023-04-08,1.0,2,2,2,1,1,0,0,0,0.0,0.0,,ANA,0.0,1.0
bassc001,TOR,2023-04-07,6.0,3,3,2,5,5,1,0,1,37.0,0.0,1.0,ANA,0.0,1.0
beckt002,SFN,2023-08-07,0.1,0,0,0,0,1,0,0,0,4.0,0.0,,ANA,0.0,0.0
beckt002,SFN,2023-08-09,3.0,2,3,3,2,2,0,1,0,6.0,0.0,,ANA,0.0,1.0
bednd001,PIT,2023-07-22,1.0,0,0,0,2,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
bellb002,BOS,2023-05-23,7.0,6,2,2,0,6,0,1,1,37.0,0.0,1.0,ANA,0.0,2.0
berrj001,TOR,2023-04-08,4.0,6,6,4,1,5,0,1,0,15.0,0.0,1.0,ANA,0.0,1.0
bibet001,CLE,2023-09-10,7.0,2,2,2,0,8,0,1,1,43.0,0.0,1.0,ANA,0.0,0.0
bidoo001,PIT,2023-07-22,3.0,4,0,0,1,3,1,0,0,24.0,0.0,,ANA,0.0,0.0
borur001,PIT,2023-07-22,1.2,0,0,0,0,3,0,0,0,14.0,0.0,1.0,ANA,0.0,0.0
boylj001,OAK,2023-09-30,7.0,2,3,3,2,6,1,0,1,40.0,0.0,1.0,ANA,0.0,1.0
bradc003,TEX,2023-09-26,4.0,7,6,6,0,3,0,1,0,3.0,0.0,1.0,ANA,0.0,1.0
brasm001,SEA,2023-06-09,1.0,0,0,0,1,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
brasm001,SEA,2023-06-11,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
brasm001,SEA,2023-08-04,1.0,1,0,0,1,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
brasm001,SEA,2023-08-05,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
brasr001,LAN,2023-06-21,1.1,0,0,0,0,1,0,0,0,7.0,0.0,,ANA,0.0,0.0
brazh001,MIA,2023-05-27,0.2,0,0,0,2,0,0,0,0,2.0,0.0,,ANA,0.0,0.0
brieb001,DET,2023-09-16,2.0,0,0,0,0,3,0,0,0,15.0,0.0,,ANA,0.0,0.0
browh001,HOU,2023-05-08,4.1,9,4,4,1,3,0,0,0,10.0,0.0,1.0,ANA,0.0,1.0
bumma001,CHA,2023-06-26,0.1,0,0,0,1,1,0,0,0,4.0,0.0,,ANA,0.0,0.0
burkb001,TEX,2023-05-05,2.0,1,0,0,0,0,0,0,0,6.0,0.0,,ANA,0.0,0.0
cabre003,MIA,2023-05-27,5.2,4,3,3,4,5,0,0,0,23.0,0.0,1.0,ANA,0.0,0.0
cacek001,ANA,2023-09-27,0.1,0,0,0,1,0,0,0,0,1.0,0.0,,TEX,1.0,0.0
cacek001,ANA,2023-09-30,1.0,2,1,1,1,1,0,0,0,3.0,0.0,,OAK,1.0,0.0
campi001,SEA,2023-08-03,1.1,1,1,1,0,1,1,0,0,10.0,0.0,,ANA,0.0,1.0
campi001,SEA,2023-08-06,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
canng001,ANA,2023-04-12,5.0,5,2,2,0,4,0,0,0,21.0,0.0,1.0,WAS,1.0,0.0
canng001,ANA,2023-04-25,5.0,4,3,3,2,7,1,0,0,33.0,0.0,1.0,OAK,1.0,1.0
canng001,ANA,2023-05-10,3.2,5,5,5,1,3,0,1,0,5.0,0.0,1.0,HOU,1.0,1.0
canng001,ANA,2023-05-23,7.0,2,0,0,3,5,1,0,1,46.0,0.0,1.0,BOS,1.0,0.0
canng001,ANA,2023-06-11,5.0,7,4,3,0,7,1,0,0,33.0,0.0,1.0,SEA,1.0,2.0
canng001,ANA,2023-06-30,6.0,3,5,5,4,9,0,1,0,30.0,0.0,1.0,ARI,1.0,1.0
canng001,ANA,2023-07-17,5.2,6,2,2,3,12,0,0,0,47.0,0.0,1.0,NYA,1.0,0.0
canng001,ANA,2023-08-19,3.1,2,1,1,1,5,1,0,0,28.0,1.0,,TBA,1.0,1.0
canng001,ANA,2023-09-08,5.1,8,3,3,2,3,0,1,0,16.0,0.0,1.0,CLE,1.0,0.0
canng001,ANA,2023-09-15,6.0,8,4,4,1,7,0,1,0,27.0,0.0,1.0,DET,1.0,2.0
canng001,ANA,2023-09-27,6.0,5,2,2,2,5,0,1,1,31.0,0.0,1.0,TEX,1.0,1.0
canoy001,BAL,2023-09-04,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
castl003,SEA,2023-06-09,6.0,6,5,3,1,10,0,1,1,43.0,0.0,1.0,ANA,0.0,2.0
castl003,SEA,2023-08-04,6.0,10,7,7,1,6,0,0,0,15.0,0.0,1.0,ANA,0.0,3.0
castm002,ARI,2023-06-30,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
ceasd001,CHA,2023-06-26,6.0,5,1,1,0,10,0,0,1,49.0,0.0,1.0,ANA,0.0,1.0
chafa001,ARI,2023-06-30,1.0,0,1,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
chafa001,ARI,2023-07-01,0.2,0,0,0,0,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
chapa001,KCA,2023-04-22,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
chapa001,TEX,2023-09-27,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
charj001,MIA,2023-05-26,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
charj001,MIA,2023-05-28,1.0,2,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
cimba001,TOR,2023-04-08,1.0,1,1,1,1,0,0,0,0,0.0,0.0,,ANA,0.0,1.0
cimba001,TOR,2023-04-09,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
cisnj001,DET,2023-09-17,0.2,0,0,0,1,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
clart003,KCA,2023-04-21,2.0,0,0,0,0,1,0,0,0,9.0,0.0,1.0,ANA,0.0,0.0
clase001,CLE,2023-09-07,0.2,4,2,2,1,0,0,1,0,-4.0,0.0,,ANA,0.0,0.0
clase001,CLE,2023-09-08,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
corbp001,WAS,2023-04-10,5.0,7,4,4,3,3,1,0,0,18.0,0.0,1.0,ANA,0.0,1.0
could001,BAL,2023-09-05,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
crawk001,BOS,2023-05-22,2.0,2,1,1,1,3,0,1,0,12.0,0.0,,ANA,0.0,1.0
crisc002,TBA,2023-08-19,2.0,3,3,3,1,0,0,0,0,-3.0,2.0,,ANA,0.0,1.0
cruzf002,CIN,2023-08-23,1.0,0,0,0,0,1,0,0,0,6.0,1.0,,ANA,0.0,0.0
cruzf002,CIN,2023-08-23,1.0,0,0,0,1,1,0,0,0,6.0,1.0,,ANA,0.0,0.0
cuasj001,KCA,2023-04-22,1.0,2,2,2,0,2,1,0,0,9.0,0.0,,ANA,0.0,1.0
currx001,CLE,2023-09-09,1.0,3,2,2,1,0,0,0,0,-3.0,0.0,,ANA,0.0,1.0
danid001,ANA,2023-09-07,3.0,2,0,0,3,1,0,0,0,12.0,0.0,,CLE,1.0,0.0
danid001,ANA,2023-09-29,5.0,2,0,0,1,2,1,0,0,27.0,0.0,,OAK,1.0,0.0
davit005,ANA,2023-04-10,3.0,4,2,2,0,3,0,1,0,12.0,0.0,,WAS,1.0,0.0
davit005,ANA,2023-04-24,2.1,2,0,0,0,3,0,0,0,16.0,0.0,,OAK,1.0,0.0
davit005,ANA,2023-05-06,0.2,7,7,7,1,0,0,0,0,-19.0,0.0,,TEX,1.0,0.0
davit005,ANA,2023-05-10,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
davit005,ANA,2023-05-19,0.2,2,1,1,0,0,0,0,0,-1.0,0.0,,MIN,1.0,1.0
davit005,ANA,2023-06-10,2.0,2,0,0,1,3,0,0,0,15.0,0.0,,SEA,1.0,0.0
davit005,ANA,2023-06-28,2.0,4,2,2,1,0,0,0,0,0.0,0.0,,CHA,1.0,0.0
davit005,ANA,2023-07-15,1.1,3,1,0,0,1,0,0,0,7.0,0.0,,HOU,1.0,0.0
delej003,MIN,2023-05-21,1.2,2,1,1,0,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
deloe001,CLE,2023-09-07,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
deloy001,PIT,2023-07-21,0.2,0,0,0,0,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
detmr001,ANA,2023-04-09,5.0,5,5,4,2,5,0,0,0,18.0,0.0,1.0,TOR,1.0,1.0
detmr001,ANA,2023-04-23,5.2,7,2,2,1,6,0,0,0,29.0,0.0,1.0,KCA,1.0,2.0
detmr001,ANA,2023-05-06,4.0,7,3,3,2,7,0,1,0,24.0,0.0,1.0,TEX,1.0,0.0
detmr001,ANA,2023-05-19,5.2,2,3,3,3,12,0,0,0,44.0,0.0,1.0,MIN,1.0,0.0
detmr001,ANA,2023-05-26,5.0,10,3,3,2,5,0,1,0,21.0,0.0,1.0,MIA,1.0,1.0
detmr001,ANA,2023-06-08,5.2,5,1,1,2,8,1,0,0,44.0,0.0,1.0,CHN,1.0,0.0
detmr001,ANA,2023-06-20,7.0,2,0,0,1,8,0,0,1,49.0,0.0,1.0,LAN,1.0,0.0
detmr001,ANA,2023-06-26,7.0,2,1,1,2,10,0,0,1,52.0,0.0,1.0,CHA,1.0,1.0
detmr001,ANA,2023-07-02,6.0,3,2,2,2,9,1,0,1,49.0,0.0,1.0,ARI,1.0,1.0
detmr001,ANA,2023-07-15,6.0,5,4,4,3,6,0,0,0,24.0,0.0,1.0,HOU,1.0,0.0
detmr001,ANA,2023-07-22,5.0,6,2,2,2,9,0,1,0,36.0,0.0,1.0,PIT,1.0,0.0
detmr001,ANA,2023-08-04,4.0,9,7,7,2,4,0,0,0,3.0,0.0,1.0,SEA,1.0,3.0
detmr001,ANA,2023-08-23,5.0,7,4,4,2,3,0,1,0,12.0,2.0,1.0,CIN,1.0,1.0
detmr001,ANA,2023-09-05,6.2,9,2,1,1,5,0,0,1,36.0,0.0,1.0,BAL,1.0,0.0
detmr001,ANA,2023-09-26,7.0,4,1,1,4,7,1,0,1,49.0,0.0,1.0,TEX,1.0,0.0
devec001,ANA,2023-05-07,2.0,5,3,3,0,3,0,0,0,6.0,0.0,,TEX,1.0,1.0
devec001,ANA,2023-05-10,2.0,0,0,0,0,2,0,0,0,12.0,0.0,,HOU,1.0,0.0
devec001,ANA,2023-05-21,0.1,0,0,0,0,1,1,0,0,10.0,0.0,,MIN,1.0,0.0
devec001,ANA,2023-05-22,1.2,0,0,0,0,1,0,0,0,8.0,0.0,,BOS,1.0,0.0
devec001,ANA,2023-05-24,1.1,0,0,0,0,1,0,0,0,7.0,0.0,,BOS,1.0,0.0
devec001,ANA,2023-05-27,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,MIA,1.0,0.0
devec001,ANA,2023-06-06,1.2,0,0,0,0,3,0,0,0,14.0,0.0,,CHN,1.0,0.0
devec001,ANA,2023-06-08,1.1,0,0,0,0,1,0,0,0,7.0,0.0,,CHN,1.0,0.0
devec001,ANA,2023-06-11,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,SEA,1.0,0.0
devec001,ANA,2023-06-20,1.0,4,2,2,0,0,0,1,0,-3.0,0.0,,LAN,1.0,0.0
devec001,ANA,2023-06-27,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,CHA,1.0,0.0
devec001,ANA,2023-06-29,1.0,0,0,0,2,2,0,0,0,9.0,0.0,,CHA,1.0,0.0
devec001,ANA,2023-07-01,1.0,2,1,1,0,1,0,0,0,3.0,0.0,,ARI,1.0,0.0
devec001,ANA,2023-07-15,0.2,5,5,5,0,1,0,0,0,-10.0,0.0,,HOU,1.0,1.0
diaza004,CIN,2023-08-22,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
diaza004,CIN,2023-08-23,1.0,0,0,0,2,1,0,0,0,6.0,2.0,,ANA,0.0,0.0
diazj007,ANA,2023-09-07,1.2,2,0,0,1,0,0,0,0,5.0,0.0,1.0,CLE,1.0,0.0
diazj007,ANA,2023-09-15,0.1,7,7,7,2,0,0,0,0,-20.0,0.0,,DET,1.0,0.0
diazm004,DET,2023-09-15,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
diazm004,DET,2023-09-17,1.0,1,0,0,1,1,0,0,0,6.0,0.0,1.0,ANA,0.0,0.0
diekj001,TBA,2023-08-19,2.0,1,0,0,1,1,0,0,0,9.0,1.0,,ANA,0.0,0.0
dovac001,SFN,2023-08-07,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
dunnd001,TEX,2023-05-05,5.0,2,0,0,1,3,0,0,0,24.0,0.0,1.0,ANA,0.0,0.0
dunnd001,TEX,2023-09-27,7.0,3,0,0,1,7,1,0,1,52.0,0.0,1.0,ANA,0.0,0.0
duraj002,MIN,2023-05-20,1.0,1,0,0,0,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
edwac001,WAS,2023-04-10,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
edwac001,WAS,2023-04-12,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
efliz001,TBA,2023-08-19,6.0,4,1,1,1,4,1,0,1,37.0,2.0,1.0,ANA,0.0,1.0
eovan001,TEX,2023-05-06,8.0,5,0,0,2,5,1,0,1,49.0,0.0,1.0,ANA,0.0,0.0
escoe001,ANA,2023-08-19,1.0,1,1,1,1,0,0,0,0,0.0,2.0,,TBA,1.0,0.0
escoe001,ANA,2023-09-15,1.2,0,0,0,0,0,0,0,0,5.0,0.0,,DET,1.0,0.0
estec001,ANA,2023-04-08,1.0,1,0,0,1,2,0,0,0,9.0,0.0,,TOR,1.0,0.0
estec001,ANA,2023-04-09,1.0,3,2,1,0,2,0,1,0,6.0,0.0,,TOR,1.0,0.0
estec001,ANA,2023-04-11,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,WAS,1.0,0.0
estec001,ANA,2023-04-21,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,KCA,1.0,0.0
estec001,ANA,2023-04-23,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,KCA,1.0,0.0
estec001,ANA,2023-04-25,1.2,0,0,0,0,1,0,0,0,8.0,0.0,,OAK,1.0,0.0
estec001,ANA,2023-04-27,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,OAK,1.0,0.0
estec001,ANA,2023-05-05,1.0,0,0,0,1,2,1,0,0,15.0,0.0,,TEX,1.0,0.0
estec001,ANA,2023-05-08,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
estec001,ANA,2023-05-19,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,MIN,1.0,0.0
estec001,ANA,2023-05-21,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,MIN,1.0,0.0
estec001,ANA,2023-05-27,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,MIA,1.0,0.0
estec001,ANA,2023-06-06,1.0,2,0,0,0,2,0,0,0,9.0,0.0,,CHN,1.0,0.0
estec001,ANA,2023-06-08,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CHN,1.0,0.0
estec001,ANA,2023-06-09,1.0,1,1,1,1,1,0,0,0,3.0,0.0,,SEA,1.0,1.0
estec001,ANA,2023-06-26,1.0,1,0,0,0,0,1,0,0,9.0,0.0,,CHA,1.0,0.0
estec001,ANA,2023-06-27,1.0,4,1,1,0,1,0,0,0,3.0,0.0,,CHA,1.0,0.0
estec001,ANA,2023-07-02,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ARI,1.0,0.0
estec001,ANA,2023-07-15,1.0,0,0,0,1,1,1,0,0,12.0,0.0,,HOU,1.0,0.0
estec001,ANA,2023-07-16,1.0,2,2,2,0,0,0,0,0,-3.0,0.0,,HOU,1.0,1.0
estec001,ANA,2023-07-18,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,NYA,1.0,0.0
estec001,ANA,2023-07-21,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,PIT,1.0,0.0
estec001,ANA,2023-07-23,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,PIT,1.0,0.0
estec001,ANA,2023-08-03,1.0,2,4,4,2,3,0,1,0,0.0,0.0,,SEA,1.0,1.0
estec001,ANA,2023-08-06,1.0,1,0,0,1,0,0,0,0,3.0,0.0,,SEA,1.0,0.0
estec001,ANA,2023-08-07,0.1,3,5,5,2,0,0,1,0,-14.0,0.0,,SFN,1.0,0.0
estec001,ANA,2023-08-09,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,SFN,1.0,0.0
estec001,ANA,2023-08-18,1.2,4,3,2,0,2,0,1,0,5.0,0.0,,TBA,1.0,0.0
estec001,ANA,2023-08-23,1.0,1,0,0,0,1,0,0,0,6.0,2.0,,CIN,1.0,0.0
estec001,ANA,2023-09-04,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,BAL,1.0,0.0
estec001,ANA,2023-09-05,1.0,3,2,2,1,1,0,0,0,0.0,0.0,,BAL,1.0,0.0
estec001,ANA,2023-09-09,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
estec001,ANA,2023-09-10,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
estec001,ANA,2023-09-16,1.0,0,0,0,2,2,0,0,0,9.0,0.0,,DET,1.0,0.0
estec001,ANA,2023-09-27,0.2,4,3,3,0,1,0,0,0,-4.0,0.0,,TEX,1.0,2.0
estrj002,CHN,2023-06-06,0.0,1,1,1,3,0,0,0,0,-3.0,,,ANA,0.0,1.0
fairp001,TBA,2023-08-18,1.0,0,0,0,1,1,1,0,0,12.0,0.0,,ANA,0.0,0.0
famij001,OAK,2023-04-24,1.0,2,2,1,1,1,0,0,0,3.0,0.0,,ANA,0.0,1.0
famij001,OAK,2023-04-27,0.1,1,0,0,1,1,0,0,0,4.0,0.0,,ANA,0.0,0.0
farmb001,CIN,2023-08-23,1.2,0,0,0,0,1,1,0,0,14.0,1.0,,ANA,0.0,0.0
fergc001,LAN,2023-06-20,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
fergc001,LAN,2023-06-21,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
finnk001,WAS,2023-04-10,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
flexc001,SEA,2023-06-11,1.2,4,2,2,1,0,0,0,0,-1.0,0.0,,ANA,0.0,1.0
flord002,MIA,2023-05-26,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
flord002,MIA,2023-05-27,1.0,1,0,0,0,1,1,0,0,12.0,0.0,,ANA,0.0,0.0
folej001,DET,2023-09-16,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
folej001,DET,2023-09-17,0.2,0,0,0,0,0,0,0,0,2.0,0.0,,ANA,0.0,0.0
franj006,HOU,2023-07-14,4.1,9,4,2,0,2,0,0,0,13.0,0.0,1.0,ANA,0.0,0.0
fujis001,OAK,2023-04-26,2.0,2,1,0,1,3,0,0,0,15.0,0.0,,ANA,0.0,0.0
fujis001,BAL,2023-09-05,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
fujis001,BAL,2023-09-06,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
fulmc001,ANA,2023-09-25,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,TEX,1.0,0.0
fulmc001,ANA,2023-10-01,5.0,2,0,0,3,3,1,0,0,30.0,0.0,1.0,OAK,1.0,0.0
fulmm001,CHN,2023-06-06,2.0,0,0,0,0,3,0,0,0,15.0,,,ANA,0.0,0.0
gallz001,ARI,2023-07-02,7.0,5,4,4,1,12,0,1,0,45.0,0.0,1.0,ANA,0.0,2.0
garcy001,TOR,2023-04-07,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
garcy001,TOR,2023-04-09,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
garra001,KCA,2023-04-21,1.0,2,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
garra001,KCA,2023-04-23,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
garzj001,BOS,2023-05-23,0.2,0,0,0,0,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
garzj001,BOS,2023-05-24,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
germd001,NYA,2023-07-18,6.0,4,5,5,3,9,0,1,0,30.0,0.0,1.0,ANA,0.0,1.0
gibai001,CIN,2023-08-22,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
gibai001,CIN,2023-08-23,1.1,2,0,0,0,3,0,0,0,13.0,1.0,,ANA,0.0,0.0
gibsk002,BAL,2023-09-06,6.0,6,3,3,2,3,1,0,1,28.0,0.0,1.0,ANA,0.0,1.0
gilbl002,SEA,2023-06-11,3.0,8,7,6,0,2,0,1,0,-3.0,0.0,1.0,ANA,0.0,2.0
