retro_id,team,date,IP,H,R,ER,BB,SO,W,L,QS,fanduel_points,number,starter,opp,home,HR
barrj003,ANA,2022-08-14,2.0,1,0,0,0,2,0,0,0,12.0,0.0,,MIN,1.0,0.0
barrj003,ANA,2022-08-17,1.0,1,2,2,1,0,0,0,0,-3.0,0.0,,SEA,1.0,1.0
barrj003,ANA,2022-09-02,2.0,0,0,0,0,1,0,0,0,9.0,0.0,,HOU,1.0,0.0
barrj003,ANA,2022-09-07,1.0,2,1,1,0,0,0,0,0,0.0,0.0,,DET,1.0,0.0
barrj003,ANA,2022-09-17,1.0,2,1,1,1,1,0,0,0,3.0,0.0,,SEA,1.0,1.0
barrj003,ANA,2022-09-28,0.1,2,0,0,0,0,0,0,0,1.0,0.0,,OAK,1.0,0.0
barrj003,ANA,2022-10-02,1.2,1,0,0,0,0,1,0,0,11.0,0.0,,TEX,1.0,0.0
barrk002,ANA,2022-05-07,2.0,1,0,0,0,2,0,0,0,12.0,0.0,,WAS,1.0,0.0
barrk002,ANA,2022-05-09,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,TBA,1.0,0.0
barrk002,ANA,2022-05-20,1.2,2,1,1,0,1,0,0,0,5.0,0.0,,OAK,1.0,0.0
barrk002,ANA,2022-05-28,0.1,0,2,2,2,0,0,1,0,-5.0,0.0,,TOR,1.0,0.0
barrk002,ANA,2022-05-29,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,TOR,1.0,0.0
bassa001,MIA,2022-04-12,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
beekj001,TBA,2022-05-09,2.0,3,3,3,1,3,0,0,0,6.0,0.0,,ANA,0.0,2.0
berrj001,TOR,2022-05-29,2.1,6,6,6,1,1,0,0,0,-8.0,0.0,1.0,ANA,0.0,2.0
biebs001,CLE,2022-04-25,6.1,7,3,3,2,6,0,1,1,32.0,0.0,1.0,ANA,0.0,2.0
blacp001,OAK,2022-05-20,4.2,6,2,2,2,5,0,0,0,23.0,0.0,1.0,ANA,0.0,0.0
blacp001,OAK,2022-08-04,5.0,6,4,4,1,3,1,0,0,18.0,0.0,1.0,ANA,0.0,4.0
borur001,TOR,2022-05-29,1.0,2,2,2,1,1,0,0,0,0.0,0.0,,ANA,0.0,1.0
borur001,SEA,2022-06-24,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
borur001,SEA,2022-06-25,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
boydm001,SEA,2022-09-16,1.0,1,0,0,1,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
boydm001,SEA,2022-09-19,1.1,2,0,0,0,2,0,0,0,10.0,0.0,,ANA,0.0,0.0
brada001,ANA,2022-04-07,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,HOU,1.0,0.0
brada001,ANA,2022-04-10,1.0,2,2,2,1,1,0,0,0,0.0,0.0,,HOU,1.0,0.0
brada001,ANA,2022-04-22,0.1,4,3,3,0,0,0,0,0,-8.0,0.0,,BAL,1.0,0.0
brada001,ANA,2022-04-24,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,BAL,1.0,0.0
brada001,ANA,2022-04-28,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
brada001,ANA,2022-05-25,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,TEX,1.0,0.0
brada001,ANA,2022-05-28,0.1,2,0,0,0,0,0,0,0,1.0,0.0,,TOR,1.0,0.0
brada001,ANA,2022-06-08,0.2,0,0,0,0,1,0,0,0,5.0,0.0,,BOS,1.0,0.0
brada001,ANA,2022-06-10,1.1,0,0,0,1,0,0,0,0,4.0,0.0,,NYN,1.0,0.0
brada001,ANA,2022-06-12,0.1,1,0,0,1,1,0,0,0,4.0,0.0,,NYN,1.0,0.0
brada001,ANA,2022-06-21,0.2,0,0,0,0,0,0,0,0,2.0,0.0,,KCA,1.0,0.0
brada001,ANA,2022-06-24,1.0,2,1,1,0,2,0,0,0,6.0,0.0,,SEA,1.0,0.0
brada001,ANA,2022-06-25,0.2,0,3,0,2,1,0,1,0,5.0,0.0,,SEA,1.0,0.0
bundd001,MIN,2022-08-13,5.0,2,0,0,1,1,0,0,0,18.0,0.0,1.0,ANA,0.0,0.0
bushm001,TEX,2022-07-28,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
bushm001,TEX,2022-07-29,1.0,1,1,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
castd002,SEA,2022-06-25,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
castd002,SEA,2022-08-15,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
castd002,SEA,2022-09-19,0.2,1,0,0,0,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
castl003,SEA,2022-08-15,6.0,6,2,2,1,9,0,0,1,43.0,0.0,1.0,ANA,0.0,1.0
chafa001,DET,2022-09-06,0.1,1,2,0,1,0,0,1,0,1.0,0.0,,ANA,0.0,0.0
chafa001,DET,2022-09-07,1.0,1,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,1.0
chavj001,ANA,2022-08-04,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,OAK,1.0,0.0
chavj001,ANA,2022-08-13,1.0,2,0,0,0,1,0,0,0,6.0,0.0,,MIN,1.0,0.0
chavj001,ANA,2022-08-15,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,SEA,1.0,0.0
chavj001,ANA,2022-08-16,1.0,4,5,5,1,1,0,0,0,-9.0,0.0,,SEA,1.0,1.0
cimba001,TOR,2022-05-26,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
cimba001,TOR,2022-05-28,1.0,0,0,0,1,1,1,0,0,12.0,0.0,,ANA,0.0,0.0
cimba001,TOR,2022-05-29,0.2,1,1,1,0,2,1,0,0,11.0,0.0,,ANA,0.0,1.0
cishs001,WAS,2022-05-07,0.2,0,0,0,1,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
cisnj001,DET,2022-09-07,1.0,1,0,0,0,1,1,0,0,12.0,0.0,,ANA,0.0,0.0
coleg001,NYA,2022-08-31,7.0,6,3,2,1,4,0,1,1,31.0,0.0,1.0,ANA,0.0,1.0
cuetj001,CHA,2022-06-28,6.0,7,3,3,1,5,1,0,1,34.0,0.0,1.0,ANA,0.0,3.0
danit001,BOS,2022-06-08,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
davia003,BOS,2022-06-07,0.2,0,0,0,1,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
davia003,BOS,2022-06-09,1.0,1,0,0,1,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
deloe001,CLE,2022-04-26,1.1,0,0,0,0,1,0,0,0,7.0,0.0,,ANA,0.0,0.0
diekj001,BOS,2022-06-07,1.0,1,1,1,2,2,0,0,0,6.0,0.0,,ANA,0.0,0.0
diekj001,BOS,2022-06-08,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
eovan001,BOS,2022-06-08,5.0,6,0,0,0,5,1,0,0,36.0,0.0,1.0,ANA,0.0,0.0
espip001,WAS,2022-05-06,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
fedde001,WAS,2022-05-08,5.0,2,0,0,5,4,0,0,0,27.0,0.0,1.0,ANA,0.0,0.0
fergc001,LAN,2022-07-16,1.0,2,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
festm001,SEA,2022-08-16,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
festm001,SEA,2022-08-17,1.0,1,2,2,1,1,0,0,0,0.0,0.0,,ANA,0.0,1.0
festm001,SEA,2022-09-16,0.2,2,3,3,1,2,0,0,0,-1.0,0.0,,ANA,0.0,1.0
flexc001,SEA,2022-06-24,5.0,5,3,3,2,3,1,0,0,21.0,0.0,1.0,ANA,0.0,1.0
flexc001,SEA,2022-09-18,1.2,1,0,0,1,1,0,0,0,8.0,0.0,,ANA,0.0,0.0
fulmm001,MIN,2022-08-12,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
fulmm001,MIN,2022-08-14,1.0,3,1,1,0,0,0,0,0,0.0,0.0,,ANA,0.0,0.0
garcy001,TOR,2022-05-26,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
garcy001,TOR,2022-05-27,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
garcy001,TOR,2022-05-29,1.0,0,0,0,1,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
garra001,KCA,2022-06-21,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
garra001,KCA,2022-06-22,0.2,2,2,2,1,2,0,0,0,2.0,0.0,,ANA,0.0,0.0
gilek001,SEA,2022-06-26,1.0,0,0,0,2,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
gioll001,CHA,2022-06-27,6.0,6,2,2,1,6,0,0,1,34.0,0.0,1.0,ANA,0.0,0.0
gonzm005,SEA,2022-06-26,6.0,5,2,2,4,5,0,1,1,31.0,0.0,1.0,ANA,0.0,1.0
gonzm005,SEA,2022-09-18,6.1,7,5,5,2,4,0,1,0,16.0,0.0,1.0,ANA,0.0,3.0
gosea001,CLE,2022-04-26,1.0,1,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
gravk001,CHA,2022-06-29,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
grimj002,OAK,2022-05-22,2.0,2,1,1,1,1,0,0,0,6.0,0.0,,ANA,0.0,1.0
herne002,MIA,2022-04-11,4.2,5,4,4,3,6,0,1,0,20.0,0.0,1.0,ANA,0.0,2.0
holmc001,NYA,2022-08-29,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
holmc001,NYA,2022-08-31,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
hutcd001,DET,2022-09-07,4.0,5,2,2,2,3,0,0,0,15.0,0.0,1.0,ANA,0.0,1.0
igler001,ANA,2022-04-09,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
igler001,ANA,2022-04-11,1.0,1,1,1,0,0,0,0,0,0.0,0.0,,MIA,1.0,1.0
igler001,ANA,2022-04-12,1.0,0,0,0,0,1,1,0,0,12.0,0.0,,MIA,1.0,0.0
igler001,ANA,2022-04-23,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,BAL,1.0,0.0
igler001,ANA,2022-04-25,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
igler001,ANA,2022-04-26,0.2,0,0,0,0,2,0,0,0,8.0,0.0,,CLE,1.0,0.0
igler001,ANA,2022-04-28,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
igler001,ANA,2022-05-06,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,WAS,1.0,0.0
igler001,ANA,2022-05-11,1.0,0,0,0,1,1,0,0,0,6.0,0.0,,TBA,1.0,0.0
igler001,ANA,2022-05-21,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,OAK,1.0,0.0
igler001,ANA,2022-05-22,1.0,0,0,0,0,3,0,0,0,12.0,0.0,,OAK,1.0,0.0
igler001,ANA,2022-05-24,0.1,1,0,0,0,1,0,0,0,4.0,0.0,,TEX,1.0,0.0
igler001,ANA,2022-05-27,1.0,2,1,0,0,1,0,1,0,6.0,0.0,,TOR,1.0,0.0
igler001,ANA,2022-06-07,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,BOS,1.0,0.0
igler001,ANA,2022-06-09,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,BOS,1.0,0.0
igler001,ANA,2022-06-12,1.0,2,1,1,0,1,0,0,0,3.0,0.0,,NYN,1.0,1.0
igler001,ANA,2022-06-21,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,KCA,1.0,0.0
igler001,ANA,2022-06-27,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CHA,1.0,0.0
igler001,ANA,2022-06-29,1.0,0,0,0,1,2,0,0,0,9.0,0.0,,CHA,1.0,0.0
igler001,ANA,2022-07-12,1.0,2,1,1,2,1,0,1,0,3.0,0.0,,HOU,1.0,0.0
igler001,ANA,2022-07-14,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,HOU,1.0,0.0
igler001,ANA,2022-07-30,1.0,1,0,0,1,1,0,0,0,6.0,0.0,,TEX,1.0,0.0
igler001,ANA,2022-07-31,0.2,1,0,0,0,0,0,0,0,2.0,0.0,,TEX,1.0,0.0
jimej003,DET,2022-09-06,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
kellj001,CHA,2022-06-28,1.0,2,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,0.0
kersc001,LAN,2022-07-15,8.0,1,0,0,0,6,1,0,1,52.0,0.0,1.0,ANA,0.0,0.0
kitta001,TBA,2022-05-11,0.2,3,2,2,0,0,0,0,0,-4.0,0.0,,ANA,0.0,1.0
klubc001,TBA,2022-05-10,3.0,11,8,8,0,2,0,1,0,-9.0,0.0,1.0,ANA,0.0,2.0
kolaa001,OAK,2022-05-21,1.1,3,2,2,0,2,0,1,0,4.0,0.0,,ANA,0.0,1.0
kopem001,CHA,2022-06-29,5.1,5,4,3,2,6,0,1,0,25.0,0.0,1.0,ANA,0.0,1.0
krehj001,BAL,2022-04-23,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
leclj001,TEX,2022-07-30,2.0,0,0,0,1,1,0,0,0,9.0,0.0,,ANA,0.0,0.0
loaij001,NYA,2022-08-30,1.1,0,0,0,0,3,0,0,0,13.0,0.0,,ANA,0.0,0.0
lopej004,BAL,2022-04-22,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
lopej004,BAL,2022-04-23,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
lopej004,MIN,2022-08-12,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
lopej004,MIN,2022-08-13,1.0,2,2,2,1,0,0,0,0,-3.0,0.0,,ANA,0.0,0.0
loper003,CHA,2022-06-27,1.0,2,2,2,2,1,0,1,0,0.0,0.0,,ANA,0.0,0.0
loper003,CHA,2022-06-29,0.2,0,0,0,0,2,0,0,0,8.0,0.0,,ANA,0.0,0.0
lorem002,ANA,2022-04-11,6.0,2,1,1,0,7,1,0,1,46.0,0.0,1.0,MIA,1.0,1.0
lorem002,ANA,2022-04-25,6.0,3,0,0,4,3,1,0,1,37.0,0.0,1.0,CLE,1.0,0.0
lorem002,ANA,2022-05-07,4.2,5,5,5,2,7,0,1,0,20.0,0.0,1.0,WAS,1.0,2.0
lorem002,ANA,2022-05-21,6.0,3,0,0,2,5,1,0,1,43.0,0.0,1.0,OAK,1.0,0.0
lorem002,ANA,2022-05-28,6.2,5,3,3,2,2,0,0,1,21.0,0.0,1.0,TOR,1.0,0.0
lorem002,ANA,2022-06-11,6.1,6,1,1,1,4,1,0,1,38.0,0.0,1.0,NYN,1.0,0.0
lorem002,ANA,2022-06-24,3.0,4,2,2,4,5,0,1,0,18.0,0.0,1.0,SEA,1.0,0.0
lorem002,ANA,2022-09-16,5.0,4,3,3,2,6,1,0,0,30.0,0.0,1.0,SEA,1.0,2.0
lorem002,ANA,2022-09-28,5.0,3,1,0,3,8,1,0,0,45.0,0.0,1.0,OAK,1.0,0.0
loupa001,ANA,2022-04-07,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
loupa001,ANA,2022-04-09,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,HOU,1.0,0.0
loupa001,ANA,2022-04-11,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,MIA,1.0,0.0
loupa001,ANA,2022-04-23,0.2,1,3,0,0,0,0,1,0,2.0,0.0,,BAL,1.0,0.0
loupa001,ANA,2022-04-24,0.2,0,1,1,1,1,0,0,0,2.0,0.0,,BAL,1.0,0.0
loupa001,ANA,2022-04-26,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,CLE,1.0,0.0
loupa001,ANA,2022-04-28,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,CLE,1.0,0.0
loupa001,ANA,2022-05-06,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,WAS,1.0,0.0
loupa001,ANA,2022-05-09,0.1,1,0,0,0,0,0,0,0,1.0,0.0,,TBA,1.0,0.0
loupa001,ANA,2022-05-11,1.0,2,2,1,0,2,0,1,0,6.0,0.0,,TBA,1.0,0.0
loupa001,ANA,2022-05-21,0.2,3,3,3,1,0,0,0,0,-7.0,0.0,,OAK,1.0,0.0
loupa001,ANA,2022-05-24,0.2,1,2,2,1,1,0,0,0,-1.0,0.0,,TEX,1.0,1.0
loupa001,ANA,2022-05-27,0.0,3,1,1,0,0,0,0,0,-3.0,0.0,,TOR,1.0,0.0
loupa001,ANA,2022-05-28,0.2,2,1,1,1,2,0,0,0,5.0,0.0,,TOR,1.0,0.0
loupa001,ANA,2022-06-11,0.2,1,0,0,0,1,0,0,0,5.0,0.0,,NYN,1.0,0.0
loupa001,ANA,2022-06-12,0.2,0,1,1,1,0,0,0,0,-1.0,0.0,,NYN,1.0,0.0
loupa001,ANA,2022-06-21,1.0,3,1,1,0,0,0,0,0,0.0,0.0,,KCA,1.0,0.0
loupa001,ANA,2022-06-24,1.2,2,0,0,2,3,0,0,0,14.0,0.0,,SEA,1.0,0.0
loupa001,ANA,2022-06-28,0.1,2,0,0,1,1,0,0,0,4.0,0.0,,CHA,1.0,0.0
loupa001,ANA,2022-07-14,1.0,1,1,0,0,0,0,1,0,3.0,0.0,,HOU,1.0,0.0
loupa001,ANA,2022-07-16,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,LAN,1.0,0.0
loupa001,ANA,2022-07-29,1.2,2,2,1,0,2,0,0,0,8.0,0.0,,TEX,1.0,0.0
loupa001,ANA,2022-08-03,1.1,0,0,0,0,0,0,0,0,4.0,0.0,,OAK,1.0,0.0
loupa001,ANA,2022-08-13,1.0,2,1,1,0,0,0,0,0,0.0,0.0,,MIN,1.0,0.0
loupa001,ANA,2022-08-15,1.0,2,4,0,3,1,0,1,0,6.0,0.0,,SEA,1.0,0.0
loupa001,ANA,2022-09-02,0.2,0,0,0,0,0,0,0,0,2.0,0.0,,HOU,1.0,0.0
loupa001,ANA,2022-09-06,1.1,1,0,0,0,0,0,0,0,4.0,0.0,,DET,1.0,0.0
loupa001,ANA,2022-09-16,0.1,1,1,1,1,0,0,0,0,-2.0,0.0,,SEA,1.0,0.0
loupa001,ANA,2022-09-17,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,SEA,1.0,0.0
loupa001,ANA,2022-09-28,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,OAK,1.0,0.0
loupa001,ANA,2022-09-29,0.2,1,2,2,1,0,0,0,0,-4.0,0.0,,OAK,1.0,0.0
loupa001,ANA,2022-10-02,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,TEX,1.0,0.0
luetl001,NYA,2022-08-29,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
luetl001,NYA,2022-08-30,0.2,1,1,1,0,2,0,0,0,5.0,0.0,,ANA,0.0,1.0
mahlt001,MIN,2022-08-12,6.0,3,0,0,2,6,1,0,1,46.0,0.0,1.0,ANA,0.0,0.0
matop002,HOU,2022-04-07,1.0,1,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,0.0
matop002,HOU,2022-04-10,1.0,1,0,0,1,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
matop002,HOU,2022-07-12,0.1,0,4,0,1,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
matop002,HOU,2022-07-13,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
matop002,HOU,2022-09-02,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
matop002,HOU,2022-09-03,1.0,0,0,0,1,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
mayem001,ANA,2022-04-08,0.0,2,3,3,1,0,0,0,0,-9.0,0.0,,HOU,1.0,1.0
mayem001,ANA,2022-04-12,0.2,1,2,2,1,0,0,0,0,-4.0,0.0,,MIA,1.0,1.0
mayem001,ANA,2022-04-23,1.0,1,0,0,1,0,0,0,0,3.0,0.0,,BAL,1.0,0.0
mayem001,ANA,2022-04-25,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,CLE,1.0,0.0
mayem001,ANA,2022-04-27,1.0,2,1,1,0,0,0,0,0,0.0,0.0,,CLE,1.0,0.0
mayem001,ANA,2022-05-08,0.1,1,0,0,0,0,0,0,0,1.0,0.0,,WAS,1.0,0.0
mayem001,ANA,2022-05-25,2.0,5,2,2,1,2,0,0,0,6.0,0.0,,TEX,1.0,0.0
mayem001,ANA,2022-08-12,4.0,4,2,2,0,5,0,0,0,21.0,0.0,,MIN,1.0,1.0
mayem001,ANA,2022-08-17,5.1,6,5,5,1,4,0,0,0,13.0,0.0,,SEA,1.0,3.0
mayem001,ANA,2022-08-30,4.0,8,7,5,2,4,0,1,0,9.0,0.0,1.0,NYA,1.0,3.0
mayem001,ANA,2022-09-06,5.2,4,2,2,1,3,0,0,0,20.0,0.0,1.0,DET,1.0,0.0
mayem001,ANA,2022-09-19,1.0,1,1,1,0,2,0,0,0,6.0,0.0,,SEA,1.0,1.0
mccul002,HOU,2022-09-02,5.2,6,2,2,4,7,1,0,0,38.0,0.0,1.0,ANA,0.0,0.0
mengd001,KCA,2022-06-21,1.0,1,1,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
mengd001,KCA,2022-06-22,0.1,0,0,0,0,1,0,0,0,4.0,0.0,,ANA,0.0,0.0
molls001,OAK,2022-05-20,1.0,0,0,0,1,3,1,0,0,18.0,0.0,,ANA,0.0,0.0
molls001,OAK,2022-08-03,0.2,0,0,0,0,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
molls001,OAK,2022-08-04,1.0,1,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,1.0
montf001,OAK,2022-05-21,1.2,1,0,0,0,2,0,0,0,11.0,0.0,1.0,ANA,0.0,0.0
montf001,NYA,2022-08-29,6.0,8,4,4,0,6,0,1,0,24.0,0.0,1.0,ANA,0.0,3.0
montr004,HOU,2022-04-08,1.0,0,0,0,0,1,1,0,0,12.0,0.0,,ANA,0.0,0.0
montr004,HOU,2022-04-10,1.0,1,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
montr004,HOU,2022-07-12,0.2,1,0,0,1,1,0,0,0,5.0,0.0,,ANA,0.0,0.0
montr004,HOU,2022-07-14,1.0,0,0,0,2,3,0,0,0,12.0,0.0,,ANA,0.0,0.0
montr004,HOU,2022-09-02,1.0,0,0,0,0,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
moorm003,TEX,2022-07-28,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
moorm003,TEX,2022-07-29,1.0,0,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
moorm003,TEX,2022-10-01,1.0,1,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
moror001,LAN,2022-07-15,1.0,1,1,1,0,1,0,0,0,3.0,0.0,,ANA,0.0,1.0
nerih001,HOU,2022-04-07,0.1,0,0,0,0,0,0,0,0,1.0,0.0,,ANA,0.0,0.0
nerih001,HOU,2022-04-10,1.0,1,0,0,0,0,0,0,0,3.0,0.0,,ANA,0.0,0.0
nerih001,HOU,2022-07-12,1.0,0,0,0,1,2,1,0,0,15.0,0.0,,ANA,0.0,0.0
nerih001,HOU,2022-07-14,1.0,2,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
nerih001,HOU,2022-09-02,1.0,1,0,0,1,2,0,0,0,9.0,0.0,,ANA,0.0,0.0
nerih001,HOU,2022-09-03,1.0,0,0,0,0,1,0,0,0,6.0,0.0,,ANA,0.0,0.0
odorj001,HOU,2022-04-08,4.0,6,2,2,0,2,0,0,0,12.0,0.0,1.0,ANA,0.0,0.0
ohtas001,ANA,2022-04-07,4.2,4,1,1,1,9,0,1,0,38.0,0.0,1.0,HOU,1.0,0.0
ohtas001,ANA,2022-04-27,5.0,5,2,2,1,4,1,0,0,27.0,0.0,1.0,CLE,1.0,1.0
ohtas001,ANA,2022-05-11,6.0,2,1,1,2,5,0,0,1,34.0,0.0,1.0,TBA,1.0,1.0
ohtas001,ANA,2022-05-26,6.0,6,5,5,1,10,0,1,0,33.0,0.0,1.0,TOR,1.0,2.0
ohtas001,ANA,2022-06-09,7.0,4,1,1,2,6,1,0,1,46.0,0.0,1.0,BOS,1.0,0.0
ohtas001,ANA,2022-06-22,8.0,2,0,0,1,13,1,0,1,73.0,0.0,1.0,KCA,1.0,0.0
ohtas001,ANA,2022-06-29,5.2,5,0,0,1,11,1,0,0,56.0,0.0,1.0,CHA,1.0,0.0
ohtas001,ANA,2022-07-13,6.0,4,1,1,2,12,1,0,1,61.0,0.0,1.0,HOU,1.0,0.0
ohtas001,ANA,2022-07-28,6.0,8,2,2,0,11,0,1,1,49.0,0.0,1.0,TEX,1.0,1.0
ohtas001,ANA,2022-08-03,5.2,7,3,2,1,7,0,1,0,32.0,0.0,1.0,OAK,1.0,1.0
