date,amt,pts,cost,roster,name,entries,slate
4/1/2021,1000,234.5,2.22,20,bean_ball,5362,main
4/1/2021,500,233.7,2.22,20,bean_ball,5362,main
4/1/2021,250,230.3,2.22,20,bean_ball,5362,main
4/1/2021,150,227.9,2.22,20,bean_ball,5362,main
4/1/2021,100,221.1,2.22,20,bean_ball,5362,main
4/1/2021,75,220.5,2.22,20,bean_ball,5362,main
4/1/2021,50,217,2.22,20,bean_ball,5362,main
4/1/2021,45,215.1,2.22,20,bean_ball,5362,main
4/1/2021,40,212.2,2.22,20,bean_ball,5362,main
4/1/2021,30,209.4,2.22,20,bean_ball,5362,main
4/1/2021,25,204.7,2.22,20,bean_ball,5362,main
4/1/2021,22.5,204.1,2.22,20,bean_ball,5362,main
4/1/2021,20,198.9,2.22,20,bean_ball,5362,main
4/1/2021,15,193.2,2.22,20,bean_ball,5362,main
4/1/2021,10,189.9,2.22,20,bean_ball,5362,main
4/1/2021,8.67,189.8,2.22,20,bean_ball,5362,main
4/1/2021,8,180.5,2.22,20,bean_ball,5362,main
4/1/2021,7.2,180.4,2.22,20,bean_ball,5362,main
4/1/2021,6,166.9,2.22,20,bean_ball,5362,main
4/1/2021,5,155.3,2.22,20,bean_ball,5362,main
4/1/2021,4.5,155.2,2.22,20,bean_ball,5362,main
4/1/2021,4,135.6,2.22,20,bean_ball,5362,main
4/1/2021,1,135.5,2.22,20,bean_ball,5362,main
4/1/2021,0,-99,2.22,20,bean_ball,5362,main
4/2/2021,1000,234.5,2.22,20,bean_ball,5362,main
4/2/2021,500,233.7,2.22,20,bean_ball,5362,main
4/2/2021,250,230.3,2.22,20,bean_ball,5362,main
4/2/2021,150,227.9,2.22,20,bean_ball,5362,main
4/2/2021,100,221.1,2.22,20,bean_ball,5362,main
4/2/2021,75,220.5,2.22,20,bean_ball,5362,main
4/2/2021,50,217,2.22,20,bean_ball,5362,main
4/2/2021,45,215.1,2.22,20,bean_ball,5362,main
4/2/2021,40,212.2,2.22,20,bean_ball,5362,main
4/2/2021,30,209.4,2.22,20,bean_ball,5362,main
4/2/2021,25,204.7,2.22,20,bean_ball,5362,main
4/2/2021,22.5,204.1,2.22,20,bean_ball,5362,main
4/2/2021,20,198.9,2.22,20,bean_ball,5362,main
4/2/2021,15,193.2,2.22,20,bean_ball,5362,main
4/2/2021,10,189.9,2.22,20,bean_ball,5362,main
4/2/2021,8.67,189.8,2.22,20,bean_ball,5362,main
4/2/2021,8,180.5,2.22,20,bean_ball,5362,main
4/2/2021,7.2,180.4,2.22,20,bean_ball,5362,main
4/2/2021,6,166.9,2.22,20,bean_ball,5362,main
4/2/2021,5,155.3,2.22,20,bean_ball,5362,main
4/2/2021,4.5,155.2,2.22,20,bean_ball,5362,main
4/2/2021,4,135.6,2.22,20,bean_ball,5362,main
4/2/2021,1,135.5,2.22,20,bean_ball,5362,main
4/2/2021,0,-99,2.22,20,bean_ball,5362,main
4/3/2021,1000,233,2.22,20,bean_ball,5362,main
4/3/2021,500,230,2.22,20,bean_ball,5362,main
4/3/2021,250,229.7,2.22,20,bean_ball,5362,main
4/3/2021,150,226.8,2.22,20,bean_ball,5362,main
4/3/2021,100,224.5,2.22,20,bean_ball,5362,main
4/3/2021,75,221.1,2.22,20,bean_ball,5362,main
4/3/2021,50,220.2,2.22,20,bean_ball,5362,main
4/3/2021,40,215.3,2.22,20,bean_ball,5362,main
4/3/2021,30,212.1,2.22,20,bean_ball,5362,main
4/3/2021,25,210.5,2.22,20,bean_ball,5362,main
4/3/2021,22.92,209.5,2.22,20,bean_ball,5362,main
4/3/2021,20,204.8,2.22,20,bean_ball,5362,main
4/3/2021,15,198.8,2.22,20,bean_ball,5362,main
4/3/2021,13.33,198.3,2.22,20,bean_ball,5362,main
4/3/2021,10,195.8,2.22,20,bean_ball,5362,main
4/3/2021,9,195.6,2.22,20,bean_ball,5362,main
4/3/2021,8,188.5,2.22,20,bean_ball,5362,main
4/3/2021,6.5,188.2,2.22,20,bean_ball,5362,main
4/3/2021,6,177.7,2.22,20,bean_ball,5362,main
4/3/2021,5.15,177.6,2.22,20,bean_ball,5362,main
4/3/2021,5,167.8,2.22,20,bean_ball,5362,main
4/3/2021,4.38,167.7,2.22,20,bean_ball,5362,main
4/3/2021,4,154.6,2.22,20,bean_ball,5362,main
4/3/2021,2.5,154.5,2.22,20,bean_ball,5362,main
4/3/2021,0,-99,2.22,20,bean_ball,5362,main
4/4/2021,800,205.7,2.22,25,bean_ball,4290,main
4/4/2021,400,205.3,2.22,25,bean_ball,4290,main
4/4/2021,250,200.4,2.22,25,bean_ball,4290,main
4/4/2021,150,194,2.22,25,bean_ball,4290,main
4/4/2021,100,193.1,2.22,25,bean_ball,4290,main
4/4/2021,75,184.6,2.22,25,bean_ball,4290,main
4/4/2021,50,182.7,2.22,25,bean_ball,4290,main
4/4/2021,40,178.7,2.22,25,bean_ball,4290,main
4/4/2021,30,174.2,2.22,25,bean_ball,4290,main
4/4/2021,25,173.6,2.22,25,bean_ball,4290,main
4/4/2021,20,171.8,2.22,25,bean_ball,4290,main
4/4/2021,15,167.8,2.22,25,bean_ball,4290,main
4/4/2021,13,167.7,2.22,25,bean_ball,4290,main
4/4/2021,12,164.1,2.22,25,bean_ball,4290,main
4/4/2021,11,163.9,2.22,25,bean_ball,4290,main
4/4/2021,10,155.8,2.22,25,bean_ball,4290,main
4/4/2021,9.5,155.7,2.22,25,bean_ball,4290,main
4/4/2021,8,151.7,2.22,25,bean_ball,4290,main
4/4/2021,7,145.4,2.22,25,bean_ball,4290,main
4/4/2021,6.5,145.2,2.22,25,bean_ball,4290,main
4/4/2021,6,137.7,2.22,25,bean_ball,4290,main
4/4/2021,5,129.8,2.22,25,bean_ball,4290,main
4/4/2021,4.33,129.7,2.22,25,bean_ball,4290,main
4/4/2021,4,120.6,2.22,25,bean_ball,4290,main
4/4/2021,3.56,120.5,2.22,25,bean_ball,4290,main
4/4/2021,0,-99,2.22,25,bean_ball,4290,main
4/5/2021,800,211.4,2.22,25,bean_ball,4290,main
4/5/2021,400,208,2.22,25,bean_ball,4290,main
4/5/2021,250,195.6,2.22,25,bean_ball,4290,main
4/5/2021,150,195.2,2.22,25,bean_ball,4290,main
4/5/2021,100,195.1,2.22,25,bean_ball,4290,main
4/5/2021,75,193.9,2.22,25,bean_ball,4290,main
4/5/2021,50,191.9,2.22,25,bean_ball,4290,main
4/5/2021,40,189.8,2.22,25,bean_ball,4290,main
4/5/2021,30,189.7,2.22,25,bean_ball,4290,main
4/5/2021,25,185.4,2.22,25,bean_ball,4290,main
4/5/2021,20,182.5,2.22,25,bean_ball,4290,main
4/5/2021,17.5,182.4,2.22,25,bean_ball,4290,main
4/5/2021,15,178.4,2.22,25,bean_ball,4290,main
4/5/2021,12,175.2,2.22,25,bean_ball,4290,main
4/5/2021,10,170.7,2.22,25,bean_ball,4290,main
4/5/2021,9,170.6,2.22,25,bean_ball,4290,main
4/5/2021,8,166.6,2.22,25,bean_ball,4290,main
4/5/2021,7,160.9,2.22,25,bean_ball,4290,main
4/5/2021,6.5,160.7,2.22,25,bean_ball,4290,main
4/5/2021,6,152.9,2.22,25,bean_ball,4290,main
4/5/2021,5.25,152.7,2.22,25,bean_ball,4290,main
4/5/2021,5,145.8,2.22,25,bean_ball,4290,main
4/5/2021,4.86,145.7,2.22,25,bean_ball,4290,main
4/5/2021,4,136.6,2.22,25,bean_ball,4290,main
4/5/2021,0.44,136.5,2.22,25,bean_ball,4290,main
4/5/2021,0,-99,2.22,25,bean_ball,4290,main
4/6/2021,1000,259.8,2.22,25,bean_ball,5362,main
4/6/2021,500,250,2.22,25,bean_ball,5362,main
4/6/2021,250,249.9,2.22,25,bean_ball,5362,main
4/6/2021,150,249.5,2.22,25,bean_ball,5362,main
4/6/2021,100,246.8,2.22,25,bean_ball,5362,main
4/6/2021,75,241.8,2.22,25,bean_ball,5362,main
4/6/2021,50,230.2,2.22,25,bean_ball,5362,main
4/6/2021,40,226.3,2.22,25,bean_ball,5362,main
4/6/2021,35,225.5,2.22,25,bean_ball,5362,main
4/6/2021,30,224.3,2.22,25,bean_ball,5362,main
4/6/2021,27.5,224.1,2.22,25,bean_ball,5362,main
4/6/2021,25,220.6,2.22,25,bean_ball,5362,main
4/6/2021,20,211.6,2.22,25,bean_ball,5362,main
4/6/2021,15,204.3,2.22,25,bean_ball,5362,main
4/6/2021,10,199.9,2.22,25,bean_ball,5362,main
4/6/2021,9.11,199.6,2.22,25,bean_ball,5362,main
4/6/2021,8,188.9,2.22,25,bean_ball,5362,main
4/6/2021,6,177.1,2.22,25,bean_ball,5362,main
4/6/2021,5.25,177,2.22,25,bean_ball,5362,main
4/6/2021,5,166.9,2.22,25,bean_ball,5362,main
4/6/2021,4.71,166.7,2.22,25,bean_ball,5362,main
4/6/2021,4,150,2.22,25,bean_ball,5362,main
4/6/2021,3.2,149.9,2.22,25,bean_ball,5362,main
4/6/2021,0,-99,2.22,25,bean_ball,5362,main
4/7/2021,800,229.6,2.22,25,bean_ball,4290,main
4/7/2021,400,227.2,2.22,25,bean_ball,4290,main
4/7/2021,250,227.1,2.22,25,bean_ball,4290,main
4/7/2021,150,223.8,2.22,25,bean_ball,4290,main
4/7/2021,100,222.9,2.22,25,bean_ball,4290,main
4/7/2021,75,220.3,2.22,25,bean_ball,4290,main
4/7/2021,50,217.3,2.22,25,bean_ball,4290,main
4/7/2021,40,207.3,2.22,25,bean_ball,4290,main
4/7/2021,30,206.9,2.22,25,bean_ball,4290,main
4/7/2021,27.5,204.4,2.22,25,bean_ball,4290,main
4/7/2021,25,200.1,2.22,25,bean_ball,4290,main
4/7/2021,20,199.1,2.22,25,bean_ball,4290,main
4/7/2021,15,196,2.22,25,bean_ball,4290,main
4/7/2021,12,189.9,2.22,25,bean_ball,4290,main
4/7/2021,11,189.4,2.22,25,bean_ball,4290,main
4/7/2021,10,181.9,2.22,25,bean_ball,4290,main
4/7/2021,8.67,181.8,2.22,25,bean_ball,4290,main
4/7/2021,8,175.9,2.22,25,bean_ball,4290,main
4/7/2021,7.5,175.7,2.22,25,bean_ball,4290,main
4/7/2021,7,167.4,2.22,25,bean_ball,4290,main
4/7/2021,6.5,167.3,2.22,25,bean_ball,4290,main
4/7/2021,6,159.6,2.22,25,bean_ball,4290,main
4/7/2021,5.2,159.5,2.22,25,bean_ball,4290,main
4/7/2021,5,150.4,2.22,25,bean_ball,4290,main
4/7/2021,4.57,150.3,2.22,25,bean_ball,4290,main
4/7/2021,4,139.4,2.22,25,bean_ball,4290,main
4/7/2021,1.14,139.3,2.22,25,bean_ball,4290,main
4/7/2021,0,-99,2.22,25,bean_ball,4290,main
4/8/2021,500,254.8,2.22,25,bean_ball,3217,main
4/8/2021,250,242.6,2.22,25,bean_ball,3217,main
4/8/2021,150,242.5,2.22,25,bean_ball,3217,main
4/8/2021,100,242.2,2.22,25,bean_ball,3217,main
4/8/2021,75,237.8,2.22,25,bean_ball,3217,main
4/8/2021,50,235,2.22,25,bean_ball,3217,main
4/8/2021,40,232,2.22,25,bean_ball,3217,main
4/8/2021,30,229.9,2.22,25,bean_ball,3217,main
4/8/2021,25,229.8,2.22,25,bean_ball,3217,main
4/8/2021,20,227.8,2.22,25,bean_ball,3217,main
4/8/2021,15,220.5,2.22,25,bean_ball,3217,main
4/8/2021,12,216.4,2.22,25,bean_ball,3217,main
4/8/2021,10,212.9,2.22,25,bean_ball,3217,main
4/8/2021,8,205.4,2.22,25,bean_ball,3217,main
4/8/2021,6,194.1,2.22,25,bean_ball,3217,main
4/8/2021,5.83,194,2.22,25,bean_ball,3217,main
4/8/2021,5,179.1,2.22,25,bean_ball,3217,main
4/8/2021,0,-99,2.22,25,bean_ball,3217,main
4/9/2021,1000,248.8,2.22,25,bean_ball,5362,main
4/9/2021,500,236.5,2.22,25,bean_ball,5362,main
4/9/2021,250,230.1,2.22,25,bean_ball,5362,main
4/9/2021,150,227.1,2.22,25,bean_ball,5362,main
4/9/2021,100,226.8,2.22,25,bean_ball,5362,main
4/9/2021,75,223.9,2.22,25,bean_ball,5362,main
4/9/2021,50,223.1,2.22,25,bean_ball,5362,main
4/9/2021,40,214.2,2.22,25,bean_ball,5362,main
4/9/2021,30,211.4,2.22,25,bean_ball,5362,main
4/9/2021,25,205.9,2.22,25,bean_ball,5362,main
4/9/2021,20,199.4,2.22,25,bean_ball,5362,main
4/9/2021,15,196.2,2.22,25,bean_ball,5362,main
4/9/2021,10,192.6,2.22,25,bean_ball,5362,main
4/9/2021,8,182.9,2.22,25,bean_ball,5362,main
4/9/2021,7.33,182.7,2.22,25,bean_ball,5362,main
4/9/2021,6,170.9,2.22,25,bean_ball,5362,main
4/9/2021,5.07,170.7,2.22,25,bean_ball,5362,main
4/9/2021,5,161.2,2.22,25,bean_ball,5362,main
4/9/2021,4.15,161,2.22,25,bean_ball,5362,main
4/9/2021,4,144.9,2.22,25,bean_ball,5362,main
4/9/2021,3.67,144.8,2.22,25,bean_ball,5362,main
4/9/2021,0,-99,2.22,25,bean_ball,5362,main
4/10/2021,1000,229,2.22,20,bean_ball,3753,main
4/10/2021,400,225.7,2.22,20,bean_ball,3753,main
4/10/2021,250,225.2,2.22,20,bean_ball,3753,main
4/10/2021,150,224.5,2.22,20,bean_ball,3753,main
4/10/2021,100,224.2,2.22,20,bean_ball,3753,main
4/10/2021,75,224,2.22,20,bean_ball,3753,main
4/10/2021,50,217.4,2.22,20,bean_ball,3753,main
4/10/2021,40,215.1,2.22,20,bean_ball,3753,main
4/10/2021,30,214.6,2.22,20,bean_ball,3753,main
4/10/2021,18.95,214.2,2.22,20,bean_ball,3753,main
4/10/2021,15,214,2.22,20,bean_ball,3753,main
4/10/2021,10,205,2.22,20,bean_ball,3753,main
4/10/2021,8,195.4,2.22,20,bean_ball,3753,main
4/10/2021,7,188.5,2.22,20,bean_ball,3753,main
4/10/2021,6.75,188.4,2.22,20,bean_ball,3753,main
4/10/2021,6,179.1,2.22,20,bean_ball,3753,main
4/10/2021,5,167.7,2.22,20,bean_ball,3753,main
4/10/2021,4.34,167.6,2.22,20,bean_ball,3753,main
4/10/2021,4,151.8,2.22,20,bean_ball,3753,main
4/10/2021,2.67,151.7,2.22,20,bean_ball,3753,main
4/10/2021,0,-99,2.22,20,bean_ball,3753,main
4/11/2021,800,269.1,2.22,25,bean_ball,4290,main
4/11/2021,400,247.4,2.22,25,bean_ball,4290,main
4/11/2021,250,246.6,2.22,25,bean_ball,4290,main
4/11/2021,150,246.2,2.22,25,bean_ball,4290,main
4/11/2021,100,246,2.22,25,bean_ball,4290,main
4/11/2021,75,244.6,2.22,25,bean_ball,4290,main
4/11/2021,50,241,2.22,25,bean_ball,4290,main
4/11/2021,40,240,2.22,25,bean_ball,4290,main
4/11/2021,35,239.9,2.22,25,bean_ball,4290,main
4/11/2021,30,236.9,2.22,25,bean_ball,4290,main
4/11/2021,25,233.9,2.22,25,bean_ball,4290,main
4/11/2021,20,233.4,2.22,25,bean_ball,4290,main
4/11/2021,15,230.7,2.22,25,bean_ball,4290,main
4/11/2021,12,225.2,2.22,25,bean_ball,4290,main
4/11/2021,10,220.4,2.22,25,bean_ball,4290,main
4/11/2021,8,208.9,2.22,25,bean_ball,4290,main
4/11/2021,7,199.6,2.22,25,bean_ball,4290,main
4/11/2021,6.5,199.5,2.22,25,bean_ball,4290,main
4/11/2021,6,187.2,2.22,25,bean_ball,4290,main
4/11/2021,5,169.6,2.22,25,bean_ball,4290,main
4/11/2021,4.5,169.5,2.22,25,bean_ball,4290,main
4/11/2021,4,148.5,2.22,25,bean_ball,4290,main
4/11/2021,0,-99,2.22,25,bean_ball,4290,main
4/12/2021,1000,251,2.22,25,bean_ball,5362,main
4/12/2021,500,247.2,2.22,25,bean_ball,5362,main
4/12/2021,250,246.8,2.22,25,bean_ball,5362,main
4/12/2021,150,245.7,2.22,25,bean_ball,5362,main
4/12/2021,100,243.6,2.22,25,bean_ball,5362,main
4/12/2021,60,240,2.22,25,bean_ball,5362,main
4/12/2021,40,234.1,2.22,25,bean_ball,5362,main
4/12/2021,24.62,234,2.22,25,bean_ball,5362,main
4/12/2021,20,228,2.22,25,bean_ball,5362,main
4/12/2021,15,226.5,2.22,25,bean_ball,5362,main
4/12/2021,13.91,226.3,2.22,25,bean_ball,5362,main
4/12/2021,10,219.1,2.22,25,bean_ball,5362,main
4/12/2021,8,203.9,2.22,25,bean_ball,5362,main
4/12/2021,6,191.2,2.22,25,bean_ball,5362,main
4/12/2021,5.54,190.9,2.22,25,bean_ball,5362,main
4/12/2021,5,180.8,2.22,25,bean_ball,5362,main
4/12/2021,4.6,180.7,2.22,25,bean_ball,5362,main
4/12/2021,4,162.4,2.22,25,bean_ball,5362,main
4/12/2021,1.54,162.3,2.22,25,bean_ball,5362,main
4/12/2021,0,-99,2.22,25,bean_ball,5362,main
4/13/2021,1000,314.8,2.22,25,bean_ball,5362,main
4/13/2021,500,306.7,2.22,25,bean_ball,5362,main
4/13/2021,250,299.8,2.22,25,bean_ball,5362,main
4/13/2021,150,298.3,2.22,25,bean_ball,5362,main
4/13/2021,100,286.6,2.22,25,bean_ball,5362,main
4/13/2021,75,284,2.22,25,bean_ball,5362,main
4/13/2021,50,275.5,2.22,25,bean_ball,5362,main
4/13/2021,40,271.5,2.22,25,bean_ball,5362,main
4/13/2021,30,266,2.22,25,bean_ball,5362,main
4/13/2021,25,257.9,2.22,25,bean_ball,5362,main
4/13/2021,20,245,2.22,25,bean_ball,5362,main
4/13/2021,15,238,2.22,25,bean_ball,5362,main
4/13/2021,10,231.6,2.22,25,bean_ball,5362,main
4/13/2021,8,212.2,2.22,25,bean_ball,5362,main
4/13/2021,6.4,211.8,2.22,25,bean_ball,5362,main
4/13/2021,6,195.9,2.22,25,bean_ball,5362,main
4/13/2021,5.5,195.8,2.22,25,bean_ball,5362,main
4/13/2021,5,183.4,2.22,25,bean_ball,5362,main
4/13/2021,4.75,183.2,2.22,25,bean_ball,5362,main
4/13/2021,4,164.6,2.22,25,bean_ball,5362,main
4/13/2021,3.2,164.5,2.22,25,bean_ball,5362,main
4/13/2021,0,-99,2.22,25,bean_ball,5362,main
4/14/2021,800,233.9,2.22,25,bean_ball,4290,main
4/14/2021,400,225.7,2.22,25,bean_ball,4290,main
4/14/2021,250,224.4,2.22,25,bean_ball,4290,main
4/14/2021,150,212.3,2.22,25,bean_ball,4290,main
4/14/2021,100,211.7,2.22,25,bean_ball,4290,main
4/14/2021,75,205.3,2.22,25,bean_ball,4290,main
4/14/2021,50,201.6,2.22,25,bean_ball,4290,main
4/14/2021,45,198.7,2.22,25,bean_ball,4290,main
4/14/2021,40,195.4,2.22,25,bean_ball,4290,main
4/14/2021,33.33,195.2,2.22,25,bean_ball,4290,main
4/14/2021,30,192.7,2.22,25,bean_ball,4290,main
4/14/2021,25,189.4,2.22,25,bean_ball,4290,main
4/14/2021,20,187.3,2.22,25,bean_ball,4290,main
4/14/2021,15,186.1,2.22,25,bean_ball,4290,main
4/14/2021,12.78,185.9,2.22,25,bean_ball,4290,main
4/14/2021,10,175.9,2.22,25,bean_ball,4290,main
4/14/2021,9,175.6,2.22,25,bean_ball,4290,main
4/14/2021,8,167.4,2.22,25,bean_ball,4290,main
4/14/2021,7.5,167.3,2.22,25,bean_ball,4290,main
4/14/2021,7,156.5,2.22,25,bean_ball,4290,main
4/14/2021,6,147,2.22,25,bean_ball,4290,main
4/14/2021,5,137.8,2.22,25,bean_ball,4290,main
4/14/2021,4,126.5,2.22,25,bean_ball,4290,main
4/14/2021,0,-99,2.22,25,bean_ball,4290,main
4/15/2021,1000,214.7,2.22,25,bean_ball,5362,main
4/15/2021,500,210.9,2.22,25,bean_ball,5362,main
4/15/2021,250,208.5,2.22,25,bean_ball,5362,main
4/15/2021,150,207.7,2.22,25,bean_ball,5362,main
4/15/2021,100,202.6,2.22,25,bean_ball,5362,main
4/15/2021,75,200.5,2.22,25,bean_ball,5362,main
4/15/2021,50,198.5,2.22,25,bean_ball,5362,main
4/15/2021,40,195.3,2.22,25,bean_ball,5362,main
4/15/2021,35,194,2.22,25,bean_ball,5362,main
4/15/2021,30,193,2.22,25,bean_ball,5362,main
4/15/2021,22.73,192.8,2.22,25,bean_ball,5362,main
4/15/2021,20,189.7,2.22,25,bean_ball,5362,main
4/15/2021,17.5,189.2,2.22,25,bean_ball,5362,main
4/15/2021,15,180.6,2.22,25,bean_ball,5362,main
4/15/2021,10,176.6,2.22,25,bean_ball,5362,main
4/15/2021,9,176.3,2.22,25,bean_ball,5362,main
4/15/2021,8,166.1,2.22,25,bean_ball,5362,main
4/15/2021,6,155.5,2.22,25,bean_ball,5362,main
4/15/2021,5,146,2.22,25,bean_ball,5362,main
4/15/2021,4.21,145.9,2.22,25,bean_ball,5362,main
4/15/2021,4,130.3,2.22,25,bean_ball,5362,main
4/15/2021,2.4,130.2,2.22,25,bean_ball,5362,main
4/15/2021,0,-99,2.22,25,bean_ball,5362,main
4/16/2021,1000,228.2,2.22,25,bean_ball,5362,main
4/16/2021,500,220.7,2.22,25,bean_ball,5362,main
4/16/2021,250,219.8,2.22,25,bean_ball,5362,main
4/16/2021,150,216.5,2.22,25,bean_ball,5362,main
4/16/2021,100,207.6,2.22,25,bean_ball,5362,main
4/16/2021,75,201.7,2.22,25,bean_ball,5362,main
4/16/2021,50,199.9,2.22,25,bean_ball,5362,main
4/16/2021,40,196.4,2.22,25,bean_ball,5362,main
4/16/2021,30,193.6,2.22,25,bean_ball,5362,main
4/16/2021,25,190.8,2.22,25,bean_ball,5362,main
4/16/2021,20,187,2.22,25,bean_ball,5362,main
4/16/2021,15,184.1,2.22,25,bean_ball,5362,main
4/16/2021,10,181.1,2.22,25,bean_ball,5362,main
4/16/2021,8,171.5,2.22,25,bean_ball,5362,main
4/16/2021,7.5,171.4,2.22,25,bean_ball,5362,main
4/16/2021,6,159.7,2.22,25,bean_ball,5362,main
4/16/2021,5.26,159.6,2.22,25,bean_ball,5362,main
4/16/2021,5,152.2,2.22,25,bean_ball,5362,main
4/16/2021,4.5,152.1,2.22,25,bean_ball,5362,main
4/16/2021,4,139.3,2.22,25,bean_ball,5362,main
4/16/2021,0.29,139.2,2.22,25,bean_ball,5362,main
4/16/2021,0,-99,2.22,25,bean_ball,5362,main
4/17/2021,1000,170.1,2.22,25,bean_ball,5200,main
4/17/2021,500,161.2,2.22,25,bean_ball,5200,main
4/17/2021,250,160.7,2.22,25,bean_ball,5200,main
4/17/2021,150,157.9,2.22,25,bean_ball,5200,main
4/17/2021,100,157.7,2.22,25,bean_ball,5200,main
4/17/2021,75,156.9,2.22,25,bean_ball,5200,main
4/17/2021,62.5,150.2,2.22,25,bean_ball,5200,main
4/17/2021,50,147.7,2.22,25,bean_ball,5200,main
4/17/2021,40,144.7,2.22,25,bean_ball,5200,main
4/17/2021,30,142.4,2.22,25,bean_ball,5200,main
4/17/2021,26,142.2,2.22,25,bean_ball,5200,main
4/17/2021,25,141.7,2.22,25,bean_ball,5200,main
4/17/2021,22.5,141.5,2.22,25,bean_ball,5200,main
4/17/2021,20,136.5,2.22,25,bean_ball,5200,main
4/17/2021,15,133,2.22,25,bean_ball,5200,main
4/17/2021,12.5,132.8,2.22,25,bean_ball,5200,main
4/17/2021,10,129.6,2.22,25,bean_ball,5200,main
4/17/2021,8.4,129.5,2.22,25,bean_ball,5200,main
4/17/2021,8,123.6,2.22,25,bean_ball,5200,main
4/17/2021,6.94,123.5,2.22,25,bean_ball,5200,main
4/17/2021,6,116.9,2.22,25,bean_ball,5200,main
4/17/2021,5.14,116.8,2.22,25,bean_ball,5200,main
4/17/2021,5,108.5,2.22,25,bean_ball,5200,main
4/17/2021,4.5,108.4,2.22,25,bean_ball,5200,main
4/17/2021,4,95.1,2.22,25,bean_ball,5200,main
4/17/2021,1.6,94.9,2.22,25,bean_ball,5200,main
4/17/2021,0,-99,2.22,25,bean_ball,5200,main
4/18/2021,1000,236.2,2.22,25,bean_ball,5362,main
4/18/2021,333.33,233.5,2.22,25,bean_ball,5362,main
4/18/2021,150,232.8,2.22,25,bean_ball,5362,main
4/18/2021,100,228.6,2.22,25,bean_ball,5362,main
4/18/2021,60,225.7,2.22,25,bean_ball,5362,main
4/18/2021,40,223.8,2.22,25,bean_ball,5362,main
4/18/2021,30,217.2,2.22,25,bean_ball,5362,main
4/18/2021,20,212.4,2.22,25,bean_ball,5362,main
4/18/2021,15,203.8,2.22,25,bean_ball,5362,main
4/18/2021,10,194,2.22,25,bean_ball,5362,main
4/18/2021,9,193.9,2.22,25,bean_ball,5362,main
4/18/2021,8,184.7,2.22,25,bean_ball,5362,main
4/18/2021,6.67,184.6,2.22,25,bean_ball,5362,main
4/18/2021,6,180.1,2.22,25,bean_ball,5362,main
4/18/2021,5,167.4,2.22,25,bean_ball,5362,main
4/18/2021,4.43,167.3,2.22,25,bean_ball,5362,main
4/18/2021,4,155.1,2.22,25,bean_ball,5362,main
4/18/2021,0,-99,2.22,25,bean_ball,5362,main
4/19/2021,1000,242.5,2.22,25,bean_ball,5362,main
4/19/2021,500,236.9,2.22,25,bean_ball,5362,main
4/19/2021,48.97,236.7,2.22,25,bean_ball,5362,main
4/19/2021,20,215,2.22,25,bean_ball,5362,main
4/19/2021,15,205.2,2.22,25,bean_ball,5362,main
4/19/2021,10,199.4,2.22,25,bean_ball,5362,main
4/19/2021,8,184.1,2.22,25,bean_ball,5362,main
4/19/2021,6,165.4,2.22,25,bean_ball,5362,main
4/19/2021,5.5,165.2,2.22,25,bean_ball,5362,main
4/19/2021,5,151.9,2.22,25,bean_ball,5362,main
4/19/2021,4,128.6,2.22,25,bean_ball,5362,main
4/19/2021,2.67,128.5,2.22,25,bean_ball,5362,main
4/19/2021,0,-99,2.22,25,bean_ball,5362,main
4/20/2021,1000,227.6,2.22,25,bean_ball,5362,main
4/20/2021,500,227.2,2.22,25,bean_ball,5362,main
4/20/2021,250,227,2.22,25,bean_ball,5362,main
4/20/2021,150,226.1,2.22,25,bean_ball,5362,main
4/20/2021,100,225.8,2.22,25,bean_ball,5362,main
4/20/2021,75,223.2,2.22,25,bean_ball,5362,main
4/20/2021,50,215.5,2.22,25,bean_ball,5362,main
4/20/2021,40,214.3,2.22,25,bean_ball,5362,main
4/20/2021,30,210.8,2.22,25,bean_ball,5362,main
4/20/2021,25,207.9,2.22,25,bean_ball,5362,main
4/20/2021,20,198.5,2.22,25,bean_ball,5362,main
4/20/2021,15,191.6,2.22,25,bean_ball,5362,main
4/20/2021,10,186.1,2.22,25,bean_ball,5362,main
4/20/2021,8,176.8,2.22,25,bean_ball,5362,main
4/20/2021,6,163.9,2.22,25,bean_ball,5362,main
4/20/2021,5.63,163.8,2.22,25,bean_ball,5362,main
4/20/2021,5,153.2,2.22,25,bean_ball,5362,main
4/20/2021,4,138.8,2.22,25,bean_ball,5362,main
4/20/2021,3,138.7,2.22,25,bean_ball,5362,main
4/20/2021,0,-99,2.22,25,bean_ball,5362,main
4/21/2021,550,225,2.22,25,bean_ball,3753,main
4/21/2021,250,223.6,2.22,25,bean_ball,3753,main
4/21/2021,150,218.8,2.22,25,bean_ball,3753,main
4/21/2021,75,218.5,2.22,25,bean_ball,3753,main
4/21/2021,40,209.6,2.22,25,bean_ball,3753,main
4/21/2021,30,205.1,2.22,25,bean_ball,3753,main
4/21/2021,25,201.6,2.22,25,bean_ball,3753,main
4/21/2021,20,195.4,2.22,25,bean_ball,3753,main
4/21/2021,15,192.7,2.22,25,bean_ball,3753,main
4/21/2021,12,189.2,2.22,25,bean_ball,3753,main
4/21/2021,10,181.8,2.22,25,bean_ball,3753,main
4/21/2021,8,177.1,2.22,25,bean_ball,3753,main
4/21/2021,6.67,176.9,2.22,25,bean_ball,3753,main
