date,game,retro_id,home,order,starter,team,opp,PA,AB,SAC,HBP,BB,S,D,T,HR,TB,H,SO,RBI,R,CS,SB,fanduel_pts
2025-03-27,0,buscm003,0.0,4.0,1,CHN,ARI,5,4,0,0,1,2,0,0,0,2,2,1,0,1,0,0,12.2
2025-03-27,0,butll001,0.0,1.0,1,ATH,SEA,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2025-03-27,0,buxtb001,0.0,3.0,1,MIN,SLN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,cabro002,1.0,9.0,1,NYA,MIL,3,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6.2
2025-03-27,0,campk002,0.0,6.0,1,BOS,TEX,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2025-03-27,0,candj002,1.0,5.0,1,CIN,SFN,4,3,0,0,1,2,0,0,0,2,2,1,3,0,0,0,19.5
2025-03-27,0,canhm001,,,0,KCA,CLE,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,caprv001,0.0,8.0,1,MIL,NYA,3,3,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2025-03-27,0,carpk001,,,0,DET,LAN,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
2025-03-27,0,carrc005,1.0,2.0,1,ARI,CHN,5,3,0,1,1,0,1,0,0,2,1,0,0,0,0,0,12.0
2025-03-27,0,casat001,0.0,4.0,1,BOS,TEX,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,castn001,0.0,7.0,1,PHI,WAS,5,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2025-03-27,0,castw003,0.0,7.0,1,MIN,SLN,4,3,0,0,1,0,1,0,0,2,1,2,1,0,0,0,12.5
2025-03-27,0,chapm001,0.0,4.0,1,SFN,CIN,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2025-03-27,0,chisj001,1.0,5.0,1,NYA,MIL,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2025-03-27,0,chouj001,0.0,1.0,1,MIL,NYA,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
2025-03-27,0,cleme002,1.0,8.0,1,TOR,BAL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,colli001,,,0,MIL,NYA,2,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2025-03-27,0,conig001,1.0,6.0,1,MIA,PIT,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,contw001,1.0,2.0,1,SLN,MIN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,contw002,0.0,3.0,1,MIL,NYA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,corrc001,0.0,2.0,1,MIN,SLN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,cowsc001,0.0,1.0,1,BAL,TOR,5,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,9.2
2025-03-27,0,crawj002,1.0,9.0,1,SEA,ATH,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.2
2025-03-27,0,crewd001,1.0,8.0,1,WAS,PHI,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.2
2025-03-27,0,cronj001,1.0,7.0,1,SDN,ATL,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,crowp001,0.0,7.0,1,CHN,ARI,5,4,0,0,1,1,0,0,0,1,1,0,0,2,0,1,18.4
2025-03-27,0,cruzo001,0.0,3.0,1,PIT,MIA,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.0
2025-03-27,0,dejop001,1.0,6.0,1,WAS,PHI,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
2025-03-27,0,delae003,1.0,3.0,1,CIN,SFN,4,3,0,0,1,1,0,0,0,1,1,1,0,2,0,0,12.4
2025-03-27,0,dever001,0.0,2.0,1,BOS,TEX,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2025-03-27,0,diaze005,1.0,9.0,1,SDN,ATL,3,3,0,0,0,2,0,0,0,2,2,1,0,0,0,0,6.0
2025-03-27,0,diazy004,1.0,5.0,1,HOU,NYN,4,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,9.5
2025-03-27,0,domij003,1.0,6.0,1,NYA,MIL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,donob001,1.0,3.0,1,SLN,MIN,4,4,0,0,0,2,0,0,0,2,2,1,1,1,0,0,12.7
2025-03-27,0,duraj001,0.0,1.0,1,BOS,TEX,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,1,9.0
2025-03-27,0,edmat001,1.0,5.0,1,LAN,DET,4,4,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2025-03-27,0,edwax001,1.0,1.0,1,MIA,PIT,5,2,1,0,2,0,0,0,0,0,0,1,1,1,0,0,12.7
2025-03-27,0,encac001,1.0,7.0,1,CIN,SFN,4,4,0,0,0,1,1,0,0,3,2,0,0,0,0,0,9.0
2025-03-27,0,fitzt001,0.0,9.0,1,SFN,CIN,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,florw001,0.0,7.0,1,SFN,CIN,4,4,0,0,0,0,0,0,1,4,1,1,3,1,0,0,25.7
2025-03-27,0,fortn001,1.0,9.0,1,MIA,PIT,4,3,0,1,0,0,0,1,0,3,1,1,0,0,0,0,12.0
2025-03-27,0,fralj001,1.0,8.0,1,CIN,SFN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,frant002,0.0,6.0,1,MIN,SLN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,fraza001,,,0,PIT,MIA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2025-03-27,0,freef001,1.0,4.0,1,LAN,DET,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,frels001,0.0,5.0,1,MIL,NYA,4,4,0,0,0,2,0,0,0,2,2,1,0,0,0,0,6.0
2025-03-27,0,friet001,1.0,1.0,1,CIN,SFN,5,5,0,0,0,2,0,0,0,2,2,1,1,1,0,0,12.7
2025-03-27,0,garca005,1.0,4.0,1,TEX,BOS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,garcl006,1.0,3.0,1,WAS,PHI,4,4,0,0,0,1,1,0,0,3,2,1,1,0,0,1,18.5
2025-03-27,0,garcm003,,,0,KCA,CLE,2,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,gimea001,1.0,4.0,1,TOR,BAL,4,3,0,0,1,0,0,0,1,4,1,0,2,1,0,0,25.2
2025-03-27,0,goldp001,1.0,4.0,1,NYA,MIL,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,gonzn001,0.0,6.0,1,PIT,MIA,3,3,0,0,0,0,0,0,1,4,1,2,2,1,0,0,22.2
2025-03-27,0,greer003,0.0,3.0,1,DET,LAN,5,5,0,0,0,1,0,0,0,1,1,3,0,0,0,0,3.0
2025-03-27,0,gricr001,1.0,7.0,1,ARI,CHN,2,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2025-03-27,0,grist001,,,0,NYA,MIL,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3.0
2025-03-27,0,guerv002,1.0,2.0,1,TOR,BAL,4,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,9.2
2025-03-27,0,gurrl001,1.0,3.0,1,ARI,CHN,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
2025-03-27,0,gurry001,1.0,6.0,1,SDN,ATL,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,happi001,0.0,1.0,1,CHN,ARI,6,5,0,0,1,0,1,0,1,6,2,1,3,2,0,0,37.9
2025-03-27,0,harpb003,0.0,2.0,1,PHI,WAS,5,4,0,0,1,0,0,0,1,4,1,2,1,2,0,0,24.9
2025-03-27,0,harrm004,0.0,6.0,1,ATL,SDN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,hayek001,0.0,8.0,1,PIT,MIA,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,2,18.2
2025-03-27,0,hernt002,1.0,3.0,1,LAN,DET,4,4,0,0,0,0,0,0,1,4,1,1,3,1,0,0,25.7
2025-03-27,0,herri001,1.0,6.0,1,SLN,MIN,4,3,0,0,1,1,1,0,0,3,2,0,1,0,0,0,15.5
2025-03-27,0,heywj001,,,0,SDN,ATL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,higak001,1.0,8.0,1,TEX,BOS,4,4,0,0,0,0,1,0,0,2,1,0,1,0,0,0,9.5
2025-03-27,0,hilld002,1.0,7.0,1,MIA,PIT,4,3,0,0,1,0,1,0,0,2,1,0,0,1,0,0,12.2
2025-03-27,0,hoern001,0.0,6.0,1,CHN,ARI,5,4,0,0,1,2,0,0,0,2,2,0,1,1,0,0,15.7
2025-03-27,0,hollj003,0.0,9.0,1,BAL,TOR,5,5,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2025-03-27,0,hoskr001,0.0,4.0,1,MIL,NYA,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6.0
2025-03-27,0,hurtj001,,,0,CIN,SFN,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2
2025-03-27,0,ibana001,0.0,1.0,1,DET,LAN,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,indij001,1.0,1.0,1,KCA,CLE,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,isbek001,1.0,9.0,1,KCA,CLE,4,3,1,0,0,0,1,0,0,2,1,1,0,1,0,0,9.2
2025-03-27,0,jeffr002,0.0,5.0,1,MIN,SLN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,judga001,1.0,2.0,1,NYA,MIL,4,4,0,0,0,0,1,0,0,2,1,2,1,0,0,0,9.5
2025-03-27,0,jungj001,1.0,6.0,1,TEX,BOS,4,4,0,0,0,2,0,0,0,2,2,1,0,0,0,0,6.0
2025-03-27,0,keitc001,0.0,6.0,1,DET,LAN,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,kelej001,0.0,9.0,1,ATL,SDN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,keplm001,0.0,6.0,1,PHI,WAS,5,3,0,0,2,0,1,0,0,2,1,2,0,1,0,0,15.2
2025-03-27,0,kinei001,0.0,9.0,1,PIT,MIA,4,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,15.2
2025-03-27,0,kirka001,1.0,5.0,1,TOR,BAL,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2025-03-27,0,kreir001,0.0,9.0,1,DET,LAN,2,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,kwans001,0.0,1.0,1,CLE,KCA,5,4,1,0,0,1,1,0,0,3,2,0,1,1,0,0,15.7
2025-03-27,0,langs001,0.0,4.0,1,ATH,SEA,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,langw001,1.0,3.0,1,TEX,BOS,4,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2025-03-27,0,larnt001,0.0,4.0,1,MIN,SLN,4,3,0,0,1,2,0,0,0,2,2,1,0,1,0,0,12.2
2025-03-27,0,lee-j001,0.0,3.0,1,SFN,CIN,4,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,12.4
2025-03-27,0,lee-k002,1.0,7.0,1,CHA,ANA,4,3,0,0,1,1,0,0,0,1,1,1,0,1,0,0,9.2
2025-03-27,0,lindf001,0.0,1.0,1,NYN,HOU,5,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3.5
2025-03-27,0,lockb001,1.0,8.0,1,SDN,ATL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,lopeo001,1.0,5.0,1,MIA,PIT,4,3,0,0,1,1,0,0,0,1,1,1,1,1,0,0,12.7
2025-03-27,0,lowen001,1.0,5.0,1,WAS,PHI,4,4,0,0,0,1,0,0,0,1,1,3,0,0,0,0,3.0
2025-03-27,0,lux-g001,1.0,4.0,1,CIN,SFN,4,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2025-03-27,0,machm001,1.0,3.0,1,SDN,ATL,4,3,0,0,1,0,2,0,0,4,2,1,1,3,0,2,40.1
2025-03-27,0,maldm001,,,0,SDN,ATL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,manzk001,0.0,5.0,1,CLE,KCA,5,4,0,0,1,0,1,1,1,9,3,1,4,2,0,0,50.4
2025-03-27,0,margm001,0.0,5.0,1,DET,LAN,4,3,1,0,0,2,0,0,0,2,2,1,1,0,0,0,9.5
2025-03-27,0,marsb002,0.0,9.0,1,PHI,WAS,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
2025-03-27,0,martk001,1.0,1.0,1,ARI,CHN,5,5,0,0,0,1,1,0,0,3,2,1,0,2,0,0,15.4
2025-03-27,0,marts002,0.0,6.0,1,NYN,HOU,4,3,0,1,0,1,0,0,0,1,1,1,0,1,0,0,9.2
2025-03-27,0,massm001,1.0,5.0,1,KCA,CLE,4,3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6.5
2025-03-27,0,maton001,,,0,CHA,ANA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2025-03-27,0,mccaj003,1.0,8.0,1,ARI,CHN,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5
2025-03-27,0,mccoc001,,,0,HOU,NYN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,mccua001,0.0,5.0,1,PIT,MIA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,mckiz001,,,0,DET,LAN,2,1,0,0,1,0,0,1,0,3,1,0,0,1,0,0,15.2
2025-03-27,0,mclam001,1.0,2.0,1,CIN,SFN,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,melem001,1.0,7.0,1,KCA,CLE,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2025-03-27,0,merrj002,1.0,5.0,1,SDN,ATL,4,3,1,0,0,1,0,0,0,1,1,0,4,0,0,0,17.0
2025-03-27,0,mervm001,1.0,4.0,1,MIA,PIT,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2025-03-27,0,meyej002,1.0,9.0,1,HOU,NYN,4,4,0,0,0,2,0,0,0,2,2,0,1,0,0,0,9.5
2025-03-27,0,miraj002,0.0,8.0,1,MIN,SLN,4,4,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2025-03-27,0,mitcg001,0.0,7.0,1,MIL,NYA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,moncy001,,,0,ANA,CHA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2025-03-27,0,moreg001,1.0,5.0,1,ARI,CHN,4,3,0,0,1,2,0,0,0,2,2,0,0,2,0,0,15.4
2025-03-27,0,mounr001,0.0,6.0,1,BAL,TOR,5,5,0,0,0,0,1,0,0,2,1,2,0,1,0,0,9.2
2025-03-27,0,mullc002,0.0,7.0,1,BAL,TOR,5,5,0,0,0,1,0,0,2,9,3,0,5,2,1,0,50.9
2025-03-27,0,muncm001,1.0,7.0,1,LAN,DET,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,muncm002,0.0,8.0,1,ATH,SEA,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2025-03-27,0,myerd001,,,0,MIA,PIT,2,2,0,0,0,1,0,0,0,1,1,1,1,0,0,1,12.5
2025-03-27,0,naylb001,0.0,7.0,1,CLE,KCA,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,naylj001,1.0,4.0,1,ARI,CHN,5,5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6.5
2025-03-27,0,newmk001,0.0,9.0,1,ANA,CHA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2025-03-27,0,nimmb001,0.0,5.0,1,NYN,HOU,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2025-03-27,0,noelj001,0.0,6.0,1,CLE,KCA,5,4,1,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2025-03-27,0,nootl001,1.0,1.0,1,SLN,MIN,4,4,0,0,0,1,0,0,1,5,2,0,2,2,0,0,28.4
