date,game,retro_id,home,order,starter,team,opp,PA,AB,SAC,HBP,BB,S,D,T,HR,TB,H,SO,RBI,R,CS,SB,fanduel_pts
2024-03-21,0,wadet002,0.0,8.0,1,SDN,LAN,3,3,0,0,0,2,0,0,0,2,2,0,1,1,0,0,12.7
2024-03-28,0,abrac001,0.0,1.0,1,WAS,CIN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,abrej003,1.0,5.0,1,HOU,NYA,4,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.2
2024-03-28,0,adelj001,,,0,ANA,BAL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,ahmen001,0.0,9.0,1,SFN,SDN,3,3,0,0,0,1,1,0,0,3,2,0,2,0,0,0,16.0
2024-03-28,0,alexb001,1.0,7.0,1,ARI,COL,5,5,0,0,0,2,0,0,0,2,2,2,1,0,0,0,9.5
2024-03-28,0,allen002,1.0,9.0,1,OAK,CLE,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2024-03-28,0,altuj001,1.0,1.0,1,HOU,NYA,5,5,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2024-03-28,0,alvay001,1.0,2.0,1,HOU,NYA,5,5,0,0,0,2,0,0,0,2,2,0,0,1,0,0,9.2
2024-03-28,0,andet001,1.0,7.0,1,MIA,PIT,5,5,0,0,0,0,1,0,0,2,1,1,1,0,0,0,9.5
2024-03-28,0,arenn001,0.0,4.0,1,SLN,LAN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,arozr001,1.0,3.0,1,TBA,TOR,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,arral001,1.0,1.0,1,MIA,PIT,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,azocj001,,,0,SDN,SFN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,baezj001,0.0,8.0,1,DET,CHA,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,1,12.2
2024-03-28,0,bailp001,0.0,8.0,1,SFN,SDN,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,bellc002,0.0,3.0,1,CHN,TEX,5,4,0,0,1,0,1,0,0,2,1,1,1,0,0,0,12.5
2024-03-28,0,bellj005,1.0,2.0,1,MIA,PIT,6,4,0,1,1,2,0,0,0,2,2,1,0,1,0,0,15.2
2024-03-28,0,benia002,1.0,1.0,1,CHA,DET,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,bensw001,1.0,2.0,1,CIN,WAS,4,4,0,0,0,0,1,0,0,2,1,1,0,0,0,0,6.0
2024-03-28,0,bettm001,1.0,1.0,1,LAN,SLN,4,2,0,0,2,0,0,0,1,4,1,0,1,3,0,0,31.1
2024-03-28,0,bichb001,0.0,3.0,1,TOR,TBA,5,4,0,0,1,1,1,0,0,3,2,1,2,1,0,0,22.2
2024-03-28,0,biggc002,0.0,9.0,1,TOR,TBA,4,2,0,0,2,0,0,0,1,4,1,1,1,2,0,0,27.9
2024-03-28,0,blacc001,0.0,1.0,1,COL,ARI,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,bledj001,1.0,3.0,1,OAK,CLE,4,4,0,0,0,1,1,0,0,3,2,1,0,0,0,0,9.0
2024-03-28,0,bogax001,1.0,1.0,1,SDN,SFN,4,4,0,0,0,2,0,0,0,2,2,1,1,1,0,0,12.7
2024-03-28,0,brega001,1.0,4.0,1,HOU,NYA,5,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,bridj001,,,0,MIA,PIT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,brows003,1.0,5.0,1,OAK,CLE,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,brujv001,,,0,MIA,PIT,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2024-03-28,0,bryak001,0.0,2.0,1,COL,ARI,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,burgj001,1.0,5.0,1,MIA,PIT,5,4,1,0,0,3,0,0,0,3,3,0,3,1,0,0,22.7
2024-03-28,0,burla001,0.0,6.0,1,SLN,LAN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,buscm003,0.0,6.0,1,CHN,TEX,4,2,0,0,2,1,0,0,0,1,1,1,0,1,0,0,12.2
2024-03-28,0,butll001,1.0,8.0,1,OAK,CLE,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2024-03-28,0,buxtb001,0.0,1.0,1,MIN,KCA,5,4,0,0,1,1,0,0,0,1,1,1,0,1,0,0,9.2
2024-03-28,0,cabaj001,1.0,8.0,1,TBA,TOR,4,4,0,0,0,1,0,0,0,1,1,2,0,0,1,0,3.0
2024-03-28,0,cabro002,0.0,9.0,1,NYA,HOU,4,4,0,0,0,1,0,0,1,5,2,1,1,2,0,0,24.9
2024-03-28,0,campl002,1.0,7.0,1,SDN,SFN,4,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,9.2
2024-03-28,0,candj002,1.0,4.0,1,CIN,WAS,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2024-03-28,0,canhm001,0.0,4.0,1,DET,CHA,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2024-03-28,0,canzd001,1.0,7.0,1,SEA,BOS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,carpk001,,,0,DET,CHA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,carrc005,1.0,2.0,1,ARI,COL,5,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,12.4
2024-03-28,0,carte001,1.0,8.0,1,TEX,CHN,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,casat001,0.0,4.0,1,BOS,SEA,5,5,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2024-03-28,0,castw003,0.0,8.0,1,MIN,KCA,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2024-03-28,0,cavej001,,,0,COL,ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,chapm001,0.0,4.0,1,SFN,SDN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2024-03-28,0,chisj001,1.0,4.0,1,MIA,PIT,5,3,0,0,2,0,1,0,0,2,1,0,0,2,0,0,18.4
2024-03-28,0,confm001,0.0,7.0,1,SFN,SDN,4,4,0,0,0,1,1,0,1,7,3,1,1,3,0,0,34.1
2024-03-28,0,contw001,0.0,5.0,1,SLN,LAN,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,coopg002,,,0,CHN,TEX,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,corrc001,0.0,4.0,1,MIN,KCA,5,4,0,0,1,2,1,0,0,4,3,0,2,0,0,0,22.0
2024-03-28,0,crawj002,1.0,1.0,1,SEA,BOS,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,cronj001,1.0,3.0,1,SDN,SFN,4,4,0,0,0,0,1,0,0,2,1,1,2,0,0,0,13.0
2024-03-28,0,cruzo001,0.0,6.0,1,PIT,MIA,6,5,0,0,1,0,0,0,1,4,1,3,1,1,0,0,21.7
2024-03-28,0,davih001,0.0,5.0,1,PIT,MIA,6,6,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2024-03-28,0,davij006,1.0,6.0,1,OAK,CLE,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2024-03-28,0,dejop001,1.0,6.0,1,CHA,DET,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,delab001,1.0,3.0,1,MIA,PIT,6,6,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2024-03-28,0,delae003,1.0,6.0,1,CIN,WAS,4,3,0,0,1,1,0,0,0,1,1,2,0,2,0,1,18.4
2024-03-28,0,dever001,0.0,2.0,1,BOS,SEA,5,5,0,0,0,0,1,0,1,6,2,1,2,1,0,0,28.2
2024-03-28,0,diaze005,0.0,6.0,1,COL,ARI,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2024-03-28,0,diazy001,1.0,1.0,1,TBA,TOR,4,4,0,0,0,1,1,0,1,7,3,0,2,1,0,0,31.2
2024-03-28,0,diazy004,1.0,7.0,1,HOU,NYA,4,4,0,0,0,3,0,0,0,3,3,0,1,0,0,0,12.5
2024-03-28,0,donob001,0.0,1.0,1,SLN,LAN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,doylb001,0.0,9.0,1,COL,ARI,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,drurb001,0.0,5.0,1,ANA,BAL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,dubom001,,,0,HOU,NYA,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,durae002,1.0,7.0,1,TEX,CHN,3,3,0,0,0,0,1,0,0,2,1,2,0,0,0,0,6.0
2024-03-28,0,duraj001,0.0,1.0,1,BOS,SEA,5,5,0,0,0,1,0,0,0,1,1,1,0,1,0,1,12.2
2024-03-28,0,encac001,1.0,3.0,1,CIN,WAS,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,estrt001,0.0,6.0,1,SFN,SDN,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2024-03-28,0,farmk001,0.0,7.0,1,MIN,KCA,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2024-03-28,0,florw001,,,0,SFN,SDN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,fortn001,1.0,9.0,1,MIA,PIT,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2024-03-28,0,fralj001,1.0,5.0,1,CIN,WAS,4,4,0,0,0,1,1,0,0,3,2,0,0,2,0,1,21.4
2024-03-28,0,frant002,1.0,8.0,1,SEA,BOS,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,fraza001,1.0,7.0,1,KCA,MIN,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,freef001,1.0,3.0,1,LAN,SLN,4,3,0,0,1,1,0,0,1,5,2,1,3,2,0,0,34.9
2024-03-28,0,freet001,0.0,6.0,1,CLE,OAK,5,4,0,1,0,1,1,0,0,3,2,0,1,1,0,0,18.7
2024-03-28,0,fry-d001,0.0,5.0,1,CLE,OAK,5,4,1,0,0,2,1,0,0,4,3,0,1,2,0,0,21.9
2024-03-28,0,gallj002,0.0,5.0,1,WAS,CIN,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2024-03-28,0,garca003,,,0,MIA,PIT,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,garca005,1.0,4.0,1,TEX,CHN,5,4,0,0,1,1,0,0,1,5,2,1,1,1,0,0,24.7
2024-03-28,0,garcl006,0.0,9.0,1,WAS,CIN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,garcm003,1.0,1.0,1,KCA,MIN,4,4,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2024-03-28,0,garvm001,1.0,4.0,1,SEA,BOS,4,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2024-03-28,0,geloz001,1.0,2.0,1,OAK,CLE,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,gimea001,0.0,7.0,1,CLE,OAK,4,3,0,1,0,1,0,0,0,1,1,0,1,1,0,0,12.7
2024-03-28,0,goldp001,0.0,2.0,1,SLN,LAN,4,4,0,0,0,2,0,0,1,6,3,1,1,1,0,0,24.7
2024-03-28,0,gomey001,0.0,9.0,1,CHN,TEX,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,gordn001,1.0,8.0,1,MIA,PIT,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,gormn001,0.0,3.0,1,SLN,LAN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,greer003,0.0,3.0,1,DET,CHA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,guerv002,0.0,2.0,1,TOR,TBA,5,5,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2024-03-28,0,gurrl001,1.0,3.0,1,ARI,COL,5,5,0,0,0,2,0,0,1,6,3,2,5,3,0,0,45.1
2024-03-28,0,hanim001,1.0,6.0,1,SEA,BOS,4,3,0,0,1,1,0,0,1,5,2,0,2,2,0,0,31.4
2024-03-28,0,happi001,0.0,1.0,1,CHN,TEX,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2024-03-28,0,hayek001,0.0,3.0,1,PIT,MIA,6,4,0,0,2,1,1,0,0,3,2,1,0,0,0,0,15.0
2024-03-28,0,haysa001,1.0,5.0,1,BAL,ANA,5,4,0,0,1,1,0,0,0,1,1,2,0,1,0,0,9.2
2024-03-28,0,hedga001,0.0,8.0,1,CLE,OAK,4,4,0,0,0,1,0,0,0,1,1,2,1,1,0,0,9.7
2024-03-28,0,heimj001,1.0,6.0,1,TEX,CHN,5,5,0,0,0,1,0,0,0,1,1,2,1,0,0,0,6.5
2024-03-28,0,hendg002,1.0,1.0,1,BAL,ANA,5,4,0,0,1,1,0,0,0,1,1,1,0,1,0,0,9.2
2024-03-28,0,hernd006,,,0,OAK,CLE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,herne001,,,0,LAN,SLN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,hernt002,1.0,6.0,1,LAN,SLN,4,4,0,0,0,0,1,0,0,2,1,3,0,1,0,0,9.2
2024-03-28,0,heywj001,1.0,8.0,1,LAN,SLN,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,hicka001,0.0,2.0,1,ANA,BAL,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2024-03-28,0,hoern001,0.0,7.0,1,CHN,TEX,4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.0
2024-03-28,0,ibana001,0.0,1.0,1,DET,CHA,3,2,1,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2024-03-28,0,indij001,1.0,1.0,1,CIN,WAS,5,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2024-03-28,0,isbek001,1.0,9.0,1,KCA,MIN,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,jankt001,,,0,TEX,CHN,1,1,0,0,0,0,0,0,1,4,1,0,1,1,0,0,18.7
2024-03-28,0,jeffr002,0.0,2.0,1,MIN,KCA,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,jimee001,1.0,4.0,1,CHA,DET,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,joe-c001,0.0,1.0,1,PIT,MIA,6,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,9.2
2024-03-28,0,jonen002,0.0,3.0,1,COL,ARI,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,judga001,0.0,3.0,1,NYA,HOU,5,4,0,0,1,0,1,0,0,2,1,2,0,1,0,0,12.2
2024-03-28,0,julie001,,,0,MIN,KCA,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2024-03-28,0,jungj001,1.0,3.0,1,TEX,CHN,5,3,0,0,2,0,1,0,0,2,1,0,0,2,0,0,18.4
2024-03-28,0,keitc001,0.0,6.0,1,DET,CHA,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2024-03-28,0,keplm001,0.0,6.0,1,MIN,KCA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,kierk001,0.0,7.0,1,TOR,TBA,4,3,0,0,1,1,0,0,0,1,1,1,1,0,0,0,9.5
2024-03-28,0,kim-h002,1.0,5.0,1,SDN,SFN,4,3,0,0,1,1,0,0,0,1,1,1,0,1,0,1,15.2
2024-03-28,0,kinei001,0.0,8.0,1,TOR,TBA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,kiria001,,,0,MIN,KCA,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6.2
2024-03-28,0,kirka001,0.0,6.0,1,TOR,TBA,4,3,0,0,1,1,0,0,0,1,1,1,2,0,0,0,13.0
2024-03-28,0,kwans001,0.0,1.0,1,CLE,OAK,5,5,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2024-03-28,0,langs001,1.0,7.0,1,OAK,CLE,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,langw001,1.0,5.0,1,TEX,CHN,5,3,1,0,1,1,0,0,0,1,1,1,1,0,0,0,9.5
2024-03-28,0,laurr001,0.0,3.0,1,CLE,OAK,5,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0
2024-03-28,0,lee-j001,0.0,1.0,1,SFN,SDN,4,3,1,0,0,1,0,0,0,1,1,1,1,0,1,0,6.5
2024-03-28,0,lewir003,0.0,3.0,1,MIN,KCA,2,2,0,0,0,1,0,0,1,5,2,0,1,1,0,0,21.7
2024-03-28,0,lopen001,1.0,9.0,1,CHA,DET,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,loweb001,1.0,2.0,1,TBA,TOR,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2024-03-28,0,lux-g001,1.0,9.0,1,LAN,SLN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,machm001,1.0,4.0,1,SDN,SFN,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
2024-03-28,0,madrn001,0.0,8.0,1,CHN,TEX,3,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2024-03-28,0,maldm001,1.0,8.0,1,CHA,DET,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,margm001,0.0,9.0,1,MIN,KCA,2,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2024-03-28,0,martk001,1.0,1.0,1,ARI,COL,5,5,0,0,0,3,0,0,0,3,3,0,1,3,0,0,22.1
2024-03-28,0,martn003,1.0,8.0,1,CIN,WAS,4,4,0,0,0,0,0,0,2,8,2,0,5,2,0,0,47.9
2024-03-28,0,mastm001,,,0,CHN,TEX,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,matej003,1.0,9.0,1,BAL,ANA,4,3,0,0,1,0,1,0,0,2,1,1,0,2,0,1,21.4
2024-03-28,0,mccoc001,1.0,6.0,1,HOU,NYA,4,4,0,0,0,1,0,0,0,1,1,1,2,0,0,0,10.0
2024-03-28,0,mccua001,0.0,4.0,1,PIT,MIA,6,5,0,0,1,0,0,0,0,0,0,4,1,0,0,0,6.5
2024-03-28,0,mcmar001,0.0,5.0,1,COL,ARI,4,2,0,0,2,1,1,0,0,3,2,0,1,0,0,0,18.5
2024-03-28,0,meadp001,0.0,9.0,1,DET,CHA,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,melem001,1.0,5.0,1,KCA,MIN,4,4,0,0,0,0,1,0,0,2,1,1,0,0,0,0,6.0
2024-03-28,0,menej001,0.0,4.0,1,WAS,CIN,4,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,9.2
2024-03-28,0,merrj002,1.0,9.0,1,SDN,SFN,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.2
2024-03-28,0,meyej002,1.0,9.0,1,HOU,NYA,2,2,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2024-03-28,0,moncy001,1.0,2.0,1,CHA,DET,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,monim001,,,0,ANA,BAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-28,0,monte001,0.0,8.0,1,COL,ARI,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2024-03-28,0,moord002,,,0,SEA,BOS,2,2,0,0,0,0,0,0,1,4,1,1,2,1,0,0,22.2
2024-03-28,0,morec001,0.0,4.0,1,CHN,TEX,5,5,0,0,0,1,0,1,0,4,2,1,0,1,0,0,15.2
2024-03-28,0,moreg001,1.0,5.0,1,ARI,COL,5,5,0,0,0,1,1,0,0,3,2,1,3,2,0,0,25.9
2024-03-28,0,mounr001,1.0,3.0,1,BAL,ANA,5,3,1,0,1,1,0,0,0,1,1,1,1,0,0,0,9.5
2024-03-28,0,mullc002,1.0,7.0,1,BAL,ANA,4,4,0,0,0,0,0,0,1,4,1,0,3,1,0,0,25.7
2024-03-28,0,muncm001,1.0,5.0,1,LAN,SLN,4,3,1,0,0,1,0,0,0,1,1,2,2,0,0,0,10.0
2024-03-28,0,naylj001,0.0,4.0,1,CLE,OAK,5,3,0,1,1,0,1,0,0,2,1,1,0,1,1,0,15.2
2024-03-28,0,netoz001,0.0,9.0,1,ANA,BAL,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3.5
2024-03-28,0,nodar001,1.0,1.0,1,OAK,CLE,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2024-03-28,0,ohear001,,,0,BAL,ANA,1,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,9.2
