date,game,retro_id,home,order,starter,team,opp,PA,AB,SAC,HBP,BB,S,D,T,HR,TB,H,SO,RBI,R,CS,SB,fanduel_pts
2022-04-07,0,adamw002,0.0,2.0,1,MIL,CHN,5,5,0,0,0,1,1,0,0,3,2,2,1,0,0,0,12.5
2022-04-07,0,adelj001,1.0,5.0,1,ANA,HOU,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2022-04-07,0,albio001,1.0,5.0,1,ATL,CIN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,alonp001,0.0,4.0,1,NYN,WAS,5,4,0,1,0,2,0,0,0,2,2,0,0,1,0,0,12.2
2022-04-07,0,altuj001,0.0,1.0,1,HOU,ANA,5,4,0,0,1,0,0,0,0,0,0,3,0,0,0,1,9.0
2022-04-07,0,alvay001,0.0,4.0,1,HOU,ANA,4,3,0,0,1,0,0,0,1,4,1,0,1,1,0,0,21.7
2022-04-07,0,aquia001,0.0,2.0,1,CIN,ATL,5,5,0,0,0,1,0,0,0,1,1,4,0,1,0,0,6.2
2022-04-07,0,arenn001,1.0,4.0,1,SLN,PIT,5,4,0,0,1,0,0,0,1,4,1,1,2,1,0,0,25.2
2022-04-07,0,badeh001,1.0,8.0,1,SLN,PIT,4,4,0,0,0,1,1,0,0,3,2,0,0,2,0,0,15.4
2022-04-07,0,beers001,1.0,7.0,1,ARI,SDN,4,4,0,0,0,1,0,0,1,5,2,1,3,1,0,0,28.7
2022-04-07,0,bellj005,1.0,4.0,1,WAS,NYN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,benia002,1.0,3.0,1,KCA,CLE,4,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6.5
2022-04-07,0,bradb002,0.0,5.0,1,CLE,KCA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,branm003,0.0,2.0,1,HOU,ANA,5,5,0,0,0,1,1,0,0,3,2,1,0,1,0,0,12.2
2022-04-07,0,brega001,0.0,3.0,1,HOU,ANA,4,4,0,0,0,1,0,0,1,5,2,0,2,1,0,0,25.2
2022-04-07,0,brosm001,,,0,MIL,CHN,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,cainl001,0.0,8.0,1,MIL,CHN,4,3,1,0,0,0,1,0,0,2,1,1,2,1,0,0,16.2
2022-04-07,0,canhm001,0.0,7.0,1,NYN,WAS,4,3,0,0,1,2,0,0,0,2,2,1,1,1,0,0,15.7
2022-04-07,0,canor001,0.0,6.0,1,NYN,WAS,4,3,0,0,1,2,0,0,0,2,2,0,0,2,0,0,15.4
2022-04-07,0,carav001,,,0,MIL,CHN,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2022-04-07,0,carld002,1.0,1.0,1,SLN,PIT,5,3,1,1,0,0,1,0,0,2,1,2,1,2,0,0,18.9
2022-04-07,0,castd004,,,0,PIT,SLN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,chany001,0.0,6.0,1,CLE,KCA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,chavm001,,,0,PIT,SLN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,contw001,1.0,3.0,1,CHN,MIL,4,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.2
2022-04-07,0,cronj001,0.0,3.0,1,SDN,ARI,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6.0
2022-04-07,0,cruzn002,1.0,3.0,1,WAS,NYN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,darnt001,1.0,7.0,1,ATL,CIN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,davij006,0.0,2.0,1,NYN,WAS,5,4,0,0,1,0,1,0,0,2,1,1,0,1,0,0,12.2
2022-04-07,0,dejop001,1.0,6.0,1,SLN,PIT,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,dicka001,1.0,8.0,1,ATL,CIN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,dozih001,1.0,6.0,1,KCA,CLE,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3.2
2022-04-07,0,drurb001,0.0,9.0,1,CIN,ATL,4,4,0,0,0,1,0,0,1,5,2,1,3,1,0,0,28.7
2022-04-07,0,duffm002,1.0,4.0,1,ANA,HOU,3,3,0,0,0,2,0,0,0,2,2,0,0,0,0,0,6.0
2022-04-07,0,duvaa001,1.0,6.0,1,ATL,CIN,4,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3.0
2022-04-07,0,edmat001,1.0,9.0,1,SLN,PIT,4,4,0,0,0,0,0,0,1,4,1,1,1,1,0,0,18.7
2022-04-07,0,ellid002,1.0,8.0,1,ARI,SDN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,escoa003,1.0,8.0,1,WAS,NYN,4,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2022-04-07,0,escoe001,0.0,5.0,1,NYN,WAS,5,4,0,0,1,0,1,0,0,2,1,2,0,0,0,0,9.0
2022-04-07,0,farmk001,0.0,8.0,1,CIN,ATL,4,4,0,0,0,2,0,0,0,2,2,1,1,1,0,0,12.7
2022-04-07,0,fletd002,1.0,9.0,1,ANA,HOU,3,3,0,0,0,0,0,1,0,3,1,0,1,0,0,0,12.5
2022-04-07,0,franm004,1.0,7.0,1,WAS,NYN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,frazc001,,,0,CHN,MIL,1,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,9.2
2022-04-07,0,gameb001,0.0,7.0,1,PIT,SLN,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,gimea001,0.0,9.0,1,CLE,KCA,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2022-04-07,0,goldp001,1.0,2.0,1,SLN,PIT,5,1,0,0,4,1,0,0,0,1,1,0,0,2,0,1,27.4
2022-04-07,0,grist001,0.0,9.0,1,SDN,ARI,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,gurry001,0.0,5.0,1,HOU,ANA,4,4,0,0,0,0,1,0,0,2,1,1,0,0,0,0,6.0
2022-04-07,0,happi001,1.0,4.0,1,CHN,MIL,4,4,0,0,0,1,2,0,0,5,3,0,2,0,0,0,22.0
2022-04-07,0,hayek001,0.0,3.0,1,PIT,SLN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,hedga001,0.0,8.0,1,CLE,KCA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,hereg002,,,0,ATL,CIN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,hernc005,1.0,1.0,1,WAS,NYN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,heywj001,1.0,7.0,1,CHN,MIL,4,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,9.2
2022-04-07,0,hoern001,1.0,9.0,1,CHN,MIL,3,3,0,0,0,0,0,0,1,4,1,1,2,1,0,0,22.2
2022-04-07,0,hosme001,0.0,6.0,1,SDN,ARI,4,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6.0
2022-04-07,0,hummc001,,,0,ARI,SDN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,indij001,0.0,1.0,1,CIN,ATL,5,5,0,0,0,2,0,0,0,2,2,1,0,1,0,0,9.2
2022-04-07,0,jankt001,,,0,NYN,WAS,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,kellc002,1.0,6.0,1,ARI,SDN,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2
2022-04-07,0,kim-h002,0.0,8.0,1,SDN,ARI,4,3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,15.4
2022-04-07,0,kwans001,0.0,7.0,1,CLE,KCA,4,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,9.0
2022-04-07,0,lindf001,0.0,3.0,1,NYN,WAS,5,5,0,0,0,1,0,0,0,1,1,3,1,0,0,0,6.5
2022-04-07,0,lopen001,1.0,9.0,1,KCA,CLE,3,2,1,0,0,0,1,0,0,2,1,1,1,0,0,0,9.5
2022-04-07,0,machm001,0.0,2.0,1,SDN,ARI,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,madrn001,1.0,2.0,1,CHN,MIL,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,maldm001,0.0,9.0,1,HOU,ANA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,marsb002,1.0,8.0,1,ANA,HOU,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.2
2022-04-07,0,martk001,1.0,2.0,1,ARI,SDN,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,marts002,0.0,1.0,1,NYN,WAS,5,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,6.5
2022-04-07,0,mccaj001,0.0,9.0,1,NYN,WAS,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9.5
2022-04-07,0,mccoc001,0.0,8.0,1,HOU,ANA,4,4,0,0,0,0,2,0,0,4,2,1,0,0,0,0,12.0
2022-04-07,0,mccua001,0.0,4.0,1,MIL,CHN,5,5,0,0,0,1,1,0,0,3,2,0,0,1,0,0,12.2
2022-04-07,0,mcnej002,0.0,8.0,1,NYN,WAS,4,4,0,0,0,2,0,0,0,2,2,1,1,0,0,0,9.5
2022-04-07,0,merco003,,,0,CLE,KCA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,merrw001,1.0,1.0,1,KCA,CLE,4,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2022-04-07,0,millo002,,,0,CLE,KCA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,moliy001,1.0,7.0,1,SLN,PIT,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,mondr003,1.0,7.0,1,KCA,CLE,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,mousm001,0.0,7.0,1,CIN,ATL,4,4,0,0,0,1,0,0,0,1,1,2,0,1,0,0,6.2
2022-04-07,0,myerw001,0.0,5.0,1,SDN,ARI,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,narvo001,0.0,7.0,1,MIL,CHN,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0
2022-04-07,0,newmk001,0.0,5.0,1,PIT,SLN,4,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3.0
2022-04-07,0,nolaa002,0.0,1.0,1,SDN,ARI,4,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6.5
2022-04-07,0,ohtas001,1.0,1.0,1,ANA,HOU,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,olsom001,1.0,2.0,1,ATL,CIN,4,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,9.2
2022-04-07,0,oneit001,1.0,3.0,1,SLN,PIT,5,3,1,0,1,1,0,0,1,5,2,1,5,1,0,0,38.7
2022-04-07,0,orter001,1.0,1.0,1,CHN,MIL,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.0
2022-04-07,0,ozunm001,1.0,4.0,1,ATL,CIN,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,parkh001,0.0,9.0,1,PIT,SLN,3,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,penaj004,0.0,7.0,1,HOU,ANA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,perad001,1.0,3.0,1,ARI,SDN,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6.0
2022-04-07,0,perdg001,1.0,9.0,1,ARI,SDN,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,perer003,0.0,8.0,1,PIT,SLN,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2022-04-07,0,peres002,1.0,4.0,1,KCA,CLE,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,petej002,0.0,9.0,1,MIL,CHN,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0
2022-04-07,0,phamt001,0.0,3.0,1,CIN,ATL,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,profj001,0.0,7.0,1,SDN,ARI,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2022-04-07,0,pujoa001,1.0,5.0,1,SLN,PIT,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,ramij003,0.0,3.0,1,CLE,KCA,4,4,0,0,0,0,1,0,0,2,1,1,1,0,0,0,9.5
2022-04-07,0,renda001,1.0,3.0,1,ANA,HOU,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,renfh001,0.0,6.0,1,MIL,CHN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,reyef001,0.0,4.0,1,CLE,KCA,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,reynb001,0.0,2.0,1,PIT,SLN,4,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2022-04-07,0,rilea001,1.0,3.0,1,ATL,CIN,4,4,0,0,0,2,0,0,1,6,3,0,2,1,0,0,28.2
2022-04-07,0,roblv001,1.0,9.0,1,WAS,NYN,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-07,0,rosaa003,0.0,2.0,1,CLE,KCA,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2022-04-07,0,rosae001,1.0,1.0,1,ATL,CIN,4,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.2
2022-04-07,0,ruizk001,1.0,5.0,1,WAS,NYN,4,4,0,0,0,1,1,0,0,3,2,0,0,0,0,0,9.0
2022-04-07,0,santc002,1.0,5.0,1,KCA,CLE,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-07,0,schwf001,1.0,5.0,1,CHN,MIL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,senzn001,0.0,6.0,1,CIN,ATL,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-07,0,smitp002,1.0,5.0,1,ARI,SDN,4,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,9.0
2022-04-07,0,sotoj001,1.0,2.0,1,WAS,NYN,4,3,0,0,1,0,0,0,1,4,1,1,1,1,0,0,21.7
2022-04-07,0,stasm001,1.0,7.0,1,ANA,HOU,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,stept001,0.0,5.0,1,CIN,ATL,4,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,9.7
2022-04-07,0,stram002,0.0,1.0,1,CLE,KCA,5,4,0,0,1,2,0,0,0,2,2,1,0,1,0,1,18.2
2022-04-07,0,suzus001,1.0,6.0,1,CHN,MIL,4,2,0,0,2,1,0,0,0,1,1,1,0,1,0,0,12.2
2022-04-07,0,swand001,1.0,9.0,1,ATL,CIN,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
2022-04-07,0,taylm002,1.0,8.0,1,KCA,CLE,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
2022-04-07,0,taylt002,,,0,MIL,CHN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,tellr001,0.0,5.0,1,MIL,CHN,4,4,0,0,0,2,0,0,0,2,2,2,0,1,0,0,9.2
2022-04-07,0,thoml002,1.0,6.0,1,WAS,NYN,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,troum001,1.0,2.0,1,ANA,HOU,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.0
2022-04-07,0,tsuty001,0.0,4.0,1,PIT,SLN,3,3,0,0,0,2,0,0,0,2,2,0,0,0,0,0,6.0
2022-04-07,0,tuckc001,0.0,6.0,1,PIT,SLN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,tuckk001,0.0,6.0,1,HOU,ANA,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2022-04-07,0,vanmj001,,,0,PIT,SLN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,varsd001,1.0,1.0,1,ARI,SDN,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,voged001,0.0,1.0,1,PIT,SLN,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,voitl001,0.0,4.0,1,SDN,ARI,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,9.5
2022-04-07,0,vottj001,0.0,4.0,1,CIN,ATL,4,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2022-04-07,0,wadet002,,,0,ANA,HOU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-07,0,walkc002,1.0,4.0,1,ARI,SDN,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
2022-04-07,0,walsj001,1.0,6.0,1,ANA,HOU,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-07,0,wisdp001,1.0,8.0,1,CHN,MIL,4,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3.5
2022-04-07,0,wittb002,1.0,2.0,1,KCA,CLE,4,4,0,0,0,0,1,0,0,2,1,0,1,1,0,0,12.7
2022-04-07,0,wongk001,0.0,1.0,1,MIL,CHN,5,5,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2022-04-07,0,yelic001,0.0,3.0,1,MIL,CHN,5,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,6.5
2022-04-08,0,abrac001,0.0,8.0,1,SDN,ARI,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2022-04-08,0,abrej003,0.0,3.0,1,CHA,DET,4,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.2
2022-04-08,0,adelj001,,,0,ANA,HOU,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-08,0,aguij001,0.0,4.0,1,MIA,SFN,5,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2022-04-08,0,albio001,1.0,1.0,1,ATL,CIN,5,4,0,0,1,0,0,0,0,0,0,2,1,0,0,0,6.5
2022-04-08,0,alfaj002,0.0,9.0,1,SDN,ARI,4,4,0,0,0,1,1,0,0,3,2,1,0,0,0,0,9.0
2022-04-08,0,alonp001,0.0,4.0,1,NYN,WAS,5,5,0,0,0,0,1,0,0,2,1,2,0,1,0,0,9.2
2022-04-08,0,altuj001,0.0,1.0,1,HOU,ANA,4,4,0,0,0,0,0,0,1,4,1,2,2,1,0,0,22.2
2022-04-08,0,alvay001,0.0,4.0,1,HOU,ANA,5,4,0,0,1,0,1,0,0,2,1,0,1,1,0,0,15.7
2022-04-08,0,andeb006,,,0,MIA,SFN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,andre001,0.0,6.0,1,OAK,PHI,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,arcio002,1.0,9.0,1,ATL,CIN,4,3,1,0,0,1,0,0,0,1,1,1,2,0,0,0,10.0
2022-04-08,0,arozr001,1.0,4.0,1,TBA,BAL,4,4,0,0,0,2,0,0,0,2,2,2,0,0,0,0,6.0
2022-04-08,0,arral001,,,0,MIN,SEA,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2022-04-08,0,arroc001,,,0,BOS,NYA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,badda001,1.0,7.0,1,DET,CHA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,baezj001,1.0,3.0,1,DET,CHA,5,5,0,0,0,2,0,0,0,2,2,2,1,0,0,0,9.5
2022-04-08,0,barnt001,1.0,9.0,1,DET,CHA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,bartj003,1.0,9.0,1,SFN,MIA,4,3,0,0,1,0,0,0,1,4,1,2,1,2,0,0,24.9
2022-04-08,0,beers001,,,0,ARI,SDN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-08,0,bellc002,0.0,8.0,1,LAN,COL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-08,0,bellj005,1.0,4.0,1,WAS,NYN,4,3,0,1,0,0,0,0,1,4,1,0,2,2,0,0,28.4
2022-04-08,0,beltb001,1.0,2.0,1,SFN,MIA,5,4,0,0,1,1,0,0,1,5,2,1,1,2,0,0,27.9
2022-04-08,0,bettm001,0.0,1.0,1,LAN,COL,5,5,0,0,0,0,1,0,0,2,1,2,1,1,0,0,12.7
2022-04-08,0,bichb001,1.0,2.0,1,TOR,TEX,4,4,0,0,0,2,0,0,0,2,2,0,0,2,0,0,12.4
2022-04-08,0,biggc002,1.0,9.0,1,TOR,TEX,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-08,0,blacc001,1.0,1.0,1,COL,LAN,5,5,0,0,0,0,1,0,0,2,1,2,1,0,0,0,9.5
2022-04-08,0,bogax001,0.0,3.0,1,BOS,NYA,5,5,0,0,0,2,1,0,0,4,3,1,1,2,0,0,21.9
2022-04-08,0,bradj001,0.0,8.0,1,BOS,NYA,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-08,0,branm003,0.0,2.0,1,HOU,ANA,4,4,0,0,0,0,1,0,0,2,1,2,1,1,0,0,12.7
2022-04-08,0,brega001,0.0,3.0,1,HOU,ANA,4,4,0,0,0,1,0,0,1,5,2,0,2,2,0,0,28.4
2022-04-08,0,brows003,0.0,5.0,1,OAK,PHI,4,4,0,0,0,0,0,0,1,4,1,1,3,1,0,0,25.7
2022-04-08,0,bryak001,1.0,2.0,1,COL,LAN,5,4,0,0,1,0,1,0,0,2,1,1,0,0,0,0,9.0
2022-04-08,0,burgj001,0.0,9.0,1,CHA,DET,4,3,0,0,1,0,1,0,0,2,1,0,0,1,0,0,12.2
2022-04-08,0,buxtb001,1.0,1.0,1,MIN,SEA,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-08,0,cabrm001,1.0,5.0,1,DET,CHA,4,4,0,0,0,1,0,0,0,1,1,1,2,0,0,0,10.0
2022-04-08,0,calhk001,0.0,7.0,1,TEX,TOR,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-08,0,calhw001,0.0,9.0,1,TEX,TOR,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-08,0,candj002,1.0,4.0,1,DET,CHA,4,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,6.5
2022-04-08,0,canhm001,0.0,7.0,1,NYN,WAS,5,3,0,0,2,2,0,0,0,2,2,1,0,1,0,0,15.2
2022-04-08,0,canor001,0.0,6.0,1,NYN,WAS,4,4,0,0,0,1,0,0,0,1,1,1,2,0,0,0,10.0
2022-04-08,0,castn001,1.0,4.0,1,PHI,OAK,4,4,0,0,0,0,1,0,0,2,1,3,1,0,0,0,9.5
2022-04-08,0,chapm001,1.0,7.0,1,TOR,TEX,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
2022-04-08,0,chirr001,0.0,8.0,1,BAL,TBA,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-08,0,chisj001,0.0,9.0,1,MIA,SFN,4,3,0,0,1,1,0,0,1,5,2,1,2,1,0,0,28.2
2022-04-08,0,choij001,,,0,TBA,BAL,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
2022-04-08,0,coopg002,0.0,2.0,1,MIA,SFN,5,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-08,0,corrc001,1.0,2.0,1,MIN,SEA,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0
2022-04-08,0,crawb001,1.0,5.0,1,SFN,MIA,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-04-08,0,crawj002,0.0,8.0,1,SEA,MIN,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6.0
2022-04-08,0,cronc002,1.0,4.0,1,COL,LAN,4,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3.0
2022-04-08,0,cronj001,0.0,3.0,1,SDN,ARI,4,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6.0
2022-04-08,0,cruzn002,1.0,3.0,1,WAS,NYN,4,4,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6.2
2022-04-08,0,dalbb001,0.0,7.0,1,BOS,NYA,5,5,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3.0
2022-04-08,0,darnt001,1.0,7.0,1,ATL,CIN,4,4,0,0,0,2,0,0,0,2,2,1,3,1,0,0,19.7
2022-04-08,0,dever001,0.0,2.0,1,BOS,NYA,5,4,0,0,1,0,0,0,1,4,1,1,2,1,0,0,25.2
2022-04-08,0,diaza003,0.0,5.0,1,HOU,ANA,5,4,0,0,1,1,0,0,1,5,2,0,2,2,0,0,31.4
2022-04-08,0,diaze005,1.0,8.0,1,COL,LAN,4,4,0,0,0,0,1,0,0,2,1,0,0,1,0,0,9.2
2022-04-08,0,diazy001,1.0,1.0,1,TBA,BAL,4,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6.2
2022-04-08,0,donaj001,1.0,1.0,1,NYA,BOS,6,6,0,0,0,2,0,0,0,2,2,1,1,0,0,0,9.5
2022-04-08,0,dubom001,,,0,SFN,MIA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2022-04-08,0,duggs001,1.0,8.0,1,SFN,MIA,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2022-04-08,0,duvaa001,1.0,5.0,1,ATL,CIN,4,3,0,0,1,0,1,0,0,2,1,1,1,2,0,0,18.9
2022-04-08,0,ellid002,1.0,9.0,1,ARI,SDN,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-08,0,escoa003,1.0,8.0,1,WAS,NYN,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2022-04-08,0,escoe001,0.0,5.0,1,NYN,WAS,5,3,0,0,2,0,1,0,0,2,1,1,0,1,0,0,15.2
2022-04-08,0,espis001,,,0,TOR,TEX,3,3,0,0,0,0,1,0,0,2,1,0,1,0,0,0,9.5
2022-04-08,0,estrt001,1.0,7.0,1,SFN,MIA,4,4,0,0,0,0,0,0,1,4,1,0,1,1,0,0,18.7
