player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Sonny Gray,St. Louis Cardinals,0.45-0.22,$9500,3.42,0.45,0.22,3.82,1,0,5.51,4.72,2.49,2.34,0.62,1.53,6.09,1.13,,32.5,STL @ TEX
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.29,0.02,0.02,2.6,0,0.19,0.36,0.28,0.11,0.1,0.03,0.04,0.23,0.89,,1.6,STL @ TEX
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.51,0.03,0.03,2.62,0,0.3,0.57,0.44,0.18,0.17,0.04,0.25,0.48,1.22,,2.8,STL @ TEX
Josh Hader,Houston Astros,0.03-0.03,$5500,0.47,0.03,0.03,2.59,0,0.27,0.51,0.39,0.16,0.15,0.07,0.16,0.44,1.09,,2.6,TB @ HOU
Zack Littell,Tampa Bay Rays,0.3-0.44,$9000,2.54,0.3,0.44,4.57,1,0,5.56,5.41,3.09,2.82,0.9,1.57,3.79,1.26,,22.9,TB @ HOU
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.35,0.02,0.02,2.77,0,0.23,0.42,0.34,0.14,0.13,0.02,0.19,0.31,1.25,,1.9,TB @ HOU
Colton Gordon,Houston Astros,0.37-0.3,$7200,3.81,0.37,0.3,3.6,1,0,5.37,4.63,2.38,2.15,0.83,1.59,4.59,1.16,,27.4,TB @ HOU
Robbie Ray,San Francisco Giants,0.47-0.2,$10600,3.06,0.47,0.2,3.53,1,0,5.37,4.98,2.3,2.11,0.67,2.06,6.01,1.31,,32.4,SF @ MIA
Edward Cabrera,Miami Marlins,0.17-0.46,$8000,2.88,0.17,0.46,4.83,1,0,4.95,5.36,2.92,2.66,0.95,2.35,4.67,1.56,,23,SF @ MIA
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.31,0.02,0.02,4.25,0,0.21,0.39,0.38,0.2,0.18,0.02,0.19,0.32,1.45,,1.7,SF @ MIA
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.45,0.03,0.03,3.48,0,0.29,0.54,0.47,0.23,0.21,0.02,0.16,0.44,1.16,,2.5,SF @ MIA
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.35,0.02,0.02,2.82,0,0.2,0.37,0.29,0.13,0.12,0.03,0.17,0.33,1.28,,1.9,BOS @ ATL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.4,0.03,0.03,4.04,0,0.3,0.56,0.53,0.28,0.25,0.11,0.11,0.35,1.13,,2.2,BOS @ ATL
Walker Buehler,Boston Red Sox,0.24-0.34,$8200,2.61,0.24,0.34,4.7,1,0,4.92,4.82,2.85,2.57,0.94,1.67,3.86,1.32,,21.4,BOS @ ATL
Spencer Schwellenbach,Atlanta Braves,0.33-0.25,$9400,3.23,0.33,0.25,3.87,1,0,5.62,5.04,2.6,2.42,0.81,1.09,5.62,1.09,,30.4,BOS @ ATL
Michael Wacha,Kansas City Royals,0.19-0.38,$8400,2.86,0.19,0.38,4.26,1,0,5.14,4.75,2.76,2.43,0.63,1.5,4.34,1.22,,24,DET @ KC
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.31,0.02,0.02,2.14,0,0.2,0.37,0.27,0.1,0.09,0.02,0.12,0.25,1.05,,1.7,DET @ KC
Tarik Skubal,Detroit Tigers,0.43-0.25,$11200,3.17,0.43,0.25,3.26,1,0,5.73,4.8,2.31,2.08,0.52,1.18,6.45,1.04,,35.5,DET @ KC
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.4,0.03,0.03,3.23,0,0.3,0.56,0.48,0.22,0.2,0.05,0.19,0.31,1.19,,2.2,DET @ KC
Dean Kremer,Baltimore Orioles,0.45-0.24,$7700,3.77,0.45,0.24,3.42,1,0,5.73,5.23,2.43,2.17,0.6,1.5,4.56,1.18,,29,CHW @ BAL
Felix Bautista,Baltimore Orioles,0.03-0.03,$5500,0.45,0.03,0.03,3.71,0,0.29,0.54,0.49,0.24,0.22,0.06,0.29,0.45,1.42,,2.5,CHW @ BAL
Davis Martin,Chicago White Sox,0.24-0.46,$7500,3.16,0.24,0.46,4.44,1,0,5.29,5.25,2.82,2.61,0.68,2.02,4.24,1.37,,23.7,CHW @ BAL
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,5.49,0,0.21,0.39,0.42,0.26,0.24,0.08,0.2,0.24,1.61,,1.3,CHW @ BAL
