player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Andrew McCutchen,Pittsburgh Pirates,$2800,3.29,4.15,0.45,0.86,0.65,0.12,0.02,0.14,0.43,0.01,0.01,0.5,1.09,0.241,0.346,0.417,0.763,9.2,PIT @ BOS
Tommy Pham,Pittsburgh Pirates,$2800,3.93,4.37,0.53,1.04,0.72,0.24,0.03,0.1,0.65,0.11,0,0.41,0.8,0.267,0.341,0.437,0.778,11,PIT @ BOS
Trevor Story,Boston Red Sox,$3300,2.97,4.26,0.51,0.86,0.61,0.15,0.02,0.15,0.49,0.16,0.04,0.24,1.28,0.22,0.268,0.397,0.665,9.8,PIT @ BOS
Alex Bregman,Boston Red Sox,$3500,3.51,4.48,0.62,1.15,0.75,0.27,0.01,0.22,0.72,0,0.01,0.37,0.64,0.284,0.344,0.541,0.885,12.3,PIT @ BOS
Isiah Kiner-Falefa,Pittsburgh Pirates,$2000,4.0,3.82,0.44,1.01,0.81,0.16,0.02,0.06,0.31,0.12,0.04,0.16,0.5,0.281,0.312,0.401,0.713,8,PIT @ BOS
Nathaniel Lowe,Boston Red Sox,$2600,3.65,4.15,0.48,0.89,0.59,0.19,0,0.15,0.6,0,0,0.36,1.1,0.243,0.314,0.43,0.743,9.5,PIT @ BOS
Bryan Reynolds,Pittsburgh Pirates,$3100,4.03,4.48,0.62,1.14,0.77,0.22,0.01,0.24,0.77,0.03,0,0.3,1.27,0.279,0.334,0.54,0.874,12.5,PIT @ BOS
Connor Wong,Boston Red Sox,$2200,3.14,3.7,0.44,0.7,0.52,0.15,0.02,0.06,0.28,0.03,0.01,0.24,0.89,0.208,0.275,0.335,0.61,6.9,PIT @ BOS
Jarren Duran,Boston Red Sox,$3300,3.97,4.37,0.76,1.15,0.69,0.36,0.02,0.17,0.58,0.14,0.03,0.42,0.92,0.299,0.371,0.561,0.932,13.1,PIT @ BOS
Oneil Cruz,Pittsburgh Pirates,$3600,3.17,4.04,0.6,0.95,0.58,0.19,0.04,0.18,0.57,0.12,0.01,0.42,1.05,0.266,0.345,0.5,0.846,11.4,PIT @ BOS
Masataka Yoshida,Boston Red Sox,$2700,3.0,4.04,0.4,0.99,0.75,0.18,0.03,0.06,0.41,0.08,0.04,0.19,0.49,0.262,0.296,0.392,0.688,8.1,PIT @ BOS
