player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Edwin Diaz,New York Mets,0.03-0.04,$5500,0.56,0.03,0.04,2.77,0,0.33,0.62,0.49,0.21,0.19,0.06,0.25,0.54,1.21,,3.1,WSH @ NYM
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.24,0.02,0.02,2.79,0,0.17,0.31,0.25,0.11,0.1,0.02,0.11,0.17,1.14,,1.3,WSH @ NYM
David Peterson,New York Mets,0.43-0.13,$9600,3.42,0.43,0.13,2.69,1,0,5.73,4.69,1.96,1.71,0.43,1.9,5.36,1.15,,32.8,WSH @ NYM
Jake Irvin,Washington Nationals,0.12-0.46,$7900,2.68,0.12,0.46,5.11,1,0,5.25,5.9,3.34,2.98,0.9,1.85,4.24,1.48,,21.2,WSH @ NYM
Robbie Ray,San Francisco Giants,0.43-0.22,$11000,2.93,0.43,0.22,4.4,1,0,5.5,4.35,3.05,2.69,0.58,2.08,6.37,1.17,,32.2,SF @ COL
Kyle Freeland,Colorado Rockies,0.21-0.44,$7300,2.73,0.21,0.44,5.97,1,0,5.3,5.71,3.82,3.52,0.72,1.38,3.93,1.34,,19.9,SF @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.24,0.02,0.02,6.49,0,0.19,0.35,0.42,0.27,0.25,0.04,0.22,0.3,1.85,,1.3,SF @ COL
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.44,0.03,0.03,3.66,0,0.31,0.58,0.52,0.26,0.24,0.03,0.15,0.4,1.16,,2.4,SF @ COL
Zach Eflin,Baltimore Orioles,0.25-0.43,$8400,2.48,0.25,0.43,5.35,1,0,5.35,5.91,3.55,3.18,1.14,1.55,3.85,1.39,,20.8,DET @ BAL
Casey Mize,Detroit Tigers,0.37-0.24,$9300,2.75,0.37,0.24,3.78,1,0,5.04,4.61,2.33,2.11,0.52,1.54,4.29,1.22,,25.6,DET @ BAL
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.24,0,0.28,0.51,0.44,0.2,0.19,0.05,0.18,0.26,1.2,,1.9,DET @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.36,0.02,0.02,3.31,0,0.22,0.42,0.36,0.17,0.15,0.04,0.24,0.34,1.44,,2,DET @ BAL
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.44,0.03,0.03,2.1,0,0.28,0.53,0.38,0.13,0.12,0.02,0.19,0.33,1.08,,2.4,NYY @ KC
Devin Williams,New York Yankees,0.02-0.02,$5500,0.36,0.02,0.02,4.23,0,0.22,0.41,0.39,0.21,0.19,0.02,0.21,0.41,1.46,,2,NYY @ KC
Kris Bubic,Kansas City Royals,0.4-0.28,$10400,3.18,0.4,0.28,3.58,1,0,5.54,4.59,2.46,2.2,0.57,1.8,6.19,1.15,,33.1,NYY @ KC
Clarke Schmidt,New York Yankees,0.28-0.4,$8800,3.22,0.28,0.4,4.23,1,0,5.41,4.54,2.78,2.54,0.69,1.98,5.38,1.21,,28.3,NYY @ KC
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.27,0.02,0.02,2.39,0,0.2,0.37,0.28,0.11,0.1,0.03,0.04,0.19,0.88,,1.5,TEX @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.47,0.03,0.03,2.13,0,0.3,0.56,0.41,0.15,0.13,0.02,0.18,0.38,1.05,,2.6,TEX @ MIN
Jack Leiter,Texas Rangers,0.23-0.45,$8300,2.64,0.23,0.45,5.53,1,0,5.12,5.17,3.45,3.15,1.04,2.11,4.5,1.42,,21.9,TEX @ MIN
David Festa,Minnesota Twins,0.3-0.21,$7700,3.34,0.3,0.21,3.9,1,0,4.47,3.9,2.18,1.94,0.66,1.18,4.93,1.14,,25.7,TEX @ MIN
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.36,0.02,0.02,2.47,0,0.22,0.4,0.31,0.12,0.11,0.03,0.18,0.32,1.2,,2,TB @ BOS
Walker Buehler,Boston Red Sox,0.17-0.35,$8000,1.95,0.17,0.35,6.73,1,0,4.29,4.7,3.6,3.21,1.05,1.61,3.52,1.47,,15.6,TB @ BOS
Zack Littell,Tampa Bay Rays,0.43-0.28,$8900,2.89,0.43,0.28,5.14,1,0,5.56,5.53,3.39,3.18,1.05,1.46,4.76,1.26,,25.7,TB @ BOS
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.42,0.03,0.03,2.79,0,0.28,0.53,0.42,0.18,0.16,0.02,0.23,0.35,1.23,,2.3,TB @ BOS
Josh Hader,Houston Astros,0.03-0.04,$5500,0.53,0.03,0.04,2.25,0,0.33,0.61,0.45,0.17,0.15,0.07,0.18,0.46,1.04,,2.9,CHW @ HOU
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.2,0.02,0.02,5.23,0,0.17,0.32,0.34,0.2,0.19,0.05,0.17,0.2,1.58,,1.1,CHW @ HOU
Sean Burke,Chicago White Sox,0.17-0.43,$7800,2.41,0.17,0.43,5.86,1,0,4.41,4.5,3.12,2.87,0.95,2.01,4.06,1.48,,18.8,CHW @ HOU
Ryan Gusto,Houston Astros,0.38-0.16,$7100,4.01,0.38,0.16,3.75,1,0,5.07,4.37,2.27,2.11,0.61,1.63,5.2,1.18,,28.5,CHW @ HOU
