player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Paul Goldschmidt,New York Yankees,$2600,4.42,4.65,0.52,1.12,0.82,0.18,0.03,0.15,0.69,0.13,0.02,0.26,1.2,0.265,0.311,0.442,0.753,11.5,WSH @ NYY
Giancarlo Stanton,New York Yankees,$3500,3.77,4.32,0.66,1.05,0.6,0.23,0.01,0.28,0.81,0,0,0.46,1.57,0.28,0.367,0.591,0.957,13.2,WSH @ NYY
Josh Bell,Washington Nationals,$2700,3.78,4.5,0.47,0.89,0.61,0.17,0.01,0.17,0.52,0,0,0.6,0.79,0.23,0.338,0.427,0.765,10.2,WSH @ NYY
Aaron Judge,New York Yankees,$4700,2.91,4.54,0.71,1,0.56,0.2,0.02,0.28,0.74,0.06,0.01,0.62,1.23,0.26,0.373,0.565,0.937,13.7,WSH @ NYY
Cody Bellinger,New York Yankees,$3400,3.12,4.43,0.56,0.98,0.62,0.16,0,0.21,0.58,0.07,0.02,0.34,0.71,0.245,0.299,0.449,0.748,10.6,WSH @ NYY
Amed Rosario,New York Yankees,$2500,3.68,4.21,0.49,1.07,0.78,0.27,0.01,0.05,0.56,0.04,0.03,0.21,0.6,0.278,0.319,0.405,0.724,9.2,WSH @ NYY
Trent Grisham,New York Yankees,$3100,3.48,3.87,0.57,0.92,0.57,0.22,0.02,0.17,0.54,0.02,0.01,0.55,0.66,0.283,0.387,0.537,0.924,10.8,WSH @ NYY
Luis Garcia,Washington Nationals,$2800,4.11,4.38,0.59,1.21,0.88,0.24,0.04,0.11,0.58,0.14,0.03,0.3,0.61,0.305,0.356,0.486,0.842,11.5,WSH @ NYY
Riley Adams,Washington Nationals,$2600,3.5,4.16,0.49,0.72,0.46,0.1,0.02,0.19,0.52,0.02,0.02,0.35,1.59,0.194,0.266,0.397,0.663,9.1,WSH @ NYY
C.J. Abrams,Washington Nationals,$3200,3.56,4.61,0.58,1.03,0.66,0.21,0.04,0.13,0.43,0.24,0.06,0.39,0.88,0.252,0.329,0.426,0.755,11.4,WSH @ NYY
Anthony Volpe,New York Yankees,$3000,3.47,3.98,0.61,0.86,0.51,0.17,0.03,0.19,0.51,0.07,0.04,0.33,1.05,0.242,0.314,0.482,0.796,10.4,WSH @ NYY
Robert Hassell III,Washington Nationals,$2300,3.26,4.27,0.32,0.98,0.73,0.18,0.06,0.04,0.33,0.01,0,0.27,1.04,0.256,0.315,0.375,0.689,7.5,WSH @ NYY
Jose Caballero,New York Yankees,$2900,3.14,3.76,0.55,0.81,0.59,0.14,0.05,0.07,0.27,0.21,0.05,0.42,0.98,0.246,0.331,0.391,0.722,9.1,WSH @ NYY
Jacob Young,Washington Nationals,$2200,3.91,3.83,0.46,0.76,0.64,0.12,0.01,0.05,0.27,0.23,0.04,0.46,0.62,0.235,0.335,0.338,0.673,8.6,WSH @ NYY
Dylan Crews,Washington Nationals,$2900,2.9,4.05,0.45,0.77,0.56,0.13,0.01,0.08,0.48,0.11,0.01,0.35,1.01,0.211,0.284,0.329,0.613,8.4,WSH @ NYY
James Wood,Washington Nationals,$3400,3.88,4.72,0.68,0.92,0.52,0.25,0.03,0.15,0.62,0.23,0.09,0.75,1.45,0.237,0.365,0.442,0.807,13.2,WSH @ NYY
Ben Rice,New York Yankees,$3300,2.97,4.1,0.46,0.77,0.37,0.27,0,0.16,0.59,0.01,0.02,0.45,0.92,0.217,0.312,0.436,0.748,9.8,WSH @ NYY
Brady House,Washington Nationals,$2500,2.8,3.94,0.36,0.83,0.66,0.15,0.04,0.02,0.39,0.04,0.02,0.23,1.14,0.231,0.28,0.329,0.608,7,WSH @ NYY
Manny Machado,San Diego Padres,$3400,3.94,4.54,0.56,1.23,0.68,0.32,0.05,0.25,0.74,0.11,0.02,0.31,0.77,0.295,0.343,0.596,0.939,13.4,SD @ SEA
Xander Bogaerts,San Diego Padres,$2800,3.43,4.32,0.48,0.95,0.67,0.2,0.05,0.08,0.39,0.18,0.04,0.32,0.68,0.244,0.299,0.394,0.693,9.6,SD @ SEA
Eugenio Suarez,Seattle Mariners,$3400,2.62,4.12,0.35,0.85,0.54,0.17,0.03,0.17,0.43,0.04,0.04,0.3,1.37,0.225,0.292,0.435,0.727,8.9,SD @ SEA
Jorge Polanco,Seattle Mariners,$2700,3.07,4.01,0.38,0.8,0.58,0.1,0,0.16,0.43,0.04,0.01,0.31,0.84,0.224,0.292,0.393,0.685,8.3,SD @ SEA
