Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119877-16960,P,Zack,Zack Wheeler,Wheeler,42.625,24,11000,PHI@NYM,PHI,NYM,IL,Shoulder,,,,P
119877-197980,P,Paul,Paul Skenes,Skenes,38.18518518518518,27,11000,PIT@STL,PIT,STL,,,,,,P
119877-119340,P,Tarik,Tarik Skubal,Skubal,43.92307692307692,26,10800,DET@ATH,DET,ATH,,,,,,P
119877-146687,P,Hunter,Hunter Brown,Brown,38.57692307692308,26,10800,COL@HOU,HOU,COL,,,,,,P
119877-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,LAA@TEX,TEX,LAA,O,Shoulder,,,,P
119877-118225,P,Cristopher,Cristopher Sanchez,Sanchez,38.57692307692308,26,10600,PHI@NYM,PHI,NYM,,,,,,P
119877-119329,P,Nick,Nick Lodolo,Lodolo,31.695652173913043,23,10400,CIN@LAD,CIN,LAD,IL,Finger,,Yes,,P
119877-82550,P,Hunter,Hunter Greene,Greene,35.642857142857146,14,10400,CIN@LAD,CIN,LAD,,,,,,P
119877-101839,P,Logan,Logan Webb,Webb,37.407407407407405,27,10400,CHC@SF,SF,CHC,,,,,,P
119877-85599,P,Framber,Framber Valdez,Valdez,35.64,25,10400,COL@HOU,HOU,COL,,,,Yes,,P
119877-80582,P,Brandon,Brandon Woodruff,Woodruff,37.333333333333336,9,10300,ARI@MIL,MIL,ARI,,,,,,P
119877-79280,P,Jesus,Jesus Luzardo,Luzardo,33.111111111111114,27,10300,PHI@NYM,PHI,NYM,,,,,,P
119877-68488,P,Blake,Blake Snell,Snell,31.833333333333332,6,10200,CIN@LAD,LAD,CIN,,,,,,P
119877-83190,P,Freddy,Freddy Peralta,Peralta,34.25925925925926,27,10200,ARI@MIL,MIL,ARI,,,,,,P
