Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120890-135977,P,Garrett,Garrett Crochet,Crochet,43.483870967741936,31,11000,BOS@TOR,BOS,TOR,,,,Yes,,P
120890-187194,P,Bryan,Bryan Woo,Woo,38.36666666666667,30,10800,COL@SEA,SEA,COL,DTD,Pectoral,,,,P
120890-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,MIN@TEX,TEX,MIN,IL,Shoulder,,,,P
120890-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,37.275862068965516,29,10500,LAD@ARI,LAD,ARI,,,,,,P
120890-68488,P,Blake,Blake Snell,Snell,36.8,10,10400,LAD@ARI,LAD,ARI,,,,Yes,,P
120890-52183,P,Tyler,Tyler Glasnow,Glasnow,31,17,10200,LAD@ARI,LAD,ARI,,,,,,P
120890-146687,P,Hunter,Hunter Brown,Brown,38.733333333333334,30,10200,HOU@ATH,HOU,ATH,,,,Yes,,P
120890-52185,P,Max,Max Fried,Fried,35.87096774193548,31,10100,CWS@NYY,NYY,CWS,,,,Yes,,P
120890-222820,P,Nolan,Nolan McLean,McLean,41.142857142857146,7,10100,NYM@CHC,NYM,CHC,,,,,,P
120890-102396,P,Logan,Logan Gilbert,Gilbert,33.583333333333336,24,10100,COL@SEA,SEA,COL,,,,,,P
120890-60633,P,Carlos,Carlos Rodon,Rodon,35.625,32,10000,CWS@NYY,NYY,CWS,,,,,,P
120890-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@ARI,LAD,ARI,IL,Shoulder,,,,P
120890-85599,P,Framber,Framber Valdez,Valdez,33.43333333333333,30,9900,HOU@ATH,HOU,ATH,,,,,,P
120890-82554,P,Shane,Shane Bieber,Bieber,32.666666666666664,6,9800,BOS@TOR,TOR,BOS,,,,,,P
120890-101839,P,Logan,Logan Webb,Webb,36.45454545454545,33,9800,STL@SF,SF,STL,,,,,,P
120890-119414,P,George,George Kirby,Kirby,30.954545454545453,22,9700,COL@SEA,SEA,COL,,,,,,P
120890-38000,P,Kevin,Kevin Gausman,Gausman,33.064516129032256,31,9700,BOS@TOR,TOR,BOS,,,,,,P
120890-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,LAD@ARI,ARI,LAD,IL,Elbow,,,,P
120890-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,CWS@NYY,NYY,CWS,IL,Elbow,,,,P
120890-85251,P,Zac,Zac Gallen,Gallen,28.84375,32,9600,LAD@ARI,ARI,LAD,,,,,,P
120890-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,KC@LAA,KC,LAA,IL,Shoulder,,,,P
120890-119430,P,Joe,Joe Ryan,Ryan,33.46666666666667,30,9500,MIN@TEX,MIN,TEX,,,,,,P
120890-83152,P,Pablo,Pablo Lopez,Lopez,30.214285714285715,14,9500,MIN@TEX,MIN,TEX,IL,Forearm,,,,P
120890-52859,P,Jacob,Jacob deGrom,deGrom,34.275862068965516,29,9500,MIN@TEX,TEX,MIN,,,,Yes,,P
120890-193326,P,Jacob,Jacob Lopez,Lopez,26.714285714285715,21,9400,HOU@ATH,ATH,HOU,IL,Elbow,,,,P
120890-198702,P,Shota,Shota Imanaga,Imanaga,29.375,24,9300,NYM@CHC,CHC,NYM,,,,,,P
120890-17064,P,Sonny,Sonny Gray,Gray,31.93548387096774,31,9200,STL@SF,STL,SF,,,,Yes,,P
120890-118206,P,Luis,Luis Gil,Gil,25.2,10,9200,CWS@NYY,NYY,CWS,,,,,,P
120890-187967,P,Emmet,Emmet Sheehan,Sheehan,32.42857142857143,14,9200,LAD@ARI,LAD,ARI,,,,,,P
120890-222822,P,Brandon,Brandon Sproat,Sproat,26.666666666666668,3,9200,NYM@CHC,NYM,CHC,,,,,,P
120890-101881,P,Merrill,Merrill Kelly,Kelly,30.65625,32,9100,MIN@TEX,TEX,MIN,,,,,,P
120890-53067,P,Chris,Chris Bassitt,Bassitt,27.9375,32,9100,BOS@TOR,TOR,BOS,IL,Back,,,,P
120890-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,CWS@NYY,NYY,CWS,IL,Elbow,,,,P
120890-232769,P,Connelly,Connelly Early,Early,35.333333333333336,3,9000,BOS@TOR,BOS,TOR,,,,,,P
120890-198876,P,Cade,Cade Horton,Horton,27.217391304347824,23,8900,NYM@CHC,CHC,NYM,DTD,Back,,,,P
120890-228790,P,Cam,Cam Schlittler,Schlittler,29.615384615384617,13,8900,CWS@NYY,NYY,CWS,,,,,,P
120890-63136,P,Matthew,Matthew Boyd,Boyd,31.2,30,8900,NYM@CHC,CHC,NYM,,,,Yes,,P
120890-182153,P,Kodai,Kodai Senga,Senga,28.136363636363637,22,8900,NYM@CHC,NYM,CHC,,,,,,P
120890-154714,P,Tylor,Tylor Megill,Megill,29.714285714285715,14,8800,NYM@CHC,NYM,CHC,IL,Elbow,,,,P
