player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Byron Buxton,Minnesota Twins,$3900,4.03,4.76,0.88,1.23,0.73,0.21,0.03,0.33,0.84,0.1,0.03,0.45,1.35,0.292,0.371,0.61,0.98,15.7,MIN @ DET
Harrison Bader,Minnesota Twins,$2600,3.38,3.87,0.57,0.85,0.54,0.24,0.02,0.11,0.35,0.07,0.05,0.24,0.65,0.239,0.291,0.426,0.717,8.8,MIN @ DET
Gleyber Torres,Detroit Tigers,$3100,3.81,4.51,0.67,1.16,0.83,0.22,0.03,0.12,0.5,0.06,0.01,0.61,0.8,0.305,0.404,0.48,0.884,11.8,MIN @ DET
Ty France,Minnesota Twins,$2900,3.07,4.09,0.4,1.09,0.75,0.21,0.02,0.16,0.41,0.01,0,0.15,0.54,0.282,0.309,0.483,0.792,8.9,MIN @ DET
Willi Castro,Minnesota Twins,$2900,3.55,4.53,0.43,1.1,0.82,0.22,0.01,0.13,0.49,0.08,0.02,0.37,0.91,0.272,0.339,0.446,0.785,10.3,MIN @ DET
Ryan Jeffers,Minnesota Twins,$3000,3.27,3.98,0.46,0.9,0.57,0.2,0.01,0.18,0.55,0,0,0.32,0.72,0.253,0.328,0.478,0.806,9.8,MIN @ DET
Zach McKinstry,Detroit Tigers,$2700,3.44,4.07,0.45,0.94,0.56,0.29,0.05,0.06,0.42,0.08,0.02,0.37,0.75,0.26,0.337,0.42,0.757,9.3,MIN @ DET
Trevor Larnach,Minnesota Twins,$3200,3.62,4.65,0.7,1.06,0.71,0.19,0.03,0.2,0.54,0.06,0.05,0.36,0.88,0.253,0.314,0.478,0.792,11.6,MIN @ DET
Riley Greene,Detroit Tigers,$3600,3.97,4.29,0.74,1.03,0.52,0.22,0,0.38,0.93,0.02,0.05,0.33,1.27,0.263,0.326,0.635,0.96,14.3,MIN @ DET
Kerry Carpenter,Detroit Tigers,$2900,3.62,4.4,0.46,1.04,0.66,0.17,0.02,0.27,0.61,0.01,0.03,0.11,1.11,0.246,0.268,0.501,0.769,10.5,MIN @ DET
Matt Wallner,Minnesota Twins,$3000,3.47,4.31,0.5,0.94,0.52,0.26,0.01,0.21,0.52,0,0.01,0.42,1.23,0.244,0.318,0.494,0.812,10.4,MIN @ DET
Dillon Dingler,Detroit Tigers,$2800,2.71,3.84,0.36,0.8,0.53,0.18,0,0.14,0.43,0,0,0.13,1.15,0.224,0.262,0.405,0.667,7.6,MIN @ DET
Parker Meadows,Detroit Tigers,$2700,3.33,3.95,0.5,0.73,0.49,0.17,0.01,0.1,0.38,0.08,0.02,0.58,0.97,0.22,0.338,0.377,0.715,9,MIN @ DET
Colt Keith,Detroit Tigers,$2600,3.85,4.62,0.55,1.05,0.68,0.28,0.01,0.09,0.52,0,0.01,0.45,1.02,0.257,0.34,0.4,0.74,10,MIN @ DET
Brooks Lee,Minnesota Twins,$2800,2.64,4.2,0.34,1,0.73,0.24,0,0.06,0.32,0.01,0.01,0.21,0.71,0.253,0.298,0.37,0.668,7.4,MIN @ DET
Wenceel Perez,Detroit Tigers,$3000,3.33,4.18,0.47,1.06,0.7,0.21,0.05,0.15,0.61,0.02,0,0.19,0.87,0.27,0.306,0.478,0.784,10,MIN @ DET
Trey Sweeney,Detroit Tigers,$2500,2.24,3.73,0.35,0.55,0.43,0.08,0,0.07,0.23,0.01,0,0.31,1.13,0.165,0.239,0.258,0.497,5.6,MIN @ DET
Gary Sanchez,Baltimore Orioles,$2500,2.32,3.94,0.33,0.55,0.38,0.1,0.01,0.09,0.28,0,0,0.2,1.19,0.153,0.212,0.272,0.484,5.8,TB @ BAL
Yandy Diaz,Tampa Bay Rays,$3100,3.68,4.87,0.53,1.26,0.89,0.24,0.01,0.17,0.68,0.01,0.01,0.31,0.59,0.281,0.329,0.466,0.795,11.4,TB @ BAL
Ryan O'Hearn,Baltimore Orioles,$3000,2.97,4.27,0.4,0.95,0.7,0.16,0.02,0.13,0.37,0.03,0.04,0.41,0.76,0.248,0.325,0.413,0.738,8.9,TB @ BAL
Ramon Laureano,Baltimore Orioles,$2700,3.3,4.16,0.39,0.88,0.54,0.22,0.01,0.16,0.44,0.04,0.01,0.31,1.36,0.23,0.286,0.43,0.716,8.9,TB @ BAL
Brandon Lowe,Tampa Bay Rays,$3100,4.29,4.76,0.7,1.26,0.76,0.25,0.03,0.29,0.65,0.02,0,0.37,1.01,0.293,0.349,0.587,0.936,13.3,TB @ BAL
Cedric Mullins,Baltimore Orioles,$3100,2.19,3.83,0.27,0.67,0.48,0.12,0.02,0.08,0.33,0.09,0.04,0.27,1.12,0.192,0.259,0.311,0.57,6.8,TB @ BAL
Danny Jansen,Tampa Bay Rays,$2500,3.48,3.98,0.38,0.82,0.48,0.2,0.01,0.16,0.49,0,0.02,0.34,0.81,0.229,0.3,0.438,0.738,8.7,TB @ BAL
Ramon Urias,Baltimore Orioles,$2700,2.52,3.72,0.29,0.72,0.57,0.11,0,0.09,0.27,0.04,0,0.35,0.74,0.219,0.305,0.351,0.656,6.8,TB @ BAL
Josh Lowe,Tampa Bay Rays,$2900,3.66,4.31,0.59,0.96,0.61,0.23,0.02,0.12,0.48,0.16,0.03,0.38,0.99,0.25,0.318,0.423,0.741,10.6,TB @ BAL
Jonathan Aranda,Tampa Bay Rays,$3000,3.67,4.53,0.65,1.18,0.94,0.16,0,0.13,0.65,0,0,0.41,0.84,0.294,0.358,0.447,0.805,11,TB @ BAL
Gunnar Henderson,Baltimore Orioles,$3200,3.5,4.39,0.47,0.94,0.56,0.25,0.02,0.19,0.56,0.09,0.02,0.47,1.03,0.246,0.335,0.493,0.828,11.2,TB @ BAL
Jose Caballero,Tampa Bay Rays,$2900,3.62,4.2,0.62,1.05,0.81,0.2,0.05,0.04,0.36,0.28,0.07,0.32,1.07,0.276,0.337,0.403,0.74,10.5,TB @ BAL
Jordan Westburg,Baltimore Orioles,$2900,3.55,4.5,0.5,0.87,0.49,0.22,0,0.25,0.57,0.01,0.02,0.19,1.16,0.21,0.261,0.464,0.724,10.3,TB @ BAL
Colton Cowser,Baltimore Orioles,$2900,2.9,4.05,0.46,0.76,0.43,0.19,0.02,0.17,0.44,0.01,0.03,0.21,1.3,0.203,0.25,0.41,0.659,8.4,TB @ BAL
Junior Caminero,Tampa Bay Rays,$3400,4.12,4.64,0.71,1.28,0.75,0.36,0,0.26,0.8,0.07,0.04,0.27,0.65,0.302,0.349,0.591,0.94,14,TB @ BAL
Jackson Holliday,Baltimore Orioles,$3000,3.77,4.61,0.54,1.06,0.68,0.28,0.02,0.16,0.51,0.13,0.06,0.32,1.26,0.252,0.314,0.46,0.774,11.3,TB @ BAL
Jake Mangum,Tampa Bay Rays,$2700,3.48,4.42,0.59,1.06,0.75,0.24,0.04,0.07,0.39,0.06,0.02,0.21,0.53,0.262,0.309,0.399,0.708,9.4,TB @ BAL
Chandler Simpson,Tampa Bay Rays,$2100,4.0,4.09,0.47,1.23,1.06,0.17,0,0.06,0.26,0.11,0.05,0.14,0.39,0.318,0.341,0.427,0.768,8.4,TB @ BAL
DJ LeMahieu,New York Yankees,$2600,2.73,3.8,0.46,0.82,0.66,0.12,0.01,0.06,0.23,0,0.01,0.39,0.77,0.245,0.332,0.346,0.677,7.1,OAK @ NYY
Giancarlo Stanton,New York Yankees,$3000,3.7,4.25,0.53,0.97,0.55,0.2,0.03,0.18,0.68,0,0.01,0.48,1.14,0.264,0.36,0.48,0.84,11.1,OAK @ NYY
Aaron Judge,New York Yankees,$4700,3.11,4.47,0.78,1.15,0.63,0.23,0.01,0.34,0.72,0.07,0.01,0.52,1.27,0.295,0.387,0.64,1.026,14.6,OAK @ NYY
Cody Bellinger,New York Yankees,$3200,3.62,4.36,0.66,1.06,0.68,0.22,0.03,0.17,0.48,0.18,0.04,0.33,0.59,0.269,0.325,0.483,0.808,11.6,OAK @ NYY
Austin Wynns,Oakland Athletics,$2700,2.96,3.87,0.34,0.76,0.44,0.19,0,0.16,0.48,0,0.01,0.26,1.41,0.217,0.278,0.411,0.689,8,OAK @ NYY
Luis Urias,Oakland Athletics,$2600,3.15,3.98,0.42,0.96,0.73,0.2,0,0.07,0.39,0.04,0.03,0.32,0.64,0.268,0.326,0.396,0.722,8.2,OAK @ NYY
Trent Grisham,New York Yankees,$3300,4.39,4.69,0.65,1.07,0.57,0.23,0.03,0.31,0.93,0.02,0.01,0.57,1.13,0.27,0.368,0.598,0.966,14.5,OAK @ NYY
Jazz Chisholm,New York Yankees,$3400,3.32,4.14,0.58,1,0.66,0.21,0.01,0.18,0.53,0.16,0.06,0.32,1.21,0.268,0.334,0.491,0.826,11.3,OAK @ NYY
Brent Rooker,Oakland Athletics,$3400,3.26,4.43,0.57,1.01,0.59,0.27,0.01,0.17,0.53,0.04,0,0.53,1.21,0.264,0.356,0.484,0.84,11.1,OAK @ NYY
Anthony Volpe,New York Yankees,$3000,3.83,4.03,0.59,0.9,0.5,0.23,0.04,0.17,0.59,0.14,0.01,0.37,0.89,0.254,0.337,0.492,0.828,11.5,OAK @ NYY
