Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118340-135977,P,Garrett,Garrett Crochet,Crochet,43.5,18,11200,CIN@BOS,BOS,CIN,,,,,,P
118340-52859,P,Jacob,Jacob deGrom,deGrom,36.625,16,11000,BAL@TEX,TEX,BAL,,,,Yes,,P
118340-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,LAA@ATL,ATL,LAA,IL,Ribs,,,,P
118340-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.75,16,10800,CWS@LAD,LAD,CWS,,,,Yes,,P
118340-53029,P,Robbie,Robbie Ray,Ray,36.88235294117647,17,10600,SF@ARI,SF,ARI,,,,,,P
118340-102396,P,Logan,Logan Gilbert,Gilbert,33.333333333333336,9,10500,KC@SEA,SEA,KC,,,,,,P
118340-101839,P,Logan,Logan Webb,Webb,40.05555555555556,18,10400,SF@ARI,SF,ARI,,,,,,P
118340-182153,P,Kodai,Kodai Senga,Senga,35.46153846153846,13,10400,MIL@NYM,NYM,MIL,IL,Hamstring,,,,P
118340-187194,P,Bryan,Bryan Woo,Woo,36.8125,16,10200,KC@SEA,SEA,KC,,,,,,P
118340-13233,P,Nathan,Nathan Eovaldi,Eovaldi,34.84615384615385,13,10200,BAL@TEX,TEX,BAL,,,,,,P
118340-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118340-146687,P,Hunter,Hunter Brown,Brown,42.9375,16,10200,HOU@COL,HOU,COL,,,,,,P
118340-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118340-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118340-101881,P,Merrill,Merrill Kelly,Kelly,32.8235294117647,17,9900,SF@ARI,ARI,SF,,,,,,P
118340-83190,P,Freddy,Freddy Peralta,Peralta,32.64705882352941,17,9800,MIL@NYM,MIL,NYM,,,,Yes,,P
118340-165512,P,Andrew,Andrew Abbott,Abbott,34.5,14,9800,CIN@BOS,CIN,BOS,,,,,,P
118340-135647,P,Ryan,Ryan Pepiot,Pepiot,31,17,9700,ATH@TB,TB,ATH,,,,,,P
118340-82550,P,Hunter,Hunter Greene,Greene,35.27272727272727,11,9700,CIN@BOS,CIN,BOS,IL,Groin,,,,P
118340-85599,P,Framber,Framber Valdez,Valdez,38.705882352941174,17,9700,HOU@COL,HOU,COL,,,,,,P
118340-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,LAA@ATL,ATL,LAA,,,,,,P
118340-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,SF@ARI,ARI,SF,IL,Elbow,,,,P
118340-162445,P,Spencer,Spencer Strider,Strider,32.111111111111114,9,9500,LAA@ATL,ATL,LAA,,,,,,P
118340-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@TEX,BAL,TEX,IL,Lat,,,,P
118340-52142,P,Eduardo,Eduardo Rodriguez,Rodriguez,25.928571428571427,14,9400,SF@ARI,ARI,SF,,,,,,P
118340-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@LAD,CWS,LAD,IL,Elbow,,,,P
118340-197981,P,Jacob,Jacob Misiorowski,Misiorowski,40.333333333333336,3,9400,MIL@NYM,MIL,NYM,,,,,,P
118340-63136,P,Matthew,Matthew Boyd,Boyd,32.875,16,9400,CLE@CHC,CHC,CLE,,,,Yes,,P
118340-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,HOU@COL,HOU,COL,IL,Thumb,,,,P
118340-219653,P,Logan,Logan Henderson,Henderson,40,4,9300,MIL@NYM,MIL,NYM,,,,,,P
118340-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,KC@SEA,KC,SEA,IL,Shoulder,,,,P
118340-102330,P,Kris,Kris Bubic,Bubic,37.1875,16,9300,KC@SEA,KC,SEA,,,,,,P
118340-102345,P,Jose,Jose Soriano,Soriano,28.235294117647058,17,9300,LAA@ATL,LAA,ATL,,,,,,P
