player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Bryce Harper,Philadelphia Phillies,$3800,3.26,4.37,0.69,1.08,0.7,0.19,0.05,0.19,0.59,0.05,0,0.62,0.88,0.292,0.392,0.544,0.936,12.4,BOS @ PHI
Nick Castellanos,Philadelphia Phillies,$3000,3.37,4.26,0.47,1.16,0.8,0.27,0,0.13,0.55,0.07,0,0.18,0.85,0.29,0.324,0.469,0.793,10.1,BOS @ PHI
J.T. Realmuto,Philadelphia Phillies,$2900,3.17,4.15,0.5,1.05,0.75,0.18,0.04,0.11,0.46,0.05,0,0.19,1.01,0.268,0.304,0.43,0.734,9.2,BOS @ PHI
Kyle Schwarber,Philadelphia Phillies,$4100,3.37,4.48,0.69,1.07,0.55,0.25,0.01,0.32,0.72,0.06,0.01,0.49,1.33,0.274,0.361,0.605,0.967,13.8,BOS @ PHI
Robert Refsnyder,Boston Red Sox,$2800,4.61,4.72,0.76,1.11,0.61,0.3,0.06,0.18,0.55,0.12,0.02,0.51,1.48,0.265,0.344,0.506,0.85,12.9,BOS @ PHI
Trea Turner,Philadelphia Phillies,$3600,3.28,4.59,0.69,1.23,0.88,0.27,0,0.12,0.51,0.17,0.04,0.28,0.65,0.292,0.344,0.446,0.789,11.8,BOS @ PHI
Max Kepler,Philadelphia Phillies,$2700,3.26,3.81,0.47,0.86,0.59,0.16,0,0.15,0.45,0,0,0.37,0.74,0.255,0.331,0.451,0.782,8.8,BOS @ PHI
Trevor Story,Boston Red Sox,$3200,3.38,4.27,0.57,0.97,0.7,0.18,0.03,0.14,0.47,0.23,0.05,0.23,1.57,0.245,0.291,0.429,0.72,10.8,BOS @ PHI
Alex Bregman,Boston Red Sox,$3400,4.03,4.6,0.73,1.32,0.84,0.25,0.01,0.27,0.8,0.02,0,0.32,0.88,0.314,0.366,0.584,0.95,13.7,BOS @ PHI
Abraham Toro,Boston Red Sox,$2500,3.24,3.94,0.4,1.02,0.79,0.16,0.01,0.08,0.47,0,0,0.25,0.7,0.283,0.333,0.404,0.738,8.1,BOS @ PHI
Connor Wong,Boston Red Sox,$2100,3.52,3.83,0.41,0.71,0.43,0.17,0.03,0.1,0.29,0.05,0,0.3,0.95,0.206,0.274,0.362,0.637,7.4,BOS @ PHI
Brandon Marsh,Philadelphia Phillies,$2600,2.92,4.04,0.42,0.73,0.54,0.15,0.03,0.03,0.28,0.08,0.02,0.52,1.03,0.215,0.323,0.312,0.635,7.6,BOS @ PHI
Romy Gonzalez,Boston Red Sox,$3200,3.44,4.49,0.5,1.15,0.73,0.24,0.06,0.17,0.6,0.04,0.01,0.26,1.24,0.272,0.317,0.493,0.81,11,BOS @ PHI
Bryson Stott,Philadelphia Phillies,$3000,2.77,3.7,0.45,0.81,0.66,0.13,0.01,0.05,0.28,0.18,0.03,0.37,0.62,0.251,0.338,0.358,0.696,8.3,BOS @ PHI
Masataka Yoshida,Boston Red Sox,$2600,2.81,4.05,0.38,0.81,0.65,0.14,0.02,0.04,0.3,0.07,0.02,0.36,0.64,0.224,0.296,0.318,0.614,7.3,BOS @ PHI
Ceddanne Rafaela,Boston Red Sox,$3000,3.4,4.16,0.52,0.96,0.58,0.2,0.02,0.17,0.4,0.19,0.03,0.24,0.89,0.248,0.3,0.45,0.75,10.2,BOS @ PHI
Otto Kemp,Philadelphia Phillies,$2600,2.73,3.93,0.33,0.81,0.59,0.15,0.04,0.06,0.36,0.03,0.01,0.22,0.84,0.227,0.285,0.357,0.642,7.1,BOS @ PHI
Roman Anthony,Boston Red Sox,$2700,2.85,4.38,0.37,0.79,0.57,0.19,0.04,0.02,0.34,0.05,0,0.49,1.31,0.208,0.3,0.303,0.604,7.7,BOS @ PHI
Carlos Santana,Cleveland Guardians,$2900,3.34,4.18,0.54,0.93,0.68,0.15,0.03,0.11,0.45,0.06,0.03,0.42,0.7,0.258,0.344,0.421,0.765,9.7,BAL @ CLE
Jose Ramirez,Cleveland Guardians,$4000,3.67,4.4,0.6,1.32,0.8,0.27,0.01,0.3,0.82,0.22,0.07,0.27,0.44,0.327,0.37,0.636,1.006,14.7,BAL @ CLE
Jacob Stallings,Baltimore Orioles,$2100,3.05,3.94,0.29,0.71,0.51,0.11,0.02,0.09,0.36,0,0.01,0.21,1.16,0.195,0.245,0.318,0.563,6.4,BAL @ CLE
Tyler O'Neill,Baltimore Orioles,$2700,3.19,4.16,0.38,0.78,0.52,0.17,0.01,0.13,0.46,0.04,0.03,0.39,1.09,0.214,0.296,0.38,0.676,8.6,BAL @ CLE
Ryan O'Hearn,Baltimore Orioles,$2900,4.17,4.49,0.59,1.07,0.65,0.19,0.08,0.19,0.59,0.05,0.05,0.56,0.99,0.275,0.367,0.526,0.892,12.1,BAL @ CLE
Ramon Laureano,Baltimore Orioles,$3100,3.55,4.38,0.6,1.04,0.59,0.28,0.02,0.19,0.49,0.05,0.01,0.32,1.11,0.262,0.323,0.493,0.816,11,BAL @ CLE
Cedric Mullins,Baltimore Orioles,$3000,3.6,4.05,0.56,0.84,0.51,0.17,0,0.21,0.59,0.07,0.04,0.4,1.06,0.236,0.324,0.481,0.805,10.8,BAL @ CLE
Steven Kwan,Cleveland Guardians,$3000,3.53,4.62,0.54,1.15,0.86,0.26,0.02,0.08,0.43,0.13,0.04,0.38,0.39,0.279,0.346,0.426,0.772,10.6,BAL @ CLE
Nolan Jones,Cleveland Guardians,$2500,3.88,4.51,0.5,1.04,0.82,0.17,0.04,0.07,0.29,0.15,0.09,0.45,0.97,0.264,0.344,0.4,0.744,9.7,BAL @ CLE
Gunnar Henderson,Baltimore Orioles,$3400,3.68,4.6,0.6,1.06,0.59,0.29,0.03,0.23,0.63,0.07,0.05,0.39,1.07,0.259,0.332,0.533,0.865,12.5,BAL @ CLE
Bo Naylor,Cleveland Guardians,$2600,3.27,4.07,0.43,0.69,0.43,0.14,0.01,0.15,0.39,0.02,0.01,0.51,1.06,0.198,0.302,0.386,0.687,8.5,BAL @ CLE
Brayan Rocchio,Cleveland Guardians,$2400,2.92,3.73,0.37,0.81,0.58,0.18,0.03,0.05,0.33,0.04,0.01,0.18,0.75,0.238,0.289,0.363,0.651,7,BAL @ CLE
Jordan Westburg,Baltimore Orioles,$2900,3.9,4.72,0.54,1.24,0.8,0.26,0.02,0.2,0.65,0.04,0,0.17,1.02,0.273,0.298,0.485,0.782,11.3,BAL @ CLE
Colton Cowser,Baltimore Orioles,$3000,2.73,4.27,0.47,0.76,0.45,0.19,0.04,0.14,0.32,0.07,0.08,0.18,1.43,0.192,0.232,0.379,0.611,8.2,BAL @ CLE
Jackson Holliday,Baltimore Orioles,$3100,3.94,4.83,0.65,1.18,0.84,0.22,0.04,0.18,0.64,0.09,0.04,0.26,1.2,0.263,0.31,0.468,0.778,12.2,BAL @ CLE
