player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Framber Valdez,Houston Astros,0.48-0.2,$10400,3.51,0.48,0.2,2.35,1,0,5.93,4.61,1.7,1.55,0.27,1.59,6,1.05,,36.5,COL @ HOU
Chase Dollander,Colorado Rockies,0.18-0.49,$6300,3.17,0.18,0.49,5.47,1,0,4.82,5.09,3.3,2.93,0.76,2.08,4.05,1.49,,20,COL @ HOU
Sonny Gray,St. Louis Cardinals,0.33-0.22,$9400,3.11,0.33,0.22,3.07,1,0,4.77,4,1.86,1.63,0.49,1,5.35,1.05,,29.2,PIT @ STL
Carmen Mlodzinski,Pittsburgh Pirates,0.21-0.34,$6900,2.77,0.21,0.34,4.51,1,0,4.34,4.48,2.37,2.17,0.49,1.17,3.34,1.3,,19.1,PIT @ STL
Ryan Pressly,Chicago Cubs,0.03-0.03,N/A,N/A,0.03,0.03,4.23,0,0.29,0.55,0.53,0.28,0.26,0.07,0.21,0.27,1.34,,1.9,CHC @ SF
Colin Rea,Chicago Cubs,0.42-0.26,$8000,3.31,0.42,0.26,3.79,1,0,5.46,5.26,2.53,2.3,0.83,1.55,4.26,1.25,,26.5,CHC @ SF
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.24,0.02,0.02,3.32,0,0.2,0.38,0.33,0.15,0.14,0.02,0.1,0.16,1.12,,1.3,CHC @ SF
Carson Whisenhunt,San Francisco Giants,0.27-0.42,$7000,3.09,0.27,0.42,4.93,1,0,4.97,5.06,3.07,2.72,0.94,2.1,3.93,1.44,,21.6,CHC @ SF
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.33,0.02,0.03,2.6,0,0.26,0.49,0.38,0.15,0.14,0.04,0.16,0.21,1.11,,1.8,KC @ CHW
Aaron Civale,Chicago White Sox,0.32-0.31,$7300,3.48,0.32,0.31,4.22,1,0,5.37,4.99,2.76,2.52,0.78,1.76,4.46,1.26,,25.4,KC @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.03,$5500,0.27,0.02,0.03,4.72,0,0.24,0.44,0.45,0.25,0.23,0.09,0.23,0.25,1.54,,1.5,KC @ CHW
Ryan Bergert,Kansas City Royals,0.27-0.4,$8500,2.85,0.27,0.4,4.42,1,0,5.08,4.95,2.86,2.49,0.61,2.21,4.49,1.41,,24.2,KC @ CHW
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.22,0.02,0.02,3.09,0,0.18,0.33,0.28,0.12,0.11,0.05,0.11,0.15,1.17,,1.2,LAA @ TEX
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.36,0.03,0.03,2.53,0,0.32,0.6,0.46,0.18,0.17,0.07,0.1,0.19,0.93,,2,LAA @ TEX
Jake Latz,Texas Rangers,0.25-0.22,$7100,3.24,0.25,0.22,4.24,1,0,4.39,3.72,2.37,2.07,0.34,1.83,4.38,1.26,,23,LAA @ TEX
Jack Kochanowicz,Los Angeles Angels,0.23-0.3,$6400,2.88,0.23,0.3,4.75,1,0,4.4,4.31,2.6,2.32,0.49,1.79,3.15,1.39,,18.4,LAA @ TEX
Nick Lodolo,Cincinnati Reds,0.23-0.31,$10400,2.13,0.23,0.31,3.42,1,0,4.35,4.07,1.8,1.65,0.72,1.15,3.72,1.2,,22.2,CIN @ LAD
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.25,0.02,0.02,3.34,0,0.22,0.41,0.35,0.16,0.15,0.09,0.11,0.16,1.12,,1.4,ARI @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.36,0.03,0.03,2.57,0,0.28,0.52,0.41,0.16,0.15,0.04,0.19,0.25,1.14,,2,ARI @ MIL
Ryne Nelson,Arizona Diamondbacks,0.29-0.39,$8100,3.05,0.29,0.39,4.74,1,0,5.42,5.33,3.24,2.86,0.83,1.62,4.57,1.28,,24.7,ARI @ MIL
Quinn Priester,Milwaukee Brewers,0.37-0.29,$8300,3.2,0.37,0.29,4.06,1,0,5.26,4.96,2.73,2.37,0.61,1.94,4.7,1.31,,26.6,ARI @ MIL
Taijuan Walker,Philadelphia Phillies,0.27-0.42,$7200,3.26,0.27,0.42,4.69,1,0,5.11,5.12,2.89,2.66,0.79,1.89,4.34,1.37,,23.5,PHI @ NYM
Ryan Helsley,New York Mets,0.03-0.03,$5500,0.36,0.03,0.03,4.07,0,0.29,0.54,0.51,0.27,0.24,0.06,0.23,0.3,1.37,,2,PHI @ NYM
Jhoan Duran,Philadelphia Phillies,0.02-0.02,$5500,0.27,0.02,0.02,2.29,0,0.21,0.39,0.29,0.11,0.1,0.01,0.12,0.17,1.04,,1.5,PHI @ NYM
Nolan McLean,New York Mets,0.38-0.25,$9000,3.58,0.38,0.25,2.97,1,0,5.64,4.77,2.1,1.86,0.53,1.97,5.53,1.2,,32.2,PHI @ NYM
Eric Lauer,Toronto Blue Jays,0.37-0.2,$8700,3.45,0.37,0.2,4.08,1,0,5.33,4.77,2.65,2.42,0.86,1.49,5.69,1.17,,30,MIN @ TOR
Simeon Woods Richardson,Minnesota Twins,0.17-0.35,$7000,2.61,0.17,0.35,5.77,1,0,4.25,4.49,2.95,2.73,0.93,1.63,3.94,1.44,,18.3,MIN @ TOR
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.23,0.43,0.37,0.17,0.16,0.04,0.16,0.2,1.22,,1.5,DET @ OAK
Casey Mize,Detroit Tigers,0.38-0.28,$9100,2.87,0.38,0.28,3.94,1,0,5.28,5.22,2.57,2.31,0.91,1.61,4.45,1.29,,26.1,DET @ OAK
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.33,0.03,0.03,3.28,0,0.27,0.5,0.42,0.2,0.18,0.05,0.18,0.21,1.21,,1.8,DET @ OAK
Luis Morales,Oakland Athletics,0.15-0.25,$7500,1.89,0.15,0.25,5.26,1,0,3.25,3.55,2.17,1.9,0.57,1.46,2.83,1.54,,14.2,DET @ OAK
