Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120261-135977,P,Garrett,Garrett Crochet,Crochet,42.357142857142854,28,10800,BOS@ATH,BOS,ATH,,,,Yes,,P
120261-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,MIL@TEX,TEX,MIL,IL,Shoulder,,,,P
120261-101839,P,Logan,Logan Webb,Webb,37.3448275862069,29,10600,ARI@SF,SF,ARI,,,,Yes,,P
120261-187194,P,Bryan,Bryan Woo,Woo,37,27,10500,STL@SEA,SEA,STL,,,,Yes,,P
120261-12477,P,Chris,Chris Sale,Sale,40.64705882352941,17,10400,CHC@ATL,ATL,CHC,,,,,,P
120261-82550,P,Hunter,Hunter Greene,Greene,37.75,16,10400,CIN@SD,CIN,SD,,,,,,P
120261-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36.74074074074074,27,10400,COL@LAD,LAD,COL,,,,,,P
120261-52183,P,Tyler,Tyler Glasnow,Glasnow,28.357142857142858,14,10300,COL@LAD,LAD,COL,DTD,Back,,Yes,,P
120261-102396,P,Logan,Logan Gilbert,Gilbert,33.42857142857143,21,10300,STL@SEA,SEA,STL,,,,,,P
120261-119414,P,George,George Kirby,Kirby,29.36842105263158,19,10100,STL@SEA,SEA,STL,,,,,,P
120261-119430,P,Joe,Joe Ryan,Ryan,34.57142857142857,28,10100,MIN@LAA,MIN,LAA,,,,,,P
120261-52859,P,Jacob,Jacob deGrom,deGrom,35.111111111111114,27,10000,MIL@TEX,TEX,MIL,,,,,,P
120261-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,COL@LAD,LAD,COL,IL,Shoulder,,,,P
120261-53029,P,Robbie,Robbie Ray,Ray,33,29,9900,ARI@SF,SF,ARI,,,,,,P
120261-198872,P,Hurston,Hurston Waldrep,Waldrep,36.285714285714285,7,9800,CHC@ATL,ATL,CHC,,,,,,P
120261-198915,P,Luis,Luis Morales,Morales,31,6,9800,BOS@ATH,ATH,BOS,,,,Yes,,P
120261-83152,P,Pablo,Pablo Lopez,Lopez,31.5,12,9800,MIN@LAA,MIN,LAA,,,,,,P
120261-17064,P,Sonny,Sonny Gray,Gray,31.413793103448278,29,9700,STL@SEA,STL,SEA,,,,,,P
120261-79951,P,Nick,Nick Pivetta,Pivetta,35.714285714285715,28,9600,CIN@SD,SD,CIN,,,,,,P
120261-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,CHC@ATL,ATL,CHC,IL,Elbow,,,,P
120261-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@SF,ARI,SF,IL,Elbow,,,,P
120261-63136,P,Matthew,Matthew Boyd,Boyd,32.57142857142857,28,9600,CHC@ATL,CHC,ATL,,,,,,P
120261-198702,P,Shota,Shota Imanaga,Imanaga,29.952380952380953,21,9400,CHC@ATL,CHC,ATL,,,,Yes,,P
120261-193326,P,Jacob,Jacob Lopez,Lopez,26.714285714285715,21,9400,BOS@ATH,ATH,BOS,IL,Elbow,,,,P
120261-79091,P,Dylan,Dylan Cease,Cease,30.03448275862069,29,9400,CIN@SD,SD,CIN,,,,,,P
120261-209173,P,Zebby,Zebby Matthews,Matthews,27.153846153846153,13,9300,MIN@LAA,MIN,LAA,,,,,,P
120261-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,MIL@TEX,MIL,TEX,IL,Elbow,,,,P
120261-232240,P,Payton,Payton Tolle,Tolle,17,2,9300,BOS@ATH,BOS,ATH,,,,,,P
120261-119329,P,Nick,Nick Lodolo,Lodolo,31.208333333333332,24,9200,CIN@SD,CIN,SD,,,,Yes,,P
120261-80582,P,Brandon,Brandon Woodruff,Woodruff,35.90909090909091,11,9200,MIL@TEX,MIL,TEX,,,,,,P
120261-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,CHC@ATL,ATL,CHC,IL,Shoulder,,,,P
120261-83190,P,Freddy,Freddy Peralta,Peralta,35.03448275862069,29,9200,MIL@TEX,MIL,TEX,,,,,,P
120261-163680,P,Brayan,Brayan Bello,Bello,29.653846153846153,26,9200,BOS@ATH,BOS,ATH,,,,,,P
120261-52198,P,Lucas,Lucas Giolito,Giolito,29.608695652173914,23,9100,BOS@ATH,BOS,ATH,,,,,,P
120261-85251,P,Zac,Zac Gallen,Gallen,28.17241379310345,29,9100,ARI@SF,ARI,SF,,,,,,P
120261-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,MIL@TEX,TEX,MIL,IL,Shoulder,,,,P
120261-165512,P,Andrew,Andrew Abbott,Abbott,30.84,25,9100,CIN@SD,CIN,SD,,,,,,P
