player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Christian Yelich,Milwaukee Brewers,$3700,3.27,4.62,0.65,0.96,0.58,0.17,0.03,0.22,0.58,0.14,0.06,0.46,1.22,0.235,0.312,0.463,0.775,12.1,MIL @ MIA
Jake Bauers,Milwaukee Brewers,$2600,3.38,4.18,0.42,0.67,0.43,0.15,0.02,0.11,0.49,0.07,0.03,0.5,1.28,0.187,0.294,0.346,0.64,8.8,MIL @ MIA
William Contreras,Milwaukee Brewers,$2900,4.03,4.74,0.59,1.12,0.78,0.23,0.02,0.15,0.44,0.06,0.03,0.72,0.68,0.285,0.395,0.482,0.877,11.7,MIL @ MIA
Jesus Sanchez,Miami Marlins,$3100,3.61,4.46,0.53,1.03,0.64,0.27,0.01,0.13,0.51,0.12,0.02,0.54,1.02,0.271,0.37,0.458,0.828,11.2,MIL @ MIA
Derek Hill,Miami Marlins,$2400,3.25,3.68,0.38,0.8,0.58,0.18,0.03,0.08,0.18,0.17,0.04,0.28,1.32,0.242,0.305,0.401,0.706,7.8,MIL @ MIA
Otto Lopez,Miami Marlins,$2900,3.1,4.34,0.45,0.91,0.68,0.16,0.01,0.11,0.34,0.13,0.04,0.39,0.57,0.233,0.302,0.373,0.675,9,MIL @ MIA
Kyle Stowers,Miami Marlins,$3300,2.79,4.12,0.42,0.76,0.43,0.21,0.05,0.12,0.41,0.02,0,0.59,1.41,0.218,0.331,0.427,0.759,9.2,MIL @ MIA
Brice Turang,Milwaukee Brewers,$3100,3.35,4.4,0.6,1.09,0.93,0.15,0.06,0.03,0.32,0.31,0.11,0.3,0.81,0.273,0.326,0.384,0.71,10.4,MIL @ MIA
Joey Ortiz,Milwaukee Brewers,$2600,3.5,4.07,0.46,0.95,0.68,0.15,0.04,0.12,0.4,0.07,0.04,0.33,0.52,0.256,0.319,0.426,0.745,9.1,MIL @ MIA
Xavier Edwards,Miami Marlins,$2800,3.43,4.57,0.51,1.06,0.92,0.13,0.08,0,0.24,0.24,0.04,0.46,0.63,0.267,0.34,0.354,0.693,9.6,MIL @ MIA
Sal Frelick,Milwaukee Brewers,$3200,3.34,4.85,0.59,1.25,1.01,0.2,0.02,0.08,0.48,0.14,0.05,0.22,0.57,0.286,0.328,0.416,0.744,10.7,MIL @ MIA
Jackson Chourio,Milwaukee Brewers,$3600,3.33,4.51,0.6,1.16,0.76,0.24,0.03,0.19,0.6,0.15,0.07,0.26,0.77,0.279,0.321,0.505,0.825,12,MIL @ MIA
Connor Norby,Miami Marlins,$2700,3.15,3.79,0.37,0.84,0.49,0.21,0.05,0.13,0.37,0.1,0.03,0.22,1.21,0.241,0.286,0.449,0.735,8.5,MIL @ MIA
Isaac Collins,Milwaukee Brewers,$2700,3.81,4.29,0.51,0.91,0.64,0.16,0.02,0.11,0.4,0.12,0.02,0.62,0.94,0.254,0.375,0.41,0.786,10.3,MIL @ MIA
Eric Wagaman,Miami Marlins,$2500,2.96,4.01,0.4,0.92,0.66,0.2,0.01,0.08,0.27,0.02,0,0.22,0.8,0.247,0.294,0.38,0.674,7.4,MIL @ MIA
Liam Hicks,Miami Marlins,$2500,3.28,3.9,0.39,0.83,0.57,0.23,0,0.08,0.42,0,0,0.43,0.74,0.243,0.334,0.397,0.73,8.2,MIL @ MIA
Agustin Ramirez,Miami Marlins,$3300,2.48,4.23,0.39,0.89,0.57,0.19,0.01,0.13,0.38,0,0.01,0.29,1.04,0.231,0.299,0.389,0.688,8.2,MIL @ MIA
Anthony Seigler,Milwaukee Brewers,$2000,3.55,3.96,0.35,0.85,0.65,0.18,0,0.05,0.3,0,0.01,0.35,0.87,0.249,0.33,0.35,0.68,7.1,MIL @ MIA
Nick Castellanos,Philadelphia Phillies,$3000,3.67,4.21,0.6,1.12,0.72,0.26,0.02,0.18,0.53,0.04,0.02,0.25,0.67,0.29,0.342,0.522,0.864,11,CIN @ PHI
J.T. Realmuto,Philadelphia Phillies,$2600,3.23,4.1,0.42,0.95,0.78,0.1,0.03,0.1,0.46,0.03,0.03,0.27,0.91,0.256,0.308,0.397,0.704,8.4,CIN @ PHI
Kyle Schwarber,Philadelphia Phillies,$4100,3.32,4.43,0.67,0.99,0.55,0.15,0,0.34,0.84,0.05,0.02,0.5,1.28,0.257,0.343,0.577,0.921,13.6,CIN @ PHI
Trea Turner,Philadelphia Phillies,$3700,3.03,4.54,0.61,1.33,1.05,0.22,0.01,0.11,0.41,0.15,0.05,0.29,0.74,0.316,0.365,0.461,0.826,11.2,CIN @ PHI
Austin Hays,Cincinnati Reds,$3200,3.5,4.35,0.52,1.09,0.56,0.36,0.06,0.17,0.65,0.02,0.01,0.22,1.16,0.272,0.306,0.527,0.833,11.2,CIN @ PHI
Edmundo Sosa,Philadelphia Phillies,$2500,3.52,3.88,0.47,0.98,0.59,0.25,0.06,0.1,0.45,0,0.01,0.19,0.81,0.271,0.318,0.465,0.783,8.8,CIN @ PHI
Santiago Espinal,Cincinnati Reds,$2300,3.0,3.79,0.23,0.8,0.63,0.13,0,0.07,0.5,0.02,0.02,0.26,0.38,0.231,0.279,0.345,0.624,6.9,CIN @ PHI
Tyler Stephenson,Cincinnati Reds,$2700,3.11,4.13,0.42,0.78,0.52,0.18,0,0.12,0.4,0,0,0.5,1.44,0.218,0.313,0.379,0.692,8.4,CIN @ PHI
