player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Sam Haggerty,Texas Rangers,$2700,3.26,4.57,0.37,0.87,0.61,0.18,0.04,0.08,0.42,0.1,0.03,0.38,0.88,0.214,0.288,0.345,0.633,8.8,TOR @ TEX
Daulton Varsho,Toronto Blue Jays,$3500,2.51,4.56,0.44,0.81,0.45,0.19,0.04,0.15,0.41,0.04,0.04,0.31,1.24,0.193,0.257,0.361,0.618,8.8,TOR @ TEX
Jonah Heim,Texas Rangers,$2800,2.79,4.01,0.4,0.86,0.62,0.2,0,0.08,0.53,0.02,0.01,0.18,0.8,0.228,0.262,0.359,0.621,7.8,TOR @ TEX
Alejandro Kirk,Toronto Blue Jays,$2500,3.32,4.34,0.43,0.96,0.8,0.16,0,0.07,0.45,0,0.06,0.37,0.36,0.246,0.31,0.351,0.661,8.3,TOR @ TEX
Ernie Clement,Toronto Blue Jays,$2500,3.6,4.01,0.48,1.01,0.73,0.16,0.02,0.1,0.54,0.07,0,0.2,0.49,0.27,0.305,0.406,0.711,9,TOR @ TEX
Jake Burger,Texas Rangers,$2800,4.0,4.24,0.57,1.03,0.6,0.22,0,0.26,0.67,0.01,0,0.15,1.12,0.259,0.302,0.519,0.821,11.2,TOR @ TEX
Ezequiel Duran,Texas Rangers,$2100,3.52,3.68,0.34,0.91,0.72,0.16,0.02,0.06,0.45,0,0.04,0.23,1.03,0.269,0.316,0.391,0.707,7.4,TOR @ TEX
Josh Jung,Texas Rangers,$3100,3.71,4.35,0.57,1.07,0.61,0.25,0.02,0.23,0.66,0.05,0,0.25,1.09,0.267,0.315,0.52,0.835,11.5,TOR @ TEX
Addison Barger,Toronto Blue Jays,$2600,3.58,4.12,0.48,0.81,0.45,0.25,0.03,0.11,0.56,0.03,0.02,0.34,0.93,0.221,0.29,0.401,0.691,9.3,TOR @ TEX
Nathan Lukes,Toronto Blue Jays,$2600,3.69,3.9,0.6,0.9,0.59,0.25,0.01,0.12,0.43,0.01,0.01,0.43,0.51,0.265,0.348,0.467,0.815,9.6,TOR @ TEX
Wyatt Langford,Texas Rangers,$3500,4.0,4.46,0.71,1.11,0.53,0.32,0.03,0.27,0.78,0.06,0.04,0.52,0.89,0.286,0.373,0.606,0.979,14,TOR @ TEX
DJ LeMahieu,New York Yankees,$2300,3.17,4.16,0.44,0.86,0.72,0.12,0.01,0.04,0.27,0,0.01,0.46,0.8,0.242,0.334,0.319,0.652,7.3,NYY @ LAA
Paul Goldschmidt,New York Yankees,$3500,3.54,4.93,0.63,1.18,0.77,0.25,0.02,0.22,0.56,0.11,0.03,0.34,1.02,0.263,0.317,0.498,0.815,12.4,NYY @ LAA
Jorge Soler,Los Angeles Angels,$2900,3.38,4.13,0.37,0.8,0.48,0.21,0.01,0.17,0.5,0.01,0.01,0.63,1.2,0.232,0.355,0.464,0.819,9.8,NYY @ LAA
Chris Taylor,Los Angeles Angels,$2100,3.43,3.68,0.33,0.63,0.44,0.11,0.03,0.09,0.37,0.01,0.01,0.44,1.24,0.203,0.313,0.353,0.666,7.2,NYY @ LAA
Aaron Judge,New York Yankees,$5100,2.88,4.71,0.7,1.01,0.53,0.16,0,0.37,0.86,0.05,0,0.69,1.24,0.257,0.371,0.588,0.959,14.7,NYY @ LAA
Yoan Moncada,Los Angeles Angels,$3100,2.52,4.35,0.43,0.75,0.49,0.19,0.02,0.09,0.35,0.01,0,0.37,1.54,0.191,0.267,0.332,0.599,7.8,NYY @ LAA
Cody Bellinger,New York Yankees,$3600,2.97,4.6,0.57,0.93,0.53,0.26,0.03,0.17,0.52,0.11,0.03,0.27,0.88,0.219,0.269,0.424,0.693,10.7,NYY @ LAA
Taylor Ward,Los Angeles Angels,$3600,2.81,4.24,0.53,0.84,0.52,0.17,0,0.21,0.47,0.04,0,0.42,1.21,0.225,0.312,0.455,0.768,10.1,NYY @ LAA
Luis Rengifo,Los Angeles Angels,$2400,3.25,3.91,0.39,0.89,0.67,0.18,0,0.07,0.37,0.08,0.02,0.23,0.55,0.249,0.304,0.359,0.663,7.8,NYY @ LAA
Jo Adell,Los Angeles Angels,$2700,2.96,3.8,0.35,0.57,0.34,0.11,0,0.15,0.43,0.07,0.04,0.41,1.16,0.175,0.279,0.356,0.635,8,NYY @ LAA
Oswald Peraza,New York Yankees,$2200,4.86,4.04,0.55,0.9,0.49,0.31,0.01,0.15,0.68,0,0,0.35,0.99,0.249,0.327,0.478,0.805,10.7,NYY @ LAA
Logan O'Hoppe,Los Angeles Angels,$3200,3.03,4.02,0.52,0.93,0.57,0.16,0.01,0.21,0.46,0.03,0.01,0.27,1.36,0.252,0.312,0.479,0.791,9.7,NYY @ LAA
Anthony Volpe,New York Yankees,$3200,3.44,4.49,0.6,0.94,0.61,0.22,0.01,0.16,0.43,0.16,0.05,0.41,1.09,0.236,0.314,0.431,0.745,11,NYY @ LAA
Zach Neto,Los Angeles Angels,$3900,3.13,4.57,0.59,1.17,0.81,0.19,0.03,0.22,0.61,0.16,0.01,0.23,1.28,0.271,0.309,0.509,0.818,12.2,NYY @ LAA
Nolan Schanuel,Los Angeles Angels,$2800,3.36,4.46,0.5,0.92,0.71,0.19,0.01,0.07,0.39,0.06,0.01,0.55,0.69,0.248,0.351,0.369,0.72,9.4,NYY @ LAA
Jasson Dominguez,New York Yankees,$3100,3.87,4.27,0.64,0.83,0.45,0.22,0.05,0.15,0.56,0.17,0.06,0.65,0.94,0.232,0.356,0.459,0.815,12,NYY @ LAA
Austin Wells,New York Yankees,$3000,2.8,4.38,0.46,0.84,0.6,0.17,0,0.11,0.39,0.03,0,0.34,0.94,0.214,0.286,0.35,0.636,8.4,NYY @ LAA
Ben Rice,New York Yankees,$3200,3.72,4.82,0.59,1.08,0.67,0.22,0,0.23,0.62,0.02,0.01,0.49,1.24,0.254,0.339,0.477,0.816,11.9,NYY @ LAA
Dansby Swanson,Chicago Cubs,$3300,3.09,3.96,0.5,0.93,0.61,0.14,0.07,0.15,0.49,0.13,0.02,0.25,0.82,0.258,0.315,0.466,0.781,10.2,COL @ CHC
Carson Kelly,Chicago Cubs,$3600,3.11,4.18,0.6,1.03,0.66,0.21,0.03,0.18,0.59,0,0.01,0.45,0.6,0.286,0.374,0.524,0.897,11.2,COL @ CHC
Ian Happ,Chicago Cubs,$3200,4.38,4.62,0.84,1.26,0.75,0.33,0.06,0.18,0.61,0.03,0,0.65,0.87,0.322,0.42,0.586,1.007,14,COL @ CHC
Kyle Farmer,Colorado Rockies,$2300,4.0,4.1,0.56,0.96,0.65,0.27,0.04,0.07,0.49,0.03,0,0.23,0.74,0.254,0.296,0.413,0.709,9.2,COL @ CHC
Ryan McMahon,Colorado Rockies,$2400,3.33,4.32,0.4,0.88,0.59,0.16,0.01,0.12,0.32,0.03,0.02,0.38,1.51,0.227,0.298,0.37,0.668,8,COL @ CHC
Nick Martini,Colorado Rockies,$2100,3.52,3.77,0.37,0.82,0.64,0.16,0,0.08,0.41,0,0.01,0.28,0.65,0.24,0.301,0.371,0.671,7.4,COL @ CHC
Kyle Tucker,Chicago Cubs,$4500,3.42,4.51,0.8,1.32,0.79,0.28,0.02,0.29,0.96,0.09,0.02,0.34,0.52,0.323,0.383,0.633,1.016,15.4,COL @ CHC
Nico Hoerner,Chicago Cubs,$3000,3.33,3.84,0.55,1,0.77,0.15,0.03,0.09,0.49,0.16,0.03,0.23,0.47,0.289,0.344,0.437,0.781,10,COL @ CHC
Mickey Moniak,Colorado Rockies,$2400,2.96,3.99,0.3,0.76,0.47,0.17,0.02,0.12,0.4,0.02,0.03,0.15,1.22,0.201,0.237,0.355,0.592,7.1,COL @ CHC
Seiya Suzuki,Chicago Cubs,$4100,3.22,4.4,0.74,1.23,0.79,0.27,0.05,0.2,0.78,0.05,0.01,0.27,1.03,0.307,0.353,0.565,0.919,13.2,COL @ CHC
Michael Toglia,Colorado Rockies,$2500,3.4,3.88,0.44,0.71,0.41,0.21,0.03,0.12,0.36,0.03,0.03,0.41,1.44,0.211,0.306,0.414,0.72,8.5,COL @ CHC
Ezequiel Tovar,Colorado Rockies,$2800,3.86,4.54,0.56,1.1,0.71,0.24,0.03,0.15,0.58,0.09,0.04,0.24,1.09,0.261,0.3,0.452,0.751,10.8,COL @ CHC
Michael Busch,Chicago Cubs,$2900,4.17,4.07,0.64,1.04,0.66,0.19,0.02,0.24,0.61,0.04,0.03,0.43,0.84,0.294,0.375,0.584,0.959,12.1,COL @ CHC
Brenton Doyle,Colorado Rockies,$2700,3.33,4.21,0.49,0.87,0.56,0.24,0,0.1,0.41,0.12,0.03,0.3,1.16,0.229,0.287,0.383,0.669,9,COL @ CHC
Hunter Goodman,Colorado Rockies,$2800,3.29,4.43,0.38,0.97,0.6,0.2,0.02,0.18,0.57,0,0.01,0.21,1.25,0.232,0.272,0.43,0.701,9.2,COL @ CHC
Pete Crow-Armstrong,Chicago Cubs,$4000,3.1,4.29,0.66,1.1,0.67,0.23,0.02,0.23,0.63,0.15,0.03,0.21,0.87,0.278,0.322,0.532,0.853,12.4,COL @ CHC
Jordan Beck,Colorado Rockies,$3000,3.43,4.65,0.52,0.95,0.63,0.18,0.02,0.15,0.53,0.15,0.05,0.27,1.61,0.219,0.272,0.378,0.65,10.3,COL @ CHC
Matt Shaw,Chicago Cubs,$2500,3.44,3.73,0.48,0.8,0.55,0.21,0.04,0.06,0.42,0.06,0,0.4,0.87,0.249,0.333,0.411,0.743,8.6,COL @ CHC
Francisco Lindor,New York Mets,$3800,3.32,4.7,0.7,1.14,0.75,0.22,0.03,0.18,0.57,0.12,0.02,0.51,0.79,0.281,0.362,0.489,0.85,12.6,CHW @ NYM
Brandon Nimmo,New York Mets,$2800,4.36,4.59,0.6,1.12,0.69,0.3,0.04,0.16,0.62,0.07,0.01,0.45,0.88,0.28,0.357,0.513,0.871,12.2,CHW @ NYM
Andrew Benintendi,Chicago White Sox,$2900,3.41,4.4,0.47,1.1,0.8,0.21,0,0.14,0.52,0.01,0.02,0.35,0.78,0.28,0.342,0.458,0.8,9.9,CHW @ NYM
Mike Tauchman,Chicago White Sox,$2700,3.26,4.62,0.38,0.82,0.6,0.17,0,0.1,0.4,0,0.01,0.66,0.86,0.214,0.335,0.346,0.681,8.8,CHW @ NYM
Juan Soto,New York Mets,$3700,3.76,4.48,0.65,1.08,0.61,0.31,0,0.22,0.79,0.07,0.02,0.74,0.78,0.296,0.415,0.578,0.993,13.9,CHW @ NYM
Jeff McNeil,New York Mets,$2600,3.35,4.03,0.42,0.93,0.68,0.19,0.02,0.08,0.4,0.04,0.02,0.42,0.55,0.263,0.344,0.409,0.753,8.7,CHW @ NYM
Pete Alonso,New York Mets,$3800,3.16,4.36,0.56,1,0.58,0.18,0,0.28,0.66,0,0,0.53,1.09,0.266,0.36,0.552,0.912,12,CHW @ NYM
Josh Rojas,Chicago White Sox,$2500,2.72,3.84,0.28,0.7,0.49,0.22,0.02,0.01,0.29,0.03,0.04,0.52,0.79,0.218,0.326,0.323,0.649,6.8,CHW @ NYM
Tyrone Taylor,New York Mets,$2400,3.21,3.81,0.42,0.85,0.59,0.23,0.02,0.06,0.33,0.11,0.04,0.09,0.79,0.234,0.263,0.373,0.636,7.7,CHW @ NYM
Luis Robert,Chicago White Sox,$2900,3.24,4.29,0.37,0.89,0.55,0.29,0.01,0.1,0.4,0.16,0.08,0.33,1.12,0.228,0.296,0.4,0.695,9.4,CHW @ NYM
Josh Palacios,Chicago White Sox,$2400,3.75,4.18,0.41,0.78,0.5,0.14,0.01,0.19,0.37,0.02,0.03,0.48,1.08,0.215,0.309,0.433,0.741,9,CHW @ NYM
Lenyn Sosa,Chicago White Sox,$2700,2.63,3.95,0.37,0.94,0.74,0.14,0.01,0.07,0.38,0.01,0.03,0.15,0.78,0.253,0.286,0.363,0.648,7.1,CHW @ NYM
Miguel Vargas,Chicago White Sox,$3000,3.77,4.51,0.57,0.99,0.72,0.15,0.01,0.18,0.68,0.03,0.03,0.46,0.8,0.254,0.344,0.459,0.802,11.3,CHW @ NYM
Brett Baty,New York Mets,$2700,3.26,4.25,0.39,0.86,0.53,0.27,0.02,0.09,0.49,0.02,0.01,0.38,1.03,0.228,0.304,0.396,0.7,8.8,CHW @ NYM
Mark Vientos,New York Mets,$2600,3.54,4.14,0.48,0.87,0.59,0.19,0,0.15,0.47,0,0,0.4,1.21,0.235,0.316,0.421,0.736,9.2,CHW @ NYM
Francisco Alvarez,New York Mets,$2700,3.11,3.92,0.38,0.79,0.49,0.22,0.01,0.12,0.47,0,0.01,0.39,0.95,0.232,0.306,0.427,0.733,8.4,CHW @ NYM
Chase Meidroth,Chicago White Sox,$2600,3.12,4.73,0.47,1.02,0.73,0.29,0.04,0,0.22,0.02,0.01,0.45,0.92,0.241,0.314,0.337,0.651,8.1,CHW @ NYM
Edgar Quero,Chicago White Sox,$2500,2.72,4.06,0.32,0.85,0.74,0.1,0.01,0.04,0.36,0,0,0.32,0.85,0.233,0.305,0.315,0.62,6.8,CHW @ NYM
Nolan Arenado,St. Louis Cardinals,$2800,4.07,4.31,0.64,1.15,0.8,0.24,0,0.19,0.66,0,0.01,0.3,0.48,0.291,0.341,0.517,0.857,11.4,STL @ BAL
Willson Contreras,St. Louis Cardinals,$3000,3.93,4.54,0.59,0.96,0.53,0.22,0.05,0.25,0.52,0.04,0.03,0.46,0.99,0.242,0.326,0.543,0.868,11.8,STL @ BAL
Ryan O'Hearn,Baltimore Orioles,$3000,4.67,4.2,0.74,1.25,0.69,0.31,0.05,0.24,0.75,0.09,0,0.34,0.5,0.333,0.391,0.638,1.029,14,STL @ BAL
Cedric Mullins,Baltimore Orioles,$3300,3.21,3.98,0.54,0.86,0.5,0.23,0.01,0.18,0.52,0.1,0.06,0.38,0.85,0.246,0.323,0.489,0.812,10.6,STL @ BAL
Dylan Carlson,Baltimore Orioles,$2400,3.38,3.75,0.41,0.76,0.51,0.12,0.01,0.15,0.34,0.02,0.03,0.35,0.79,0.23,0.319,0.426,0.746,8.1,STL @ BAL
Ramon Urias,Baltimore Orioles,$2600,3.46,4.31,0.36,1.02,0.72,0.22,0,0.13,0.51,0,0.01,0.26,0.83,0.257,0.313,0.422,0.735,9,STL @ BAL
Ryan Mountcastle,Baltimore Orioles,$2600,3.5,4.09,0.37,1.04,0.73,0.27,0,0.11,0.56,0,0.02,0.23,0.75,0.277,0.318,0.451,0.768,9.1,STL @ BAL
Adley Rutschman,Baltimore Orioles,$2800,3.82,4.53,0.55,1.13,0.76,0.32,0.01,0.09,0.62,0,0.01,0.45,0.64,0.282,0.356,0.442,0.798,10.7,STL @ BAL
Lars Nootbaar,St. Louis Cardinals,$3100,3.58,4.87,0.54,0.96,0.62,0.27,0,0.11,0.58,0.1,0.03,0.63,1,0.23,0.331,0.386,0.716,11.1,STL @ BAL
Brendan Donovan,St. Louis Cardinals,$2900,3.52,4.65,0.47,1.2,0.85,0.31,0,0.08,0.5,0.05,0.03,0.39,0.64,0.29,0.355,0.433,0.788,10.2,STL @ BAL
Ivan Herrera,St. Louis Cardinals,$3100,3.97,4.43,0.71,1.24,0.78,0.33,0.03,0.14,0.61,0.03,0.01,0.44,0.68,0.318,0.388,0.54,0.928,12.3,STL @ BAL
Gunnar Henderson,Baltimore Orioles,$3300,3.52,4.42,0.62,1.08,0.6,0.35,0.01,0.16,0.6,0.05,0.01,0.39,0.9,0.274,0.34,0.506,0.846,11.6,STL @ BAL
Jordan Walker,St. Louis Cardinals,$2400,3.75,4.2,0.47,0.91,0.56,0.25,0.01,0.13,0.39,0.04,0.01,0.32,1.23,0.239,0.303,0.421,0.724,9,STL @ BAL
Masyn Winn,St. Louis Cardinals,$2800,4.0,4.76,0.6,1.15,0.79,0.25,0.03,0.14,0.44,0.11,0.03,0.35,1.01,0.267,0.33,0.454,0.784,11.2,STL @ BAL
Heston Kjerstad,Baltimore Orioles,$2500,2.96,3.86,0.34,0.86,0.64,0.16,0,0.1,0.42,0.03,0,0.2,0.84,0.237,0.279,0.377,0.656,7.4,STL @ BAL
Jackson Holliday,Baltimore Orioles,$2900,2.97,4.64,0.34,0.97,0.82,0.09,0.05,0.08,0.52,0.09,0.02,0.24,1,0.227,0.269,0.342,0.611,8.6,STL @ BAL
Victor Scott II,St. Louis Cardinals,$2700,3.3,3.98,0.47,0.83,0.66,0.14,0.01,0.06,0.33,0.28,0.06,0.3,1.02,0.231,0.293,0.342,0.635,8.9,STL @ BAL
Pedro Pages,St. Louis Cardinals,$2500,3.6,4.09,0.42,0.97,0.73,0.21,0,0.1,0.58,0.02,0.02,0.21,0.9,0.261,0.309,0.424,0.733,9,STL @ BAL
Bryce Harper,Philadelphia Phillies,$3800,3.66,4.41,0.68,1.13,0.63,0.28,0.04,0.21,0.72,0.1,0.02,0.65,0.76,0.309,0.422,0.587,1.009,13.9,ATL @ PHI
Marcell Ozuna,Atlanta Braves,$3300,3.27,4.43,0.43,0.98,0.64,0.1,0,0.29,0.63,0,0.01,0.4,1.5,0.244,0.311,0.497,0.808,10.8,ATL @ PHI
Nick Castellanos,Philadelphia Phillies,$3000,3.3,4.08,0.53,0.99,0.67,0.17,0.02,0.15,0.51,0.06,0.03,0.31,0.88,0.267,0.328,0.449,0.777,9.9,ATL @ PHI
J.T. Realmuto,Philadelphia Phillies,$2700,3.37,3.85,0.45,0.89,0.61,0.19,0,0.16,0.51,0.03,0.03,0.25,0.92,0.25,0.303,0.461,0.764,9.1,ATL @ PHI
Kyle Schwarber,Philadelphia Phillies,$4300,2.63,4.3,0.64,0.8,0.44,0.13,0.01,0.22,0.54,0.08,0.02,0.65,1.17,0.224,0.346,0.457,0.803,11.3,ATL @ PHI
Trea Turner,Philadelphia Phillies,$3700,3.41,4.52,0.67,1.13,0.74,0.23,0.05,0.16,0.5,0.24,0.02,0.35,0.85,0.282,0.35,0.498,0.848,12.6,ATL @ PHI
Max Kepler,Philadelphia Phillies,$2700,3.67,3.97,0.48,0.92,0.57,0.27,0.02,0.14,0.59,0.01,0,0.32,0.85,0.256,0.318,0.478,0.796,9.9,ATL @ PHI
Matt Olson,Atlanta Braves,$3200,3.16,4.32,0.48,0.81,0.37,0.21,0,0.25,0.59,0,0,0.36,1.53,0.207,0.278,0.46,0.737,10.1,ATL @ PHI
Ozzie Albies,Atlanta Braves,$2600,3.08,3.98,0.35,0.91,0.65,0.22,0.03,0.05,0.35,0.09,0.05,0.29,0.73,0.252,0.314,0.385,0.7,8,ATL @ PHI
Alex Verdugo,Atlanta Braves,$2600,2.77,4.09,0.37,0.86,0.65,0.21,0,0.04,0.36,0.01,0.01,0.3,0.63,0.23,0.293,0.332,0.626,7.2,ATL @ PHI
