player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Patrick Corbin,Texas Rangers,0.27-0.36,$7700,3.01,0.27,0.36,4.99,1,0,5.3,5.42,3.37,2.94,0.82,1.52,4.25,1.31,,23.2,MIN @ TEX
Zebby Matthews,Minnesota Twins,0.33-0.28,$7300,3.92,0.33,0.28,4.16,1,0,5.48,5.08,2.87,2.53,0.87,1.37,5.32,1.18,,28.6,MIN @ TEX
Hurston Waldrep,Atlanta Braves,0.33-0.2,$9300,3.17,0.33,0.2,2.89,1,0,4.87,3.93,1.79,1.56,0.34,1.64,5.19,1.14,,29.5,WSH @ ATL
Brad Lord,Washington Nationals,0.22-0.35,$7100,3.45,0.22,0.35,4.41,1,0,5.28,4.88,2.83,2.59,0.61,1.84,4.48,1.27,,24.5,WSH @ ATL
Logan Webb,San Francisco Giants,0.49-0.18,$9800,3.97,0.49,0.18,2.14,1,0,6.1,4.47,1.72,1.45,0.37,1.45,6.45,0.97,,38.9,STL @ SF
Andre Pallante,St. Louis Cardinals,0.19-0.45,$6600,3.33,0.19,0.45,4.23,1,0,5.14,5.43,2.64,2.42,0.57,1.9,3.73,1.43,,22,STL @ SF
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.33,0.03,0.03,4.21,0,0.29,0.54,0.52,0.28,0.25,0.1,0.18,0.24,1.29,,1.8,LAD @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.24,0.02,0.02,3.34,0,0.21,0.39,0.33,0.16,0.14,0.08,0.1,0.15,1.12,,1.3,LAD @ ARI
Brandon Pfaadt,Arizona Diamondbacks,0.3-0.36,$7600,3.42,0.3,0.36,4.94,1,0,5.4,5.63,3.35,2.96,0.92,1.56,4.99,1.33,,26,LAD @ ARI
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.31,0.02,0.02,1.6,0,0.21,0.4,0.27,0.08,0.07,0.02,0.13,0.18,0.99,,1.7,BOS @ TOR
Kevin Gausman,Toronto Blue Jays,0.36-0.29,$9700,3.15,0.36,0.29,4.12,1,0,5.78,5.39,2.91,2.64,0.92,1.58,5.68,1.21,,30.6,BOS @ TOR
Lucas Giolito,Boston Red Sox,0.29-0.37,$8300,2.96,0.29,0.37,4.66,1,0,5.34,5.39,3.05,2.77,0.89,2.21,4.56,1.42,,24.6,BOS @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.35,0.03,0.03,4.15,0,0.28,0.53,0.5,0.27,0.24,0.11,0.19,0.28,1.3,,1.9,BOS @ TOR
David Bednar,New York Yankees,0.03-0.04,$5500,0.38,0.03,0.04,2.92,0,0.33,0.61,0.5,0.22,0.2,0.05,0.19,0.24,1.13,,2.1,CHW @ NYY
Luis Gil,New York Yankees,0.43-0.28,$9200,2.7,0.43,0.28,4.2,1,0,4.7,3.98,2.45,2.19,0.43,2.06,4.4,1.29,,24.8,CHW @ NYY
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.2,0.02,0.02,3.92,0,0.17,0.32,0.29,0.15,0.14,0.05,0.15,0.16,1.4,,1.1,CHW @ NYY
Shane Smith,Chicago White Sox,0.29-0.5,$7400,2.84,0.29,0.5,5.94,1,0,5,5.17,3.55,3.3,1.16,2.47,4.33,1.53,,21,CHW @ NYY
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.24,0.02,0.02,2.78,0,0.19,0.35,0.28,0.12,0.11,0.05,0.12,0.16,1.14,,1.3,KC @ LAA
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.4,0.03,0.03,2.49,0,0.31,0.58,0.45,0.18,0.16,0.05,0.19,0.25,1.09,,2.2,KC @ LAA
Cole Ragans,Kansas City Royals,0.4-0.19,$8800,3.39,0.4,0.19,3.11,1,0,4.75,4.1,1.87,1.64,0.54,1.38,5.47,1.15,,29.8,KC @ LAA
Samuel Aldegheri,Los Angeles Angels,0.14-0.38,$6200,2.5,0.14,0.38,5.41,1,0,3.72,4.11,2.47,2.24,0.68,1.96,3.13,1.63,,15.5,KC @ LAA
