player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.38,0.03,0.03,3.03,0,0.3,0.56,0.46,0.21,0.19,0.06,0.14,0.26,1.07,,2.1,SD @ LAD
Robert Suarez,San Diego Padres,0.02-0.02,$5500,0.25,0.02,0.02,3.26,0,0.2,0.37,0.31,0.14,0.13,0.02,0.1,0.18,1.13,,1.4,SD @ LAD
Yoshinobu Yamamoto,Los Angeles Dodgers,0.36-0.24,$10100,3.29,0.36,0.24,3.39,1,0,5.51,4.67,2.3,2.07,0.7,1.91,6.2,1.19,,33.2,SD @ LAD
Ryan Bergert,San Diego Padres,0.2-0.39,$6600,3.58,0.2,0.39,4.47,1,0,5.16,4.84,2.81,2.56,1.17,1.99,4.4,1.32,,23.6,SD @ LAD
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.24,0.02,0.02,4.66,0,0.21,0.39,0.4,0.22,0.2,0.08,0.09,0.2,1.23,,1.3,NYM @ ATL
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.47,0.03,0.03,2.59,0,0.29,0.54,0.42,0.17,0.15,0.05,0.22,0.43,1.19,,2.6,NYM @ ATL
Clay Holmes,New York Mets,0.38-0.31,$8900,3.02,0.38,0.31,4.43,1,0,5.38,5.02,2.91,2.65,0.61,1.8,4.94,1.27,,26.9,NYM @ ATL
Spencer Strider,Atlanta Braves,0.26-0.39,$8600,3.21,0.26,0.39,4.64,1,0,5.28,4.34,2.95,2.72,0.91,2.3,5.68,1.26,,27.6,NYM @ ATL
Josh Hader,Houston Astros,0.03-0.03,$5500,0.45,0.03,0.03,2.2,0,0.29,0.54,0.39,0.14,0.13,0.07,0.15,0.35,1.01,,2.5,HOU @ OAK
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.33,0.02,0.02,4.29,0,0.21,0.39,0.38,0.2,0.19,0.05,0.19,0.37,1.45,,1.8,HOU @ OAK
Jacob Lopez,Oakland Athletics,0.2-0.32,$7500,2.85,0.2,0.32,5.51,1,0,4.6,4.81,3.15,2.81,1.09,2.03,4.67,1.49,,21.4,HOU @ OAK
Colton Gordon,Houston Astros,0.3-0.25,$8000,2.95,0.3,0.25,4.72,1,0,4.8,5.09,2.94,2.52,0.88,1.64,4.63,1.4,,23.6,HOU @ OAK
Jordan Romano,Philadelphia Phillies,0.03-0.04,$5500,0.33,0.03,0.04,6.76,0,0.33,0.61,0.76,0.5,0.46,0.12,0.27,0.4,1.68,,1.8,PHI @ MIA
Cristopher Sanchez,Philadelphia Phillies,0.48-0.22,$9700,3.2,0.48,0.22,3.38,1,0,5.47,5.26,2.31,2.05,0.42,1.73,5.35,1.28,,31,PHI @ MIA
Edward Cabrera,Miami Marlins,0.19-0.42,$7800,2.81,0.19,0.42,4.96,1,0,4.67,5.05,2.84,2.57,0.7,2.19,4.39,1.55,,21.9,PHI @ MIA
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.24,0.02,0.02,3.61,0,0.17,0.32,0.29,0.14,0.13,0.02,0.14,0.2,1.32,,1.3,PHI @ MIA
Charlie Morton,Baltimore Orioles,0.31-0.34,$7100,3.3,0.31,0.34,4.71,1,0,4.96,4.7,2.79,2.6,0.81,2.37,4.32,1.43,,23.4,BAL @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.42,0.03,0.03,2.6,0,0.29,0.54,0.42,0.17,0.16,0.02,0.24,0.34,1.21,,2.3,BAL @ TB
Drew Rasmussen,Tampa Bay Rays,0.27-0.23,$8300,2.78,0.27,0.23,3.86,1,0,4.35,3.97,1.99,1.86,0.56,1.05,4.12,1.15,,23.1,BAL @ TB
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.33,0.02,0.02,3.04,0,0.21,0.39,0.32,0.14,0.13,0.03,0.23,0.3,1.41,,1.8,BAL @ TB
