player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Kyle Higashioka,Texas Rangers,$2700,3.67,4.1,0.52,0.9,0.55,0.18,0.02,0.19,0.54,0.03,0.01,0.27,0.9,0.239,0.296,0.465,0.761,9.9,TEX @ OAK
Adolis Garcia,Texas Rangers,$2800,4.39,4.54,0.59,1.16,0.7,0.23,0.05,0.24,0.59,0.11,0.01,0.24,0.97,0.278,0.324,0.542,0.866,12.3,TEX @ OAK
Jonah Heim,Texas Rangers,$2400,3.58,3.99,0.47,0.96,0.72,0.19,0.01,0.07,0.39,0.1,0.05,0.26,0.59,0.264,0.314,0.398,0.711,8.6,TEX @ OAK
Brent Rooker,Oakland Athletics,$3600,3.39,4.42,0.63,1.13,0.78,0.19,0.01,0.24,0.55,0.06,0.01,0.42,1.13,0.289,0.365,0.547,0.912,12.2,TEX @ OAK
Josh Smith,Texas Rangers,$2800,3.07,4.32,0.49,0.96,0.72,0.23,0.01,0.04,0.23,0.12,0.09,0.43,0.61,0.254,0.333,0.362,0.694,8.6,TEX @ OAK
Ezequiel Duran,Texas Rangers,$2300,3.7,4.66,0.42,0.9,0.59,0.22,0.01,0.1,0.33,0.09,0.02,0.26,1.13,0.21,0.267,0.34,0.607,8.5,TEX @ OAK
Shea Langeliers,Oakland Athletics,$3700,3.46,4.54,0.68,1.07,0.58,0.29,0,0.28,0.56,0.08,0.01,0.37,1.07,0.262,0.331,0.561,0.892,12.8,TEX @ OAK
Josh Jung,Texas Rangers,$2600,3.92,4.43,0.49,1.11,0.73,0.29,0.02,0.12,0.53,0.04,0.01,0.28,0.99,0.276,0.326,0.467,0.792,10.2,TEX @ OAK
Tyler Soderstrom,Oakland Athletics,$3100,3.68,4.31,0.54,0.82,0.46,0.15,0.03,0.26,0.66,0.07,0.01,0.39,1.17,0.214,0.294,0.488,0.783,11.4,TEX @ OAK
Zack Gelof,Oakland Athletics,$2200,3.41,3.76,0.39,0.73,0.51,0.1,0,0.15,0.41,0,0.01,0.28,1.24,0.217,0.281,0.391,0.672,7.5,TEX @ OAK
Lawrence Butler,Oakland Athletics,$2900,3.86,3.98,0.51,0.88,0.57,0.16,0,0.23,0.56,0.1,0.02,0.41,1.19,0.256,0.349,0.516,0.865,11.2,TEX @ OAK
Darell Hernaiz,Oakland Athletics,$2600,2.62,3.87,0.38,0.68,0.51,0.15,0,0.05,0.27,0.04,0,0.41,0.64,0.2,0.294,0.299,0.593,6.8,TEX @ OAK
Wyatt Langford,Texas Rangers,$3500,3.29,4.77,0.52,0.92,0.5,0.24,0.01,0.19,0.51,0.08,0.05,0.72,1.1,0.231,0.353,0.453,0.806,11.5,TEX @ OAK
Jacob Wilson,Oakland Athletics,$2900,3.14,4.2,0.54,0.93,0.62,0.2,0.01,0.15,0.42,0.01,0.01,0.21,0.49,0.24,0.293,0.423,0.716,9.1,TEX @ OAK
Michael Helman,Texas Rangers,$2300,2.96,3.88,0.32,0.73,0.53,0.16,0.01,0.06,0.3,0.07,0.01,0.27,0.74,0.209,0.274,0.318,0.593,6.8,TEX @ OAK
Nick Kurtz,Oakland Athletics,$4200,2.88,4.65,0.55,0.96,0.61,0.16,0.01,0.26,0.56,0.05,0.01,0.66,1.66,0.244,0.356,0.508,0.864,12.1,TEX @ OAK
Colby Thomas,Oakland Athletics,$2400,3.29,4.09,0.44,0.77,0.52,0.17,0.02,0.12,0.37,0.06,0.01,0.21,1.57,0.2,0.244,0.367,0.611,7.9,TEX @ OAK
Cody Freeman,Texas Rangers,$2100,3.38,4.21,0.36,0.78,0.56,0.21,0.01,0.04,0.34,0,0.04,0.34,0.44,0.206,0.279,0.305,0.585,7.1,TEX @ OAK
