player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Michael Taylor,Chicago White Sox,$2500,2.52,3.68,0.37,0.57,0.38,0.1,0.03,0.06,0.24,0.13,0.02,0.18,1.28,0.169,0.224,0.27,0.494,6.3,CHW @ CIN
Austin Hays,Cincinnati Reds,$3200,3.13,4.23,0.49,1.03,0.71,0.23,0.01,0.11,0.65,0.04,0,0.3,0.97,0.267,0.324,0.421,0.746,10,CHW @ CIN
Matt Thaiss,Chicago White Sox,$2400,3.46,4.24,0.46,0.86,0.65,0.19,0,0.05,0.38,0.04,0.03,0.52,0.85,0.236,0.332,0.331,0.663,8.3,CHW @ CIN
Josh Rojas,Chicago White Sox,$2500,3.92,4.46,0.48,0.98,0.71,0.2,0.01,0.13,0.56,0.06,0.03,0.29,1.13,0.244,0.296,0.413,0.709,9.8,CHW @ CIN
Gavin Lux,Cincinnati Reds,$2600,3.5,4.12,0.51,0.94,0.68,0.21,0.03,0.05,0.43,0.06,0.04,0.44,0.75,0.263,0.347,0.386,0.733,9.1,CHW @ CIN
Santiago Espinal,Cincinnati Reds,$2500,3.64,3.68,0.53,0.93,0.71,0.13,0,0.11,0.51,0.06,0.03,0.3,0.3,0.284,0.347,0.427,0.773,9.1,CHW @ CIN
Tyler Stephenson,Cincinnati Reds,$2900,4.0,3.9,0.62,0.9,0.5,0.24,0.02,0.19,0.77,0,0,0.47,0.8,0.272,0.362,0.539,0.901,11.6,CHW @ CIN
Andrew Vaughn,Chicago White Sox,$2500,4.08,4.35,0.52,1.08,0.69,0.21,0.02,0.2,0.51,0.01,0,0.24,0.89,0.264,0.306,0.481,0.787,10.2,CHW @ CIN
Josh Palacios,Chicago White Sox,$2200,3.68,4.01,0.47,0.72,0.49,0.15,0.03,0.1,0.35,0.02,0.03,0.44,0.88,0.207,0.298,0.362,0.66,8.1,CHW @ CIN
TJ Friedl,Cincinnati Reds,$3000,4.3,4.57,0.72,1.01,0.63,0.23,0.03,0.17,0.58,0.19,0.02,0.54,0.55,0.26,0.357,0.481,0.838,12.9,CHW @ CIN
Lenyn Sosa,Chicago White Sox,$2600,3.08,4.13,0.4,1.02,0.79,0.17,0.02,0.08,0.43,0.02,0.02,0.15,0.88,0.261,0.292,0.382,0.673,8,CHW @ CIN
Will Benson,Cincinnati Reds,$2200,4.55,3.79,0.58,0.79,0.46,0.19,0.03,0.13,0.51,0.09,0.02,0.47,0.96,0.243,0.341,0.445,0.786,10,CHW @ CIN
Spencer Steer,Cincinnati Reds,$2600,4.08,4.01,0.6,0.79,0.43,0.21,0.04,0.13,0.45,0.12,0.04,0.54,0.8,0.237,0.358,0.453,0.811,10.6,CHW @ CIN
Matt McLain,Cincinnati Reds,$3000,3.83,4.46,0.67,0.95,0.64,0.13,0,0.21,0.62,0.11,0.01,0.37,1.11,0.241,0.316,0.441,0.757,11.5,CHW @ CIN
Elly De La Cruz,Cincinnati Reds,$3800,3.71,4.34,0.85,1.03,0.55,0.29,0.06,0.19,0.69,0.27,0.03,0.38,1.13,0.263,0.324,0.53,0.855,14.1,CHW @ CIN
Brooks Baldwin,Chicago White Sox,$2600,2.73,3.79,0.38,0.79,0.61,0.13,0.03,0.06,0.35,0.08,0.05,0.16,1.1,0.224,0.26,0.333,0.593,7.1,CHW @ CIN
Chase Meidroth,Chicago White Sox,$2300,4.7,4.57,0.57,1.02,0.81,0.11,0.02,0.14,0.59,0.07,0.03,0.45,0.88,0.255,0.336,0.411,0.747,10.8,CHW @ CIN
Tim Elko,Chicago White Sox,$2200,2.91,3.9,0.3,0.63,0.46,0.15,0.02,0.04,0.34,0,0.01,0.33,0.86,0.185,0.275,0.289,0.564,6.4,CHW @ CIN
Marcell Ozuna,Atlanta Braves,$3500,2.97,4.3,0.51,1.04,0.75,0.14,0,0.19,0.54,0,0.02,0.47,0.99,0.278,0.361,0.482,0.843,10.4,WSH @ ATL
Josh Bell,Washington Nationals,$2600,3.46,4.23,0.43,0.85,0.56,0.19,0.01,0.14,0.5,0,0,0.38,0.87,0.225,0.301,0.41,0.711,9,WSH @ ATL
Matt Olson,Atlanta Braves,$3100,3.26,4.41,0.49,0.98,0.54,0.32,0,0.13,0.64,0,0,0.38,0.91,0.25,0.319,0.433,0.752,10.1,WSH @ ATL
Ozzie Albies,Atlanta Braves,$2900,3.14,3.96,0.51,0.88,0.61,0.17,0.02,0.13,0.5,0.07,0.04,0.21,0.52,0.237,0.28,0.408,0.689,9.1,WSH @ ATL
Alex Verdugo,Atlanta Braves,$2800,3.39,4.63,0.57,0.99,0.75,0.17,0.01,0.09,0.54,0.06,0,0.3,0.68,0.235,0.288,0.355,0.644,9.5,WSH @ ATL
Nathaniel Lowe,Washington Nationals,$3000,3.33,4.56,0.63,0.82,0.53,0.19,0.01,0.15,0.38,0.04,0.01,0.55,1.08,0.209,0.311,0.387,0.698,10,WSH @ ATL
