player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Altuve,Houston Astros,$3000,3.9,4.51,0.53,1.13,0.67,0.25,0.03,0.2,0.62,0.09,0.02,0.32,0.8,0.276,0.333,0.509,0.842,11.7,HOU @ SEA
Jorge Polanco,Seattle Mariners,$2800,3.61,4.08,0.42,0.88,0.55,0.17,0.02,0.22,0.51,0.05,0.04,0.3,0.83,0.243,0.314,0.497,0.811,10.1,HOU @ SEA
Christian Walker,Houston Astros,$2900,3.52,4.4,0.42,0.98,0.67,0.15,0,0.24,0.55,0,0.02,0.34,1.24,0.245,0.309,0.485,0.794,10.2,HOU @ SEA
J.P. Crawford,Seattle Mariners,$2900,3.45,4.52,0.47,1.06,0.92,0.1,0.04,0.04,0.35,0.17,0.06,0.64,0.58,0.28,0.39,0.377,0.768,10,HOU @ SEA
Victor Caratini,Houston Astros,$2800,2.64,4.29,0.34,0.92,0.64,0.21,0,0.08,0.38,0.01,0.01,0.21,0.81,0.232,0.281,0.348,0.629,7.4,HOU @ SEA
Mauricio Dubon,Houston Astros,$2500,3.44,4.06,0.4,1.06,0.69,0.28,0.01,0.1,0.39,0.03,0.02,0.17,0.45,0.283,0.323,0.454,0.776,8.6,HOU @ SEA
Randy Arozarena,Seattle Mariners,$3300,2.85,4.19,0.44,0.77,0.51,0.12,0.02,0.17,0.39,0.13,0.02,0.44,1.55,0.208,0.295,0.4,0.695,9.4,HOU @ SEA
Isaac Paredes,Houston Astros,$3000,3.7,4.73,0.4,1.01,0.62,0.16,0,0.3,0.61,0,0.01,0.38,1.18,0.237,0.303,0.503,0.806,11.1,HOU @ SEA
Taylor Trammell,Houston Astros,$2200,2.91,3.84,0.22,0.59,0.36,0.17,0,0.1,0.38,0,0,0.31,1.34,0.174,0.246,0.324,0.57,6.4,HOU @ SEA
Luke Raley,Seattle Mariners,$2700,2.74,3.97,0.33,0.67,0.46,0.1,0.01,0.13,0.35,0.03,0,0.43,1.28,0.19,0.282,0.345,0.627,7.4,HOU @ SEA
Cal Raleigh,Seattle Mariners,$4300,2.56,4.3,0.55,0.89,0.49,0.16,0,0.25,0.54,0.07,0.02,0.47,1.44,0.236,0.324,0.48,0.804,11,HOU @ SEA
