Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119229-135977,P,Garrett,Garrett Crochet,Crochet,44.18181818181818,22,11000,KC@BOS,BOS,KC,,,,,,P
119229-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,MIL@ATL,ATL,MIL,IL,Ribs,,,,P
119229-79951,P,Nick,Nick Pivetta,Pivetta,36.31818181818182,22,10400,SD@ARI,SD,ARI,,,,,,P
119229-80582,P,Brandon,Brandon Woodruff,Woodruff,41.8,5,10200,MIL@ATL,MIL,ATL,,,,,,P
119229-102396,P,Logan,Logan Gilbert,Gilbert,34.06666666666667,15,10200,CWS@SEA,SEA,CWS,,,,,,P
119229-187194,P,Bryan,Bryan Woo,Woo,36,21,10100,CWS@SEA,SEA,CWS,,,,,,P
119229-117232,P,Michael,Michael King,King,34.3,10,10000,SD@ARI,SD,ARI,IL,Shoulder,,,,P
119229-162445,P,Spencer,Spencer Strider,Strider,33.642857142857146,14,10000,MIL@ATL,ATL,MIL,,,,Yes,,P
119229-119409,P,Quinn,Quinn Priester,Priester,28.38095238095238,21,9900,MIL@ATL,MIL,ATL,,,,,,P
119229-197981,P,Jacob,Jacob Misiorowski,Misiorowski,34.714285714285715,7,9800,MIL@ATL,MIL,ATL,IL,Lower leg,,,,P
119229-83190,P,Freddy,Freddy Peralta,Peralta,32.95652173913044,23,9600,MIL@ATL,MIL,ATL,,,,,,P
119229-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,MIL@ATL,ATL,MIL,IL,Elbow,,,,P
119229-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,SD@ARI,ARI,SD,IL,Elbow,,,,P
119229-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,KC@BOS,KC,BOS,IL,Shoulder,,,,P
119229-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@SEA,CWS,SEA,IL,Elbow,,,,P
