player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
James McCann,Arizona Diamondbacks,$2600,2.65,4.03,0.32,0.74,0.49,0.21,0.01,0.05,0.32,0,0,0.42,1.11,0.21,0.298,0.327,0.626,6.9,ARI @ OAK
Gio Urshela,Oakland Athletics,$2300,3.52,4.27,0.37,0.96,0.7,0.23,0,0.1,0.44,0,0.02,0.21,0.68,0.244,0.281,0.391,0.672,8.1,ARI @ OAK
Ketel Marte,Arizona Diamondbacks,$3800,4.55,4.8,0.83,1.41,0.8,0.26,0.03,0.36,0.99,0.03,0.01,0.71,0.7,0.356,0.459,0.723,1.182,17.3,ARI @ OAK
Lourdes Gurriel,Arizona Diamondbacks,$2900,3.93,4.58,0.59,1.13,0.73,0.22,0.02,0.19,0.58,0.08,0.04,0.29,0.79,0.276,0.33,0.483,0.814,11.4,ARI @ OAK
Luis Urias,Oakland Athletics,$2400,3.04,4.16,0.41,0.76,0.63,0.1,0.01,0.07,0.33,0,0.02,0.43,0.44,0.208,0.294,0.31,0.604,7.3,ARI @ OAK
Brent Rooker,Oakland Athletics,$3500,4.17,4.72,0.73,1.19,0.66,0.24,0.04,0.37,0.74,0.03,0.02,0.4,1.04,0.279,0.343,0.64,0.983,14.6,ARI @ OAK
Geraldo Perdomo,Arizona Diamondbacks,$3400,3.29,4.69,0.64,0.98,0.79,0.13,0.01,0.11,0.5,0.12,0.05,0.67,0.7,0.251,0.364,0.392,0.755,11.2,ARI @ OAK
Alek Thomas,Arizona Diamondbacks,$2400,4.0,4.25,0.57,0.98,0.66,0.25,0.01,0.12,0.39,0.09,0.02,0.24,1.04,0.252,0.302,0.432,0.734,9.6,ARI @ OAK
Shea Langeliers,Oakland Athletics,$3100,4.55,4.5,0.61,1.14,0.62,0.23,0.02,0.36,0.75,0.09,0.05,0.37,0.83,0.279,0.344,0.634,0.978,14.1,ARI @ OAK
Corbin Carroll,Arizona Diamondbacks,$4000,4.42,4.91,0.85,1.27,0.72,0.3,0.02,0.34,0.99,0.21,0.02,0.58,1.17,0.305,0.399,0.661,1.06,17.7,ARI @ OAK
Lawrence Butler,Oakland Athletics,$2900,4.38,4.61,0.66,1.13,0.68,0.25,0.04,0.23,0.44,0.14,0.05,0.47,1.14,0.278,0.361,0.545,0.906,12.7,ARI @ OAK
Darell Hernaiz,Oakland Athletics,$2400,3.33,3.83,0.38,0.88,0.66,0.15,0.03,0.08,0.49,0.03,0.02,0.27,0.91,0.253,0.304,0.398,0.702,8,ARI @ OAK
Blaze Alexander,Arizona Diamondbacks,$2200,3.68,4.14,0.46,0.84,0.63,0.17,0.01,0.07,0.32,0.13,0.03,0.29,1.27,0.223,0.28,0.339,0.62,8.1,ARI @ OAK
Max Schuemann,Oakland Athletics,$2200,3.73,3.94,0.47,0.68,0.54,0.07,0.02,0.09,0.36,0.11,0.03,0.44,0.8,0.204,0.302,0.33,0.632,8.2,ARI @ OAK
Tyler Locklear,Arizona Diamondbacks,$2000,3.8,4.36,0.39,0.82,0.61,0.18,0.01,0.07,0.35,0,0,0.38,1.36,0.211,0.286,0.327,0.613,7.6,ARI @ OAK
Adrian Del Castillo,Arizona Diamondbacks,$2500,2.88,4.47,0.37,0.88,0.67,0.17,0.03,0.06,0.37,0,0,0.23,1.55,0.222,0.264,0.333,0.598,7.2,ARI @ OAK
Nick Kurtz,Oakland Athletics,$4200,2.86,4.39,0.56,1.08,0.66,0.23,0.01,0.26,0.56,0.01,0,0.52,1.29,0.283,0.371,0.574,0.945,12,ARI @ OAK
Colby Thomas,Oakland Athletics,$2100,2.81,4.05,0.37,0.61,0.45,0.12,0.04,0.04,0.28,0,0,0.23,1.43,0.17,0.224,0.262,0.486,5.9,ARI @ OAK
Salvador Perez,Kansas City Royals,$3000,3.73,4.22,0.54,1.05,0.66,0.17,0.01,0.26,0.68,0,0,0.23,0.88,0.268,0.32,0.532,0.852,11.2,KC @ TOR
Randal Grichuk,Kansas City Royals,$2600,3.0,4,0.39,0.81,0.48,0.16,0.01,0.16,0.43,0,0.01,0.18,0.81,0.217,0.26,0.398,0.658,7.8,KC @ TOR
Adam Frazier,Kansas City Royals,$2600,2.65,3.89,0.31,0.82,0.67,0.11,0.01,0.07,0.32,0.08,0.05,0.21,0.65,0.226,0.275,0.333,0.607,6.9,KC @ TOR
Vladimir Guerrero Jr.,Toronto Blue Jays,$3400,3.47,4.39,0.6,1.03,0.6,0.24,0.03,0.17,0.57,0.05,0.02,0.5,0.53,0.283,0.387,0.51,0.898,11.8,KC @ TOR
Ty France,Toronto Blue Jays,$2500,3.04,4.06,0.4,0.97,0.75,0.2,0.04,0.06,0.33,0,0.02,0.19,0.54,0.256,0.296,0.398,0.694,7.6,KC @ TOR
