player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Altuve,Houston Astros,$3200,3.69,4.42,0.55,0.95,0.59,0.18,0.03,0.18,0.76,0.09,0.01,0.44,0.61,0.244,0.33,0.458,0.788,11.8,COL @ HOU
Christian Walker,Houston Astros,$3000,3.5,4.2,0.51,0.96,0.57,0.31,0,0.15,0.63,0.01,0.01,0.35,0.91,0.257,0.325,0.476,0.801,10.5,COL @ HOU
Carlos Correa,Houston Astros,$2900,4.24,4.53,0.55,1.27,0.81,0.3,0.02,0.18,0.73,0,0.03,0.43,0.72,0.315,0.382,0.541,0.923,12.3,COL @ HOU
Kyle Farmer,Colorado Rockies,$2200,2.41,3.7,0.25,0.63,0.5,0.12,0,0.05,0.26,0,0,0.24,0.8,0.187,0.247,0.276,0.523,5.3,COL @ HOU
Yordan Alvarez,Houston Astros,$3300,2.24,4.31,0.29,0.69,0.5,0.17,0,0.07,0.33,0.03,0.02,0.54,0.81,0.192,0.301,0.314,0.615,7.4,COL @ HOU
Mauricio Dubon,Houston Astros,$2500,3.4,3.87,0.47,1,0.72,0.22,0.02,0.08,0.34,0.07,0.01,0.23,0.44,0.282,0.333,0.434,0.768,8.5,COL @ HOU
Jesus Sanchez,Houston Astros,$2900,3.45,4.09,0.52,0.94,0.57,0.27,0.02,0.14,0.44,0.1,0.01,0.3,0.84,0.253,0.311,0.467,0.777,10,COL @ HOU
Jeremy Pena,Houston Astros,$3400,4.41,4.65,0.77,1.53,0.93,0.38,0.03,0.22,0.76,0.14,0.05,0.25,0.69,0.361,0.409,0.634,1.043,15,COL @ HOU
Tyler Freeman,Colorado Rockies,$2700,3.59,4.59,0.47,1.07,0.83,0.18,0.02,0.07,0.49,0.16,0.02,0.26,0.68,0.251,0.302,0.36,0.662,9.7,COL @ HOU
Yainer Diaz,Houston Astros,$3000,3.63,3.98,0.56,1.1,0.74,0.23,0.02,0.2,0.62,0.01,0,0.16,0.51,0.299,0.337,0.557,0.894,10.9,COL @ HOU
Ezequiel Tovar,Colorado Rockies,$2800,3.57,4.47,0.5,0.99,0.6,0.36,0,0.09,0.46,0.1,0.02,0.3,1.18,0.247,0.311,0.415,0.726,10,COL @ HOU
Brenton Doyle,Colorado Rockies,$2800,3.32,4.03,0.46,0.88,0.57,0.18,0.01,0.12,0.45,0.15,0.06,0.28,1.13,0.242,0.303,0.401,0.704,9.3,COL @ HOU
Hunter Goodman,Colorado Rockies,$2900,3.31,4.36,0.39,0.91,0.54,0.21,0.02,0.19,0.5,0,0,0.37,1.39,0.233,0.305,0.46,0.765,9.6,COL @ HOU
Jordan Beck,Colorado Rockies,$2700,3.11,4.25,0.49,0.85,0.61,0.2,0.03,0.05,0.3,0.15,0.05,0.3,1.65,0.219,0.277,0.335,0.612,8.4,COL @ HOU
Braxton Fulford,Colorado Rockies,$2300,2.09,3.81,0.21,0.69,0.5,0.2,0.01,0.01,0.2,0,0.01,0.14,1.33,0.194,0.227,0.269,0.496,4.8,COL @ HOU
Jacob Melton,Houston Astros,$2400,3.17,3.76,0.37,0.78,0.6,0.15,0.02,0.04,0.28,0.22,0.03,0.22,1.04,0.225,0.273,0.323,0.596,7.6,COL @ HOU
Warming Bernabel,Colorado Rockies,$2600,3.15,4.14,0.42,1.01,0.69,0.22,0.02,0.13,0.37,0,0.01,0.11,0.78,0.255,0.278,0.432,0.711,8.2,COL @ HOU
Kyle Karros,Colorado Rockies,$2500,2.68,3.92,0.33,0.8,0.58,0.19,0.01,0.06,0.27,0,0.01,0.33,1.16,0.226,0.296,0.347,0.643,6.7,COL @ HOU
Andrew McCutchen,Pittsburgh Pirates,$2800,3.39,4.16,0.4,0.96,0.66,0.19,0,0.17,0.52,0,0.02,0.39,1.04,0.256,0.327,0.464,0.791,9.5,PIT @ STL
Tommy Pham,Pittsburgh Pirates,$2800,2.68,4.05,0.33,0.93,0.76,0.17,0.01,0.03,0.3,0.07,0.01,0.38,0.87,0.257,0.328,0.339,0.667,7.5,PIT @ STL
Willson Contreras,St. Louis Cardinals,$3100,3.52,4.23,0.54,1,0.66,0.18,0.06,0.19,0.56,0.03,0.01,0.37,1.06,0.262,0.332,0.513,0.844,10.9,PIT @ STL
Isiah Kiner-Falefa,Pittsburgh Pirates,$2600,2.38,3.72,0.29,0.86,0.7,0.14,0.04,0.02,0.25,0.06,0.03,0.12,0.63,0.245,0.275,0.334,0.609,6.2,PIT @ STL
Bryan Reynolds,Pittsburgh Pirates,$3100,3.06,4.39,0.37,1.05,0.71,0.23,0.01,0.17,0.56,0.02,0.01,0.16,1.44,0.251,0.284,0.449,0.733,9.5,PIT @ STL
Lars Nootbaar,St. Louis Cardinals,$2900,3.24,4.56,0.48,0.97,0.7,0.21,0.01,0.09,0.45,0.03,0.01,0.51,0.91,0.242,0.33,0.377,0.707,9.4,PIT @ STL
