player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Paul Goldschmidt,New York Yankees,$2900,3.14,4.04,0.48,0.98,0.69,0.2,0.04,0.12,0.46,0.04,0.02,0.21,0.73,0.262,0.296,0.442,0.738,9.1,SEA @ NYY
Giancarlo Stanton,New York Yankees,$3100,2.74,4.26,0.5,0.74,0.41,0.19,0,0.15,0.43,0,0.01,0.37,1.52,0.194,0.27,0.367,0.637,8.5,SEA @ NYY
Jorge Polanco,Seattle Mariners,$2800,4.0,4.39,0.56,1.01,0.66,0.22,0.02,0.17,0.75,0.03,0.03,0.25,0.58,0.254,0.308,0.471,0.779,11.2,SEA @ NYY
Aaron Judge,New York Yankees,$4800,3.4,4.48,0.79,1.17,0.55,0.28,0.01,0.39,0.89,0.08,0.01,0.63,1.1,0.31,0.418,0.719,1.137,16.3,SEA @ NYY
J.P. Crawford,Seattle Mariners,$3000,3.93,4.84,0.65,1.05,0.79,0.14,0.03,0.12,0.6,0.09,0.03,0.73,0.85,0.258,0.369,0.409,0.778,11.8,SEA @ NYY
Cody Bellinger,New York Yankees,$3000,4.17,4.37,0.65,1.07,0.59,0.28,0.03,0.2,0.66,0.11,0.02,0.38,0.8,0.279,0.346,0.531,0.877,12.5,SEA @ NYY
Randy Arozarena,Seattle Mariners,$3300,3.82,4.5,0.53,0.96,0.61,0.19,0.01,0.21,0.53,0.17,0.04,0.78,1.05,0.262,0.394,0.504,0.897,12.6,SEA @ NYY
Jazz Chisholm,New York Yankees,$3600,2.92,4.15,0.46,0.83,0.44,0.17,0.04,0.19,0.53,0.17,0.01,0.35,1.37,0.221,0.292,0.443,0.735,10.5,SEA @ NYY
Luke Raley,Seattle Mariners,$2900,3.38,4.28,0.46,0.9,0.58,0.21,0.04,0.13,0.54,0.05,0.03,0.37,1.21,0.235,0.307,0.427,0.734,9.8,SEA @ NYY
Cal Raleigh,Seattle Mariners,$4600,3.22,4.62,0.86,1.08,0.53,0.24,0.03,0.32,0.71,0.07,0.02,0.62,0.86,0.276,0.383,0.605,0.988,14.8,SEA @ NYY
Julio Rodriguez,Seattle Mariners,$3100,3.74,4.73,0.68,1.18,0.85,0.26,0.01,0.1,0.54,0.18,0.07,0.28,0.77,0.274,0.327,0.42,0.747,11.6,SEA @ NYY
Oswald Peraza,New York Yankees,$2100,3.0,3.7,0.37,0.55,0.37,0.12,0,0.09,0.33,0.01,0.03,0.3,1.23,0.171,0.248,0.305,0.553,6.3,SEA @ NYY
Anthony Volpe,New York Yankees,$2700,3.3,3.81,0.53,0.86,0.53,0.19,0.04,0.16,0.35,0.03,0.01,0.26,1.03,0.246,0.296,0.476,0.772,8.9,SEA @ NYY
Dominic Canzone,Seattle Mariners,$2900,4.1,4.17,0.67,1.05,0.59,0.21,0.03,0.23,0.76,0.01,0,0.25,0.7,0.274,0.328,0.541,0.869,11.9,SEA @ NYY
Jasson Dominguez,New York Yankees,$3100,4.06,4.59,0.64,1.15,0.81,0.2,0.03,0.14,0.68,0.14,0.03,0.51,1.38,0.289,0.376,0.468,0.844,12.6,SEA @ NYY
Austin Wells,New York Yankees,$3000,3.2,3.92,0.47,0.82,0.42,0.23,0.02,0.19,0.53,0.02,0.01,0.3,0.98,0.232,0.296,0.478,0.774,9.6,SEA @ NYY
Ben Williamson,Seattle Mariners,$2400,3.62,4.06,0.48,0.97,0.78,0.13,0.04,0.08,0.38,0.09,0.03,0.28,0.69,0.265,0.318,0.397,0.715,8.7,SEA @ NYY
Cole Young,Seattle Mariners,$2300,3.17,3.95,0.33,0.84,0.59,0.19,0.01,0.09,0.46,0,0.03,0.16,0.91,0.229,0.262,0.367,0.628,7.3,SEA @ NYY
Nolan Arenado,St. Louis Cardinals,$2800,3.36,4.06,0.4,1.09,0.8,0.22,0,0.13,0.54,0.01,0,0.23,0.35,0.29,0.338,0.475,0.813,9.4,WSH @ STL
Josh Bell,Washington Nationals,$2700,2.89,4.24,0.32,0.98,0.69,0.26,0.01,0.08,0.36,0,0,0.23,0.76,0.253,0.297,0.402,0.699,7.8,WSH @ STL
Willson Contreras,St. Louis Cardinals,$3100,3.71,4.28,0.47,0.98,0.56,0.23,0.02,0.27,0.66,0.03,0,0.26,1.16,0.25,0.308,0.555,0.863,11.5,WSH @ STL
Nathaniel Lowe,Washington Nationals,$3100,2.97,4.35,0.43,0.97,0.67,0.23,0,0.11,0.47,0.01,0.01,0.45,1.13,0.253,0.332,0.41,0.742,9.2,WSH @ STL
Luis Garcia,Washington Nationals,$3100,2.71,4.46,0.44,0.92,0.59,0.24,0.03,0.1,0.43,0.04,0.01,0.19,0.58,0.22,0.254,0.372,0.625,8.4,WSH @ STL
Riley Adams,Washington Nationals,$2200,3.05,3.9,0.29,0.75,0.48,0.24,0.01,0.06,0.36,0,0.01,0.21,1.3,0.21,0.263,0.35,0.613,6.7,WSH @ STL
Lars Nootbaar,St. Louis Cardinals,$2900,3.14,3.94,0.54,0.71,0.44,0.17,0.01,0.13,0.41,0.05,0.03,0.5,0.99,0.21,0.316,0.392,0.708,9.1,WSH @ STL
Brendan Donovan,St. Louis Cardinals,$3000,3.8,4.61,0.58,1.31,1,0.28,0.01,0.1,0.51,0.08,0.04,0.38,0.6,0.317,0.377,0.483,0.86,11.4,WSH @ STL
C.J. Abrams,Washington Nationals,$3600,3.14,4.68,0.55,1.23,0.83,0.24,0.03,0.16,0.44,0.21,0.05,0.19,0.86,0.278,0.31,0.469,0.779,11.3,WSH @ STL
Nolan Gorman,St. Louis Cardinals,$2700,3.44,4.17,0.43,0.76,0.46,0.19,0,0.15,0.46,0.01,0,0.52,1.4,0.215,0.333,0.408,0.741,9.3,WSH @ STL
Alec Burleson,St. Louis Cardinals,$2900,3.86,4.39,0.57,1.16,0.76,0.26,0.03,0.15,0.6,0.04,0.02,0.33,0.59,0.293,0.347,0.496,0.843,11.2,WSH @ STL
Masyn Winn,St. Louis Cardinals,$2800,3.57,4.5,0.53,1.22,0.98,0.14,0.1,0.06,0.4,0.14,0.04,0.22,0.66,0.289,0.324,0.422,0.746,10,WSH @ STL
Jacob Young,Washington Nationals,$2300,2.96,3.79,0.49,0.86,0.77,0.08,0.04,0.02,0.18,0.08,0.03,0.22,0.54,0.25,0.302,0.323,0.625,6.8,WSH @ STL
