player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Taj Bradley,Tampa Bay Rays,0.28-0.31,$8400,2.86,0.28,0.31,4.34,1,0,4.9,4.84,2.5,2.36,0.76,1.69,4.38,1.33,,24,TB @ BAL
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.4,0.03,0.03,2.16,0,0.27,0.51,0.37,0.13,0.12,0.03,0.18,0.27,1.09,,2.2,LAD @ KC
Tanner Scott,Los Angeles Dodgers,0.02-0.02,$5500,0.27,0.02,0.02,3.06,0,0.23,0.42,0.35,0.16,0.14,0.05,0.1,0.17,1.07,,1.5,LAD @ KC
Robert Suarez,San Diego Padres,0.02-0.02,$5500,0.27,0.02,0.02,3.26,0,0.22,0.42,0.35,0.16,0.15,0.02,0.14,0.2,1.18,,1.5,SD @ CIN
Alexis Diaz,Cincinnati Reds,0.03-0.03,$5500,0.24,0.03,0.03,10.14,0,0.28,0.51,0.83,0.63,0.58,0.25,0.37,0.43,2.34,,1.3,SD @ CIN
Nick Lodolo,Cincinnati Reds,0.19-0.28,$8700,2.74,0.19,0.28,4.06,1,0,4.85,4.43,2.47,2.19,0.65,1.2,4.37,1.16,,23.8,SD @ CIN
Stephen Kolek,San Diego Padres,0.31-0.25,$7500,3.44,0.31,0.25,3.74,1,0,5.55,5.24,2.59,2.31,0.45,1.92,4.13,1.29,,25.8,SD @ CIN
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.25,0.02,0.02,3.71,0,0.21,0.39,0.35,0.17,0.16,0.03,0.14,0.2,1.26,,1.4,CHC @ HOU
Jameson Taillon,Chicago Cubs,0.21-0.43,$8500,2.47,0.21,0.43,4.73,1,0,5.26,5.22,3.09,2.77,0.86,1.66,3.6,1.31,,21,CHC @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.42,0.03,0.03,2.2,0,0.29,0.54,0.4,0.14,0.13,0.08,0.13,0.28,0.97,,2.3,CHC @ HOU
Framber Valdez,Houston Astros,0.37-0.22,$9700,3.06,0.37,0.22,3.09,1,0,5.09,4.05,2.06,1.75,0.41,1.71,5.14,1.13,,29.7,CHC @ HOU
Frankie Montas,New York Mets,0.21-0.23,$8000,2.27,0.21,0.23,4.59,1,0,3.84,3.56,2.24,1.96,0.59,1.6,3.47,1.34,,18.2,NYM @ PIT
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.44,0.03,0.03,2.34,0,0.28,0.53,0.39,0.15,0.14,0.04,0.2,0.35,1.14,,2.4,NYM @ PIT
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.25,0.02,0.02,3.51,0,0.22,0.41,0.36,0.17,0.16,0.04,0.13,0.18,1.21,,1.4,NYM @ PIT
Mike Burrows,Pittsburgh Pirates,0.26-0.29,$6900,3.43,0.26,0.29,4.98,1,0,4.89,4.84,2.98,2.7,0.97,1.72,4.72,1.34,,23.7,NYM @ PIT
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.27,0.02,0.02,2.66,0,0.23,0.43,0.33,0.14,0.13,0.06,0.05,0.15,0.89,,1.5,SEA @ TEX
Luis Castillo,Seattle Mariners,0.44-0.23,$8800,3.52,0.44,0.23,3.46,1,0,5.75,4.85,2.56,2.21,0.65,1.65,5.17,1.13,,31,SEA @ TEX
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.39,0,0.27,0.5,0.32,0.08,0.08,0.02,0.21,0.32,1.07,,2.4,SEA @ TEX
Jack Leiter,Texas Rangers,0.21-0.44,$7800,2.81,0.21,0.44,5.17,1,0,5.13,4.97,3.37,2.95,0.8,2.15,4.13,1.39,,21.9,SEA @ TEX
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.25,0.02,0.03,4.64,0,0.24,0.46,0.46,0.26,0.24,0.09,0.09,0.19,1.21,,1.4,PHI @ ATL
Ranger Suarez,Philadelphia Phillies,0.35-0.28,$10400,2.92,0.35,0.28,3.63,1,0,5.55,5.09,2.63,2.24,0.5,1.63,5.42,1.21,,30.4,PHI @ ATL
Jordan Romano,Philadelphia Phillies,0.02-0.03,$5500,0.24,0.02,0.03,7.11,0,0.25,0.47,0.6,0.41,0.37,0.1,0.21,0.28,1.72,,1.3,PHI @ ATL
Spencer Strider,Atlanta Braves,0.23-0.32,$9500,2.63,0.23,0.32,4.66,1,0,4.65,4.17,2.61,2.41,0.75,1.76,5.12,1.28,,25,PHI @ ATL
