player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jorge Polanco,Seattle Mariners,$3200,3.94,4.82,0.73,1,0.59,0.21,0,0.24,0.67,0.03,0.02,0.56,0.95,0.241,0.333,0.475,0.808,12.6,SEA @ CHW
J.P. Crawford,Seattle Mariners,$2800,4.64,4.93,0.77,1.15,0.78,0.21,0.05,0.15,0.59,0.08,0.01,0.57,0.84,0.275,0.377,0.473,0.851,13,SEA @ CHW
Rowdy Tellez,Seattle Mariners,$2600,4.12,4.38,0.4,1.12,0.7,0.3,0.02,0.16,0.65,0,0,0.38,0.93,0.283,0.344,0.505,0.849,10.7,SEA @ CHW
Josh Rojas,Chicago White Sox,$2500,3.44,3.87,0.39,0.74,0.44,0.15,0.03,0.18,0.48,0.07,0.03,0.18,1.23,0.206,0.243,0.428,0.671,8.6,SEA @ CHW
Randy Arozarena,Seattle Mariners,$3200,3.75,4.49,0.61,1.01,0.64,0.26,0.02,0.16,0.54,0.11,0.04,0.6,1.18,0.263,0.365,0.487,0.852,12,SEA @ CHW
Luis Robert,Chicago White Sox,$3000,3.13,4.21,0.36,0.82,0.52,0.19,0.01,0.16,0.52,0.12,0.09,0.23,1.23,0.212,0.274,0.412,0.686,9.4,SEA @ CHW
Leody Taveras,Seattle Mariners,$2300,3.78,4.26,0.53,0.93,0.69,0.17,0.02,0.07,0.32,0.13,0.04,0.3,0.98,0.24,0.298,0.353,0.651,8.7,SEA @ CHW
Andrew Vaughn,Chicago White Sox,$2500,3.68,3.99,0.42,0.98,0.64,0.19,0.01,0.17,0.56,0,0,0.22,0.69,0.263,0.308,0.463,0.771,9.2,SEA @ CHW
Josh Palacios,Chicago White Sox,$2200,4.09,4.32,0.5,0.87,0.59,0.17,0.03,0.13,0.45,0.01,0.01,0.35,0.94,0.223,0.292,0.397,0.689,9,SEA @ CHW
Cal Raleigh,Seattle Mariners,$3600,3.5,4.6,0.68,1,0.56,0.23,0.03,0.22,0.63,0.01,0.01,0.68,1.14,0.262,0.379,0.523,0.901,12.6,SEA @ CHW
Julio Rodriguez,Seattle Mariners,$3100,4.1,4.71,0.57,1.21,0.83,0.27,0,0.19,0.73,0.13,0.02,0.34,0.84,0.285,0.342,0.499,0.841,12.7,SEA @ CHW
Miguel Vargas,Chicago White Sox,$2900,3.21,4.43,0.47,0.84,0.6,0.11,0.02,0.17,0.48,0.05,0.04,0.36,0.81,0.212,0.278,0.391,0.668,9.3,SEA @ CHW
Miles Mastrobuoni,Seattle Mariners,$2200,3.41,4.15,0.49,0.83,0.72,0.11,0.01,0.03,0.22,0.09,0.01,0.39,0.83,0.226,0.312,0.297,0.609,7.5,SEA @ CHW
Brooks Baldwin,Chicago White Sox,$2500,2.84,3.65,0.37,0.79,0.62,0.11,0.02,0.08,0.3,0.11,0.02,0.13,1.05,0.234,0.27,0.36,0.63,7.1,SEA @ CHW
Chase Meidroth,Chicago White Sox,$2600,3.85,4.54,0.39,1.21,0.94,0.2,0.06,0.06,0.46,0.08,0.02,0.42,1.01,0.3,0.369,0.437,0.806,10,SEA @ CHW
Ben Williamson,Seattle Mariners,$2500,3.04,4.04,0.49,0.95,0.76,0.2,0.02,0.02,0.35,0.01,0.01,0.24,0.77,0.263,0.314,0.366,0.68,7.6,SEA @ CHW
Edgar Quero,Chicago White Sox,$2500,2.52,4.1,0.24,0.78,0.6,0.15,0.01,0.06,0.26,0.01,0,0.3,0.91,0.211,0.275,0.314,0.589,6.3,SEA @ CHW
Tim Elko,Chicago White Sox,$2200,3.32,3.76,0.36,0.7,0.48,0.14,0,0.12,0.41,0,0.01,0.3,0.94,0.207,0.279,0.361,0.64,7.3,SEA @ CHW
Jose Altuve,Houston Astros,$2700,4.15,4.63,0.66,1.12,0.79,0.21,0.03,0.15,0.49,0.12,0.03,0.29,0.77,0.262,0.313,0.446,0.759,11.2,HOU @ TB
Christian Walker,Houston Astros,$3000,3.63,4.41,0.51,0.94,0.59,0.2,0.01,0.22,0.63,0,0,0.43,0.98,0.239,0.313,0.487,0.8,10.9,HOU @ TB
Yandy Diaz,Tampa Bay Rays,$2900,3.9,4.59,0.54,1.14,0.74,0.33,0.02,0.14,0.64,0.01,0.02,0.37,0.61,0.277,0.337,0.489,0.826,11.3,HOU @ TB
Victor Caratini,Houston Astros,$2400,3.75,4.29,0.54,0.9,0.69,0.13,0.01,0.1,0.47,0,0.01,0.43,0.83,0.238,0.324,0.37,0.694,9,HOU @ TB
Brandon Lowe,Tampa Bay Rays,$3200,3.66,4.26,0.53,0.91,0.52,0.18,0.02,0.25,0.71,0.05,0.03,0.41,1.15,0.243,0.327,0.526,0.853,11.7,HOU @ TB
Danny Jansen,Tampa Bay Rays,$2500,3.0,4.15,0.43,0.75,0.47,0.2,0,0.08,0.34,0,0.02,0.45,0.99,0.205,0.294,0.33,0.624,7.5,HOU @ TB
Isaac Paredes,Houston Astros,$3000,3.47,4.52,0.46,0.91,0.64,0.16,0,0.18,0.57,0,0.01,0.57,0.55,0.235,0.339,0.43,0.77,10.4,HOU @ TB
Taylor Walls,Tampa Bay Rays,$2400,3.33,3.7,0.42,0.7,0.53,0.1,0.03,0.07,0.31,0.15,0.05,0.45,0.57,0.218,0.316,0.349,0.666,8,HOU @ TB
Jake Meyers,Houston Astros,$2700,2.96,4.07,0.4,0.8,0.55,0.15,0.05,0.09,0.39,0.06,0.03,0.26,0.93,0.216,0.273,0.371,0.644,8,HOU @ TB
Josh Lowe,Tampa Bay Rays,$3300,3.45,3.92,0.59,0.99,0.63,0.21,0.02,0.22,0.76,0.01,0.01,0.24,0.8,0.275,0.319,0.551,0.871,11.4,HOU @ TB
Jeremy Pena,Houston Astros,$3000,4.17,4.74,0.73,1.35,0.92,0.26,0.03,0.18,0.59,0.09,0.06,0.21,0.92,0.305,0.342,0.513,0.855,12.5,HOU @ TB
Christopher Morel,Tampa Bay Rays,$2600,4.31,4.48,0.54,0.88,0.52,0.18,0.03,0.23,0.55,0.06,0.06,0.4,1.41,0.223,0.312,0.48,0.791,11.2,HOU @ TB
Yainer Diaz,Houston Astros,$2700,3.19,4.18,0.4,0.92,0.65,0.18,0,0.16,0.55,0,0.01,0.14,0.82,0.23,0.259,0.416,0.675,8.6,HOU @ TB
Curtis Mead,Tampa Bay Rays,$2200,3.14,4.04,0.36,0.91,0.85,0.06,0.01,0.05,0.4,0.01,0,0.2,0.81,0.242,0.288,0.315,0.603,6.9,HOU @ TB
Jose Caballero,Tampa Bay Rays,$2600,3.42,3.81,0.46,0.76,0.49,0.2,0.04,0.05,0.3,0.27,0.11,0.29,1.15,0.224,0.298,0.355,0.653,8.9,HOU @ TB
Junior Caminero,Tampa Bay Rays,$2900,3.17,4.37,0.41,1.05,0.74,0.22,0.01,0.12,0.55,0.03,0.02,0.23,0.85,0.257,0.296,0.419,0.715,9.2,HOU @ TB
Zach Dezenzo,Houston Astros,$2600,2.65,3.96,0.35,0.81,0.52,0.31,0,0.02,0.34,0,0.02,0.27,1.28,0.226,0.287,0.342,0.629,6.9,HOU @ TB
Cam Smith,Houston Astros,$2600,3.58,3.85,0.53,0.86,0.59,0.18,0.01,0.14,0.43,0.02,0.01,0.42,0.81,0.256,0.343,0.452,0.795,9.3,HOU @ TB
Nolan Arenado,St. Louis Cardinals,$2800,3.71,4.27,0.55,1.09,0.73,0.3,0.01,0.13,0.51,0.04,0.01,0.32,0.32,0.28,0.336,0.481,0.817,10.4,DET @ STL
Javier Baez,Detroit Tigers,$2900,3.03,3.79,0.36,0.88,0.58,0.21,0.02,0.11,0.53,0.1,0.03,0.21,0.83,0.25,0.293,0.429,0.721,8.8,DET @ STL
Willson Contreras,St. Louis Cardinals,$3200,3.81,4.16,0.64,1.06,0.68,0.2,0.03,0.23,0.71,0.05,0.02,0.36,1.01,0.286,0.346,0.558,0.904,12.2,DET @ STL
Gleyber Torres,Detroit Tigers,$3300,3.03,4.57,0.48,1.03,0.74,0.16,0,0.13,0.63,0.03,0.01,0.33,0.77,0.252,0.323,0.388,0.711,10,DET @ STL
Zach McKinstry,Detroit Tigers,$2900,2.86,4.12,0.5,0.88,0.63,0.25,0.03,0.03,0.25,0.11,0.04,0.34,1.02,0.239,0.309,0.366,0.675,8.3,DET @ STL
Lars Nootbaar,St. Louis Cardinals,$3200,3.06,4.6,0.54,0.91,0.57,0.23,0.02,0.11,0.38,0.08,0.02,0.53,0.79,0.228,0.317,0.381,0.699,9.8,DET @ STL
Spencer Torkelson,Detroit Tigers,$3200,3.06,4.23,0.49,0.87,0.51,0.2,0,0.22,0.54,0.01,0,0.27,1.29,0.223,0.273,0.46,0.732,9.8,DET @ STL
Brendan Donovan,St. Louis Cardinals,$3000,3.67,4.38,0.58,1.23,0.86,0.25,0.03,0.12,0.58,0.03,0,0.33,0.46,0.31,0.37,0.492,0.862,11,DET @ STL
Ivan Herrera,St. Louis Cardinals,$2800,3.68,4.05,0.47,1.05,0.65,0.28,0.03,0.16,0.56,0,0.01,0.32,0.64,0.291,0.345,0.538,0.883,10.3,DET @ STL
Riley Greene,Detroit Tigers,$3400,3.15,4.34,0.51,1,0.62,0.22,0.03,0.2,0.58,0.01,0.02,0.34,1.11,0.254,0.314,0.491,0.805,10.7,DET @ STL
Kerry Carpenter,Detroit Tigers,$3000,3.7,4.68,0.56,1.24,0.82,0.25,0.03,0.17,0.59,0.03,0,0.25,1.37,0.284,0.326,0.479,0.805,11.1,DET @ STL
Alec Burleson,St. Louis Cardinals,$2300,4.57,3.93,0.53,1.03,0.64,0.21,0,0.21,0.64,0.05,0.03,0.18,0.57,0.283,0.312,0.53,0.842,10.5,DET @ STL
Dillon Dingler,Detroit Tigers,$2600,2.96,4.01,0.32,0.9,0.59,0.23,0.01,0.11,0.42,0,0.03,0.16,1.35,0.238,0.277,0.399,0.676,7.7,DET @ STL
Jordan Walker,St. Louis Cardinals,$2400,3.29,3.82,0.35,0.75,0.58,0.08,0.01,0.13,0.48,0.03,0.02,0.29,0.95,0.219,0.286,0.371,0.658,7.9,DET @ STL
Masyn Winn,St. Louis Cardinals,$3000,3.33,4.49,0.53,0.98,0.69,0.23,0.02,0.11,0.47,0.09,0.01,0.37,0.86,0.243,0.306,0.412,0.718,10,DET @ STL
Colt Keith,Detroit Tigers,$2600,3.0,4.46,0.33,0.9,0.7,0.16,0.02,0.06,0.41,0.02,0.02,0.36,1,0.226,0.296,0.337,0.633,7.8,DET @ STL
Victor Scott II,St. Louis Cardinals,$2800,2.75,3.71,0.47,0.81,0.65,0.18,0.01,0.03,0.25,0.19,0.12,0.21,0.83,0.236,0.283,0.337,0.62,7.7,DET @ STL
Trey Sweeney,Detroit Tigers,$2700,2.89,3.9,0.39,0.83,0.64,0.14,0.04,0.07,0.32,0.08,0.01,0.3,1.19,0.235,0.3,0.371,0.672,7.8,DET @ STL
Carlos Santana,Cleveland Guardians,$2700,3.7,4.21,0.57,0.88,0.56,0.16,0.02,0.17,0.47,0.05,0.01,0.41,0.8,0.236,0.317,0.438,0.755,10,CLE @ MIN
Jose Ramirez,Cleveland Guardians,$3600,3.25,4.44,0.56,1.17,0.71,0.26,0.06,0.15,0.59,0.14,0.03,0.29,0.66,0.287,0.337,0.494,0.83,11.7,CLE @ MIN
Christian Vazquez,Minnesota Twins,$2400,2.88,3.98,0.29,0.9,0.7,0.19,0,0.05,0.43,0,0.03,0.2,0.72,0.239,0.28,0.344,0.625,6.9,CLE @ MIN
Harrison Bader,Minnesota Twins,$2700,3.52,3.87,0.55,0.88,0.59,0.23,0.02,0.08,0.31,0.23,0.09,0.3,0.85,0.254,0.317,0.409,0.726,9.5,CLE @ MIN
Ty France,Minnesota Twins,$2800,3.0,4.32,0.42,1.02,0.77,0.17,0.01,0.1,0.41,0,0,0.32,0.82,0.259,0.316,0.395,0.711,8.4,CLE @ MIN
Ryan Jeffers,Minnesota Twins,$2700,4.59,4.65,0.53,1.19,0.66,0.38,0,0.23,0.72,0,0.01,0.33,0.92,0.282,0.338,0.558,0.896,12.4,CLE @ MIN
Trevor Larnach,Minnesota Twins,$3000,3.87,4.43,0.65,0.91,0.55,0.2,0.01,0.22,0.53,0.03,0.01,0.57,0.86,0.239,0.347,0.486,0.834,11.6,CLE @ MIN
Steven Kwan,Cleveland Guardians,$3000,3.53,4.66,0.66,1.25,0.99,0.2,0.02,0.08,0.42,0.12,0.02,0.27,0.58,0.292,0.341,0.409,0.75,10.6,CLE @ MIN
Gabriel Arias,Cleveland Guardians,$2700,3.15,3.99,0.46,0.8,0.46,0.23,0,0.12,0.41,0.11,0,0.17,1.27,0.213,0.257,0.376,0.634,8.5,CLE @ MIN
Royce Lewis,Minnesota Twins,$2600,4.5,4.54,0.63,1.02,0.58,0.21,0.01,0.24,0.77,0,0,0.31,0.83,0.244,0.3,0.478,0.777,11.7,CLE @ MIN
Kody Clemens,Minnesota Twins,$2300,5.7,4.21,0.67,1.15,0.6,0.29,0.01,0.3,0.79,0,0.01,0.32,1.01,0.3,0.354,0.636,0.99,13.1,CLE @ MIN
Nolan Jones,Cleveland Guardians,$2500,3.72,4.55,0.41,0.88,0.6,0.2,0.02,0.09,0.36,0.18,0.07,0.41,1.37,0.218,0.295,0.354,0.649,9.3,CLE @ MIN
Will Brennan,Cleveland Guardians,$2000,3.65,3.77,0.34,0.98,0.75,0.16,0.02,0.08,0.4,0.01,0.03,0.08,0.62,0.272,0.294,0.407,0.701,7.3,CLE @ MIN
Bo Naylor,Cleveland Guardians,$2600,3.19,3.88,0.45,0.7,0.39,0.18,0,0.13,0.41,0.08,0.01,0.31,1.1,0.202,0.276,0.37,0.646,8.3,CLE @ MIN
Kyle Manzardo,Cleveland Guardians,$3000,2.93,4.32,0.4,0.8,0.47,0.2,0.01,0.14,0.55,0.02,0,0.32,1.39,0.204,0.271,0.371,0.642,8.8,CLE @ MIN
Brooks Lee,Minnesota Twins,$2600,3.23,4.1,0.45,0.99,0.74,0.21,0.01,0.08,0.46,0.02,0.01,0.21,0.47,0.257,0.296,0.394,0.69,8.4,CLE @ MIN
Daniel Schneemann,Cleveland Guardians,$2700,3.26,4.1,0.42,0.81,0.53,0.18,0.01,0.13,0.37,0,0.01,0.57,1.16,0.238,0.353,0.426,0.779,8.8,CLE @ MIN
DaShawn Keirsey Jr.,Minnesota Twins,$2200,2.95,3.76,0.31,0.71,0.59,0.08,0.01,0.07,0.4,0.02,0.04,0.25,0.73,0.205,0.259,0.306,0.565,6.5,CLE @ MIN
Jorge Soler,Los Angeles Angels,$2700,4.07,4.35,0.46,0.94,0.59,0.2,0.02,0.2,0.63,0,0.01,0.51,1.15,0.25,0.349,0.497,0.845,11,LAA @ OAK
Tim Anderson,Los Angeles Angels,$2100,3.43,3.9,0.31,0.9,0.7,0.12,0,0.08,0.37,0.06,0.01,0.21,1,0.252,0.3,0.354,0.654,7.2,LAA @ OAK
Yoan Moncada,Los Angeles Angels,$2900,3.28,4.57,0.41,0.9,0.57,0.24,0.01,0.12,0.58,0.01,0.03,0.41,1.31,0.223,0.3,0.384,0.684,9.5,LAA @ OAK
Miguel Andujar,Oakland Athletics,$2700,2.78,4.08,0.4,0.97,0.76,0.17,0.01,0.06,0.34,0.03,0.01,0.23,0.39,0.256,0.303,0.363,0.665,7.5,LAA @ OAK
Taylor Ward,Los Angeles Angels,$2900,3.31,4.46,0.51,0.86,0.48,0.2,0.01,0.17,0.54,0,0.02,0.43,0.98,0.217,0.296,0.403,0.699,9.6,LAA @ OAK
Luis Urias,Oakland Athletics,$2500,4.12,3.85,0.43,0.93,0.54,0.22,0.02,0.19,0.62,0,0,0.39,0.88,0.275,0.356,0.531,0.887,10.3,LAA @ OAK
Luis Rengifo,Los Angeles Angels,$2400,3.17,4.02,0.33,0.94,0.73,0.16,0.02,0.07,0.32,0.08,0.01,0.23,0.5,0.254,0.299,0.376,0.675,7.6,LAA @ OAK
Brent Rooker,Oakland Athletics,$3200,3.78,4.3,0.65,1.08,0.64,0.32,0,0.19,0.61,0.04,0.02,0.48,1.04,0.288,0.37,0.547,0.917,12.1,LAA @ OAK
JJ Bleday,Oakland Athletics,$2800,3.61,3.74,0.55,0.84,0.48,0.19,0.03,0.18,0.52,0.02,0.02,0.42,0.77,0.261,0.349,0.527,0.876,10.1,LAA @ OAK
Shea Langeliers,Oakland Athletics,$3000,3.37,4.19,0.49,0.95,0.63,0.21,0.01,0.16,0.51,0.04,0.01,0.37,1,0.26,0.338,0.47,0.808,10.1,LAA @ OAK
Logan O'Hoppe,Los Angeles Angels,$2900,3.38,4.24,0.45,0.94,0.62,0.13,0.02,0.19,0.61,0,0.03,0.32,1.08,0.246,0.313,0.447,0.76,9.8,LAA @ OAK
Zach Neto,Los Angeles Angels,$3400,3.41,4.79,0.6,1.23,0.8,0.29,0.04,0.15,0.52,0.1,0.01,0.27,1.2,0.279,0.327,0.484,0.81,11.6,LAA @ OAK
Tyler Soderstrom,Oakland Athletics,$3400,2.88,4.41,0.51,0.93,0.59,0.21,0.01,0.15,0.56,0,0.02,0.4,1.08,0.238,0.311,0.417,0.729,9.8,LAA @ OAK
Lawrence Butler,Oakland Athletics,$2900,3.41,4.63,0.53,1.05,0.72,0.25,0.02,0.12,0.41,0.03,0.08,0.39,1.07,0.252,0.319,0.42,0.739,9.9,LAA @ OAK
Nolan Schanuel,Los Angeles Angels,$2600,3.65,4.68,0.52,1,0.82,0.15,0,0.08,0.35,0.06,0.01,0.62,0.52,0.254,0.355,0.362,0.717,9.5,LAA @ OAK
Jacob Wilson,Oakland Athletics,$3000,2.77,4.52,0.41,1,0.84,0.15,0.02,0.05,0.36,0.01,0,0.42,0.45,0.252,0.334,0.354,0.688,8.3,LAA @ OAK
Matthew Lugo,Los Angeles Angels,$2100,4.33,4.13,0.42,1,0.68,0.23,0.01,0.11,0.5,0,0.03,0.35,0.99,0.273,0.34,0.443,0.783,9.1,LAA @ OAK
Nick Kurtz,Oakland Athletics,$2500,3.28,3.97,0.38,0.89,0.64,0.2,0.03,0.07,0.49,0,0.01,0.32,0.91,0.253,0.317,0.402,0.719,8.2,LAA @ OAK
Christian Yelich,Milwaukee Brewers,$3000,4.33,4.42,0.81,0.99,0.59,0.28,0.02,0.19,0.5,0.19,0.03,0.5,0.92,0.257,0.349,0.509,0.859,13,BAL @ MIL
Rhys Hoskins,Milwaukee Brewers,$2900,3.28,4.09,0.57,0.82,0.6,0.12,0,0.15,0.37,0.03,0.01,0.61,1,0.239,0.357,0.421,0.778,9.5,BAL @ MIL
Jake Bauers,Milwaukee Brewers,$2500,4.44,3.98,0.55,0.82,0.56,0.11,0.02,0.18,0.66,0.13,0.01,0.49,1.28,0.242,0.343,0.46,0.802,11.1,BAL @ MIL
Ryan O'Hearn,Baltimore Orioles,$2900,3.9,4.37,0.57,0.92,0.59,0.19,0.02,0.18,0.63,0.04,0.02,0.53,0.62,0.248,0.348,0.467,0.816,11.3,BAL @ MIL
Ramon Laureano,Baltimore Orioles,$2600,3.46,4.26,0.46,0.94,0.62,0.2,0.03,0.15,0.4,0.04,0.01,0.22,1.22,0.239,0.28,0.438,0.718,9,BAL @ MIL
Cedric Mullins,Baltimore Orioles,$3200,3.97,4.15,0.62,0.93,0.59,0.14,0.02,0.24,0.65,0.22,0.05,0.45,0.98,0.255,0.34,0.518,0.859,12.7,BAL @ MIL
Ramon Urias,Baltimore Orioles,$2600,2.73,3.93,0.31,0.79,0.67,0.13,0,0.03,0.44,0,0,0.4,0.69,0.232,0.322,0.309,0.631,7.1,BAL @ MIL
William Contreras,Milwaukee Brewers,$3100,3.39,4.31,0.53,0.96,0.63,0.2,0.05,0.13,0.42,0.09,0.04,0.49,0.83,0.26,0.352,0.457,0.809,10.5,BAL @ MIL
Ryan Mountcastle,Baltimore Orioles,$2600,3.58,4.71,0.4,1.01,0.72,0.24,0.01,0.11,0.54,0,0.02,0.34,1.1,0.237,0.296,0.389,0.685,9.3,BAL @ MIL
Adley Rutschman,Baltimore Orioles,$2700,3.11,4.48,0.39,0.84,0.58,0.2,0,0.1,0.41,0,0,0.47,0.74,0.216,0.307,0.349,0.656,8.4,BAL @ MIL
Gunnar Henderson,Baltimore Orioles,$3000,4.03,4.6,0.65,1.13,0.78,0.21,0.01,0.2,0.6,0.07,0.02,0.45,0.96,0.278,0.346,0.495,0.842,12.1,BAL @ MIL
Brice Turang,Milwaukee Brewers,$2900,3.55,4.65,0.61,1.01,0.86,0.14,0.01,0.07,0.35,0.23,0.09,0.44,0.79,0.245,0.317,0.348,0.665,10.3,BAL @ MIL
Joey Ortiz,Milwaukee Brewers,$2500,2.64,3.76,0.4,0.63,0.45,0.15,0.01,0.04,0.26,0.08,0.01,0.3,0.61,0.191,0.271,0.287,0.558,6.6,BAL @ MIL
Sal Frelick,Milwaukee Brewers,$2700,3.41,4.2,0.58,1.12,0.95,0.19,0.04,0,0.25,0.14,0.03,0.38,0.5,0.304,0.374,0.391,0.765,9.2,BAL @ MIL
