player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kyle Hendricks,Los Angeles Angels,0.28-0.32,$7200,2.53,0.28,0.32,5.78,1,0,4.97,5.51,3.61,3.19,0.57,1.5,3.26,1.41,,18.2,LAA @ COL
German Marquez,Colorado Rockies,0.27-0.28,$6100,2.8,0.27,0.28,5.78,1,0,4.48,4.86,3.35,2.88,0.64,1.18,3.13,1.35,,17.1,LAA @ COL
Tyler Glasnow,Los Angeles Dodgers,0.36-0.27,$10200,3.33,0.36,0.27,2.93,1,0,5.47,4.35,1.94,1.78,0.51,2.05,6.26,1.17,,34,SF @ LAD
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.33,0.03,0.03,4.21,0,0.29,0.54,0.52,0.28,0.25,0.1,0.18,0.24,1.29,,1.8,SF @ LAD
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.24,0.02,0.02,3.57,0,0.21,0.39,0.34,0.17,0.15,0.02,0.11,0.17,1.16,,1.3,SF @ LAD
Kai-Wei Teng,San Francisco Giants,0.24-0.36,$8400,3.12,0.24,0.36,3.58,1,0,4.62,4.17,2.01,1.84,0.5,1.99,4.95,1.34,,26.2,SF @ LAD
Aaron Nola,Philadelphia Phillies,0.41-0.3,$9300,2.98,0.41,0.3,5.17,1,0,5.59,5.41,3.41,3.21,1.01,1.63,5.52,1.26,,27.7,PHI @ ARI
Zac Gallen,Arizona Diamondbacks,0.28-0.41,$9600,2.67,0.28,0.41,5.25,1,0,5.53,5.46,3.45,3.23,0.89,1.89,5.11,1.33,,25.6,PHI @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.29,0.02,0.03,3.34,0,0.26,0.49,0.42,0.2,0.18,0.1,0.13,0.19,1.12,,1.6,PHI @ ARI
Jhoan Duran,Philadelphia Phillies,0.02-0.03,$5500,0.31,0.02,0.03,2.15,0,0.24,0.44,0.32,0.11,0.11,0.02,0.12,0.18,1.01,,1.7,PHI @ ARI
Carlos Rodon,New York Yankees,0.53-0.18,$10000,3.38,0.53,0.18,3.83,1,0,5.69,4.96,2.68,2.42,0.73,2.23,6.37,1.26,,33.8,NYY @ BAL
David Bednar,New York Yankees,0.03-0.04,$5500,0.38,0.03,0.04,2.99,0,0.33,0.61,0.5,0.22,0.2,0.05,0.19,0.23,1.13,,2.1,NYY @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.27,0.02,0.02,2.7,0,0.17,0.32,0.25,0.1,0.1,0.03,0.2,0.23,1.41,,1.5,NYY @ BAL
Tomoyuki Sugano,Baltimore Orioles,0.15-0.44,$7100,2.44,0.15,0.44,5.89,1,0,4.75,5.71,3.41,3.11,1.1,1.66,3.5,1.55,,17.3,NYY @ BAL
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.33,0.03,0.03,2.59,0,0.28,0.52,0.4,0.16,0.15,0.06,0.08,0.17,0.94,,1.8,MIA @ TEX
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.27,0.02,0.02,3.26,0,0.22,0.41,0.35,0.16,0.15,0.04,0.16,0.2,1.24,,1.5,MIA @ TEX
Jack Leiter,Texas Rangers,0.28-0.32,$8400,3.08,0.28,0.32,4.86,1,0,5.37,4.86,3.39,2.9,0.84,2.25,5.13,1.32,,25.9,MIA @ TEX
Adam Mazur,Miami Marlins,0.28-0.3,$6400,3.25,0.28,0.3,4.89,1,0,5.1,5.19,3.23,2.77,0.72,1.77,3.56,1.36,,20.8,MIA @ TEX
Miles Mikolas,St. Louis Cardinals,0.21-0.34,$7000,2.91,0.21,0.34,4.58,1,0,5,5.33,2.84,2.54,0.84,1.39,3.46,1.34,,20.4,MIL @ STL
Chad Patrick,Milwaukee Brewers,0.36-0.27,$8500,3.24,0.36,0.27,3.79,1,0,5.29,4.82,2.39,2.23,0.74,1.67,4.86,1.23,,27.5,MIL @ STL
Yu Darvish,San Diego Padres,0.36-0.25,$9000,2.99,0.36,0.25,3.78,1,0,5.27,4.71,2.45,2.21,0.77,1.4,4.58,1.16,,26.9,SD @ CHW
Mason Miller,San Diego Padres,0.03-0.03,$5500,0.47,0.03,0.03,2.76,0,0.32,0.59,0.47,0.2,0.18,0.06,0.26,0.38,1.23,,2.6,SD @ CHW
Yoendrys Gomez,Chicago White Sox,0.21-0.34,$6900,3.16,0.21,0.34,4.75,1,0,4.58,4.48,2.68,2.42,0.64,2.17,4.32,1.45,,21.8,SD @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,3.96,0,0.18,0.34,0.32,0.16,0.15,0.06,0.16,0.18,1.41,,1.2,SD @ CHW
Josh Hader,Houston Astros,0.02-0.03,$5500,0.35,0.02,0.03,2.31,0,0.26,0.48,0.36,0.13,0.12,0.08,0.16,0.24,1.07,,1.9,SEA @ HOU
Framber Valdez,Houston Astros,0.34-0.35,$9900,3.0,0.34,0.35,4.03,1,0,5.56,5.25,2.74,2.49,0.61,2,5.56,1.3,,29.7,SEA @ HOU
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.36,0.02,0.03,1.61,0,0.24,0.45,0.3,0.09,0.08,0.02,0.19,0.25,1.09,,2,SEA @ HOU
George Kirby,Seattle Mariners,0.34-0.34,$9700,2.91,0.34,0.34,3.84,1,0,5.43,5.04,2.53,2.32,0.68,1.44,4.96,1.19,,28.2,SEA @ HOU
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.29,0.02,0.02,2.52,0,0.22,0.42,0.32,0.13,0.12,0.03,0.14,0.18,1.1,,1.6,TOR @ KC
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.33,0.03,0.03,4.27,0,0.28,0.51,0.49,0.27,0.24,0.11,0.18,0.27,1.31,,1.8,TOR @ KC
Shane Bieber,Toronto Blue Jays,0.28-0.32,$9800,2.91,0.28,0.32,4.14,1,0,5.7,5.32,2.93,2.62,0.76,1.37,5.19,1.18,,28.5,TOR @ KC
Noah Cameron,Kansas City Royals,0.26-0.25,$8600,2.71,0.26,0.25,4.17,1,0,4.92,4.43,2.59,2.28,0.65,1.54,4.04,1.21,,23.3,TOR @ KC
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.31,0.02,0.02,1.62,0,0.22,0.41,0.27,0.08,0.07,0.02,0.13,0.18,0.98,,1.7,BOS @ TB
Adrian Houser,Tampa Bay Rays,0.31-0.27,$8700,3.21,0.31,0.27,3.81,1,0,5.38,5.27,2.46,2.27,0.61,1.58,4.95,1.27,,27.9,BOS @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.35,0.03,0.03,3.07,0,0.28,0.52,0.44,0.19,0.18,0.06,0.17,0.22,1.16,,1.9,BOS @ TB
Kyle Harrison,Boston Red Sox,0.25-0.29,$7400,2.97,0.25,0.29,4.16,1,0,4.55,4.35,2.32,2.1,0.69,1.45,3.94,1.27,,22,BOS @ TB
