player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Altuve,Houston Astros,$3100,3.71,4.52,0.67,0.97,0.55,0.24,0.01,0.18,0.64,0.04,0.01,0.44,0.64,0.246,0.328,0.451,0.78,11.5,BAL @ HOU
Christian Walker,Houston Astros,$2900,3.24,4.19,0.41,0.93,0.64,0.19,0.01,0.17,0.58,0.01,0,0.25,1.12,0.241,0.29,0.451,0.741,9.4,BAL @ HOU
Carlos Correa,Houston Astros,$2600,4.73,4.63,0.66,1.2,0.82,0.23,0,0.19,0.84,0,0.03,0.36,0.65,0.287,0.344,0.485,0.829,12.3,BAL @ HOU
Mauricio Dubon,Houston Astros,$2400,3.88,3.86,0.47,1.08,0.75,0.28,0.01,0.1,0.46,0.05,0.04,0.19,0.32,0.301,0.337,0.479,0.816,9.3,BAL @ HOU
Dylan Carlson,Baltimore Orioles,$2400,3.42,3.97,0.41,0.91,0.7,0.12,0.02,0.11,0.41,0.09,0.04,0.17,0.88,0.248,0.284,0.396,0.68,8.2,BAL @ HOU
Ramon Urias,Houston Astros,$2500,3.64,4.08,0.4,0.94,0.66,0.17,0.02,0.16,0.57,0.01,0.01,0.2,0.83,0.247,0.283,0.439,0.723,9.1,BAL @ HOU
Daniel Johnson,Baltimore Orioles,$2100,2.95,3.86,0.32,0.62,0.47,0.13,0.01,0.03,0.29,0.08,0.02,0.34,1.03,0.18,0.254,0.263,0.517,6.2,BAL @ HOU
Jesus Sanchez,Houston Astros,$2700,4.3,4.41,0.65,1,0.65,0.18,0.02,0.23,0.62,0.09,0.04,0.27,0.84,0.243,0.293,0.484,0.777,11.6,BAL @ HOU
Ryan Mountcastle,Baltimore Orioles,$2800,3.0,4.31,0.43,0.88,0.62,0.13,0.08,0.08,0.49,0.06,0.02,0.19,1.11,0.217,0.255,0.357,0.612,8.4,BAL @ HOU
Adley Rutschman,Baltimore Orioles,$2700,3.52,4.42,0.55,0.92,0.61,0.22,0,0.12,0.39,0,0,0.58,0.68,0.243,0.347,0.407,0.754,9.5,BAL @ HOU
Taylor Trammell,Houston Astros,$2600,3.77,3.97,0.49,0.67,0.37,0.15,0.04,0.16,0.48,0.1,0.01,0.52,1.24,0.198,0.307,0.424,0.731,9.8,BAL @ HOU
Yainer Diaz,Houston Astros,$2900,3.59,4.3,0.45,1.18,0.85,0.21,0.01,0.19,0.68,0,0,0.1,0.61,0.284,0.305,0.498,0.804,10.4,BAL @ HOU
Gunnar Henderson,Baltimore Orioles,$3400,3.91,4.53,0.62,1.1,0.61,0.33,0.03,0.19,0.67,0.18,0.04,0.45,1.2,0.276,0.355,0.532,0.887,13.3,BAL @ HOU
Jordan Westburg,Baltimore Orioles,$3100,3.13,4.64,0.44,1.15,0.8,0.24,0,0.16,0.43,0.02,0.03,0.28,1.15,0.269,0.318,0.449,0.767,9.7,BAL @ HOU
Jackson Holliday,Baltimore Orioles,$2800,3.25,4.75,0.53,0.96,0.69,0.22,0,0.11,0.34,0.1,0.08,0.25,1.13,0.217,0.267,0.356,0.623,9.1,BAL @ HOU
Coby Mayo,Baltimore Orioles,$2500,3.44,4.08,0.52,0.73,0.42,0.18,0,0.16,0.41,0.02,0,0.3,1.23,0.198,0.268,0.384,0.651,8.6,BAL @ HOU
Cam Smith,Houston Astros,$2800,2.89,3.74,0.48,0.88,0.58,0.22,0.05,0.06,0.41,0.03,0.03,0.17,0.89,0.255,0.296,0.412,0.708,8.1,BAL @ HOU
Dylan Beavers,Baltimore Orioles,N/A,N/A,4.19,0.33,0.77,0.62,0.11,0.02,0.05,0.34,0.03,0.01,0.28,1.05,0.201,0.255,0.29,0.545,6.6,BAL @ HOU
Carlos Santana,Cleveland Guardians,$2900,2.66,4.07,0.37,0.76,0.6,0.14,0.01,0.05,0.34,0.05,0.01,0.54,0.74,0.223,0.331,0.326,0.658,7.7,ATL @ CLE
Jurickson Profar,Atlanta Braves,$3300,3.61,4.81,0.62,1.01,0.71,0.26,0.01,0.09,0.48,0.14,0.05,0.8,0.54,0.256,0.387,0.417,0.804,11.9,ATL @ CLE
Marcell Ozuna,Atlanta Braves,$3200,3.69,4.47,0.61,1.03,0.64,0.22,0,0.23,0.59,0,0,0.59,0.85,0.267,0.366,0.521,0.887,11.8,ATL @ CLE
Jose Ramirez,Cleveland Guardians,$4100,3.44,4.4,0.64,1.26,0.81,0.31,0.01,0.2,0.71,0.26,0.09,0.4,0.56,0.323,0.383,0.571,0.954,14.1,ATL @ CLE
Matt Olson,Atlanta Braves,$3300,3.58,4.69,0.58,0.97,0.59,0.23,0.04,0.18,0.58,0,0,0.72,0.99,0.249,0.369,0.487,0.856,11.8,ATL @ CLE
Ozzie Albies,Atlanta Braves,$2800,3.32,4.36,0.48,0.96,0.71,0.21,0.07,0.04,0.4,0.1,0.03,0.39,0.49,0.246,0.32,0.383,0.703,9.3,ATL @ CLE
Ronald Acuna Jr.,Atlanta Braves,$4000,3.15,4.58,0.68,1.03,0.55,0.29,0.02,0.21,0.52,0.03,0.02,0.67,1.03,0.27,0.392,0.536,0.928,12.6,ATL @ CLE
Sean Murphy,Atlanta Braves,$2900,3.62,4.14,0.48,0.74,0.36,0.16,0.01,0.28,0.56,0,0.01,0.45,1.15,0.206,0.3,0.505,0.805,10.5,ATL @ CLE
Steven Kwan,Cleveland Guardians,$2900,3.69,4.62,0.61,0.98,0.75,0.2,0.02,0.07,0.4,0.23,0.03,0.47,0.39,0.244,0.324,0.364,0.687,10.7,ATL @ CLE
Nick Allen,Atlanta Braves,$2200,3.27,3.92,0.43,0.73,0.63,0.08,0.03,0.02,0.28,0.08,0,0.44,0.72,0.219,0.317,0.289,0.606,7.2,ATL @ CLE
Gabriel Arias,Cleveland Guardians,$2600,3.04,4.18,0.37,0.83,0.57,0.17,0.02,0.11,0.38,0.05,0.04,0.23,1.41,0.214,0.267,0.37,0.638,7.9,ATL @ CLE
Michael Harris II,Atlanta Braves,$3000,3.37,4.25,0.59,1.19,0.85,0.27,0,0.12,0.47,0.06,0.04,0.14,0.65,0.296,0.325,0.467,0.791,10.1,ATL @ CLE
Bo Naylor,Cleveland Guardians,$2600,2.92,3.85,0.35,0.61,0.38,0.12,0.02,0.13,0.42,0.01,0,0.42,1.07,0.184,0.276,0.359,0.634,7.6,ATL @ CLE
Brayan Rocchio,Cleveland Guardians,$2400,2.88,3.73,0.36,0.88,0.68,0.19,0.02,0.02,0.3,0.07,0.03,0.19,0.53,0.257,0.297,0.348,0.644,6.9,ATL @ CLE
Kyle Manzardo,Cleveland Guardians,$3000,4.33,4.29,0.59,1.02,0.56,0.19,0.04,0.32,0.74,0,0,0.44,1.01,0.27,0.352,0.627,0.979,13,ATL @ CLE
Daniel Schneemann,Cleveland Guardians,$2700,3.96,4.51,0.62,0.83,0.53,0.17,0.02,0.15,0.52,0.05,0,0.6,1.08,0.219,0.331,0.406,0.737,10.7,ATL @ CLE
Nacho Alvarez,Atlanta Braves,$2200,2.95,4.03,0.34,0.78,0.68,0.1,0.02,0.02,0.35,0,0,0.35,1.14,0.217,0.286,0.292,0.578,6.5,ATL @ CLE
CJ Kayfus,Cleveland Guardians,$2300,2.61,3.96,0.29,0.76,0.58,0.15,0.05,0.01,0.29,0.02,0.01,0.18,1.14,0.21,0.254,0.303,0.558,6,ATL @ CLE
Marcus Semien,Texas Rangers,$2900,3.45,4.22,0.57,1.01,0.76,0.19,0.04,0.1,0.44,0.05,0.03,0.4,0.64,0.275,0.352,0.451,0.804,10,TEX @ TOR
George Springer,Toronto Blue Jays,$3200,3.34,4.47,0.57,0.95,0.58,0.24,0.01,0.14,0.47,0.12,0.02,0.45,0.78,0.245,0.333,0.428,0.761,10.7,TEX @ TOR
Joc Pederson,Texas Rangers,$2500,3.64,4.45,0.51,0.85,0.6,0.13,0,0.14,0.44,0,0.01,0.53,0.95,0.221,0.315,0.368,0.684,9.1,TEX @ TOR
Corey Seager,Texas Rangers,$3200,4.44,4.56,0.62,1.1,0.6,0.22,0.03,0.37,0.77,0.04,0.02,0.44,1.04,0.273,0.351,0.647,0.998,14.2,TEX @ TOR
Kyle Higashioka,Texas Rangers,$2700,3.04,3.89,0.4,0.87,0.61,0.15,0.03,0.14,0.46,0.01,0.03,0.14,0.89,0.241,0.276,0.433,0.709,8.2,TEX @ TOR
Rowdy Tellez,Texas Rangers,$2400,3.67,4.11,0.4,0.83,0.56,0.14,0,0.18,0.51,0.02,0.02,0.3,1.16,0.22,0.279,0.42,0.699,8.8,TEX @ TOR
Vladimir Guerrero Jr.,Toronto Blue Jays,$3400,3.24,4.36,0.5,0.99,0.6,0.25,0,0.17,0.52,0.04,0.02,0.62,0.55,0.27,0.378,0.49,0.868,11,TEX @ TOR
Bo Bichette,Toronto Blue Jays,$3100,3.23,4.25,0.46,1.05,0.71,0.28,0.02,0.11,0.48,0.09,0.04,0.29,0.65,0.27,0.325,0.457,0.782,10,TEX @ TOR
Andres Gimenez,Toronto Blue Jays,$2600,3.0,3.69,0.4,0.77,0.57,0.16,0.02,0.06,0.32,0.16,0.04,0.25,0.53,0.232,0.293,0.351,0.644,7.8,TEX @ TOR
Daulton Varsho,Toronto Blue Jays,$3300,3.36,3.91,0.5,0.87,0.38,0.26,0.02,0.25,0.71,0.02,0.01,0.27,1.21,0.245,0.305,0.546,0.851,11.1,TEX @ TOR
Alejandro Kirk,Toronto Blue Jays,$2800,2.43,4.14,0.28,1,0.92,0.12,0,0.02,0.34,0.01,0.03,0.29,0.59,0.263,0.318,0.324,0.642,6.8,TEX @ TOR
Ernie Clement,Toronto Blue Jays,$2700,2.89,3.8,0.44,0.97,0.73,0.21,0,0.06,0.38,0.06,0.02,0.15,0.46,0.272,0.301,0.393,0.694,7.8,TEX @ TOR
Josh Smith,Texas Rangers,$2800,3.32,4.78,0.47,1.01,0.66,0.3,0.03,0.07,0.33,0.11,0.06,0.32,0.86,0.231,0.287,0.37,0.657,9.3,TEX @ TOR
Josh Jung,Texas Rangers,$2600,2.88,4,0.38,0.78,0.55,0.18,0.03,0.08,0.33,0.03,0.02,0.27,1.16,0.216,0.28,0.362,0.643,7.5,TEX @ TOR
Addison Barger,Toronto Blue Jays,$3000,2.77,4.02,0.36,0.8,0.46,0.25,0.02,0.11,0.39,0.06,0.03,0.29,1.17,0.22,0.288,0.398,0.686,8.3,TEX @ TOR
Nathan Lukes,Toronto Blue Jays,$2700,3.7,4.58,0.55,0.96,0.63,0.17,0,0.17,0.59,0,0,0.39,0.56,0.232,0.3,0.395,0.695,10,TEX @ TOR
Evan Carter,Texas Rangers,$2900,3.0,4.34,0.43,0.89,0.66,0.18,0.02,0.07,0.37,0.19,0.04,0.24,1.03,0.22,0.267,0.338,0.604,8.7,TEX @ TOR
Wyatt Langford,Texas Rangers,$3000,3.5,4.67,0.44,0.97,0.66,0.17,0.02,0.17,0.33,0.16,0.01,0.55,1.22,0.239,0.333,0.427,0.76,10.5,TEX @ TOR
Christian Yelich,Milwaukee Brewers,$3600,4.22,4.52,0.85,1.21,0.75,0.23,0.03,0.26,0.78,0.17,0.02,0.51,0.97,0.31,0.394,0.602,0.996,15.2,MIL @ CIN
Austin Hays,Cincinnati Reds,$3000,3.7,4.23,0.63,0.98,0.6,0.26,0,0.2,0.63,0.01,0.01,0.33,1.06,0.258,0.318,0.506,0.824,11.1,MIL @ CIN
Danny Jansen,Milwaukee Brewers,$2600,3.42,4.19,0.36,0.73,0.41,0.18,0,0.17,0.51,0,0.01,0.47,1.17,0.202,0.306,0.401,0.706,8.9,MIL @ CIN
William Contreras,Milwaukee Brewers,$3300,3.03,4.64,0.65,0.9,0.65,0.21,0,0.09,0.44,0.04,0.04,0.59,0.71,0.225,0.328,0.358,0.686,10,MIL @ CIN
Santiago Espinal,Cincinnati Reds,$2300,2.96,3.78,0.31,0.89,0.79,0.12,0.01,0.01,0.29,0.09,0.01,0.29,0.42,0.259,0.317,0.323,0.641,6.8,MIL @ CIN
Tyler Stephenson,Cincinnati Reds,$2800,3.07,3.89,0.42,0.79,0.48,0.23,0,0.12,0.49,0,0.01,0.42,0.95,0.233,0.318,0.422,0.74,8.6,MIL @ CIN
Ke'Bryan Hayes,Cincinnati Reds,$2400,2.79,3.67,0.43,0.79,0.61,0.16,0.04,0.02,0.3,0.05,0.03,0.18,0.53,0.231,0.27,0.322,0.593,6.7,MIL @ CIN
Andrew Vaughn,Milwaukee Brewers,$3000,3.07,4.41,0.39,1.03,0.7,0.21,0,0.16,0.58,0,0,0.23,1.05,0.249,0.287,0.427,0.715,9.2,MIL @ CIN
TJ Friedl,Cincinnati Reds,$3100,3.55,4.56,0.64,1.05,0.81,0.17,0.01,0.11,0.51,0.1,0.03,0.53,0.8,0.267,0.359,0.418,0.777,11,MIL @ CIN
Spencer Steer,Cincinnati Reds,$2900,3.28,4.12,0.54,0.94,0.7,0.16,0.01,0.13,0.45,0.08,0.01,0.28,0.93,0.252,0.309,0.415,0.724,9.5,MIL @ CIN
Brice Turang,Milwaukee Brewers,$3000,3.6,4.08,0.66,1.03,0.67,0.29,0.03,0.11,0.45,0.11,0.01,0.29,0.65,0.282,0.342,0.494,0.836,10.8,MIL @ CIN
Joey Ortiz,Milwaukee Brewers,$2600,3.12,3.86,0.52,0.79,0.61,0.17,0,0.06,0.38,0.07,0.03,0.3,0.81,0.23,0.302,0.347,0.648,8.1,MIL @ CIN
Matt McLain,Cincinnati Reds,$2800,4.04,4.45,0.61,0.91,0.62,0.16,0.02,0.18,0.67,0.06,0.04,0.45,1.14,0.232,0.315,0.439,0.753,11.3,MIL @ CIN
Elly De La Cruz,Cincinnati Reds,$3900,3.41,4.34,0.7,1.09,0.66,0.22,0.01,0.24,0.71,0.16,0.05,0.4,1.05,0.281,0.353,0.544,0.896,13.3,MIL @ CIN
Sal Frelick,Milwaukee Brewers,$3100,3.03,4.75,0.51,1.07,0.88,0.18,0.03,0.03,0.41,0.13,0.08,0.32,0.48,0.253,0.312,0.342,0.654,9.4,MIL @ CIN
Noelvi Marte,Cincinnati Reds,$3200,3.31,4,0.62,1.09,0.72,0.22,0.06,0.14,0.51,0.11,0.02,0.11,0.73,0.285,0.313,0.494,0.807,10.6,MIL @ CIN
Brandon Lockridge,Milwaukee Brewers,$2400,3.17,3.97,0.4,0.72,0.62,0.1,0.02,0.03,0.34,0.22,0.07,0.24,1.07,0.201,0.256,0.279,0.535,7.6,MIL @ CIN
