player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Donovan Solano,Seattle Mariners,$2100,3.57,3.94,0.33,0.9,0.6,0.24,0.01,0.07,0.39,0.01,0.02,0.28,0.9,0.251,0.305,0.391,0.696,7.5,WSH @ SEA
Josh Bell,Washington Nationals,$2600,3.5,4.18,0.38,0.85,0.55,0.17,0,0.19,0.48,0,0.01,0.41,0.8,0.228,0.302,0.44,0.742,9.1,WSH @ SEA
J.P. Crawford,Seattle Mariners,$2700,3.56,4.61,0.48,0.9,0.67,0.18,0.02,0.08,0.44,0.06,0.01,0.59,1,0.23,0.335,0.362,0.697,9.6,WSH @ SEA
Mitch Garver,Seattle Mariners,$2300,3.13,4.17,0.32,0.67,0.48,0.15,0,0.06,0.32,0.02,0,0.54,1.28,0.192,0.31,0.288,0.598,7.2,WSH @ SEA
Nathaniel Lowe,Washington Nationals,$3000,3.17,4.52,0.49,0.95,0.6,0.25,0.02,0.12,0.4,0.01,0.01,0.49,0.95,0.24,0.326,0.417,0.743,9.5,WSH @ SEA
Dylan Moore,Seattle Mariners,$2900,3.21,4.05,0.43,0.76,0.43,0.22,0.02,0.14,0.49,0.1,0.05,0.32,1.23,0.209,0.277,0.413,0.691,9.3,WSH @ SEA
Randy Arozarena,Seattle Mariners,$3200,3.06,4.28,0.52,0.83,0.47,0.22,0.02,0.17,0.4,0.05,0.04,0.48,1.34,0.22,0.31,0.438,0.748,9.8,WSH @ SEA
Leody Taveras,Seattle Mariners,$2400,3.54,3.72,0.39,0.85,0.52,0.19,0.05,0.12,0.33,0.15,0.01,0.18,1.02,0.242,0.284,0.434,0.718,8.5,WSH @ SEA
Luis Garcia,Washington Nationals,$2900,3.66,4.29,0.57,1.06,0.64,0.28,0.01,0.15,0.48,0.1,0.04,0.31,0.55,0.271,0.331,0.469,0.8,10.6,WSH @ SEA
Keibert Ruiz,Washington Nationals,$2700,3.44,4.41,0.48,1.01,0.67,0.26,0,0.14,0.53,0,0.01,0.17,0.42,0.248,0.285,0.432,0.717,9.3,WSH @ SEA
Cal Raleigh,Seattle Mariners,$3800,2.76,4.39,0.47,0.84,0.47,0.21,0.02,0.19,0.49,0.06,0,0.57,1.33,0.222,0.326,0.455,0.781,10.5,WSH @ SEA
Julio Rodriguez,Seattle Mariners,$3400,3.32,4.5,0.42,1.18,0.88,0.2,0.03,0.16,0.66,0.08,0.07,0.32,1.07,0.289,0.347,0.491,0.839,11.3,WSH @ SEA
C.J. Abrams,Washington Nationals,$3600,3.06,4.74,0.48,1.11,0.69,0.24,0.06,0.13,0.37,0.25,0.08,0.28,0.84,0.254,0.308,0.424,0.732,11,WSH @ SEA
