Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
116817-146687,P,Hunter,Hunter Brown,Brown,45,8,11000,KC@HOU,HOU,KC,,,,,,P
116817-16960,P,Zack,Zack Wheeler,Wheeler,43.44444444444444,9,10900,STL@PHI,PHI,STL,,,,,,P
116817-119340,P,Tarik,Tarik Skubal,Skubal,41.75,8,10800,BOS@DET,DET,BOS,,,,,,P
116817-135977,P,Garrett,Garrett Crochet,Crochet,41.22222222222222,9,10600,BOS@DET,BOS,DET,,,,,,P
116817-197980,P,Paul,Paul Skenes,Skenes,35,8,10600,PIT@NYM,PIT,NYM,,,,Yes,,P
116817-52185,P,Max,Max Fried,Fried,42.25,8,10500,NYY@SEA,NYY,SEA,,,,,,P
116817-101839,P,Logan,Logan Webb,Webb,40.111111111111114,9,10500,ARI@SF,SF,ARI,,,,,,P
116817-12477,P,Chris,Chris Sale,Sale,31.77777777777778,9,10400,WSH@ATL,ATL,WSH,,,,,,P
116817-117232,P,Michael,Michael King,King,34.625,8,10400,LAA@SD,SD,LAA,,,,Yes,,P
116817-102396,P,Logan,Logan Gilbert,Gilbert,34.833333333333336,6,10400,NYY@SEA,SEA,NYY,IL,Elbow,,,,P
116817-60633,P,Carlos,Carlos Rodon,Rodon,38.333333333333336,9,10300,NYY@SEA,NYY,SEA,,,,,,P
116817-162445,P,Spencer,Spencer Strider,Strider,24,1,10200,WSH@ATL,ATL,WSH,IL,Hamstring,,,,P
116817-187194,P,Bryan,Bryan Woo,Woo,37.285714285714285,7,10200,NYY@SEA,SEA,NYY,,,,,,P
116817-13233,P,Nathan,Nathan Eovaldi,Eovaldi,40.666666666666664,9,10200,COL@TEX,TEX,COL,,,,,,P
116817-79270,P,Cole,Cole Ragans,Ragans,35,8,10200,KC@HOU,KC,HOU,,,,,,P
116817-79280,P,Jesus,Jesus Luzardo,Luzardo,36.875,8,10200,STL@PHI,PHI,STL,,,,,,P
116817-135343,P,Max,Max Meyer,Meyer,31.75,8,9800,MIA@CHC,MIA,CHC,,,,,,P
116817-17064,P,Sonny,Sonny Gray,Gray,33.25,8,9800,STL@PHI,STL,PHI,,,,,,P
116817-82635,P,MacKenzie,MacKenzie Gore,Gore,39.111111111111114,9,9800,WSH@ATL,WSH,ATL,,,,,,P
116817-60647,P,Aaron,Aaron Nola,Nola,28.875,8,9600,STL@PHI,PHI,STL,,,,,,P
116817-118225,P,Cristopher,Cristopher Sanchez,Sanchez,34.857142857142854,7,9600,STL@PHI,PHI,STL,,,,Yes,,P
116817-79951,P,Nick,Nick Pivetta,Pivetta,35.125,8,9500,LAA@SD,SD,LAA,,,,,,P
116817-52859,P,Jacob,Jacob deGrom,deGrom,31.75,8,9500,COL@TEX,TEX,COL,,,,,,P
116817-102330,P,Kris,Kris Bubic,Bubic,37.75,8,9500,KC@HOU,KC,HOU,,,,,,P
116817-79246,P,Jack,Jack Flaherty,Flaherty,27.5,8,9400,BOS@DET,DET,BOS,,,,,,P
116817-85599,P,Framber,Framber Valdez,Valdez,30.625,8,9400,KC@HOU,HOU,KC,,,,,,P
116817-102408,P,Matthew,Matthew Liberatore,Liberatore,33.285714285714285,7,9300,STL@PHI,STL,PHI,,,,Yes,,P
116817-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,KC@HOU,HOU,KC,IL,Thumb,,,,P
116817-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,WSH@ATL,ATL,WSH,IL,Shoulder,,,,P
116817-79162,P,Luis,Luis Castillo,Castillo,25.25,8,9200,NYY@SEA,SEA,NYY,,,,,,P
116817-119414,P,George,George Kirby,Kirby,31.78787878787879,33,9100,NYY@SEA,SEA,NYY,IL,Shoulder,,,,P
116817-82582,P,Griffin,Griffin Canning,Canning,32.125,8,9100,PIT@NYM,NYM,PIT,,,,,,P
116817-185701,P,Brandon,Brandon Pfaadt,Pfaadt,33.5,8,9100,ARI@SF,ARI,SF,,,,,,P
116817-182153,P,Kodai,Kodai Senga,Senga,34.57142857142857,7,9100,PIT@NYM,NYM,PIT,,,,,,P
116817-198702,P,Shota,Shota Imanaga,Imanaga,27.5,8,9000,MIA@CHC,CHC,MIA,IL,Hamstring,,,,P
116817-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@SEA,NYY,SEA,IL,Elbow,,,,P
116817-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,31,6,9000,WSH@ATL,ATL,WSH,,,,,,P
116817-165551,P,Reese,Reese Olson,Olson,30.875,8,9000,BOS@DET,DET,BOS,,,,,,P
116817-82618,P,David,David Peterson,Peterson,29.714285714285715,7,8900,PIT@NYM,NYM,PIT,,,,Yes,,P
116817-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,PIT@NYM,PIT,NYM,IL,Elbow,,,,P
116817-71034,P,Seth,Seth Lugo,Lugo,31.22222222222222,9,8900,KC@HOU,KC,HOU,,,,,,P
116817-63136,P,Matthew,Matthew Boyd,Boyd,33.375,8,8900,MIA@CHC,CHC,MIA,,,,,,P
116817-52165,P,Sean,Sean Manaea,Manaea,31.083333333333332,36,8800,PIT@NYM,NYM,PIT,IL,Oblique,,,,P
116817-154714,P,Tylor,Tylor Megill,Megill,32.25,8,8800,PIT@NYM,NYM,PIT,,,,,,P
116817-85251,P,Zac,Zac Gallen,Gallen,30.11111111111111,9,8800,ARI@SF,ARI,SF,,,,,,P
116817-85253,P,Casey,Casey Mize,Mize,35,7,8800,BOS@DET,DET,BOS,IL,Hamstring,,,,P
116817-79168,P,Walker,Walker Buehler,Buehler,29.333333333333332,6,8800,BOS@DET,BOS,DET,IL,Shoulder,,,,P
116817-79232,P,Clay,Clay Holmes,Holmes,32.875,8,8800,PIT@NYM,NYM,PIT,,,,,,P
116817-118206,P,Luis,Luis Gil,Gil,30.29032258064516,31,8800,NYY@SEA,NYY,SEA,IL,Lat,,,,P
116817-53029,P,Robbie,Robbie Ray,Ray,34.375,8,8800,ARI@SF,SF,ARI,,,,,,P
116817-16961,P,Jameson,Jameson Taillon,Taillon,24.75,8,8700,MIA@CHC,CHC,MIA,,,,,,P
116817-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,30.5,8,8700,WSH@ATL,ATL,WSH,,,,,,P
116817-82604,P,Corbin,Corbin Burnes,Burnes,29.571428571428573,7,8700,ARI@SF,ARI,SF,,,,,,P
116817-37999,P,Michael,Michael Wacha,Wacha,27.125,8,8700,KC@HOU,KC,HOU,,,,Yes,,P
116817-38246,P,Tyler,Tyler Anderson,Anderson,30.25,8,8700,LAA@SD,LAA,SD,,,,,,P
