player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Shane Baz,Tampa Bay Rays,0.35-0.38,$8100,3.31,0.35,0.38,4.23,1,0,5.46,5.01,2.8,2.57,0.75,1.88,4.76,1.26,,26.8,TB @ KC
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.38,0.02,0.03,1.45,0,0.25,0.46,0.3,0.08,0.07,0.02,0.17,0.27,1.02,,2.1,SEA @ MIN
Jhoan Duran,Minnesota Twins,0.02-0.03,$5500,0.36,0.02,0.03,2.23,0,0.25,0.47,0.35,0.13,0.12,0.01,0.16,0.27,1.08,,2,SEA @ MIN
Simeon Woods Richardson,Minnesota Twins,0.28-0.29,$7300,3.15,0.28,0.29,4.78,1,0,4.61,4.42,2.67,2.45,0.88,1.59,4.52,1.3,,23,SEA @ MIN
Emerson Hancock,Seattle Mariners,0.3-0.35,$7100,2.9,0.3,0.35,4.95,1,0,5.16,5.45,3.19,2.84,1.11,1.7,3.53,1.39,,20.6,SEA @ MIN
Clayton Kershaw,Los Angeles Dodgers,0.34-0.28,$8600,2.17,0.34,0.28,6.22,1,0,4.69,5.03,3.71,3.24,0.58,1.78,3.68,1.45,,18.7,LAD @ COL
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.38,0.03,0.03,3.16,0,0.32,0.6,0.5,0.23,0.21,0.07,0.13,0.24,1.06,,2.1,LAD @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.22,0.02,0.02,6.86,0,0.18,0.33,0.41,0.27,0.25,0.04,0.22,0.27,1.91,,1.2,LAD @ COL
Austin Gomber,Colorado Rockies,0.24-0.39,$6100,2.57,0.24,0.39,7.2,1,0,5.06,5.86,4.32,4.05,0.99,1.6,3.27,1.48,,15.7,LAD @ COL
Dietrich Enns,Detroit Tigers,0.16-0.21,$7200,1.79,0.16,0.21,5.58,1,0,3.19,3.43,2.25,1.98,0.66,1,2.5,1.39,,12.9,OAK @ DET
Jeffrey Springs,Oakland Athletics,0.32-0.27,$7900,3.04,0.32,0.27,5.06,1,0,5.07,4.87,3.21,2.85,0.82,2.12,4.7,1.38,,24,OAK @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.36,0.03,0.03,3.26,0,0.29,0.53,0.45,0.21,0.19,0.05,0.19,0.25,1.2,,2,OAK @ DET
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.33,0.02,0.02,4.24,0,0.21,0.4,0.38,0.2,0.19,0.05,0.19,0.34,1.44,,1.8,OAK @ DET
Josh Hader,Houston Astros,0.03-0.03,$5500,0.42,0.03,0.03,2.27,0,0.29,0.54,0.4,0.15,0.13,0.08,0.13,0.29,0.99,,2.3,PHI @ HOU
Jordan Romano,Philadelphia Phillies,0.02-0.02,$5500,0.22,0.02,0.02,6.35,0,0.21,0.39,0.47,0.3,0.28,0.07,0.18,0.24,1.64,,1.2,PHI @ HOU
Cristopher Sanchez,Philadelphia Phillies,0.32-0.32,$9600,3.09,0.32,0.32,3.76,1,0,5.54,5.1,2.54,2.31,0.65,1.68,5.42,1.22,,29.7,PHI @ HOU
Hunter Brown,Houston Astros,0.3-0.35,$10200,3.3,0.3,0.35,3.46,1,0,5.69,4.77,2.53,2.19,0.72,1.76,6.49,1.15,,33.7,PHI @ HOU
