Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120446-119340,P,Tarik,Tarik Skubal,Skubal,44.07142857142857,28,11000,DET@MIA,DET,MIA,,,,Yes,,P
120446-135977,P,Garrett,Garrett Crochet,Crochet,43,29,10800,NYY@BOS,BOS,NYY,,,,,,P
120446-12477,P,Chris,Chris Sale,Sale,40.22222222222222,18,10700,HOU@ATL,ATL,HOU,,,,,,P
120446-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,TEX@NYM,TEX,NYM,IL,Shoulder,,,,P
120446-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36.74074074074074,27,10600,LAD@SF,LAD,SF,,,,Yes,,P
120446-101839,P,Logan,Logan Webb,Webb,37.63333333333333,30,10600,LAD@SF,SF,LAD,,,,,,P
120446-187194,P,Bryan,Bryan Woo,Woo,37.42857142857143,28,10500,LAA@SEA,SEA,LAA,,,,,,P
120446-82550,P,Hunter,Hunter Greene,Greene,37.75,16,10400,CIN@ATH,CIN,ATH,,,,,,P
120446-82607,P,Trevor,Trevor Rogers,Rogers,39.733333333333334,15,10400,BAL@TOR,BAL,TOR,,,,Yes,,P
120446-52183,P,Tyler,Tyler Glasnow,Glasnow,30.533333333333335,15,10300,LAD@SF,LAD,SF,,,,,,P
120446-222820,P,Nolan,Nolan McLean,McLean,43,5,10200,TEX@NYM,NYM,TEX,,,,,,P
120446-102396,P,Logan,Logan Gilbert,Gilbert,33.5,22,10200,LAA@SEA,SEA,LAA,,,,,,P
120446-119430,P,Joe,Joe Ryan,Ryan,34.57142857142857,28,10100,ARI@MIN,MIN,ARI,,,,,,P
120446-38000,P,Kevin,Kevin Gausman,Gausman,33.172413793103445,29,10100,BAL@TOR,TOR,BAL,,,,,,P
120446-146687,P,Hunter,Hunter Brown,Brown,38.892857142857146,28,10100,HOU@ATL,HOU,ATL,,,,,,P
120446-119414,P,George,George Kirby,Kirby,28.35,20,10000,LAA@SEA,SEA,LAA,,,,,,P
120446-79951,P,Nick,Nick Pivetta,Pivetta,36.172413793103445,29,10000,COL@SD,SD,COL,,,,,,P
120446-83190,P,Freddy,Freddy Peralta,Peralta,34.766666666666666,30,9900,STL@MIL,MIL,STL,,,,,,P
120446-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@SF,LAD,SF,IL,Shoulder,,,,P
120446-198915,P,Luis,Luis Morales,Morales,27.285714285714285,7,9800,CIN@ATH,ATH,CIN,,,,,,P
120446-52185,P,Max,Max Fried,Fried,34.758620689655174,29,9800,NYY@BOS,NYY,BOS,,,,,,P
120446-85599,P,Framber,Framber Valdez,Valdez,35.32142857142857,28,9800,HOU@ATL,HOU,ATL,,,,,,P
120446-52859,P,Jacob,Jacob deGrom,deGrom,35.111111111111114,27,9800,TEX@NYM,TEX,NYM,,,,Yes,,P
120446-17064,P,Sonny,Sonny Gray,Gray,31.413793103448278,29,9700,STL@MIL,STL,MIL,,,,,,P
120446-198872,P,Hurston,Hurston Waldrep,Waldrep,36.285714285714285,7,9700,HOU@ATL,ATL,HOU,,,,Yes,,P
120446-60633,P,Carlos,Carlos Rodon,Rodon,35.333333333333336,30,9700,NYY@BOS,NYY,BOS,,,,,,P
120446-82554,P,Shane,Shane Bieber,Bieber,31.75,4,9600,BAL@TOR,TOR,BAL,,,,,,P
120446-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,HOU@ATL,ATL,HOU,IL,Elbow,,,,P
120446-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@MIN,ARI,MIN,IL,Elbow,,,,P
120446-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@BOS,NYY,BOS,IL,Elbow,,,,P
120446-79091,P,Dylan,Dylan Cease,Cease,30.03448275862069,29,9500,COL@SD,SD,COL,,,,Yes,,P
120446-228790,P,Cam,Cam Schlittler,Schlittler,30.363636363636363,11,9500,NYY@BOS,NYY,BOS,,,,,,P
120446-163700,P,Kyle,Kyle Bradish,Bradish,35.666666666666664,3,9500,BAL@TOR,BAL,TOR,,,,,,P
120446-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@TOR,BAL,TOR,IL,Elbow,,,,P
120446-82599,P,Edward,Edward Cabrera,Cabrera,30.125,24,9400,DET@MIA,MIA,DET,IL,Elbow,,,,P
120446-193326,P,Jacob,Jacob Lopez,Lopez,26.714285714285715,21,9400,CIN@ATH,ATH,CIN,IL,Elbow,,,,P
120446-83152,P,Pablo,Pablo Lopez,Lopez,31.5,12,9400,ARI@MIN,MIN,ARI,,,,Yes,,P
120446-101881,P,Merrill,Merrill Kelly,Kelly,32.36666666666667,30,9400,TEX@NYM,TEX,NYM,,,,,,P
120446-53029,P,Robbie,Robbie Ray,Ray,32.9,30,9400,LAD@SF,SF,LAD,,,,,,P
120446-82618,P,David,David Peterson,Peterson,30.035714285714285,28,9300,TEX@NYM,NYM,TEX,,,,,,P
120446-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,STL@MIL,MIL,STL,IL,Elbow,,,,P
120446-232379,P,Parker,Parker Messick,Messick,33.25,4,9300,CWS@CLE,CLE,CWS,,,,,,P
120446-53067,P,Chris,Chris Bassitt,Bassitt,28.366666666666667,30,9300,BAL@TOR,TOR,BAL,,,,Yes,,P
120446-135343,P,Max,Max Meyer,Meyer,27.833333333333332,12,9200,DET@MIA,MIA,DET,IL,Hip,,,,P
120446-119329,P,Nick,Nick Lodolo,Lodolo,30.8,25,9200,CIN@ATH,CIN,ATH,,,,,,P
120446-222819,P,Jonah,Jonah Tong,Tong,30,2,9200,TEX@NYM,NYM,TEX,,,,Yes,,P
120446-165512,P,Andrew,Andrew Abbott,Abbott,31.53846153846154,26,9200,CIN@ATH,CIN,ATH,,,,,,P
120446-80582,P,Brandon,Brandon Woodruff,Woodruff,35.90909090909091,11,9200,STL@MIL,MIL,STL,,,,,,P
120446-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,HOU@ATL,ATL,HOU,IL,Shoulder,,,,P
120446-163680,P,Brayan,Brayan Bello,Bello,29.653846153846153,26,9200,NYY@BOS,BOS,NYY,,,,,,P
120446-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,TEX@NYM,TEX,NYM,IL,Shoulder,,,,P
120446-117232,P,Michael,Michael King,King,30.083333333333332,12,9100,COL@SD,SD,COL,,,,,,P
120446-68488,P,Blake,Blake Snell,Snell,33.44444444444444,9,9100,LAD@SF,LAD,SF,,,,,,P
120446-102344,P,Brady,Brady Singer,Singer,29.357142857142858,28,9100,CIN@ATH,CIN,ATH,,,,Yes,,P
120446-209173,P,Zebby,Zebby Matthews,Matthews,26.214285714285715,14,9000,ARI@MIN,MIN,ARI,,,,,,P
120446-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@BOS,NYY,BOS,IL,Elbow,,,,P
120446-165518,P,Gavin,Gavin Williams,Williams,30.103448275862068,29,9000,CWS@CLE,CLE,CWS,,,,,,P
120446-52198,P,Lucas,Lucas Giolito,Giolito,29.608695652173914,23,9000,NYY@BOS,BOS,NYY,,,,Yes,,P
120446-197981,P,Jacob,Jacob Misiorowski,Misiorowski,30.25,12,8900,STL@MIL,MIL,STL,,,,,,P
120446-182153,P,Kodai,Kodai Senga,Senga,28.136363636363637,22,8900,TEX@NYM,NYM,TEX,,,,,,P
120446-187967,P,Emmet,Emmet Sheehan,Sheehan,30.333333333333332,12,8900,LAD@SF,LAD,SF,,,,,,P
120446-164497,P,Ryne,Ryne Nelson,Nelson,22.8,31,8800,ARI@MIN,ARI,MIN,,,,,,P
120446-222782,P,Chase,Chase Burns,Burns,27.75,8,8800,CIN@ATH,CIN,ATH,,,,,,P
120446-165706,P,Jack,Jack Leiter,Leiter,27.115384615384617,27,8800,TEX@NYM,TEX,NYM,,,,,,P
120446-219663,P,Chad,Chad Patrick,Patrick,25.772727272727273,22,8800,STL@MIL,MIL,STL,,,,,,P
120446-154714,P,Tylor,Tylor Megill,Megill,29.714285714285715,14,8800,TEX@NYM,NYM,TEX,IL,Elbow,,,,P
120446-118206,P,Luis,Luis Gil,Gil,25.571428571428573,7,8800,NYY@BOS,NYY,BOS,,,,Yes,,P
120446-102345,P,Jose,Jose Soriano,Soriano,28.266666666666666,30,8800,LAA@SEA,LAA,SEA,,,,,,P
120446-5466,P,Charlie,Charlie Morton,Morton,22.333333333333332,30,8700,DET@MIA,DET,MIA,,,,,,P
120446-79226,P,Eric,Eric Lauer,Lauer,23.772727272727273,22,8700,BAL@TOR,TOR,BAL,,,,,,P
120446-85251,P,Zac,Zac Gallen,Gallen,27.7,30,8700,ARI@MIN,ARI,MIN,,,,,,P
120446-220840,P,Shane,Shane Smith,Smith,25.153846153846153,26,8700,CWS@CLE,CWS,CLE,,,,,,P
120446-102447,P,Dean,Dean Kremer,Kremer,25.821428571428573,28,8600,BAL@TOR,BAL,TOR,DTD,Forearm,,,,P
120446-135361,P,Nabil,Nabil Crismatt,Crismatt,23,5,8600,ARI@MIN,ARI,MIN,,,,,,P
120446-119411,P,Joey,Joey Cantillo,Cantillo,15,31,8600,CWS@CLE,CLE,CWS,,,,,,P
120446-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,25.333333333333332,9,8600,HOU@ATL,ATL,HOU,IL,Elbow,,,,P
120446-164521,P,Brandon,Brandon Walter,Walter,31.88888888888889,9,8600,HOU@ATL,HOU,ATL,IL,Elbow,,,,P
120446-79162,P,Luis,Luis Castillo,Castillo,28.379310344827587,29,8600,LAA@SEA,SEA,LAA,,,,Yes,,P
120446-79246,P,Jack,Jack Flaherty,Flaherty,28.96551724137931,29,8600,DET@MIA,DET,MIA,,,,,,P
120446-165551,P,Reese,Reese Olson,Olson,28.076923076923077,13,8600,DET@MIA,DET,MIA,IL,Shoulder,,,,P
120446-102458,P,Kutter,Kutter Crawford,Crawford,27.96969696969697,33,8500,NYY@BOS,BOS,NYY,IL,Wrist,,,,P
120446-168872,P,Ronel,Ronel Blanco,Blanco,28.555555555555557,9,8500,HOU@ATL,HOU,ATL,IL,Elbow,,,,P
120446-79245,P,Sandy,Sandy Alcantara,Alcantara,22.285714285714285,28,8500,DET@MIA,MIA,DET,,,,Yes,,P
120446-119409,P,Quinn,Quinn Priester,Priester,27.615384615384617,26,8400,STL@MIL,MIL,STL,,,,Yes,,P
120446-5427,P,Clayton,Clayton Kershaw,Kershaw,25.263157894736842,19,8400,LAD@SF,LAD,SF,,,,,,P
120446-79207,P,Grant,Grant Holmes,Holmes,28.227272727272727,22,8400,HOU@ATL,ATL,HOU,IL,Elbow,,,,P
120446-222787,P,Roki,Roki Sasaki,Sasaki,16.375,8,8400,LAD@SF,LAD,SF,IL,Shoulder,,,,P
120446-199728,P,Landen,Landen Roupp,Roupp,25.545454545454547,22,8400,LAD@SF,SF,LAD,IL,Knee,,,,P
120446-85253,P,Casey,Casey Mize,Mize,27.88,25,8400,DET@MIA,DET,MIA,,,,,,P
120446-179725,P,Luis,Luis Ortiz,Ortiz,29.3125,16,8400,CWS@CLE,CLE,CWS,O,Personal,,,,P
120446-5481,P,Max,Max Scherzer,Scherzer,27.071428571428573,14,8300,BAL@TOR,TOR,BAL,,,,,,P
120446-165636,P,Hayden,Hayden Wesneski,Wesneski,24.833333333333332,6,8300,HOU@ATL,HOU,ATL,IL,Elbow,,,,P
120446-232240,P,Payton,Payton Tolle,Tolle,13.333333333333334,3,8300,NYY@BOS,BOS,NYY,,,,,,P
120446-11328,P,Martin,Martin Perez,Perez,25.333333333333332,9,8300,CWS@CLE,CWS,CLE,,,,Yes,,P
120446-146663,P,Slade,Slade Cecconi,Cecconi,26.65,20,8300,CWS@CLE,CLE,CWS,,,,,,P
120446-5202,P,Justin,Justin Verlander,Verlander,24.68,25,8200,LAD@SF,SF,LAD,,,,Yes,,P
120446-165547,P,Jackson,Jackson Jobe,Jobe,22.7,10,8200,DET@MIA,DET,MIA,IL,Elbow,,,,P
120446-198912,P,Will,Will Warren,Warren,26,30,8200,NYY@BOS,NYY,BOS,,,,,,P
120446-211874,P,Kumar,Kumar Rocker,Rocker,19.571428571428573,14,8200,TEX@NYM,TEX,NYM,,,,,,P
120446-60644,P,Luis,Luis Severino,Severino,24.03846153846154,26,8200,CIN@ATH,ATH,CIN,,,,,,P
120446-135212,P,Luis,Luis Garcia,Garcia,22.5,2,8100,HOU@ATL,HOU,ATL,IL,Elbow,,,,P
120446-228077,P,Jack,Jack Perkins,Perkins,16.25,12,8100,CIN@ATH,ATH,CIN,IL,Shoulder,,,,P
120446-60639,P,Jose,Jose Berrios,Berrios,26.96551724137931,29,8100,BAL@TOR,TOR,BAL,,,,,,P
120446-102343,P,Tony,Tony Gonsolin,Gonsolin,26.285714285714285,7,8100,LAD@SF,LAD,SF,IL,Elbow,,,,P
120446-110822,P,Jose,Jose Urquidy,Urquidy,0,1,8000,DET@MIA,DET,MIA,IL,Elbow,,,,P
120446-222822,P,Brandon,Brandon Sproat,Sproat,34,1,8000,TEX@NYM,NYM,TEX,,,,,,P
120446-198879,P,Rhett,Rhett Lowder,Lowder,27,6,8000,CIN@ATH,CIN,ATH,IL,Oblique,,,,P
120446-203676,P,David,David Festa,Festa,22.272727272727273,11,8000,ARI@MIN,MIN,ARI,IL,Shoulder,,,,P
120446-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,COL@SD,SD,COL,IL,Elbow,,,,P
120446-21099,P,Jose,Jose Quintana,Quintana,25.08695652173913,23,7900,STL@MIL,MIL,STL,,,,,,P
120446-82594,P,Dustin,Dustin May,May,25.16,25,7900,NYY@BOS,BOS,NYY,IL,Elbow,,,,P
120446-194677,P,Easton,Easton Lucas,Lucas,17.666666666666668,6,7900,BAL@TOR,TOR,BAL,,,,,,P
120446-170315,P,Davis,Davis Martin,Martin,24.130434782608695,23,7900,CWS@CLE,CWS,CLE,,,,,,P
120446-102001,P,Yusei,Yusei Kikuchi,Kikuchi,27.5,30,7900,LAA@SEA,LAA,SEA,,,,Yes,,P
120446-102395,P,Ryan,Ryan Weathers,Weathers,25.833333333333332,6,7900,DET@MIA,MIA,DET,,,,,,P
120446-185501,P,Tanner,Tanner Bibee,Bibee,26.5,28,7800,CWS@CLE,CLE,CWS,,,,Yes,,P
120446-79232,P,Clay,Clay Holmes,Holmes,24.96551724137931,29,7800,TEX@NYM,NYM,TEX,,,,,,P
120446-185896,P,Cody,Cody Bradford,Bradford,29.785714285714285,14,7800,TEX@NYM,TEX,NYM,IL,Elbow,,,,P
120446-162445,P,Spencer,Spencer Strider,Strider,27.8,20,7800,HOU@ATL,ATL,HOU,,,,,,P
120446-81594,P,Dietrich,Dietrich Enns,Enns,10.263157894736842,19,7800,BAL@TOR,BAL,TOR,,,,,,P
120446-16931,P,Yu,Yu Darvish,Darvish,21.583333333333332,12,7700,COL@SD,SD,COL,,,,,,P
120446-82582,P,Griffin,Griffin Canning,Canning,24.8125,16,7700,TEX@NYM,NYM,TEX,IL,Achilles,,,,P
120446-83166,P,Zack,Zack Littell,Littell,26.896551724137932,29,7700,CIN@ATH,CIN,ATH,,,,,,P
120446-79224,P,Chris,Chris Paddack,Paddack,18.655172413793103,29,7700,DET@MIA,DET,MIA,,,,,,P
120446-202541,P,Cade,Cade Povich,Povich,24.55,20,7700,BAL@TOR,BAL,TOR,,,,,,P
120446-145612,P,Bailey,Bailey Ober,Ober,22.583333333333332,24,7700,ARI@MIN,MIN,ARI,,,,,,P
120446-68485,P,Ryan,Ryan Yarbrough,Yarbrough,16.555555555555557,18,7700,NYY@BOS,NYY,BOS,,,,,,P
120446-52142,P,Eduardo,Eduardo Rodriguez,Rodriguez,25.153846153846153,26,7700,ARI@MIN,ARI,MIN,,,,,,P
120446-204505,P,Justin,Justin Wrobleski,Wrobleski,17.5,18,7700,LAD@SF,LAD,SF,,,,,,P
120446-135650,P,Landon,Landon Knack,Knack,20.11111111111111,9,7600,LAD@SF,LAD,SF,,,,,,P
120446-82638,P,Jordan,Jordan Hicks,Hicks,7.2727272727272725,34,7600,NYY@BOS,BOS,NYY,IL,Shoulder,,,,P
120446-165715,P,Gunnar,Gunnar Hoglund,Hoglund,17.833333333333332,6,7600,CIN@ATH,ATH,CIN,IL,Hip,,,,P
120446-145922,P,Tyler,Tyler Wells,Wells,33,2,7600,BAL@TOR,BAL,TOR,,,,,,P
120446-219668,P,Hunter,Hunter Dobbins,Dobbins,20.76923076923077,13,7600,NYY@BOS,BOS,NYY,IL,Knee,,,,P
120446-146705,P,J.T.,J.T. Ginn,Ginn,19.15,20,7600,CIN@ATH,ATH,CIN,,,,Yes,,P
120446-85476,P,Jeffrey,Jeffrey Springs,Springs,25.366666666666667,30,7600,CIN@ATH,ATH,CIN,,,,,,P
120446-135229,P,Reid,Reid Detmers,Detmers,6.389830508474576,61,7500,LAA@SEA,LAA,SEA,IL,Elbow,,,,P
120446-119441,P,Alek,Alek Manoah,Manoah,27,6,7500,BAL@TOR,TOR,BAL,,,,,,P
120446-226322,P,Logan,Logan Evans,Evans,21.6,15,7500,LAA@SEA,SEA,LAA,IL,Elbow,,,,P
120446-79118,P,Triston,Triston McKenzie,McKenzie,2,4,7500,CWS@CLE,CLE,CWS,,,,,,P
120446-79123,P,Tyler,Tyler Alexander,Alexander,8.434782608695652,48,7500,CWS@CLE,CWS,CLE,,,,,,P
120446-13664,P,Patrick,Patrick Corbin,Corbin,23.814814814814813,27,7500,TEX@NYM,TEX,NYM,,,,,,P
120446-161450,P,Janson,Janson Junk,Junk,21.27777777777778,18,7500,DET@MIA,MIA,DET,,,,,,P
120446-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,16.571428571428573,15,7500,HOU@ATL,HOU,ATL,,,,,,P
120446-52165,P,Sean,Sean Manaea,Manaea,22.90909090909091,11,7500,TEX@NYM,NYM,TEX,,,,,,P
120446-97300,P,John,John Means,Means,28,5,7500,CWS@CLE,CLE,CWS,IL,Elbow,,,,P
120446-118202,P,Kyle,Kyle Hart,Hart,10.538461538461538,13,7500,COL@SD,SD,COL,,,,,,P
120446-102408,P,Matthew,Matthew Liberatore,Liberatore,23.333333333333332,27,7400,STL@MIL,STL,MIL,,,,,,P
120446-102528,P,Simeon,Simeon Woods Richardson,Woods Richardson,21.55,20,7400,ARI@MIN,MIN,ARI,,,,,,P
120446-13123,P,Alex,Alex Cobb,Cobb,19.4,5,7400,DET@MIA,DET,MIA,IL,Hip,,,,P
120446-197766,P,Keider,Keider Montero,Montero,18.88235294117647,17,7400,DET@MIA,DET,MIA,,,,,,P
120446-165543,P,Sean,Sean Burke,Burke,23.12,25,7400,CWS@CLE,CWS,CLE,,,,,,P
