Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119524-119340,P,Tarik,Tarik Skubal,Skubal,42.916666666666664,24,11000,DET@MIN,DET,MIN,,,,,,P
119524-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@CLE,ATL,CLE,IL,Ribs,,,,P
119524-82607,P,Trevor,Trevor Rogers,Rogers,38.27272727272727,11,10600,BAL@HOU,BAL,HOU,,,,,,P
119524-60633,P,Carlos,Carlos Rodon,Rodon,35.56,25,10500,NYY@STL,NYY,STL,,,,,,P
119524-146687,P,Hunter,Hunter Brown,Brown,38.5,24,10300,BAL@HOU,HOU,BAL,,,,,,P
119524-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.17391304347826,23,10300,SD@LAD,LAD,SD,,,,,,P
119524-52183,P,Tyler,Tyler Glasnow,Glasnow,28.90909090909091,11,10200,SD@LAD,LAD,SD,,,,,,P
119524-101839,P,Logan,Logan Webb,Webb,36.72,25,10200,TB@SF,SF,TB,,,,,,P
119524-119430,P,Joe,Joe Ryan,Ryan,36.416666666666664,24,10000,DET@MIN,MIN,DET,,,,,,P
119524-68488,P,Blake,Blake Snell,Snell,30,4,10000,SD@LAD,LAD,SD,,,,Yes,,P
119524-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SD@LAD,LAD,SD,IL,Shoulder,,,,P
119524-85599,P,Framber,Framber Valdez,Valdez,37.125,24,9900,BAL@HOU,HOU,BAL,,,,,,P
119524-53029,P,Robbie,Robbie Ray,Ray,34.68,25,9900,TB@SF,SF,TB,,,,,,P
119524-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,DET@MIN,MIN,DET,IL,Shoulder,,,,P
119524-162445,P,Spencer,Spencer Strider,Strider,30.125,16,9700,ATL@CLE,ATL,CLE,,,,,,P
119524-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,ATL@CLE,ATL,CLE,IL,Elbow,,,,P
119524-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@COL,ARI,COL,IL,Elbow,,,,P
119524-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@STL,NYY,STL,IL,Elbow,,,,P
119524-79246,P,Jack,Jack Flaherty,Flaherty,29.458333333333332,24,9600,DET@MIN,DET,MIN,,,,,,P
119524-102001,P,Yusei,Yusei Kikuchi,Kikuchi,30,26,9600,LAA@ATH,LAA,ATH,,,,,,P
119524-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,CWS@KC,KC,CWS,IL,Shoulder,,,,P
119524-52185,P,Max,Max Fried,Fried,34.333333333333336,24,9500,NYY@STL,NYY,STL,,,,Yes,,P
119524-85476,P,Jeffrey,Jeffrey Springs,Springs,26.24,25,9500,LAA@ATH,ATH,LAA,,,,,,P
119524-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@HOU,BAL,HOU,IL,Elbow,,,,P
119524-79951,P,Nick,Nick Pivetta,Pivetta,35.541666666666664,24,9400,SD@LAD,SD,LAD,,,,,,P
119524-11328,P,Martin,Martin Perez,Perez,25.2,5,9400,CWS@KC,CWS,KC,,,,,,P
119524-17064,P,Sonny,Sonny Gray,Gray,32.375,24,9300,NYY@STL,STL,NYY,,,,Yes,,P
119524-37999,P,Michael,Michael Wacha,Wacha,26.958333333333332,24,9300,CWS@KC,KC,CWS,,,,,,P
119524-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,CWS@KC,KC,CWS,IL,Shoulder,,,,P
119524-118206,P,Luis,Luis Gil,Gil,22,3,9300,NYY@STL,NYY,STL,,,,,,P
119524-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,TB@SF,TB,SF,IL,Triceps,,,,P
119524-135647,P,Ryan,Ryan Pepiot,Pepiot,30.48,25,9200,TB@SF,TB,SF,,,,,,P
119524-219697,P,Noah,Noah Cameron,Cameron,30.470588235294116,17,9200,CWS@KC,KC,CWS,,,,,,P
119524-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,ATL@CLE,ATL,CLE,IL,Shoulder,,,,P
119524-79091,P,Dylan,Dylan Cease,Cease,31.583333333333332,24,9200,SD@LAD,SD,LAD,,,,Yes,,P
119524-165518,P,Gavin,Gavin Williams,Williams,29.291666666666668,24,9200,ATL@CLE,CLE,ATL,,,,,,P
119524-117232,P,Michael,Michael King,King,31.454545454545453,11,9100,SD@LAD,SD,LAD,IL,Knee,,,,P
119524-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@STL,NYY,STL,IL,Elbow,,,,P
119524-85253,P,Casey,Casey Mize,Mize,28.3,20,9000,DET@MIN,DET,MIN,,,,Yes,,P
119524-165698,P,Taj,Taj Bradley,Bradley,25.142857142857142,21,9000,DET@MIN,MIN,DET,,,,,,P
119524-82630,P,Shane,Shane Baz,Baz,28.625,24,8900,TB@SF,TB,SF,,,,,,P
119524-198912,P,Will,Will Warren,Warren,26.88,25,8700,NYY@STL,NYY,STL,,,,,,P
119524-193326,P,Jacob,Jacob Lopez,Lopez,27.894736842105264,19,8700,LAA@ATH,ATH,LAA,,,,,,P
119524-164497,P,Ryne,Ryne Nelson,Nelson,21.52,26,8600,ARI@COL,ARI,COL,,,,Yes,,P
119524-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,25.333333333333332,9,8600,ATL@CLE,ATL,CLE,IL,Elbow,,,,P
119524-164521,P,Brandon,Brandon Walter,Walter,31.88888888888889,9,8600,BAL@HOU,HOU,BAL,IL,Elbow,,,,P
119524-185701,P,Brandon,Brandon Pfaadt,Pfaadt,25.208333333333332,25,8600,ARI@COL,ARI,COL,,,,,,P
119524-165551,P,Reese,Reese Olson,Olson,28.076923076923077,13,8600,DET@MIN,DET,MIN,IL,Shoulder,,,,P
119524-102447,P,Dean,Dean Kremer,Kremer,27.083333333333332,24,8500,BAL@HOU,BAL,HOU,,,,,,P
