player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.38,0.02,0.03,3.66,0,0.24,0.44,0.39,0.19,0.18,0.06,0.11,0.39,1.14,,2.1,SD @ TOR
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.4,0.02,0.03,2.8,0,0.26,0.49,0.39,0.17,0.15,0.03,0.17,0.36,1.15,,2.2,SD @ TOR
Randy Vasquez,San Diego Padres,0.26-0.34,$7500,2.95,0.26,0.34,4.65,1,0,5.14,5.43,2.93,2.66,0.65,1.83,3.92,1.41,,22.1,SD @ TOR
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.33,0.02,0.03,3.71,0,0.24,0.44,0.4,0.2,0.18,0.08,0.09,0.31,1.11,,1.8,ATL @ WSH
Trevor Williams,Washington Nationals,0.28-0.37,$7400,3.78,0.28,0.37,3.67,1,0,5.52,5.22,2.56,2.25,0.54,1.49,4.82,1.22,,28,ATL @ WSH
Kyle Finnegan,Washington Nationals,0.02-0.03,$5500,0.38,0.02,0.03,3.17,0,0.26,0.49,0.41,0.19,0.17,0.04,0.19,0.33,1.22,,2.1,ATL @ WSH
AJ Smith-Shawver,Atlanta Braves,0.36-0.32,$9800,2.84,0.36,0.32,3.78,1,0,5.18,4.86,2.41,2.17,0.74,1.73,4.97,1.27,,27.8,ATL @ WSH
Taijuan Walker,Philadelphia Phillies,0.34-0.24,$8000,2.6,0.34,0.24,5.48,1,0,4.56,4.81,3.04,2.77,0.6,1.34,4,1.35,,20.8,PHI @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.25,0.02,0.02,6.6,0,0.18,0.34,0.42,0.27,0.25,0.04,0.21,0.33,1.84,,1.4,PHI @ COL
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.35,0.03,0.03,6.89,0,0.32,0.59,0.74,0.49,0.45,0.15,0.21,0.42,1.61,,1.9,PHI @ COL
Carson Palmquist,Colorado Rockies,0.18-0.35,$5800,2.88,0.18,0.35,6.15,1,0,4.63,5.02,3.42,3.16,0.69,1.47,3.28,1.4,,16.7,PHI @ COL
