player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.26,0.49,0.42,0.2,0.18,0.05,0.18,0.22,1.22,,1.7,ARI @ OAK
Eduardo Rodriguez,Arizona Diamondbacks,0.31-0.33,$8000,3.15,0.31,0.33,4.69,1,0,5.31,5.51,3.04,2.76,1.05,1.71,4.73,1.36,,25.2,ARI @ OAK
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.27,0.02,0.03,3.34,0,0.24,0.44,0.38,0.18,0.16,0.09,0.12,0.17,1.12,,1.5,ARI @ OAK
Jack Perkins,Oakland Athletics,0.24-0.27,$5500,4.51,0.24,0.27,4.15,1,0,4.99,4.73,2.51,2.3,0.75,2.06,4.64,1.36,,24.8,ARI @ OAK
Chris Bassitt,Toronto Blue Jays,0.32-0.22,$8800,3.02,0.32,0.22,3.79,1,0,5.04,4.63,2.34,2.12,0.75,1.14,4.71,1.15,,26.6,KC @ TOR
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.27,0.02,0.02,2.5,0,0.21,0.4,0.31,0.12,0.11,0.03,0.13,0.17,1.09,,1.5,KC @ TOR
Seth Lugo,Kansas City Royals,0.25-0.37,$8900,2.67,0.25,0.37,4.64,1,0,5.4,5.45,3.11,2.78,0.87,2.02,4.35,1.39,,23.8,KC @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.31,0.03,0.03,4.29,0,0.29,0.53,0.51,0.28,0.25,0.11,0.14,0.23,1.22,,1.7,KC @ TOR
Mitch Keller,Pittsburgh Pirates,0.37-0.24,$8600,3.13,0.37,0.24,4.56,1,0,5.58,5.35,3.16,2.83,0.58,1.4,4.74,1.21,,26.9,PIT @ COL
Bradley Blalock,Colorado Rockies,0.21-0.34,$6700,2.91,0.21,0.34,5.4,1,0,4.99,5.08,3.37,2.99,0.75,1.21,3.67,1.26,,19.5,PIT @ COL
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.53,0,0.25,0.47,0.36,0.14,0.13,0.06,0.08,0.15,0.93,,1.6,TEX @ SEA
Jacob deGrom,Texas Rangers,0.35-0.29,$9900,3.14,0.35,0.29,3.25,1,0,5.39,4.92,2.18,1.94,0.64,1.49,5.53,1.19,,31.1,TEX @ SEA
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.38,0.02,0.03,1.41,0,0.25,0.46,0.3,0.08,0.07,0.02,0.2,0.26,1.08,,2.1,TEX @ SEA
Logan Evans,Seattle Mariners,0.26-0.35,$7500,3.08,0.26,0.35,3.73,1,0,4.83,4.55,2.23,2,0.71,1.53,3.84,1.26,,23.1,TEX @ SEA
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.35,0.03,0.03,4.23,0,0.31,0.58,0.56,0.3,0.27,0.08,0.22,0.28,1.34,,1.9,BAL @ CHC
Colin Rea,Chicago Cubs,0.39-0.2,$7600,3.42,0.39,0.2,4.24,1,0,5.5,5.05,2.7,2.59,0.83,1.42,4.32,1.18,,26,BAL @ CHC
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.29,0.02,0.02,2.7,0,0.19,0.35,0.28,0.11,0.11,0.03,0.22,0.25,1.41,,1.6,BAL @ CHC
Brandon Young,Baltimore Orioles,0.2-0.4,$7000,2.3,0.2,0.4,6.95,1,0,4.55,5.31,3.73,3.52,1.06,2.13,3.61,1.63,,16.1,BAL @ CHC
Jose Urena,Minnesota Twins,0.3-0.25,$6800,2.69,0.3,0.25,4.68,1,0,4.03,4.09,2.45,2.09,0.74,1.16,3.11,1.3,,18.3,MIN @ CLE
Joey Cantillo,Cleveland Guardians,0.27-0.34,$7200,4.04,0.27,0.34,3.73,1,0,5.04,4.22,2.44,2.09,0.68,2.2,5.57,1.27,,29.1,MIN @ CLE
Kenley Jansen,Los Angeles Angels,0.03-0.03,$5500,0.35,0.03,0.03,2.98,0,0.28,0.52,0.42,0.19,0.17,0.07,0.15,0.21,1.11,,1.9,CHW @ LAA
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.25,0.02,0.02,4.62,0,0.22,0.41,0.41,0.23,0.21,0.08,0.22,0.24,1.54,,1.4,CHW @ LAA
