player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Ryan Pressly,Chicago Cubs,0.02-0.03,N/A,N/A,0.02,0.03,4.23,0,0.26,0.48,0.46,0.25,0.23,0.06,0.19,0.24,1.34,,1.6,CHC @ TOR
Jose Berrios,Toronto Blue Jays,0.34-0.29,$9000,2.62,0.34,0.29,4.81,1,0,5.06,4.9,2.9,2.7,0.97,1.86,4.32,1.34,,23.6,CHC @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.27,0.02,0.03,4.15,0,0.24,0.45,0.42,0.22,0.21,0.09,0.15,0.23,1.28,,1.5,CHC @ TOR
Ben Brown,Chicago Cubs,0.27-0.29,$7500,2.79,0.27,0.29,4.76,1,0,4.2,4.42,2.4,2.22,0.85,1.28,4.06,1.36,,20.9,CHC @ TOR
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.33,0.02,0.03,1.57,0,0.23,0.43,0.29,0.08,0.08,0.03,0.15,0.21,1.01,,1.8,BOS @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.36,0.03,0.03,2.31,0,0.27,0.5,0.37,0.14,0.13,0.08,0.16,0.25,1.07,,2,BOS @ HOU
Dustin May,Boston Red Sox,0.27-0.26,$7900,2.52,0.27,0.26,5.07,1,0,4.37,4.53,2.74,2.46,0.65,1.73,3.76,1.43,,19.9,BOS @ HOU
Spencer Arrighetti,Houston Astros,0.26-0.26,$6900,3.33,0.26,0.26,4.47,1,0,4.47,3.92,2.44,2.22,0.77,1.7,4.48,1.26,,23,BOS @ HOU
Kyle Freeland,Colorado Rockies,0.22-0.39,$6800,2.74,0.22,0.39,4.93,1,0,4.78,5.73,3.01,2.62,0.77,1.33,3.17,1.47,,18.6,COL @ STL
Matthew Liberatore,St. Louis Cardinals,0.38-0.19,$7800,3.65,0.38,0.19,3.31,1,0,5.15,4.79,2.19,1.89,0.44,1.09,4.89,1.14,,28.5,COL @ STL
Michael Wacha,Kansas City Royals,0.34-0.28,$9300,3.11,0.34,0.28,3.53,1,0,5.71,4.98,2.46,2.24,0.61,1.31,4.77,1.1,,28.9,WSH @ KC
Mitchell Parker,Washington Nationals,0.27-0.36,$7200,3.08,0.27,0.36,4.49,1,0,5.38,5.02,2.92,2.68,0.63,1.91,3.55,1.29,,22.2,WSH @ KC
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.25,0.47,0.4,0.19,0.17,0.04,0.17,0.21,1.22,,1.6,TB @ OAK
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,2.78,0,0.25,0.46,0.37,0.16,0.14,0.02,0.16,0.2,1.15,,1.7,TB @ OAK
Shane Baz,Tampa Bay Rays,0.29-0.33,$8900,3.07,0.29,0.33,4.26,1,0,5.5,5.3,2.96,2.6,1.14,1.92,5.11,1.31,,27.3,TB @ OAK
Jacob Lopez,Oakland Athletics,0.29-0.25,$8700,3.26,0.29,0.25,4.08,1,0,5.22,5.01,2.64,2.37,0.95,1.8,5.49,1.3,,28.4,TB @ OAK
Felipe Vazquez,Pittsburgh Pirates,0.02-0.02,N/A,N/A,0.02,0.02,3.3,0,0.22,0.41,0.35,0.16,0.15,0.04,0.15,0.18,1.22,,1.4,PIT @ MIL
Freddy Peralta,Milwaukee Brewers,0.3-0.27,$10300,3.54,0.3,0.27,3.07,1,0,5.85,4.62,2.19,1.99,0.67,1.6,6.91,1.06,,36.5,PIT @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.38,0.03,0.03,2.27,0,0.28,0.53,0.39,0.14,0.13,0.04,0.19,0.25,1.1,,2.1,PIT @ MIL
Paul Skenes,Pittsburgh Pirates,0.25-0.32,$10800,3.23,0.25,0.32,3.15,1,0,5.66,4.44,2.33,1.98,0.56,1.46,6.68,1.04,,34.9,PIT @ MIL
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.25,0.02,0.02,2.53,0,0.23,0.42,0.33,0.13,0.12,0.05,0.07,0.14,0.93,,1.4,ARI @ TEX
Anthony DeSclafani,Arizona Diamondbacks,0.31-0.26,$6300,3.32,0.31,0.26,4.68,1,0,4.47,4.31,2.71,2.33,0.66,1.33,3.72,1.26,,20.9,ARI @ TEX
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.31,0.03,0.03,3.34,0,0.27,0.51,0.43,0.2,0.19,0.11,0.13,0.2,1.12,,1.7,ARI @ TEX
Jack Leiter,Texas Rangers,0.25-0.37,$8400,2.98,0.25,0.37,5.28,1,0,5.26,4.96,3.47,3.08,0.96,2.16,5.18,1.35,,25,ARI @ TEX
Robbie Ray,San Francisco Giants,0.38-0.25,$9900,3.25,0.38,0.25,3.79,1,0,5.49,4.76,2.53,2.31,0.76,2.41,6.17,1.31,,32.2,SD @ SF
Nestor Cortes,San Diego Padres,0.2-0.35,$6600,3.11,0.2,0.35,5.19,1,0,4.51,4.63,2.94,2.6,0.99,1.86,4.22,1.44,,20.5,SD @ SF
Mason Miller,San Diego Padres,0.02-0.02,$5500,0.31,0.02,0.02,3.52,0,0.22,0.41,0.36,0.18,0.16,0.05,0.19,0.28,1.35,,1.7,SD @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.33,0.03,0.03,3.68,0,0.28,0.52,0.47,0.23,0.21,0.03,0.15,0.24,1.19,,1.8,SD @ SF
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.22,0.02,0.02,2.75,0,0.17,0.31,0.25,0.1,0.09,0.04,0.1,0.13,1.11,,1.2,LAD @ LAA
Tyler Anderson,Los Angeles Angels,0.22-0.43,$7000,2.9,0.22,0.43,5.66,1,0,5.05,5.79,3.49,3.18,1.18,2.2,4.13,1.58,,20.3,LAD @ LAA
Alexis Diaz,Los Angeles Dodgers,0.03-0.04,$5500,0.29,0.03,0.04,7.16,0,0.33,0.62,0.8,0.54,0.49,0.23,0.32,0.36,1.79,,1.6,LAD @ LAA
