player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.27,0.02,0.03,3.43,0,0.26,0.49,0.43,0.2,0.19,0.08,0.12,0.17,1.11,,1.5,LAD @ MIL
Freddy Peralta,Milwaukee Brewers,0.33-0.25,$8900,3.69,0.33,0.25,3.02,1,0,5.73,4.61,2.14,1.92,0.65,1.81,5.71,1.12,,32.8,LAD @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.33,0.02,0.03,2.58,0,0.24,0.44,0.34,0.14,0.13,0.03,0.19,0.25,1.21,,1.8,LAD @ MIL
Yoshinobu Yamamoto,Los Angeles Dodgers,0.25-0.32,$10600,2.81,0.25,0.32,3.52,1,0,5.09,4.3,2.27,1.99,0.61,2.01,5.75,1.24,,29.8,LAD @ MIL
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,3.62,0,0.21,0.4,0.35,0.17,0.16,0.07,0.14,0.19,1.24,,1.4,TEX @ LAA
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.35,0.03,0.03,2.4,0,0.29,0.54,0.4,0.16,0.14,0.07,0.07,0.16,0.89,,1.9,TEX @ LAA
Jacob deGrom,Texas Rangers,0.41-0.26,$11200,2.92,0.41,0.26,2.79,1,0,5.43,4.74,1.91,1.68,0.51,1.13,5.63,1.08,,32.7,TEX @ LAA
Yusei Kikuchi,Los Angeles Angels,0.31-0.44,$9200,3.35,0.31,0.44,3.78,1,0,5.75,5.02,2.65,2.42,0.73,2.13,5.7,1.24,,30.8,TEX @ LAA
Josh Hader,Houston Astros,0.03-0.03,$5500,0.42,0.03,0.03,2.13,0,0.32,0.6,0.44,0.16,0.14,0.1,0.13,0.25,0.94,,2.3,CLE @ HOU
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.22,0.02,0.02,2.84,0,0.18,0.33,0.26,0.11,0.1,0.01,0.08,0.12,1.03,,1.2,CLE @ HOU
Tanner Bibee,Cleveland Guardians,0.27-0.43,$8100,3.21,0.27,0.43,5.05,1,0,5.44,6.03,3.42,3.05,0.98,1.79,5.28,1.44,,26,CLE @ HOU
Colton Gordon,Houston Astros,0.36-0.28,$7200,4.1,0.36,0.28,3.51,1,0,5.46,4.8,2.38,2.13,0.95,1.33,5.17,1.12,,29.5,CLE @ HOU
Brady Singer,Cincinnati Reds,0.29-0.31,$8200,3.6,0.29,0.31,3.76,1,0,5.63,4.97,2.57,2.35,0.68,1.98,5.28,1.23,,29.5,MIA @ CIN
Janson Junk,Miami Marlins,0.28-0.26,$7500,3.27,0.28,0.26,3.38,1,0,4.72,3.92,2.01,1.77,0.38,1.34,4.03,1.11,,24.5,MIA @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.2,0.02,0.03,10.67,0,0.26,0.48,0.8,0.62,0.57,0.25,0.36,0.4,2.41,,1.1,MIA @ CIN
Calvin Faucher,Miami Marlins,0.02-0.03,$5500,0.31,0.02,0.03,3.91,0,0.24,0.45,0.41,0.21,0.19,0.02,0.2,0.25,1.37,,1.7,MIA @ CIN
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.24,0.03,0.03,6.77,0,0.27,0.5,0.63,0.41,0.38,0.09,0.22,0.27,1.67,,1.3,PHI @ SF
Cristopher Sanchez,Philadelphia Phillies,0.35-0.32,$10000,3.35,0.35,0.32,3.13,1,0,5.61,4.89,2.21,1.95,0.51,1.62,6.14,1.16,,33.5,PHI @ SF
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.25,0.02,0.02,4.07,0,0.23,0.43,0.4,0.21,0.19,0.03,0.11,0.19,1.21,,1.4,PHI @ SF
Landen Roupp,San Francisco Giants,0.3-0.31,$5500,4.98,0.3,0.31,3.55,1,0,5.09,4.9,2.29,2.01,0.4,1.82,4.97,1.32,,27.4,PHI @ SF
Aroldis Chapman,Boston Red Sox,0.03-0.04,$5500,0.47,0.03,0.04,1.67,0,0.33,0.62,0.42,0.13,0.12,0.04,0.21,0.3,1.02,,2.6,COL @ BOS
