player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Marcell Ozuna,Atlanta Braves,$3400,3.71,4.47,0.67,1.01,0.73,0.09,0.02,0.24,0.83,0,0,0.53,0.85,0.264,0.359,0.502,0.861,12.6,ATL @ BOS
Trevor Story,Boston Red Sox,$2800,3.36,4,0.46,0.93,0.67,0.16,0.02,0.11,0.46,0.2,0.03,0.23,1.28,0.247,0.29,0.4,0.69,9.4,ATL @ BOS
Alex Bregman,Boston Red Sox,$3800,2.82,4.34,0.52,1.07,0.71,0.25,0.02,0.14,0.67,0.01,0,0.33,0.95,0.272,0.333,0.47,0.803,10.7,ATL @ BOS
Matt Olson,Atlanta Braves,$3000,3.4,4.58,0.63,0.89,0.55,0.18,0,0.19,0.44,0,0,0.45,1.06,0.225,0.312,0.419,0.732,10.2,ATL @ BOS
Rafael Devers,Boston Red Sox,$3500,3.37,4.45,0.63,0.99,0.52,0.23,0.02,0.25,0.61,0,0,0.46,1.11,0.253,0.339,0.517,0.856,11.8,ATL @ BOS
Ozzie Albies,Atlanta Braves,$2800,3.18,4.14,0.47,0.89,0.68,0.15,0.01,0.1,0.44,0.09,0,0.32,0.62,0.237,0.3,0.374,0.675,8.9,ATL @ BOS
Alex Verdugo,Atlanta Braves,$2600,4.23,4.8,0.66,1.01,0.69,0.21,0.01,0.11,0.65,0.06,0,0.48,0.63,0.238,0.318,0.372,0.69,11,ATL @ BOS
Austin Riley,Atlanta Braves,$3200,3.25,4.69,0.59,1.07,0.63,0.35,0.02,0.13,0.45,0.01,0.02,0.35,1.29,0.249,0.308,0.45,0.758,10.4,ATL @ BOS
Sean Murphy,Atlanta Braves,$2900,3.28,4.25,0.44,0.86,0.56,0.22,0,0.15,0.5,0,0.01,0.47,1.22,0.234,0.324,0.436,0.76,9.5,ATL @ BOS
Eli White,Atlanta Braves,$2500,3.4,4.03,0.49,0.98,0.67,0.27,0.01,0.06,0.41,0.07,0.01,0.17,0.82,0.259,0.295,0.39,0.686,8.5,ATL @ BOS
Jarren Duran,Boston Red Sox,$3400,3.35,4.56,0.66,1.15,0.83,0.24,0.06,0.07,0.49,0.23,0.03,0.29,1.05,0.271,0.318,0.413,0.732,11.4,ATL @ BOS
Nick Allen,Atlanta Braves,$2200,3.09,3.92,0.42,0.82,0.66,0.15,0.02,0.03,0.3,0.06,0.06,0.2,0.7,0.224,0.264,0.313,0.577,6.8,ATL @ BOS
Michael Harris II,Atlanta Braves,$2800,3.89,4.36,0.64,1.12,0.81,0.22,0.05,0.12,0.52,0.15,0.01,0.11,0.81,0.27,0.296,0.453,0.749,10.9,ATL @ BOS
Wilyer Abreu,Boston Red Sox,$3400,3.26,4.11,0.58,0.9,0.54,0.16,0,0.23,0.61,0.07,0.03,0.42,1.01,0.25,0.331,0.491,0.822,11.1,ATL @ BOS
Ceddanne Rafaela,Boston Red Sox,$2700,3.15,3.67,0.43,0.85,0.58,0.15,0.1,0.07,0.51,0.09,0.02,0.1,0.91,0.242,0.274,0.412,0.685,8.5,ATL @ BOS
Carlos Narvaez,Boston Red Sox,$2500,3.0,3.78,0.38,0.73,0.5,0.19,0.02,0.05,0.48,0,0,0.31,1.01,0.217,0.297,0.335,0.632,7.5,ATL @ BOS
Nick Sogard,Boston Red Sox,$2000,4.3,3.89,0.52,0.91,0.75,0.14,0.01,0.05,0.47,0.09,0.02,0.26,0.98,0.258,0.316,0.363,0.679,8.6,ATL @ BOS
Kristian Campbell,Boston Red Sox,$2900,2.79,4.23,0.44,0.93,0.7,0.19,0.01,0.07,0.39,0.01,0.01,0.35,1.08,0.243,0.309,0.359,0.668,8.1,ATL @ BOS
Jose Altuve,Houston Astros,$2800,4.14,4.74,0.68,1.16,0.84,0.21,0.03,0.16,0.5,0.07,0.04,0.39,0.66,0.272,0.34,0.466,0.805,11.6,HOU @ TEX
Marcus Semien,Texas Rangers,$2800,2.68,4.09,0.39,0.76,0.61,0.12,0.02,0.06,0.3,0.08,0,0.4,0.74,0.212,0.292,0.321,0.613,7.5,HOU @ TEX
Christian Walker,Houston Astros,$3000,3.6,4.52,0.62,0.95,0.67,0.24,0,0.12,0.6,0.01,0,0.59,1.02,0.246,0.344,0.423,0.768,10.8,HOU @ TEX
Victor Caratini,Houston Astros,$2400,4.42,4.3,0.57,1.01,0.7,0.16,0.01,0.17,0.61,0,0.01,0.46,0.78,0.268,0.352,0.465,0.817,10.6,HOU @ TEX
Adolis Garcia,Texas Rangers,$3100,2.81,4.21,0.42,0.88,0.59,0.2,0,0.12,0.45,0.06,0.01,0.32,1.15,0.231,0.294,0.388,0.682,8.7,HOU @ TEX
Sam Haggerty,Texas Rangers,$2000,4.05,4.54,0.41,0.95,0.71,0.23,0.03,0.02,0.43,0.01,0.06,0.37,0.93,0.234,0.3,0.337,0.637,8.1,HOU @ TEX
Isaac Paredes,Houston Astros,$3000,3.6,4.63,0.63,0.94,0.64,0.21,0.01,0.15,0.52,0,0,0.57,0.5,0.239,0.344,0.429,0.773,10.8,HOU @ TEX
Jonah Heim,Texas Rangers,$2800,2.96,4.32,0.42,0.82,0.64,0.11,0.01,0.12,0.53,0.01,0.02,0.28,1.07,0.206,0.26,0.347,0.607,8.3,HOU @ TEX
Jake Burger,Texas Rangers,$2600,3.0,3.65,0.46,0.8,0.52,0.17,0,0.14,0.4,0,0,0.14,0.98,0.234,0.277,0.414,0.691,7.8,HOU @ TEX
