player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Freddy Peralta,Milwaukee Brewers,0.32-0.35,$9500,3.33,0.32,0.35,3.99,1,0,5.59,4.98,2.62,2.48,0.8,2.1,6.21,1.27,,31.6,MIL @ LAD
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.35,0.02,0.03,2.39,0,0.25,0.46,0.35,0.13,0.12,0.03,0.19,0.25,1.17,,1.9,MIL @ LAD
Alexis Diaz,Los Angeles Dodgers,0.02-0.03,$5500,0.18,0.02,0.03,10.8,0,0.25,0.47,0.79,0.61,0.56,0.25,0.35,0.38,2.43,,1,MIL @ LAD
Emmet Sheehan,Los Angeles Dodgers,0.24-0.3,$8300,2.89,0.24,0.3,4.13,1,0,4.76,4.35,2.35,2.18,0.93,1.78,4.5,1.29,,24,MIL @ LAD
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.33,0,0.25,0.47,0.35,0.13,0.12,0.06,0.08,0.15,0.91,,1.6,DET @ TEX
Jason Foley,Detroit Tigers,0.02-0.03,$5500,0.29,0.02,0.03,3.28,0,0.25,0.46,0.39,0.18,0.17,0.04,0.16,0.19,1.21,,1.6,DET @ TEX
Keider Montero,Detroit Tigers,0.39-0.25,$7200,3.13,0.39,0.25,4.3,1,0,4.91,4.58,2.67,2.35,0.68,1.53,3.66,1.24,,22.5,DET @ TEX
Kumar Rocker,Texas Rangers,0.23-0.4,$7900,2.96,0.23,0.4,4.51,1,0,4.91,4.64,2.91,2.46,0.67,1.52,4.42,1.25,,23.4,DET @ TEX
Lance McCullers,Houston Astros,0.34-0.38,$7800,3.1,0.34,0.38,4.73,1,0,4.97,4.99,2.99,2.61,0.91,2.37,4.57,1.48,,24.2,HOU @ SEA
Josh Hader,Houston Astros,0.02-0.03,$5500,0.29,0.02,0.03,2.72,0,0.23,0.43,0.34,0.14,0.13,0.08,0.11,0.18,1.04,,1.6,HOU @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.4,0.03,0.03,1.59,0,0.27,0.5,0.33,0.1,0.09,0.02,0.2,0.27,1.07,,2.2,HOU @ SEA
Logan Evans,Seattle Mariners,0.29-0.37,$7700,2.9,0.29,0.37,4.72,1,0,5.15,5.49,3.02,2.7,1,1.68,3.91,1.39,,22.3,HOU @ SEA
Zack Littell,Tampa Bay Rays,0.34-0.25,$9200,2.98,0.34,0.25,4.27,1,0,5.42,5.17,2.84,2.57,0.84,1.27,4.94,1.19,,27.4,BAL @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.4,0.03,0.03,2.87,0,0.3,0.56,0.45,0.2,0.18,0.02,0.23,0.28,1.22,,2.2,BAL @ TB
Dean Kremer,Baltimore Orioles,0.26-0.35,$8500,2.79,0.26,0.35,5,1,0,5.42,5.93,3.44,3.01,0.81,1.61,4.44,1.39,,23.7,BAL @ TB
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.29,0.02,0.02,2.54,0,0.2,0.37,0.28,0.11,0.1,0.03,0.21,0.24,1.34,,1.6,BAL @ TB
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.27,0.02,0.02,1.58,0,0.19,0.36,0.24,0.07,0.06,0.02,0.12,0.17,0.99,,1.5,BOS @ CHC
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.36,0.03,0.03,3.26,0,0.31,0.57,0.48,0.22,0.21,0.03,0.19,0.25,1.19,,2,BOS @ CHC
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.22,0.02,0.02,3.94,0,0.21,0.4,0.37,0.19,0.17,0.07,0.08,0.13,1.12,,1.2,NYY @ ATL
Devin Williams,New York Yankees,0.03-0.03,$5500,0.36,0.03,0.03,4.09,0,0.29,0.53,0.5,0.26,0.24,0.02,0.23,0.33,1.37,,2,NYY @ ATL
Joey Wentz,Atlanta Braves,0.18-0.36,$5900,3.27,0.18,0.36,5.61,1,0,3.94,3.69,2.74,2.45,0.67,2.11,4.29,1.47,,19.3,NYY @ ATL
Will Warren,New York Yankees,0.46-0.22,$8100,3.89,0.46,0.22,3.48,1,0,5.26,4.08,2.31,2.03,0.54,2.03,5.68,1.16,,31.5,NYY @ ATL
Luis Severino,Oakland Athletics,0.39-0.33,$7500,3.17,0.39,0.33,4.45,1,0,5.74,5.98,3.09,2.84,0.62,1.87,3.68,1.37,,23.8,OAK @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.03,$5500,0.29,0.02,0.03,2.52,0,0.25,0.47,0.36,0.14,0.13,0.01,0.1,0.16,0.98,,1.6,OAK @ CLE
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.35,0.02,0.03,3.8,0,0.25,0.46,0.42,0.21,0.2,0.05,0.23,0.32,1.4,,1.9,OAK @ CLE
Logan Allen,Cleveland Guardians,0.26-0.38,$8800,2.67,0.26,0.38,4.55,1,0,5.31,5.28,3.02,2.69,0.78,2.18,4.27,1.4,,23.5,OAK @ CLE
Sonny Gray,St. Louis Cardinals,0.28-0.24,$9800,2.69,0.28,0.24,4.23,1,0,4.84,4.13,2.56,2.28,0.69,1.33,5.12,1.13,,26.4,STL @ ARI
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.31,0.02,0.03,3.09,0,0.25,0.46,0.38,0.17,0.16,0.05,0.18,0.24,1.23,,1.7,STL @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.29,0.02,0.03,3.34,0,0.25,0.47,0.4,0.19,0.17,0.1,0.12,0.18,1.12,,1.6,STL @ ARI
Ryne Nelson,Arizona Diamondbacks,0.25-0.33,$9100,2.65,0.25,0.33,4.78,1,0,5.24,5.31,3.12,2.78,0.78,1.68,4.54,1.34,,24.1,STL @ ARI
Antonio Senzatela,Colorado Rockies,0.22-0.41,$6500,2.69,0.22,0.41,6.23,1,0,5.06,5.7,3.86,3.5,0.75,1.83,3.39,1.49,,17.5,MIN @ COL
Tyler Kinley,Colorado Rockies,0.01-0.02,$5500,0.16,0.01,0.02,6.35,0,0.16,0.29,0.35,0.23,0.21,0.04,0.17,0.2,1.78,,0.9,MIN @ COL
Jhoan Duran,Minnesota Twins,0.03-0.04,$5500,0.47,0.03,0.04,1.96,0,0.34,0.64,0.45,0.15,0.14,0.01,0.22,0.3,1.05,,2.6,MIN @ COL
Zebby Matthews,Minnesota Twins,0.38-0.2,$8200,3.01,0.38,0.2,4.38,1,0,4.51,3.99,2.66,2.2,0.51,1.18,4.65,1.15,,24.7,MIN @ COL
