player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
George Springer,Toronto Blue Jays,$3000,3.2,4.36,0.55,0.88,0.6,0.18,0.03,0.13,0.34,0.09,0.02,0.45,0.91,0.229,0.311,0.402,0.713,9.6,TOR @ TB
Yandy Diaz,Tampa Bay Rays,$2900,3.66,4.56,0.49,1.13,0.8,0.27,0.02,0.13,0.59,0.01,0.03,0.38,0.52,0.276,0.338,0.468,0.807,10.6,TOR @ TB
Anthony Santander,Toronto Blue Jays,$2600,3.54,4.14,0.5,0.84,0.59,0.09,0.02,0.18,0.48,0,0.01,0.35,0.84,0.23,0.308,0.421,0.729,9.2,TOR @ TB
Brandon Lowe,Tampa Bay Rays,$3000,3.43,4.33,0.49,0.97,0.64,0.21,0.02,0.17,0.58,0.05,0.05,0.32,1.27,0.246,0.3,0.458,0.758,10.3,TOR @ TB
Danny Jansen,Tampa Bay Rays,$2500,2.76,3.78,0.35,0.7,0.45,0.17,0,0.09,0.31,0,0.01,0.39,0.88,0.212,0.301,0.342,0.643,6.9,TOR @ TB
Vladimir Guerrero Jr.,Toronto Blue Jays,$3200,3.19,4.58,0.47,1.03,0.73,0.2,0,0.17,0.54,0,0,0.41,0.73,0.253,0.326,0.444,0.77,10.2,TOR @ TB
Bo Bichette,Toronto Blue Jays,$3000,3.53,4.69,0.53,1.28,0.92,0.33,0.03,0.09,0.5,0.05,0.03,0.23,0.73,0.296,0.332,0.467,0.799,10.6,TOR @ TB
Daulton Varsho,Toronto Blue Jays,$3500,2.69,4.47,0.41,0.92,0.54,0.2,0.01,0.23,0.48,0.02,0.01,0.19,1.33,0.217,0.251,0.45,0.701,9.4,TOR @ TB
Alejandro Kirk,Toronto Blue Jays,$2600,3.35,4.25,0.44,0.98,0.78,0.16,0.01,0.09,0.51,0,0.03,0.31,0.56,0.254,0.313,0.389,0.702,8.7,TOR @ TB
Ernie Clement,Toronto Blue Jays,$2600,3.31,3.91,0.53,1.05,0.67,0.29,0,0.09,0.34,0.04,0.01,0.18,0.54,0.285,0.319,0.438,0.756,8.6,TOR @ TB
Josh Lowe,Tampa Bay Rays,$3200,3.0,4.44,0.47,0.89,0.53,0.25,0.01,0.17,0.51,0.06,0.02,0.23,1.18,0.216,0.261,0.428,0.689,9.6,TOR @ TB
Jonathan Aranda,Tampa Bay Rays,$3000,3.07,4.22,0.43,0.85,0.48,0.23,0.01,0.17,0.43,0,0.01,0.44,1.02,0.226,0.31,0.444,0.754,9.2,TOR @ TB
Addison Barger,Toronto Blue Jays,$2500,3.16,4.03,0.45,0.93,0.62,0.23,0.02,0.07,0.37,0.04,0,0.19,1.11,0.245,0.287,0.379,0.666,7.9,TOR @ TB
Nathan Lukes,Toronto Blue Jays,$2700,2.74,3.8,0.36,0.8,0.59,0.19,0.03,0.05,0.37,0,0.01,0.37,0.68,0.238,0.313,0.372,0.685,7.4,TOR @ TB
Jose Caballero,Tampa Bay Rays,$2500,3.28,3.89,0.44,0.77,0.53,0.18,0.02,0.06,0.24,0.23,0.1,0.26,1.03,0.223,0.292,0.34,0.632,8.2,TOR @ TB
