player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.33,0.03,0.03,2.57,0,0.28,0.53,0.41,0.16,0.15,0.06,0.08,0.17,0.94,,1.8,MIA @ TEX
Merrill Kelly,Texas Rangers,0.29-0.28,$9100,2.77,0.29,0.28,4.29,1,0,5.22,5.01,2.79,2.49,0.67,1.44,4.54,1.24,,25.2,MIA @ TEX
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.27,0.02,0.02,3.34,0,0.21,0.4,0.34,0.16,0.15,0.05,0.16,0.2,1.26,,1.5,MIA @ TEX
Eury Perez,Miami Marlins,0.29-0.32,$7800,3.28,0.29,0.32,4.56,1,0,5.21,4.74,3.08,2.64,0.83,1.64,4.9,1.23,,25.6,MIA @ TEX
Michael Wacha,Kansas City Royals,0.29-0.31,$7700,2.97,0.29,0.31,4.22,1,0,4.73,4.17,2.51,2.22,0.6,1.51,4,1.2,,22.9,TOR @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.31,0.02,0.03,2.49,0,0.25,0.46,0.35,0.14,0.13,0.04,0.15,0.2,1.09,,1.7,TOR @ KC
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.29,0.02,0.03,4.21,0,0.25,0.47,0.45,0.24,0.22,0.1,0.17,0.25,1.31,,1.6,TOR @ KC
Trey Yesavage,Toronto Blue Jays,0.21-0.27,$8800,2.38,0.21,0.27,4.72,1,0,4.15,3.8,2.37,2.18,0.57,1.57,4.16,1.29,,20.9,TOR @ KC
Freddy Peralta,Milwaukee Brewers,0.4-0.31,$10300,3.25,0.4,0.31,3.45,1,0,5.75,4.68,2.41,2.21,0.57,2.18,6.23,1.19,,33.5,MIL @ STL
Matthew Liberatore,St. Louis Cardinals,0.22-0.33,$7500,3.15,0.22,0.33,3.45,1,0,5.04,4.8,2.21,1.93,0.45,1.51,3.8,1.25,,23.6,MIL @ STL
Jameson Taillon,Chicago Cubs,0.31-0.34,$8600,2.56,0.31,0.34,4.66,1,0,5.17,5.22,2.89,2.68,0.81,1.35,3.72,1.27,,22,CHC @ CIN
Andrew Abbott,Cincinnati Reds,0.3-0.35,$9000,2.82,0.3,0.35,4.11,1,0,5.14,4.45,2.55,2.35,0.81,1.45,4.56,1.15,,25.4,CHC @ CIN
Kyle Freeland,Colorado Rockies,0.27-0.28,$6500,2.55,0.27,0.28,6.07,1,0,4.29,4.51,3.32,2.89,0.74,1.14,3.26,1.32,,16.6,LAA @ COL
Caden Dana,Los Angeles Angels,0.32-0.37,$6700,3.13,0.32,0.37,6.18,1,0,4.84,4.88,3.68,3.32,0.81,2.31,4.36,1.49,,21,LAA @ COL
Casey Mize,Detroit Tigers,0.31-0.33,$8900,3.01,0.31,0.33,3.86,1,0,5.31,4.94,2.54,2.28,0.82,1.34,4.72,1.18,,26.8,ATL @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.28,0,0.29,0.53,0.46,0.21,0.19,0.05,0.19,0.22,1.21,,1.9,ATL @ DET
Spencer Strider,Atlanta Braves,0.36-0.34,$9300,2.94,0.36,0.34,4.34,1,0,5.46,5.04,2.95,2.63,0.76,1.99,5.04,1.29,,27.3,ATL @ DET
Alexis Diaz,Atlanta Braves,0.02-0.02,$5500,0.22,0.02,0.02,7.51,0,0.21,0.4,0.52,0.36,0.33,0.12,0.26,0.28,1.97,,1.2,ATL @ DET
Simeon Woods Richardson,Minnesota Twins,0.32-0.2,$7600,3.71,0.32,0.2,3.53,1,0,5.11,4.48,2.35,2,0.67,1.61,5,1.19,,28.2,CLE @ MIN
Joey Cantillo,Cleveland Guardians,0.18-0.35,$8800,3.06,0.18,0.35,4.34,1,0,4.93,4.31,2.75,2.38,0.78,2.41,5.59,1.36,,26.9,CLE @ MIN
David Bednar,New York Yankees,0.02-0.03,$5500,0.27,0.02,0.03,2.95,0,0.24,0.45,0.36,0.16,0.15,0.04,0.14,0.17,1.12,,1.5,NYY @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.38,0.02,0.03,2.7,0,0.26,0.48,0.38,0.16,0.15,0.04,0.3,0.34,1.41,,2.1,NYY @ BAL
Kyle Bradish,Baltimore Orioles,0.29-0.25,$9700,3.01,0.29,0.25,3.81,1,0,4.98,4.45,2.35,2.11,0.68,2.19,5.71,1.33,,29.2,NYY @ BAL
Cam Schlittler,New York Yankees,0.3-0.35,$8900,2.98,0.3,0.35,4.45,1,0,5.06,4.73,2.84,2.5,0.71,2.55,5.21,1.44,,26.5,NYY @ BAL
Michael King,San Diego Padres,0.41-0.16,$8700,3.37,0.41,0.16,3.17,1,0,4.97,4.1,1.94,1.75,0.54,1.54,5.1,1.13,,29.3,SD @ CHW
