player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Eugenio Suarez,Arizona Diamondbacks,$3900,3.44,4.46,0.7,1.14,0.67,0.23,0.01,0.27,0.84,0.02,0.03,0.38,1.05,0.289,0.361,0.567,0.927,13.4,ARI @ CHW
Randal Grichuk,Arizona Diamondbacks,$2700,3.33,4.24,0.43,0.82,0.43,0.3,0,0.14,0.46,0,0.01,0.36,0.91,0.215,0.291,0.414,0.705,9,ARI @ CHW
Michael Taylor,Chicago White Sox,$2500,3.12,3.82,0.42,0.75,0.6,0.09,0.01,0.07,0.39,0.12,0.02,0.32,1.2,0.217,0.292,0.32,0.612,7.8,ARI @ CHW
Ketel Marte,Arizona Diamondbacks,$4000,4.1,4.8,0.99,1.32,0.7,0.3,0.01,0.33,0.81,0.09,0.03,0.56,0.76,0.322,0.409,0.649,1.057,16.4,ARI @ CHW
Austin Slater,Chicago White Sox,$2300,4.26,4.48,0.51,0.91,0.55,0.23,0.06,0.09,0.47,0.01,0.02,0.53,1.4,0.236,0.334,0.404,0.739,9.8,ARI @ CHW
Mike Tauchman,Chicago White Sox,$3000,3.03,4.04,0.54,0.77,0.45,0.26,0.01,0.09,0.48,0,0,0.49,1.03,0.224,0.327,0.395,0.722,9.1,ARI @ CHW
Lourdes Gurriel,Arizona Diamondbacks,$3000,3.73,4.35,0.63,1.13,0.81,0.23,0.01,0.14,0.6,0.09,0.05,0.28,0.71,0.283,0.336,0.464,0.799,11.2,ARI @ CHW
Josh Naylor,Arizona Diamondbacks,$3400,3.74,4.57,0.7,1.29,0.89,0.28,0.04,0.12,0.68,0.11,0.04,0.43,0.58,0.314,0.376,0.509,0.884,12.7,ARI @ CHW
Luis Robert,Chicago White Sox,$2900,3.62,4.15,0.54,0.84,0.49,0.26,0.02,0.12,0.5,0.15,0.04,0.42,1.19,0.234,0.322,0.429,0.751,10.5,ARI @ CHW
Pavin Smith,Arizona Diamondbacks,$2900,3.9,4.68,0.61,0.94,0.57,0.26,0,0.15,0.54,0.01,0.02,0.7,1.37,0.241,0.364,0.432,0.796,11.3,ARI @ CHW
