player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Freddie Freeman,Los Angeles Dodgers,$4100,2.85,4.46,0.52,1.09,0.69,0.31,0.02,0.16,0.66,0.02,0,0.51,0.84,0.283,0.364,0.518,0.882,11.7,NYM @ LAD
Mookie Betts,Los Angeles Dodgers,$3700,3.57,4.58,0.69,1.15,0.77,0.23,0.01,0.16,0.65,0.09,0.02,0.74,0.56,0.308,0.432,0.505,0.937,13.2,NYM @ LAD
Max Muncy,Los Angeles Dodgers,$3000,3.73,4.13,0.46,0.93,0.62,0.18,0,0.19,0.65,0.04,0.01,0.65,0.97,0.27,0.384,0.503,0.886,11.2,NYM @ LAD
Francisco Lindor,New York Mets,$3900,3.72,4.83,0.79,1.12,0.6,0.26,0.02,0.27,0.63,0.2,0.01,0.54,0.74,0.265,0.351,0.537,0.887,14.5,NYM @ LAD
Michael Conforto,Los Angeles Dodgers,$2600,2.81,3.91,0.35,0.73,0.53,0.19,0,0.05,0.32,0.02,0.02,0.5,1.04,0.217,0.324,0.328,0.653,7.3,NYM @ LAD
Brandon Nimmo,New York Mets,$2900,4.76,4.72,0.66,1.07,0.6,0.26,0,0.3,0.71,0.1,0.01,0.45,0.94,0.258,0.338,0.561,0.899,13.8,NYM @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3600,2.81,4.24,0.45,1.07,0.69,0.22,0.03,0.13,0.6,0.05,0.02,0.29,1.15,0.276,0.336,0.455,0.792,10.1,NYM @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4800,3.65,4.69,0.89,1.19,0.71,0.2,0.01,0.35,0.89,0.26,0.02,0.74,1.11,0.312,0.426,0.664,1.09,17.5,NYM @ LAD
Juan Soto,New York Mets,$3700,4.11,4.61,0.87,1.04,0.56,0.22,0.02,0.31,0.8,0.05,0.03,0.74,0.72,0.276,0.401,0.612,1.013,15.2,NYM @ LAD
Jeff McNeil,New York Mets,$2700,3.37,4.06,0.46,0.83,0.51,0.23,0,0.12,0.46,0.06,0.03,0.36,0.53,0.237,0.31,0.417,0.727,9.1,NYM @ LAD
Pete Alonso,New York Mets,$3800,3.32,4.5,0.65,1.12,0.66,0.26,0.02,0.24,0.54,0.02,0,0.62,0.89,0.291,0.392,0.573,0.964,12.6,NYM @ LAD
Will Smith,Los Angeles Dodgers,$3200,3.66,4.35,0.56,1.2,0.81,0.32,0.01,0.12,0.56,0.07,0.01,0.51,0.64,0.32,0.403,0.528,0.931,11.7,NYM @ LAD
Tommy Edman,Los Angeles Dodgers,$3100,3.26,3.8,0.58,0.9,0.64,0.15,0.01,0.14,0.44,0.19,0.05,0.24,0.74,0.263,0.321,0.446,0.768,10.1,NYM @ LAD
Tyrone Taylor,New York Mets,$2400,4.13,4.17,0.58,0.89,0.52,0.23,0.02,0.14,0.41,0.13,0.01,0.28,0.89,0.236,0.298,0.429,0.727,9.9,NYM @ LAD
Brett Baty,New York Mets,$2800,3.36,4.28,0.42,0.95,0.62,0.22,0.02,0.15,0.43,0.05,0.03,0.33,1.32,0.244,0.306,0.448,0.753,9.4,NYM @ LAD
Jared Young,New York Mets,$2300,3.26,4.39,0.43,0.71,0.47,0.16,0,0.12,0.29,0.01,0.02,0.33,1.4,0.181,0.257,0.318,0.575,7.5,NYM @ LAD
Francisco Alvarez,New York Mets,$2600,3.38,3.95,0.36,0.84,0.57,0.17,0.02,0.13,0.54,0,0,0.38,1.02,0.244,0.326,0.43,0.757,8.8,NYM @ LAD
Andy Pages,Los Angeles Dodgers,$3100,3.16,4.02,0.54,0.96,0.57,0.24,0.02,0.16,0.52,0.03,0.03,0.23,0.89,0.259,0.305,0.468,0.773,9.8,NYM @ LAD
Salvador Perez,Kansas City Royals,$2600,3.58,4.37,0.35,1.12,0.84,0.19,0.01,0.13,0.62,0.01,0,0.13,0.76,0.273,0.302,0.434,0.736,9.3,KC @ STL
Nolan Arenado,St. Louis Cardinals,$2700,3.41,4.11,0.54,1.02,0.7,0.25,0.02,0.12,0.45,0.02,0,0.16,0.34,0.262,0.297,0.45,0.747,9.2,KC @ STL
Willson Contreras,St. Louis Cardinals,$2800,3.89,4.33,0.54,1.08,0.77,0.22,0.01,0.17,0.53,0.03,0.05,0.43,1.09,0.284,0.359,0.501,0.86,10.9,KC @ STL
Jonathan India,Kansas City Royals,$2500,3.64,4.7,0.41,0.99,0.69,0.28,0.02,0.05,0.37,0.03,0,0.57,0.57,0.243,0.337,0.376,0.714,9.1,KC @ STL
Kyle Isbel,Kansas City Royals,$2300,3.43,3.81,0.35,0.96,0.75,0.18,0.02,0.05,0.47,0.07,0.02,0.17,0.57,0.268,0.302,0.378,0.68,7.9,KC @ STL
Lars Nootbaar,St. Louis Cardinals,$3100,3.23,4.66,0.5,0.96,0.57,0.25,0.02,0.13,0.54,0.04,0.02,0.42,0.83,0.229,0.301,0.395,0.696,10,KC @ STL
Bobby Witt Jr.,Kansas City Royals,$4000,2.98,4.59,0.56,1.2,0.8,0.25,0.03,0.15,0.56,0.21,0.06,0.27,0.62,0.285,0.329,0.474,0.803,11.9,KC @ STL
Brendan Donovan,St. Louis Cardinals,$3000,3.13,4.44,0.49,1.13,0.85,0.23,0.02,0.06,0.36,0.07,0.03,0.38,0.4,0.285,0.352,0.413,0.764,9.4,KC @ STL
Drew Waters,Kansas City Royals,$2400,2.62,4.03,0.35,0.87,0.72,0.16,0.02,0.02,0.22,0.03,0.02,0.2,0.89,0.234,0.28,0.321,0.6,6.3,KC @ STL
Ivan Herrera,St. Louis Cardinals,$2900,3.55,4.22,0.51,0.97,0.67,0.16,0.02,0.17,0.52,0.04,0,0.42,0.86,0.26,0.339,0.462,0.801,10.3,KC @ STL
Vinnie Pasquantino,Kansas City Royals,$2700,3.15,4.48,0.4,1.05,0.79,0.18,0.02,0.11,0.42,0,0.01,0.28,0.69,0.254,0.298,0.398,0.696,8.5,KC @ STL
Maikel Garcia,Kansas City Royals,$3000,3.1,4.26,0.51,1.07,0.88,0.17,0.02,0.06,0.3,0.16,0.03,0.32,0.54,0.28,0.34,0.395,0.734,9.3,KC @ STL
Michael Massey,Kansas City Royals,$2400,3.04,3.92,0.42,0.9,0.58,0.3,0,0.07,0.3,0.01,0,0.14,0.33,0.242,0.272,0.396,0.668,7.3,KC @ STL
Alec Burleson,St. Louis Cardinals,$2500,3.76,4,0.49,1.03,0.71,0.23,0.02,0.09,0.49,0.08,0.02,0.26,0.57,0.281,0.329,0.434,0.763,9.4,KC @ STL
Masyn Winn,St. Louis Cardinals,$2900,3.59,4.55,0.56,1.08,0.77,0.19,0.03,0.15,0.51,0.08,0.07,0.24,0.87,0.254,0.296,0.435,0.731,10.4,KC @ STL
Victor Scott II,St. Louis Cardinals,$2700,2.59,3.77,0.36,0.78,0.63,0.16,0.02,0.01,0.24,0.17,0.09,0.28,1.02,0.228,0.285,0.308,0.593,7,KC @ STL
Pedro Pages,St. Louis Cardinals,$2500,3.56,3.88,0.4,0.9,0.61,0.21,0.03,0.13,0.49,0.02,0.02,0.26,0.8,0.256,0.308,0.465,0.773,8.9,KC @ STL
John Rave,Kansas City Royals,$2200,3.45,4.15,0.39,0.91,0.71,0.17,0.02,0.04,0.42,0,0.02,0.33,0.89,0.246,0.305,0.345,0.651,7.6,KC @ STL
Donovan Solano,Seattle Mariners,$2100,3.33,4.13,0.34,0.83,0.64,0.14,0,0.07,0.34,0.01,0,0.33,0.95,0.222,0.286,0.317,0.604,7,BAL @ SEA
Jorge Polanco,Seattle Mariners,$2900,3.83,4.02,0.45,0.92,0.53,0.21,0.03,0.22,0.64,0.06,0.03,0.38,0.82,0.26,0.338,0.534,0.873,11.1,BAL @ SEA
J.P. Crawford,Seattle Mariners,$2700,3.96,4.69,0.55,1.05,0.78,0.17,0.03,0.11,0.45,0.09,0.02,0.63,0.94,0.262,0.36,0.414,0.774,10.7,BAL @ SEA
Ryan O'Hearn,Baltimore Orioles,$3100,3.97,4.38,0.54,1.17,0.77,0.2,0.02,0.25,0.65,0.05,0,0.38,0.63,0.3,0.365,0.573,0.938,12.3,BAL @ SEA
Cedric Mullins,Baltimore Orioles,$3300,3.61,4.15,0.59,0.96,0.61,0.16,0.03,0.23,0.58,0.1,0.05,0.5,0.84,0.266,0.357,0.531,0.888,11.9,BAL @ SEA
Dylan Moore,Seattle Mariners,$2800,3.36,4.24,0.43,0.79,0.45,0.19,0.04,0.16,0.48,0.08,0.05,0.34,1.27,0.206,0.271,0.423,0.694,9.4,BAL @ SEA
Randy Arozarena,Seattle Mariners,$3300,3.42,4.35,0.49,0.86,0.45,0.3,0.01,0.17,0.48,0.15,0.04,0.58,1.22,0.234,0.345,0.477,0.822,11.3,BAL @ SEA
Dylan Carlson,Baltimore Orioles,$2400,3.0,3.93,0.33,0.78,0.51,0.22,0.02,0.06,0.28,0.05,0.02,0.29,0.71,0.218,0.29,0.357,0.647,7.2,BAL @ SEA
