player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Eugenio Suarez,Seattle Mariners,$3800,2.89,4.22,0.48,0.94,0.48,0.26,0,0.25,0.63,0.03,0.02,0.33,1.18,0.246,0.312,0.524,0.837,11,CHW @ SEA
Jorge Polanco,Seattle Mariners,$2900,4.1,4.11,0.6,1.01,0.59,0.13,0.01,0.3,0.65,0.04,0.02,0.4,0.63,0.275,0.348,0.57,0.918,11.9,CHW @ SEA
J.P. Crawford,Seattle Mariners,$2700,2.96,3.89,0.45,0.77,0.56,0.14,0.02,0.07,0.26,0.08,0.02,0.52,0.72,0.236,0.34,0.358,0.699,8,CHW @ SEA
Andrew Benintendi,Chicago White Sox,$3000,2.77,4.33,0.32,0.87,0.56,0.18,0,0.13,0.5,0.02,0.01,0.34,0.84,0.222,0.285,0.363,0.647,8.3,CHW @ SEA
Mike Tauchman,Chicago White Sox,$2900,3.69,4.55,0.5,1.02,0.7,0.12,0,0.23,0.63,0.01,0,0.38,1.27,0.25,0.32,0.455,0.775,10.7,CHW @ SEA
Josh Naylor,Seattle Mariners,$3200,3.66,4.33,0.51,1.09,0.7,0.21,0.05,0.16,0.55,0.14,0.03,0.52,0.53,0.294,0.372,0.513,0.885,11.7,CHW @ SEA
Randy Arozarena,Seattle Mariners,$3200,4.03,4.66,0.66,1.02,0.66,0.18,0.01,0.2,0.56,0.24,0.03,0.59,1.04,0.255,0.349,0.47,0.819,12.9,CHW @ SEA
Luis Robert,Chicago White Sox,$3100,2.77,3.99,0.37,0.79,0.52,0.14,0,0.16,0.38,0.12,0.02,0.29,1.35,0.219,0.285,0.4,0.685,8.6,CHW @ SEA
Cal Raleigh,Seattle Mariners,$4300,3.07,4.55,0.69,0.93,0.39,0.27,0.01,0.26,0.64,0.11,0.01,0.64,1.2,0.245,0.359,0.531,0.89,13.2,CHW @ SEA
Julio Rodriguez,Seattle Mariners,$3300,3.67,4.44,0.61,1.09,0.71,0.22,0.03,0.19,0.56,0.17,0,0.34,0.92,0.27,0.332,0.495,0.827,12.1,CHW @ SEA
Lenyn Sosa,Chicago White Sox,$2800,2.75,3.66,0.27,0.93,0.65,0.13,0,0.18,0.38,0.02,0,0.15,0.7,0.269,0.303,0.476,0.779,7.7,CHW @ SEA
Miguel Vargas,Chicago White Sox,$3000,2.63,4.21,0.31,0.77,0.52,0.13,0,0.15,0.38,0.04,0.02,0.39,0.9,0.204,0.279,0.363,0.642,7.9,CHW @ SEA
Dominic Canzone,Seattle Mariners,$2600,3.35,4,0.4,0.78,0.49,0.19,0.03,0.11,0.54,0.03,0.05,0.3,1.15,0.221,0.296,0.396,0.692,8.7,CHW @ SEA
Chase Meidroth,Chicago White Sox,$2600,3.0,4.44,0.42,1.06,0.86,0.22,0.02,0.02,0.18,0.09,0.03,0.27,0.83,0.263,0.316,0.359,0.676,7.8,CHW @ SEA
Edgar Quero,Chicago White Sox,$2600,2.65,3.77,0.29,0.85,0.61,0.17,0,0.09,0.32,0,0.01,0.27,0.74,0.248,0.306,0.385,0.691,6.9,CHW @ SEA
Cole Young,Seattle Mariners,$2500,2.96,3.77,0.37,0.86,0.69,0.12,0.02,0.07,0.31,0.02,0,0.31,0.76,0.259,0.334,0.38,0.714,7.4,CHW @ SEA
Kyle Teel,Chicago White Sox,$2700,2.67,4.1,0.38,0.69,0.42,0.25,0.02,0.05,0.27,0.02,0.01,0.44,1.24,0.192,0.281,0.33,0.611,7.2,CHW @ SEA
Colson Montgomery,Chicago White Sox,$3200,2.16,3.88,0.29,0.71,0.41,0.15,0.03,0.13,0.4,0,0.01,0.15,1.34,0.193,0.236,0.369,0.606,6.9,CHW @ SEA
Andrew McCutchen,Pittsburgh Pirates,$3000,3.13,4.41,0.4,0.95,0.63,0.19,0.02,0.15,0.43,0.02,0.01,0.48,1.13,0.244,0.332,0.428,0.76,9.4,CIN @ PIT
Austin Hays,Cincinnati Reds,$3200,2.38,4.34,0.33,0.83,0.58,0.16,0.03,0.1,0.44,0.01,0.01,0.22,1.17,0.206,0.252,0.347,0.599,7.6,CIN @ PIT
Isiah Kiner-Falefa,Pittsburgh Pirates,$2600,2.73,3.63,0.38,0.86,0.69,0.18,0.02,0.02,0.24,0.15,0.04,0.18,0.53,0.254,0.292,0.347,0.64,7.1,CIN @ PIT
Bryan Reynolds,Pittsburgh Pirates,$2800,2.93,4.3,0.42,0.86,0.59,0.26,0.02,0.06,0.31,0.06,0.03,0.31,1.19,0.224,0.294,0.363,0.657,8.2,CIN @ PIT
Gavin Lux,Cincinnati Reds,$2600,3.31,4.22,0.42,1.01,0.81,0.17,0.01,0.09,0.43,0.01,0.01,0.31,0.93,0.263,0.325,0.402,0.727,8.6,CIN @ PIT
Tyler Stephenson,Cincinnati Reds,$2800,2.32,3.89,0.26,0.67,0.45,0.17,0,0.09,0.31,0,0.01,0.34,1.45,0.193,0.27,0.329,0.598,6.5,CIN @ PIT
Ke'Bryan Hayes,Cincinnati Reds,$2400,2.54,3.78,0.36,0.85,0.75,0.07,0.05,0.02,0.2,0.08,0.04,0.12,0.88,0.234,0.262,0.307,0.569,6.1,CIN @ PIT
TJ Friedl,Cincinnati Reds,$3000,3.63,4.67,0.56,1.12,0.88,0.21,0,0.1,0.45,0.11,0.04,0.58,0.87,0.28,0.372,0.421,0.793,10.9,CIN @ PIT
Oneil Cruz,Pittsburgh Pirates,$3500,3.11,4.07,0.46,0.79,0.39,0.26,0.02,0.17,0.55,0.16,0.02,0.46,1.26,0.225,0.323,0.476,0.799,10.9,CIN @ PIT
Liover Peguero,Pittsburgh Pirates,$2000,4.6,4.52,0.43,0.87,0.52,0.22,0.01,0.14,0.46,0.08,0.01,0.32,1.3,0.21,0.274,0.375,0.649,9.2,CIN @ PIT
Spencer Steer,Cincinnati Reds,$2900,2.79,4,0.33,0.88,0.62,0.19,0.01,0.11,0.46,0.04,0,0.24,1.22,0.237,0.286,0.401,0.687,8.1,CIN @ PIT
Jared Triolo,Pittsburgh Pirates,$2400,2.33,3.74,0.31,0.59,0.44,0.13,0.02,0.02,0.2,0.05,0.05,0.37,0.79,0.178,0.26,0.254,0.514,5.6,CIN @ PIT
Matt McLain,Cincinnati Reds,$2900,3.83,4.56,0.45,1.08,0.77,0.2,0.07,0.12,0.55,0.2,0.07,0.29,1.43,0.258,0.313,0.442,0.755,11.1,CIN @ PIT
Elly De La Cruz,Cincinnati Reds,$4100,2.37,4.45,0.38,1,0.65,0.22,0.06,0.1,0.34,0.16,0.03,0.43,1.28,0.253,0.328,0.419,0.747,9.7,CIN @ PIT
Henry Davis,Pittsburgh Pirates,$2300,2.04,3.85,0.23,0.48,0.39,0.08,0,0.04,0.18,0,0.02,0.37,1.13,0.142,0.233,0.212,0.445,4.7,CIN @ PIT
Nick Gonzales,Pittsburgh Pirates,$2800,3.36,4.18,0.43,0.98,0.68,0.24,0.03,0.1,0.54,0,0,0.35,0.68,0.261,0.333,0.441,0.773,9.4,CIN @ PIT
Noelvi Marte,Cincinnati Reds,$3100,2.9,4.11,0.4,1.05,0.73,0.22,0.02,0.12,0.46,0.11,0.03,0.1,0.96,0.266,0.284,0.435,0.72,9,CIN @ PIT
Alexander Canario,Pittsburgh Pirates,$2400,3.04,3.96,0.42,0.66,0.46,0.12,0,0.1,0.43,0.01,0.02,0.32,1.3,0.187,0.262,0.318,0.58,7.3,CIN @ PIT
Jurickson Profar,Atlanta Braves,$3000,3.6,4.59,0.56,0.92,0.65,0.2,0.02,0.09,0.49,0.09,0.03,0.72,0.75,0.247,0.371,0.395,0.766,10.8,MIA @ ATL
Marcell Ozuna,Atlanta Braves,$3000,3.37,4.15,0.41,0.85,0.6,0.11,0,0.19,0.65,0,0,0.58,0.95,0.241,0.344,0.45,0.794,10.1,MIA @ ATL
Matt Olson,Atlanta Braves,$3400,2.82,4.48,0.53,0.81,0.5,0.22,0,0.14,0.48,0,0,0.54,1.03,0.209,0.307,0.39,0.697,9.6,MIA @ ATL
Ozzie Albies,Atlanta Braves,$2800,3.04,3.93,0.47,0.93,0.78,0.17,0.02,0.03,0.35,0.1,0.03,0.41,0.58,0.268,0.347,0.366,0.713,8.5,MIA @ ATL
Austin Riley,Atlanta Braves,$3000,3.73,4.37,0.49,1.1,0.65,0.3,0.01,0.19,0.77,0,0.01,0.25,1.37,0.27,0.315,0.503,0.817,11.2,MIA @ ATL
Eli White,Atlanta Braves,$2400,3.33,3.81,0.5,0.87,0.58,0.23,0.04,0.05,0.35,0.1,0.02,0.12,0.96,0.24,0.273,0.378,0.651,8,MIA @ ATL
Otto Lopez,Miami Marlins,$2900,3.41,4.35,0.54,0.94,0.68,0.19,0.01,0.12,0.49,0.08,0.06,0.37,0.53,0.242,0.31,0.407,0.718,9.9,MIA @ ATL
Nick Allen,Atlanta Braves,$2300,2.96,3.7,0.42,0.68,0.57,0.1,0.03,0.02,0.27,0.06,0.05,0.43,0.83,0.212,0.312,0.291,0.603,6.8,MIA @ ATL
Michael Harris II,Atlanta Braves,$2600,2.81,4.04,0.38,0.83,0.74,0.09,0.02,0.03,0.36,0.13,0.03,0.22,0.93,0.222,0.27,0.295,0.565,7.3,MIA @ ATL
Kyle Stowers,Miami Marlins,$3700,3.41,4.68,0.65,1.21,0.75,0.32,0,0.22,0.62,0.01,0.03,0.42,1.29,0.289,0.36,0.549,0.908,12.6,MIA @ ATL
Xavier Edwards,Miami Marlins,$2800,3.61,4.79,0.62,1.28,1.18,0.12,0.03,0.01,0.25,0.27,0.1,0.32,0.5,0.293,0.344,0.356,0.7,10.1,MIA @ ATL
Dane Myers,Miami Marlins,$2400,3.67,3.9,0.44,0.99,0.79,0.12,0.02,0.09,0.44,0.13,0.05,0.2,0.87,0.272,0.315,0.402,0.717,8.8,MIA @ ATL
Graham Pauley,Miami Marlins,$2100,3.71,4.01,0.41,0.78,0.58,0.13,0.03,0.09,0.39,0.04,0.02,0.28,0.93,0.215,0.277,0.352,0.629,7.8,MIA @ ATL
Eric Wagaman,Miami Marlins,$2300,3.22,4.12,0.39,0.89,0.62,0.21,0,0.09,0.33,0.01,0.02,0.19,0.81,0.231,0.273,0.367,0.64,7.4,MIA @ ATL
Liam Hicks,Miami Marlins,$2500,3.56,4.46,0.45,1,0.8,0.17,0,0.08,0.43,0,0.02,0.44,0.53,0.256,0.34,0.376,0.716,8.9,MIA @ ATL
Drake Baldwin,Atlanta Braves,$2700,3.52,4.26,0.49,1.05,0.78,0.23,0,0.1,0.52,0,0.01,0.36,0.75,0.276,0.34,0.432,0.772,9.5,MIA @ ATL
Agustin Ramirez,Miami Marlins,$3100,3.97,4.57,0.68,1.04,0.6,0.23,0.03,0.2,0.74,0.07,0.02,0.32,0.84,0.255,0.324,0.483,0.807,12.3,MIA @ ATL
Jakob Marsee,Miami Marlins,$2700,3.67,4.23,0.51,0.87,0.59,0.2,0.05,0.06,0.43,0.07,0,0.67,1.05,0.256,0.383,0.401,0.785,9.9,MIA @ ATL
