player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jorge Polanco,Seattle Mariners,$2800,4.0,4.5,0.58,1.04,0.72,0.12,0.01,0.23,0.54,0.01,0.02,0.52,0.83,0.267,0.353,0.49,0.843,11.2,BAL @ SEA
J.P. Crawford,Seattle Mariners,$2700,4.19,4.61,0.7,1.06,0.76,0.2,0.03,0.11,0.42,0.09,0.04,0.61,0.75,0.271,0.377,0.439,0.815,11.3,BAL @ SEA
Ryan O'Hearn,Baltimore Orioles,$3100,3.42,4.29,0.49,1.11,0.73,0.23,0.02,0.18,0.52,0.04,0.03,0.32,0.62,0.284,0.346,0.508,0.854,10.6,BAL @ SEA
Cedric Mullins,Baltimore Orioles,$3300,2.82,4.06,0.43,0.81,0.47,0.18,0.01,0.18,0.41,0.11,0.06,0.34,0.97,0.221,0.286,0.438,0.724,9.3,BAL @ SEA
Rowdy Tellez,Seattle Mariners,$2400,4.17,4.06,0.4,1.05,0.65,0.23,0,0.22,0.59,0,0,0.21,0.87,0.278,0.314,0.524,0.838,10,BAL @ SEA
Dylan Moore,Seattle Mariners,$2700,4.15,3.84,0.52,0.9,0.5,0.2,0.03,0.24,0.56,0.11,0.02,0.32,0.92,0.264,0.333,0.57,0.902,11.2,BAL @ SEA
Randy Arozarena,Seattle Mariners,$3200,3.31,4.17,0.48,0.91,0.59,0.2,0,0.2,0.43,0.11,0.04,0.46,1.04,0.252,0.34,0.494,0.834,10.6,BAL @ SEA
Dylan Carlson,Baltimore Orioles,$2500,2.76,3.84,0.36,0.73,0.44,0.23,0.01,0.08,0.23,0.03,0,0.3,1.08,0.211,0.282,0.359,0.642,6.9,BAL @ SEA
Ramon Urias,Baltimore Orioles,$2600,3.08,4.18,0.36,0.95,0.68,0.18,0.02,0.09,0.42,0,0,0.26,0.79,0.25,0.305,0.383,0.688,8,BAL @ SEA
Leody Taveras,Seattle Mariners,$2500,2.88,3.95,0.34,0.87,0.65,0.22,0,0.04,0.24,0.13,0.04,0.21,0.78,0.242,0.29,0.341,0.631,7.2,BAL @ SEA
Ryan Mountcastle,Baltimore Orioles,$2600,3.5,4.4,0.41,0.97,0.67,0.2,0.01,0.17,0.39,0.04,0.03,0.24,1.05,0.24,0.286,0.435,0.721,9.1,BAL @ SEA
