Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119616-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,CWS@ATL,ATL,CWS,IL,Ribs,,,,P
119616-135977,P,Garrett,Garrett Crochet,Crochet,43.16,25,10800,BAL@BOS,BOS,BAL,,,,,,P
119616-82607,P,Trevor,Trevor Rogers,Rogers,39.166666666666664,12,10500,BAL@BOS,BAL,BOS,,,,,,P
119616-119329,P,Nick,Nick Lodolo,Lodolo,31.695652173913043,23,10400,CIN@LAA,CIN,LAA,IL,Finger,,,,P
119616-52859,P,Jacob,Jacob deGrom,deGrom,35.333333333333336,24,10400,TEX@KC,TEX,KC,,,,,,P
119616-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.125,24,10300,LAD@COL,LAD,COL,,,,,,P
119616-119430,P,Joe,Joe Ryan,Ryan,36.416666666666664,24,10100,ATH@MIN,MIN,ATH,,,,Yes,,P
119616-68488,P,Blake,Blake Snell,Snell,31.4,5,10000,LAD@COL,LAD,COL,,,,,,P
119616-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.904761904761905,21,10000,TEX@KC,TEX,KC,,,,,,P
119616-60633,P,Carlos,Carlos Rodon,Rodon,35.56,25,10000,NYY@TB,NYY,TB,,,,Yes,,P
119616-82550,P,Hunter,Hunter Greene,Greene,36.166666666666664,12,9900,CIN@LAA,CIN,LAA,,,,Yes,,P
119616-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@COL,LAD,COL,IL,Shoulder,,,,P
119616-101839,P,Logan,Logan Webb,Webb,37.30769230769231,26,9900,SF@SD,SF,SD,,,,,,P
119616-52183,P,Tyler,Tyler Glasnow,Glasnow,29.25,12,9800,LAD@COL,LAD,COL,,,,,,P
119616-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,ATH@MIN,MIN,ATH,IL,Shoulder,,,,P
119616-79951,P,Nick,Nick Pivetta,Pivetta,35.541666666666664,24,9700,SF@SD,SD,SF,,,,Yes,,P
119616-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,CWS@ATL,ATL,CWS,IL,Elbow,,,,P
119616-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,CLE@ARI,ARI,CLE,IL,Elbow,,,,P
