Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118402-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,LAA@ATL,ATL,LAA,IL,Ribs,,,,P
118402-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36.705882352941174,17,10800,CWS@LAD,LAD,CWS,,,,,,P
118402-119340,P,Tarik,Tarik Skubal,Skubal,44.88235294117647,17,10700,DET@WSH,DET,WSH,,,,,,P
118402-52185,P,Max,Max Fried,Fried,38.388888888888886,18,10600,NYY@TOR,NYY,TOR,,,,,,P
118402-187194,P,Bryan,Bryan Woo,Woo,36.8125,16,10500,KC@SEA,SEA,KC,,,,Yes,,P
118402-101839,P,Logan,Logan Webb,Webb,40.05555555555556,18,10400,SF@ARI,SF,ARI,,,,,,P
118402-182153,P,Kodai,Kodai Senga,Senga,35.46153846153846,13,10400,MIL@NYM,NYM,MIL,IL,Hamstring,,,,P
118402-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118402-60633,P,Carlos,Carlos Rodon,Rodon,37.44444444444444,18,10200,NYY@TOR,NYY,TOR,,,,,,P
118402-53029,P,Robbie,Robbie Ray,Ray,36.88235294117647,17,10200,SF@ARI,SF,ARI,,,,Yes,,P
118402-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118402-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,CWS@LAD,LAD,CWS,IL,Shoulder,,,,P
118402-83190,P,Freddy,Freddy Peralta,Peralta,33.05555555555556,18,9800,MIL@NYM,MIL,NYM,,,,,,P
118402-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,LAA@ATL,ATL,LAA,IL,Elbow,,,,P
118402-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,SF@ARI,ARI,SF,IL,Elbow,,,,P
118402-82621,P,Clarke,Clarke Schmidt,Schmidt,32.07692307692308,13,9600,NYY@TOR,NYY,TOR,,,,Yes,,P
118402-162445,P,Spencer,Spencer Strider,Strider,32.111111111111114,9,9500,LAA@ATL,ATL,LAA,,,,,,P
118402-71034,P,Seth,Seth Lugo,Lugo,31.666666666666668,15,9500,KC@SEA,KC,SEA,,,,Yes,,P
118402-101881,P,Merrill,Merrill Kelly,Kelly,32.22222222222222,18,9500,SF@ARI,ARI,SF,,,,,,P
118402-52142,P,Eduardo,Eduardo Rodriguez,Rodriguez,25.928571428571427,14,9400,SF@ARI,ARI,SF,,,,,,P
118402-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@LAD,CWS,LAD,IL,Elbow,,,,P
118402-63136,P,Matthew,Matthew Boyd,Boyd,33.294117647058826,17,9400,CLE@CHC,CHC,CLE,,,,,,P
118402-102396,P,Logan,Logan Gilbert,Gilbert,33.2,10,9400,KC@SEA,SEA,KC,,,,,,P
118402-219653,P,Logan,Logan Henderson,Henderson,40,4,9300,MIL@NYM,MIL,NYM,,,,,,P
118402-197981,P,Jacob,Jacob Misiorowski,Misiorowski,30.75,4,9300,MIL@NYM,MIL,NYM,,,,,,P
