Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
117735-16960,P,Zack,Zack Wheeler,Wheeler,42.25,12,11200,PHI@PIT,PHI,PIT,IL,Personal,,,,P
117735-146687,P,Hunter,Hunter Brown,Brown,43,12,11000,HOU@CLE,HOU,CLE,,,,Yes,,P
117735-197980,P,Paul,Paul Skenes,Skenes,39.38461538461539,13,11000,PHI@PIT,PIT,PHI,,,,,,P
117735-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.25,12,10400,TEX@WSH,TEX,WSH,IL,Triceps,,,,P
117735-83157,P,Ranger,Ranger Suarez,Suarez,36.5,6,10400,PHI@PIT,PHI,PIT,,,,Yes,,P
117735-53029,P,Robbie,Robbie Ray,Ray,39.53846153846154,13,10400,ATL@SF,SF,ATL,,,,,,P
117735-101839,P,Logan,Logan Webb,Webb,39.53846153846154,13,10300,ATL@SF,SF,ATL,,,,Yes,,P
117735-85599,P,Framber,Framber Valdez,Valdez,38.15384615384615,13,10300,HOU@CLE,HOU,CLE,,,,,,P
117735-79280,P,Jesus,Jesus Luzardo,Luzardo,32.07692307692308,13,10200,PHI@PIT,PHI,PIT,,,,,,P
117735-102330,P,Kris,Kris Bubic,Bubic,41.083333333333336,12,10200,KC@CWS,KC,CWS,,,,,,P
117735-12477,P,Chris,Chris Sale,Sale,36.84615384615385,13,10100,ATL@SF,ATL,SF,,,,,,P
117735-118225,P,Cristopher,Cristopher Sanchez,Sanchez,33.916666666666664,12,10100,PHI@PIT,PHI,PIT,,,,,,P
117735-82635,P,MacKenzie,MacKenzie Gore,Gore,40.61538461538461,13,10000,TEX@WSH,WSH,TEX,,,,,,P
117735-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,34.15384615384615,13,9900,ATL@SF,ATL,SF,,,,,,P
117735-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,PHI@PIT,PHI,PIT,IL,Ankle,,,,P
117735-52859,P,Jacob,Jacob deGrom,deGrom,33.5,12,9700,TEX@WSH,TEX,WSH,,,,Yes,,P
117735-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,KC@CWS,CWS,KC,IL,Elbow,,,,P
117735-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,HOU@CLE,HOU,CLE,IL,Thumb,,,,P
117735-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,KC@CWS,KC,CWS,,,,,,P
117735-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,MIA@TB,TB,MIA,IL,Triceps,,,,P
117735-135343,P,Max,Max Meyer,Meyer,27.833333333333332,12,9200,MIA@TB,MIA,TB,IL,Hip,,,,P
117735-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,HOU@CLE,CLE,HOU,IL,Elbow,,,,P
117735-162445,P,Spencer,Spencer Strider,Strider,19.5,4,9200,ATL@SF,ATL,SF,,,,,,P
117735-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,ATL@SF,ATL,SF,IL,Shoulder,,,,P
117735-83166,P,Zack,Zack Littell,Littell,28.53846153846154,13,9200,MIA@TB,TB,MIA,,,,,,P
117735-135647,P,Ryan,Ryan Pepiot,Pepiot,30.23076923076923,13,9000,MIA@TB,TB,MIA,,,,,,P
117735-219697,P,Noah,Noah Cameron,Cameron,35,5,9000,KC@CWS,KC,CWS,,,,,,P
117735-79109,P,Tyler,Tyler Mahle,Mahle,29.46153846153846,13,9000,TEX@WSH,TEX,WSH,,,,,,P
117735-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,PHI@PIT,PIT,PHI,IL,Elbow,,,,P
117735-71034,P,Seth,Seth Lugo,Lugo,28.363636363636363,11,8900,KC@CWS,KC,CWS,,,,,,P
