player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Ramirez,Cleveland Guardians,$3900,3.03,4.41,0.56,1.06,0.69,0.17,0.06,0.15,0.44,0.34,0.1,0.32,0.81,0.264,0.318,0.45,0.769,11.8,CLE @ TB
Yandy Diaz,Tampa Bay Rays,$3200,3.78,4.49,0.57,1.14,0.75,0.3,0,0.17,0.72,0.01,0.01,0.49,0.44,0.293,0.374,0.518,0.892,12.1,CLE @ TB
Brandon Lowe,Tampa Bay Rays,$3500,3.91,4.27,0.73,1.15,0.7,0.22,0,0.31,0.8,0.05,0.01,0.36,1.03,0.297,0.359,0.611,0.97,13.7,CLE @ TB
Nick Fortes,Tampa Bay Rays,$2200,3.5,3.82,0.35,0.83,0.59,0.17,0.03,0.1,0.44,0,0.01,0.23,0.54,0.241,0.292,0.41,0.702,7.7,CLE @ TB
Steven Kwan,Cleveland Guardians,$2800,3.25,4.63,0.43,1.07,0.84,0.22,0.01,0.04,0.27,0.23,0.02,0.32,0.64,0.251,0.304,0.345,0.649,9.1,CLE @ TB
Gabriel Arias,Cleveland Guardians,$2600,2.88,3.96,0.34,0.69,0.47,0.11,0,0.14,0.41,0.1,0.03,0.21,1.32,0.185,0.23,0.341,0.571,7.5,CLE @ TB
Christopher Morel,Tampa Bay Rays,$2500,4.24,4.15,0.42,0.87,0.53,0.16,0.01,0.22,0.72,0.06,0.03,0.37,1.07,0.233,0.298,0.467,0.765,10.6,CLE @ TB
Nolan Jones,Cleveland Guardians,$2400,3.29,4.07,0.36,0.74,0.58,0.1,0.03,0.06,0.33,0.17,0.06,0.39,1.17,0.203,0.284,0.308,0.592,7.9,CLE @ TB
Bo Naylor,Cleveland Guardians,$2500,3.52,4.19,0.37,0.67,0.33,0.18,0.02,0.16,0.53,0.01,0,0.47,1.27,0.185,0.284,0.383,0.667,8.8,CLE @ TB
Brayan Rocchio,Cleveland Guardians,$2500,2.4,3.74,0.31,0.69,0.52,0.13,0.01,0.07,0.32,0.03,0.06,0.1,0.84,0.198,0.229,0.304,0.533,6,CLE @ TB
Everson Pereira,Tampa Bay Rays,$2300,2.48,3.93,0.23,0.55,0.43,0.11,0.01,0.03,0.3,0.04,0.01,0.38,1.44,0.159,0.252,0.228,0.48,5.7,CLE @ TB
Junior Caminero,Tampa Bay Rays,$3800,3.16,4.38,0.61,1.17,0.82,0.22,0,0.22,0.61,0.06,0.02,0.33,0.73,0.297,0.356,0.541,0.896,12,CLE @ TB
Kyle Manzardo,Cleveland Guardians,$2900,3.76,4.3,0.46,0.87,0.49,0.19,0.01,0.26,0.57,0,0.01,0.51,1.11,0.232,0.326,0.52,0.847,10.9,CLE @ TB
Daniel Schneemann,Cleveland Guardians,$2500,3.8,4.52,0.48,0.81,0.47,0.24,0.02,0.13,0.44,0.09,0.02,0.42,1.21,0.199,0.277,0.378,0.655,9.5,CLE @ TB
Jake Mangum,Tampa Bay Rays,$2800,3.14,4.04,0.46,1.05,0.82,0.2,0.05,0.04,0.43,0.09,0.04,0.17,0.6,0.282,0.323,0.415,0.738,8.8,CLE @ TB
Chandler Simpson,Tampa Bay Rays,$3000,3.47,4.6,0.65,1.21,1,0.17,0.02,0.05,0.37,0.18,0.11,0.36,0.38,0.288,0.346,0.381,0.727,10.4,CLE @ TB
CJ Kayfus,Cleveland Guardians,$2300,3.65,3.85,0.37,0.78,0.42,0.25,0.03,0.1,0.41,0.1,0.02,0.26,1.23,0.219,0.281,0.4,0.681,8.4,CLE @ TB
Carson Williams,Tampa Bay Rays,$2600,2.12,3.71,0.26,0.67,0.5,0.16,0.02,0.01,0.31,0.03,0.03,0.18,1.24,0.197,0.245,0.275,0.52,5.5,CLE @ TB
Andrew McCutchen,Pittsburgh Pirates,$2800,2.96,4.12,0.41,0.7,0.57,0.1,0.01,0.08,0.42,0,0.01,0.67,0.98,0.206,0.344,0.324,0.668,8.3,LAD @ PIT
Freddie Freeman,Los Angeles Dodgers,$3400,3.03,4.49,0.48,1.03,0.65,0.3,0.02,0.13,0.49,0.07,0.03,0.37,1,0.255,0.316,0.454,0.771,10.3,LAD @ PIT
Miguel Rojas,Los Angeles Dodgers,$2400,3.25,3.93,0.36,0.92,0.69,0.18,0.01,0.06,0.42,0.09,0.01,0.19,0.68,0.253,0.296,0.366,0.662,7.8,LAD @ PIT
Mookie Betts,Los Angeles Dodgers,$3300,2.76,4.6,0.47,0.92,0.75,0.13,0.02,0.07,0.35,0.14,0.03,0.49,0.66,0.228,0.312,0.333,0.644,9.1,LAD @ PIT
