player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Freddie Freeman,Los Angeles Dodgers,$3300,2.97,4.29,0.52,0.88,0.52,0.24,0.04,0.13,0.48,0,0,0.43,0.88,0.234,0.324,0.442,0.766,9.8,MIL @ LAD
Christian Yelich,Milwaukee Brewers,$3600,3.53,4.5,0.57,1.06,0.6,0.18,0.06,0.26,0.46,0.23,0.03,0.4,1.04,0.263,0.337,0.539,0.876,12.7,MIL @ LAD
Miguel Rojas,Los Angeles Dodgers,$2500,3.16,3.96,0.39,0.8,0.51,0.19,0.02,0.12,0.39,0.02,0.02,0.25,0.51,0.225,0.281,0.405,0.686,7.9,MIL @ LAD
Mookie Betts,Los Angeles Dodgers,$3200,3.06,4.52,0.52,1,0.73,0.19,0.01,0.11,0.27,0.1,0.05,0.58,0.67,0.259,0.362,0.415,0.777,9.8,MIL @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4500,3.24,4.63,0.71,1.14,0.67,0.29,0,0.27,0.67,0.18,0.05,0.51,1.15,0.289,0.384,0.591,0.975,14.6,MIL @ LAD
Jake Bauers,Milwaukee Brewers,$2500,3.48,4.06,0.44,0.71,0.45,0.13,0,0.16,0.35,0.1,0,0.45,1.33,0.199,0.293,0.381,0.674,8.7,MIL @ LAD
Will Smith,Los Angeles Dodgers,$3400,3.38,4.41,0.47,1.1,0.69,0.29,0.02,0.16,0.55,0.06,0.01,0.54,0.9,0.293,0.384,0.526,0.91,11.5,MIL @ LAD
Tommy Edman,Los Angeles Dodgers,$2800,3.32,4.07,0.47,0.91,0.6,0.2,0.01,0.16,0.52,0.03,0,0.23,0.83,0.243,0.29,0.449,0.739,9.3,MIL @ LAD
William Contreras,Milwaukee Brewers,$3000,3.23,4.73,0.49,0.96,0.78,0.08,0.03,0.13,0.31,0.05,0.02,0.69,0.85,0.243,0.355,0.392,0.748,9.7,MIL @ LAD
Esteury Ruiz,Los Angeles Dodgers,$2300,3.09,3.85,0.31,0.63,0.45,0.11,0.03,0.08,0.3,0.11,0,0.36,1.35,0.185,0.266,0.315,0.581,7.1,MIL @ LAD
James Outman,Los Angeles Dodgers,$2000,3.5,3.74,0.3,0.6,0.4,0.09,0.01,0.13,0.37,0,0,0.42,1.5,0.186,0.279,0.352,0.631,7,MIL @ LAD
Brice Turang,Milwaukee Brewers,$3100,3.58,4.28,0.6,1.06,0.9,0.12,0.06,0.06,0.39,0.28,0.13,0.49,0.59,0.287,0.366,0.419,0.785,11.1,MIL @ LAD
Joey Ortiz,Milwaukee Brewers,$2500,3.0,3.95,0.34,0.83,0.6,0.13,0.01,0.11,0.32,0.08,0.04,0.28,0.79,0.23,0.286,0.371,0.657,7.5,MIL @ LAD
Sal Frelick,Milwaukee Brewers,$3100,4.16,4.84,0.66,1.34,1.02,0.25,0.01,0.11,0.52,0.25,0.07,0.44,0.48,0.316,0.383,0.474,0.857,12.9,MIL @ LAD
Jackson Chourio,Milwaukee Brewers,$3500,3.34,4.61,0.47,1.05,0.65,0.2,0.03,0.23,0.67,0.15,0.08,0.23,1,0.245,0.283,0.488,0.771,11.7,MIL @ LAD
Andy Pages,Los Angeles Dodgers,$3000,3.23,4.18,0.46,0.99,0.67,0.19,0.02,0.15,0.54,0.04,0.03,0.32,0.87,0.26,0.316,0.452,0.768,9.7,MIL @ LAD
Isaac Collins,Milwaukee Brewers,$2700,3.78,4.39,0.57,0.98,0.7,0.18,0.02,0.11,0.36,0.1,0.03,0.49,1.09,0.263,0.365,0.417,0.782,10.2,MIL @ LAD
Caleb Durbin,Milwaukee Brewers,$2800,2.82,4.17,0.33,0.92,0.65,0.2,0.02,0.08,0.33,0.04,0.03,0.33,0.47,0.246,0.317,0.381,0.698,7.9,MIL @ LAD
Marcus Semien,Texas Rangers,$3000,4.1,4.33,0.75,1.12,0.76,0.26,0.03,0.14,0.7,0.03,0.05,0.46,0.89,0.292,0.369,0.512,0.881,12.3,DET @ TEX
Javier Baez,Detroit Tigers,$2700,4.04,3.88,0.56,1.05,0.66,0.22,0,0.22,0.63,0.08,0.02,0.12,0.9,0.283,0.313,0.541,0.855,10.9,DET @ TEX
Corey Seager,Texas Rangers,$3300,4.36,4.44,0.67,1.25,0.71,0.28,0.01,0.31,0.9,0,0,0.5,0.75,0.322,0.399,0.659,1.058,14.4,DET @ TEX
Kyle Higashioka,Texas Rangers,$2500,3.2,3.66,0.35,0.8,0.54,0.18,0,0.12,0.39,0.07,0.01,0.24,0.68,0.243,0.306,0.413,0.719,8,DET @ TEX
Gleyber Torres,Detroit Tigers,$3100,3.52,4.65,0.68,1.16,0.84,0.25,0.01,0.09,0.46,0.01,0,0.56,0.46,0.293,0.382,0.44,0.822,10.9,DET @ TEX
Adolis Garcia,Texas Rangers,$3000,4.1,4.22,0.66,1.05,0.63,0.22,0.01,0.25,0.65,0.08,0.02,0.3,0.96,0.275,0.338,0.553,0.891,12.3,DET @ TEX
Jonah Heim,Texas Rangers,$2400,4.25,4.11,0.51,1.01,0.69,0.17,0.01,0.21,0.61,0.04,0.01,0.16,0.63,0.26,0.289,0.487,0.776,10.2,DET @ TEX
