player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.29,0.02,0.03,3.28,0,0.24,0.45,0.38,0.18,0.16,0.07,0.14,0.2,1.17,,1.6,SEA @ LAA
Yusei Kikuchi,Los Angeles Angels,0.24-0.38,$9400,3.02,0.24,0.38,4.28,1,0,5.41,5.2,2.86,2.57,0.84,2.28,5.6,1.38,,28.4,SEA @ LAA
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.4,0.02,0.03,1.53,0,0.26,0.48,0.32,0.09,0.08,0.02,0.22,0.28,1.11,,2.2,SEA @ LAA
Logan Evans,Seattle Mariners,0.32-0.24,$8000,2.7,0.32,0.24,4.43,1,0,4.86,4.98,2.61,2.39,0.76,1.34,3.59,1.3,,21.6,SEA @ LAA
Luis Severino,Oakland Athletics,0.29-0.32,$7900,3.11,0.29,0.32,4.61,1,0,5.56,5.74,3.14,2.85,0.77,2.1,4.31,1.41,,24.6,OAK @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.36,0.03,0.03,2.54,0,0.28,0.51,0.4,0.16,0.14,0.09,0.16,0.25,1.07,,2,OAK @ HOU
Jason Alexander,Houston Astros,0.24-0.26,$5500,3.71,0.24,0.26,4.58,1,0,4.45,4.13,2.56,2.27,0.58,2.14,3.75,1.41,,20.4,OAK @ HOU
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.31,0.02,0.02,3.77,0,0.22,0.42,0.38,0.19,0.17,0.05,0.2,0.29,1.39,,1.7,OAK @ HOU
Yu Darvish,San Diego Padres,0.22-0.31,$7400,2.93,0.22,0.31,3.97,1,0,4.81,4.56,2.4,2.12,0.72,1.83,3.6,1.33,,21.7,SD @ STL
Sonny Gray,St. Louis Cardinals,0.31-0.24,$9500,3.13,0.31,0.24,3.09,1,0,4.89,4.11,2,1.68,0.56,1.07,5.41,1.06,,29.7,SD @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.4,0.03,0.03,3.01,0,0.3,0.56,0.46,0.2,0.19,0.06,0.22,0.29,1.21,,2.2,SD @ STL
Robert Suarez,San Diego Padres,0.02-0.02,$5500,0.24,0.02,0.02,3.35,0,0.2,0.37,0.32,0.15,0.14,0.01,0.11,0.15,1.16,,1.3,SD @ STL
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.25,0.02,0.03,4.39,0,0.23,0.43,0.42,0.23,0.21,0.1,0.12,0.19,1.24,,1.4,TOR @ DET
Eric Lauer,Toronto Blue Jays,0.23-0.23,$8800,2.75,0.23,0.23,3.77,1,0,4.44,3.96,2.04,1.86,0.66,1.32,4.54,1.19,,24.2,TOR @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.33,0.03,0.03,3.28,0,0.27,0.5,0.43,0.2,0.18,0.05,0.18,0.21,1.21,,1.8,TOR @ DET
Reese Olson,Detroit Tigers,0.26-0.3,$8600,3.51,0.26,0.3,3.52,1,0,5.22,4.69,2.36,2.04,0.43,1.7,5.76,1.22,,30.2,TOR @ DET
