player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Austin Hays,Cincinnati Reds,$3300,3.0,4.22,0.42,1.06,0.65,0.23,0.06,0.16,0.56,0.02,0.01,0.2,1.11,0.267,0.307,0.491,0.798,9.9,MIA @ CIN
Gavin Lux,Cincinnati Reds,$2700,3.63,4.11,0.53,0.88,0.51,0.3,0,0.08,0.51,0.02,0.01,0.58,0.83,0.255,0.367,0.418,0.785,9.8,MIA @ CIN
Tyler Stephenson,Cincinnati Reds,$3000,3.6,3.89,0.52,0.96,0.54,0.27,0,0.18,0.67,0,0.01,0.43,1.01,0.284,0.368,0.535,0.903,10.8,MIA @ CIN
Otto Lopez,Miami Marlins,$3000,3.5,4.68,0.56,1.12,0.84,0.19,0.04,0.1,0.45,0.13,0.02,0.35,0.73,0.264,0.321,0.413,0.734,10.5,MIA @ CIN
Nick Fortes,Miami Marlins,$2200,3.5,4.01,0.41,0.78,0.54,0.15,0,0.13,0.45,0,0.01,0.19,0.65,0.212,0.257,0.373,0.63,7.7,MIA @ CIN
TJ Friedl,Cincinnati Reds,$3100,3.81,4.56,0.64,1.16,0.75,0.31,0.08,0.09,0.45,0.11,0.03,0.52,0.59,0.293,0.375,0.504,0.879,11.8,MIA @ CIN
Will Benson,Cincinnati Reds,$2800,3.32,3.78,0.46,0.85,0.52,0.16,0.03,0.17,0.53,0.05,0.02,0.26,0.98,0.247,0.301,0.469,0.77,9.3,MIA @ CIN
Spencer Steer,Cincinnati Reds,$3000,3.53,4,0.59,0.98,0.62,0.24,0.02,0.14,0.55,0.07,0.05,0.33,0.86,0.277,0.346,0.479,0.826,10.6,MIA @ CIN
Matt McLain,Cincinnati Reds,$2900,4.0,4.45,0.64,1,0.72,0.15,0.06,0.13,0.6,0.14,0.04,0.46,1.12,0.256,0.336,0.446,0.782,11.6,MIA @ CIN
Elly De La Cruz,Cincinnati Reds,$4000,3.42,4.33,0.83,1.08,0.54,0.32,0.05,0.2,0.67,0.17,0.07,0.4,1.11,0.281,0.347,0.559,0.905,13.7,MIA @ CIN
Dane Myers,Miami Marlins,$2700,3.41,4.23,0.54,0.96,0.67,0.22,0.02,0.06,0.41,0.13,0.03,0.32,1.02,0.251,0.31,0.369,0.679,9.2,MIA @ CIN
Noelvi Marte,Cincinnati Reds,$3200,2.41,3.67,0.52,0.66,0.42,0.15,0.07,0.05,0.34,0.09,0.03,0.29,0.7,0.2,0.268,0.345,0.614,7.7,MIA @ CIN
Connor Norby,Miami Marlins,$2600,3.15,4.12,0.41,0.75,0.51,0.15,0.01,0.12,0.42,0.11,0.04,0.23,1.34,0.198,0.252,0.348,0.6,8.2,MIA @ CIN
Javier Sanoja,Miami Marlins,$2300,2.57,3.79,0.37,0.72,0.52,0.18,0.01,0.04,0.2,0.02,0.02,0.23,0.58,0.206,0.253,0.306,0.56,5.9,MIA @ CIN
Eric Wagaman,Miami Marlins,$2500,3.12,4.34,0.42,0.95,0.65,0.24,0.03,0.06,0.36,0.03,0.01,0.17,0.88,0.232,0.266,0.357,0.623,7.8,MIA @ CIN
Agustin Ramirez,Miami Marlins,$3300,2.48,4.56,0.45,0.94,0.69,0.16,0.01,0.1,0.41,0.02,0,0.23,1.13,0.222,0.269,0.346,0.615,8.2,MIA @ CIN
Heriberto Hernandez,Miami Marlins,$2600,4.42,4.45,0.68,1.06,0.62,0.32,0.02,0.17,0.57,0,0.03,0.38,1.16,0.267,0.336,0.501,0.837,11.5,MIA @ CIN
Jack Winkler,Miami Marlins,$2000,3.25,3.9,0.32,0.61,0.37,0.16,0.03,0.07,0.32,0.05,0.05,0.23,1.36,0.17,0.231,0.298,0.529,6.5,MIA @ CIN
Christian Vazquez,Minnesota Twins,$2300,2.65,3.71,0.29,0.79,0.61,0.16,0.03,0.03,0.27,0,0.01,0.24,0.52,0.232,0.285,0.332,0.617,6.1,CHC @ MIN
Carlos Correa,Minnesota Twins,$2600,4.31,4.26,0.54,1.16,0.78,0.3,0.01,0.17,0.55,0,0.03,0.37,0.69,0.308,0.371,0.558,0.928,11.2,CHC @ MIN
Byron Buxton,Minnesota Twins,$4000,3.63,4.6,0.72,1.12,0.53,0.33,0.03,0.32,0.78,0.13,0.02,0.28,1.06,0.262,0.315,0.601,0.916,14.5,CHC @ MIN
Dansby Swanson,Chicago Cubs,$2900,3.48,4.28,0.53,0.85,0.56,0.12,0.01,0.2,0.57,0.07,0.04,0.3,1.24,0.22,0.284,0.419,0.703,10.1,CHC @ MIN
Ian Happ,Chicago Cubs,$3200,3.56,4.83,0.78,0.87,0.48,0.25,0.01,0.16,0.58,0.03,0,0.46,1.13,0.208,0.302,0.39,0.693,11.4,CHC @ MIN
Kyle Tucker,Chicago Cubs,$4000,3.23,4.72,0.73,0.98,0.54,0.22,0.01,0.22,0.63,0.14,0.02,0.59,0.76,0.244,0.344,0.472,0.815,12.9,CHC @ MIN
Reese McGuire,Chicago Cubs,$2600,2.88,4.06,0.4,0.79,0.5,0.21,0,0.12,0.34,0,0,0.24,1.13,0.213,0.264,0.37,0.634,7.5,CHC @ MIN
Willi Castro,Minnesota Twins,$3000,3.53,4.49,0.56,1.06,0.69,0.28,0.01,0.11,0.39,0.16,0.05,0.42,1.06,0.263,0.333,0.425,0.758,10.6,CHC @ MIN
Nico Hoerner,Chicago Cubs,$2900,3.31,4.17,0.5,1.07,0.88,0.18,0.05,0.03,0.28,0.21,0.07,0.33,0.39,0.289,0.359,0.405,0.764,9.6,CHC @ MIN
Trevor Larnach,Minnesota Twins,$3100,2.81,4.38,0.36,1.02,0.77,0.19,0.02,0.12,0.4,0,0.02,0.29,0.96,0.257,0.318,0.42,0.738,8.7,CHC @ MIN
Seiya Suzuki,Chicago Cubs,$3800,3.61,4.61,0.69,1.06,0.56,0.22,0.03,0.33,0.8,0.04,0.01,0.35,1.35,0.253,0.32,0.577,0.897,13.7,CHC @ MIN
Royce Lewis,Minnesota Twins,$2500,2.84,3.93,0.38,0.82,0.62,0.17,0.02,0.05,0.39,0,0,0.25,0.51,0.232,0.286,0.343,0.629,7.1,CHC @ MIN
Kody Clemens,Minnesota Twins,$2400,4.08,3.82,0.47,0.8,0.41,0.23,0.01,0.21,0.63,0,0,0.25,1.12,0.231,0.289,0.498,0.787,9.8,CHC @ MIN
Matt Wallner,Minnesota Twins,$2800,3.39,4.04,0.42,0.83,0.45,0.28,0,0.16,0.44,0,0.01,0.54,0.98,0.243,0.345,0.477,0.822,9.5,CHC @ MIN
Michael Busch,Chicago Cubs,$3400,3.71,4.39,0.59,0.99,0.54,0.25,0.02,0.24,0.72,0.07,0.03,0.45,1.24,0.257,0.344,0.544,0.888,12.6,CHC @ MIN
Pete Crow-Armstrong,Chicago Cubs,$4200,3.12,4.5,0.59,1.13,0.67,0.24,0.03,0.27,0.59,0.23,0.01,0.2,1.17,0.268,0.311,0.553,0.864,13.1,CHC @ MIN
Brooks Lee,Minnesota Twins,$2600,3.31,4.15,0.47,1.03,0.74,0.23,0,0.12,0.42,0.01,0,0.15,0.64,0.262,0.292,0.427,0.719,8.6,CHC @ MIN
Matt Shaw,Chicago Cubs,$2600,3.04,3.95,0.46,0.84,0.6,0.18,0.04,0.06,0.21,0.09,0.05,0.34,0.91,0.237,0.313,0.377,0.69,7.9,CHC @ MIN
Josh Bell,Washington Nationals,$2700,3.56,4.28,0.32,1.04,0.79,0.17,0,0.14,0.53,0,0,0.48,0.64,0.284,0.371,0.466,0.837,9.6,WSH @ STL
Willson Contreras,St. Louis Cardinals,$3100,3.16,4.36,0.45,0.89,0.53,0.22,0.03,0.21,0.46,0,0.03,0.29,1.28,0.223,0.285,0.474,0.759,9.8,WSH @ STL
Garrett Hampson,St. Louis Cardinals,$2200,2.77,3.7,0.3,0.52,0.42,0.07,0,0.06,0.28,0.06,0.02,0.45,1.24,0.163,0.268,0.254,0.522,6.1,WSH @ STL
Nathaniel Lowe,Washington Nationals,$3000,3.67,4.4,0.45,1.04,0.66,0.21,0,0.23,0.6,0,0.01,0.44,1.04,0.265,0.342,0.509,0.851,11,WSH @ STL
Luis Garcia,Washington Nationals,$3000,3.6,4.51,0.63,1.25,0.91,0.24,0.04,0.12,0.49,0.09,0.02,0.13,0.55,0.292,0.32,0.465,0.785,10.8,WSH @ STL
Keibert Ruiz,Washington Nationals,$2500,2.8,3.95,0.38,0.94,0.76,0.21,0.01,0.02,0.39,0,0.01,0.11,0.4,0.253,0.283,0.348,0.631,7,WSH @ STL
Lars Nootbaar,St. Louis Cardinals,$2800,3.29,4.03,0.47,0.74,0.43,0.21,0.01,0.14,0.39,0.03,0.04,0.56,1.09,0.22,0.339,0.426,0.765,9.2,WSH @ STL
