player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Giancarlo Stanton,New York Yankees,$3200,3.09,4.29,0.48,0.85,0.5,0.19,0,0.23,0.6,0,0.01,0.28,1.5,0.216,0.265,0.457,0.722,9.9,TB @ NYY
Yandy Diaz,Tampa Bay Rays,$3200,3.72,4.67,0.58,1.06,0.65,0.21,0.01,0.22,0.68,0.03,0,0.43,0.84,0.255,0.332,0.478,0.81,11.9,TB @ NYY
Cody Bellinger,New York Yankees,$3500,3.31,4.4,0.61,1.1,0.66,0.29,0.01,0.17,0.63,0.08,0.01,0.33,0.62,0.276,0.335,0.49,0.825,11.6,TB @ NYY
Ryan McMahon,New York Yankees,$2900,3.34,3.96,0.44,0.75,0.38,0.18,0.04,0.2,0.54,0.02,0.06,0.43,1.26,0.218,0.304,0.473,0.778,9.7,TB @ NYY
Trent Grisham,New York Yankees,$2800,4.07,4.62,0.64,0.94,0.65,0.14,0,0.25,0.59,0,0.01,0.46,0.96,0.23,0.31,0.465,0.775,11.4,TB @ NYY
Jazz Chisholm,New York Yankees,$3600,2.69,4.18,0.42,0.74,0.39,0.16,0.03,0.18,0.52,0.14,0.01,0.33,1.16,0.194,0.267,0.4,0.667,9.7,TB @ NYY
Taylor Walls,Tampa Bay Rays,$2600,3.0,4.01,0.41,0.75,0.57,0.13,0.04,0.03,0.19,0.19,0.04,0.46,1.2,0.214,0.309,0.312,0.621,7.8,TB @ NYY
Josh Lowe,Tampa Bay Rays,$2700,3.07,4.34,0.49,0.82,0.66,0.1,0.03,0.06,0.32,0.14,0.08,0.37,1.45,0.207,0.278,0.301,0.579,8.3,TB @ NYY
Jonathan Aranda,Tampa Bay Rays,$2900,3.48,4.56,0.56,1.08,0.73,0.28,0.01,0.1,0.5,0,0,0.43,1.31,0.267,0.343,0.427,0.77,10.1,TB @ NYY
Anthony Volpe,New York Yankees,$2900,3.31,3.85,0.56,0.93,0.59,0.24,0.04,0.13,0.4,0.04,0.01,0.31,0.81,0.268,0.327,0.488,0.815,9.6,TB @ NYY
Jose Caballero,Tampa Bay Rays,$2700,3.78,3.9,0.51,0.98,0.83,0.15,0.04,0.01,0.27,0.38,0.04,0.46,1,0.291,0.381,0.38,0.761,10.2,TB @ NYY
Jasson Dominguez,New York Yankees,$3100,2.48,4.07,0.51,0.75,0.53,0.15,0.02,0.06,0.35,0.08,0,0.28,1.23,0.204,0.267,0.307,0.574,7.7,TB @ NYY
Austin Wells,New York Yankees,$3000,3.6,3.74,0.59,0.83,0.44,0.18,0,0.25,0.61,0.04,0,0.32,0.99,0.248,0.32,0.54,0.86,10.8,TB @ NYY
Junior Caminero,Tampa Bay Rays,$3300,2.94,4.45,0.44,0.88,0.58,0.21,0.01,0.16,0.6,0.03,0.01,0.26,1.02,0.216,0.27,0.406,0.676,9.7,TB @ NYY
Ben Rice,New York Yankees,$3100,3.58,4.51,0.56,0.97,0.66,0.16,0.01,0.22,0.55,0.04,0.02,0.45,0.93,0.244,0.327,0.477,0.804,11.1,TB @ NYY
Jake Mangum,Tampa Bay Rays,$2600,3.27,4.23,0.42,0.96,0.76,0.16,0.02,0.07,0.35,0.11,0.05,0.27,0.84,0.252,0.31,0.376,0.686,8.5,TB @ NYY
Chandler Simpson,Tampa Bay Rays,$3000,2.8,4.79,0.49,1.1,1,0.14,0,0.01,0.35,0.15,0.09,0.23,0.79,0.246,0.284,0.297,0.581,8.4,TB @ NYY
Jorge Polanco,Seattle Mariners,$2800,4.61,4.37,0.65,1.15,0.66,0.25,0.02,0.29,0.71,0.03,0.04,0.28,0.61,0.29,0.339,0.594,0.933,12.9,SEA @ OAK
Gio Urshela,Oakland Athletics,$2300,3.09,3.83,0.26,0.84,0.64,0.14,0.02,0.1,0.39,0,0,0.23,0.76,0.239,0.288,0.395,0.683,7.1,SEA @ OAK
J.P. Crawford,Seattle Mariners,$2700,4.19,4.93,0.71,1.15,0.84,0.2,0,0.14,0.32,0.1,0,0.6,0.7,0.269,0.362,0.421,0.783,11.3,SEA @ OAK
Mitch Garver,Seattle Mariners,$2500,4.64,4.26,0.63,1,0.55,0.22,0.03,0.23,0.59,0.03,0.01,0.4,1.24,0.263,0.34,0.532,0.873,11.6,SEA @ OAK
Josh Naylor,Seattle Mariners,$3500,3.14,4.48,0.48,1.3,0.95,0.23,0.02,0.13,0.54,0.09,0.05,0.32,0.57,0.319,0.366,0.489,0.856,11,SEA @ OAK
Randy Arozarena,Seattle Mariners,$3400,3.18,4.59,0.53,0.88,0.51,0.23,0,0.18,0.51,0.14,0.04,0.46,1.24,0.215,0.292,0.411,0.702,10.8,SEA @ OAK
Brent Rooker,Oakland Athletics,$3200,4.06,4.39,0.59,1.24,0.72,0.31,0.01,0.27,0.6,0.06,0,0.41,1,0.317,0.386,0.624,1.01,13,SEA @ OAK
Cal Raleigh,Seattle Mariners,$4300,3.0,4.7,0.71,0.98,0.49,0.26,0.02,0.21,0.71,0.08,0.01,0.62,1.16,0.244,0.346,0.482,0.828,12.9,SEA @ OAK
Julio Rodriguez,Seattle Mariners,$3600,3.75,4.82,0.72,1.29,0.76,0.31,0.02,0.23,0.57,0.16,0.07,0.32,0.97,0.292,0.346,0.532,0.878,13.5,SEA @ OAK
Shea Langeliers,Oakland Athletics,$2900,4.0,4.28,0.55,0.97,0.58,0.2,0.03,0.23,0.5,0.14,0.04,0.38,0.85,0.257,0.331,0.525,0.856,11.6,SEA @ OAK
Dominic Canzone,Seattle Mariners,$2700,3.74,4.15,0.47,0.97,0.55,0.31,0.02,0.13,0.57,0.03,0.06,0.29,0.86,0.261,0.326,0.465,0.791,10.1,SEA @ OAK
Tyler Soderstrom,Oakland Athletics,$2900,3.52,4.16,0.44,0.93,0.65,0.14,0.04,0.19,0.58,0.11,0,0.18,1.11,0.238,0.275,0.461,0.736,10.2,SEA @ OAK
Lawrence Butler,Oakland Athletics,$2900,4.1,4.61,0.53,1.17,0.8,0.27,0.02,0.16,0.52,0.14,0.02,0.46,1.31,0.286,0.358,0.492,0.85,11.9,SEA @ OAK
Max Schuemann,Oakland Athletics,$2200,3.41,3.72,0.41,0.77,0.57,0.15,0.02,0.07,0.33,0.08,0.03,0.26,0.64,0.23,0.293,0.362,0.655,7.5,SEA @ OAK
Jacob Wilson,Oakland Athletics,$2700,2.67,4.05,0.35,0.97,0.77,0.2,0,0.06,0.25,0.04,0.03,0.17,0.49,0.261,0.307,0.375,0.682,7.2,SEA @ OAK
Ben Williamson,Seattle Mariners,$2200,3.45,4.04,0.41,0.94,0.73,0.2,0.01,0.04,0.31,0.07,0.01,0.28,0.57,0.257,0.308,0.36,0.668,7.6,SEA @ OAK
Nick Kurtz,Oakland Athletics,$4100,2.83,4.5,0.5,1.14,0.73,0.29,0.03,0.19,0.55,0.03,0.03,0.44,1.18,0.287,0.359,0.544,0.903,11.6,SEA @ OAK
Carlos Cortes,Oakland Athletics,$2200,2.59,3.94,0.34,0.67,0.49,0.15,0.03,0.03,0.28,0,0,0.18,1.26,0.185,0.23,0.282,0.512,5.7,SEA @ OAK
Carlos Santana,Cleveland Guardians,$2900,3.1,4.15,0.51,0.84,0.61,0.19,0.02,0.06,0.4,0.1,0.02,0.45,0.59,0.235,0.321,0.365,0.685,9,COL @ CLE
Jose Ramirez,Cleveland Guardians,$3900,3.56,4.37,0.59,1.34,0.86,0.29,0,0.24,0.72,0.21,0.1,0.3,0.5,0.337,0.384,0.603,0.986,13.9,COL @ CLE
Orlando Arcia,Colorado Rockies,$2100,2.86,3.94,0.31,0.65,0.49,0.11,0.01,0.09,0.27,0,0.01,0.23,0.77,0.181,0.232,0.308,0.54,6,COL @ CLE
Thairo Estrada,Colorado Rockies,$2600,3.58,4.16,0.39,1.09,0.71,0.27,0.03,0.1,0.57,0.03,0.01,0.2,0.57,0.279,0.316,0.455,0.77,9.3,COL @ CLE
Mickey Moniak,Colorado Rockies,$2900,4.41,4.61,0.67,1.11,0.66,0.26,0.04,0.23,0.7,0.08,0.04,0.34,1,0.262,0.316,0.529,0.845,12.8,COL @ CLE
Steven Kwan,Cleveland Guardians,$2800,3.71,4.59,0.56,0.97,0.74,0.15,0.03,0.11,0.48,0.09,0.05,0.48,0.49,0.245,0.334,0.392,0.726,10.4,COL @ CLE
Gabriel Arias,Cleveland Guardians,$2300,3.87,4.04,0.41,0.95,0.58,0.23,0.04,0.12,0.44,0.04,0.02,0.28,0.9,0.257,0.311,0.446,0.756,8.9,COL @ CLE
Tyler Freeman,Colorado Rockies,$2600,3.62,4.72,0.5,1.11,0.9,0.15,0.07,0.05,0.29,0.11,0.07,0.38,0.56,0.265,0.331,0.385,0.716,9.4,COL @ CLE
Michael Toglia,Colorado Rockies,$2400,3.92,3.83,0.46,0.84,0.5,0.17,0.04,0.19,0.52,0.06,0.05,0.18,1.23,0.231,0.266,0.469,0.735,9.4,COL @ CLE
Ezequiel Tovar,Colorado Rockies,$2800,3.43,4.27,0.45,1.1,0.75,0.25,0.02,0.13,0.49,0.03,0.01,0.18,0.94,0.276,0.318,0.466,0.784,9.6,COL @ CLE
Bo Naylor,Cleveland Guardians,$2500,3.84,3.71,0.54,0.71,0.41,0.14,0,0.2,0.45,0.02,0.01,0.52,0.88,0.227,0.344,0.474,0.818,9.6,COL @ CLE
Brayan Rocchio,Cleveland Guardians,$2300,3.0,3.82,0.38,0.83,0.61,0.19,0.02,0.05,0.3,0.03,0.03,0.17,0.69,0.233,0.278,0.351,0.628,6.9,COL @ CLE
David Fry,Cleveland Guardians,$2400,4.25,4.26,0.46,1.08,0.74,0.25,0.02,0.14,0.57,0.03,0.02,0.22,1.18,0.277,0.329,0.477,0.806,10.2,COL @ CLE
Hunter Goodman,Colorado Rockies,$3200,3.22,4.5,0.52,0.99,0.66,0.19,0.03,0.18,0.58,0.02,0.01,0.28,1.31,0.237,0.288,0.448,0.737,10.3,COL @ CLE
Jordan Beck,Colorado Rockies,$2800,3.11,4.39,0.5,0.85,0.5,0.28,0.02,0.08,0.35,0.09,0.05,0.3,1.35,0.212,0.27,0.358,0.628,8.7,COL @ CLE
Johnathan Rodriguez,Cleveland Guardians,$2200,2.77,3.93,0.36,0.61,0.42,0.14,0.02,0.06,0.25,0,0,0.29,1.05,0.173,0.245,0.285,0.53,6.1,COL @ CLE
Angel Martinez,Cleveland Guardians,$3000,3.23,4.48,0.5,1.06,0.74,0.24,0.02,0.11,0.56,0.05,0.04,0.18,0.8,0.254,0.284,0.419,0.703,9.7,COL @ CLE
Yanquiel Fernandez,Colorado Rockies,$2100,2.43,4.05,0.18,0.58,0.39,0.17,0.01,0.05,0.29,0,0.01,0.17,1.19,0.166,0.211,0.272,0.483,5.1,COL @ CLE
