Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
117962-135977,P,Garrett,Garrett Crochet,Crochet,42.666666666666664,15,10900,BOS@SEA,BOS,SEA,,,,,,P
117962-16960,P,Zack,Zack Wheeler,Wheeler,42.785714285714285,14,10800,PHI@MIA,PHI,MIA,,,,,,P
117962-146687,P,Hunter,Hunter Brown,Brown,43.642857142857146,14,10800,HOU@ATH,HOU,ATH,,,,,,P
117962-85599,P,Framber,Framber Valdez,Valdez,39.07142857142857,14,10600,HOU@ATH,HOU,ATH,,,,,,P
117962-82635,P,MacKenzie,MacKenzie Gore,Gore,39.53333333333333,15,10400,COL@WSH,WSH,COL,,,,,,P
117962-102396,P,Logan,Logan Gilbert,Gilbert,34.833333333333336,6,10400,BOS@SEA,SEA,BOS,IL,Elbow,,Yes,,P
117962-60633,P,Carlos,Carlos Rodon,Rodon,38.4,15,10300,LAA@NYY,NYY,LAA,,,,,,P
117962-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,SD@LAD,LAD,SD,IL,Shoulder,,,,P
117962-83157,P,Ranger,Ranger Suarez,Suarez,37.75,8,10200,PHI@MIA,PHI,MIA,,,,,,P
117962-52185,P,Max,Max Fried,Fried,39.53333333333333,15,10100,LAA@NYY,NYY,LAA,,,,,,P
117962-117232,P,Michael,Michael King,King,34.3,10,10000,SD@LAD,SD,LAD,IL,Shoulder,,,,P
117962-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,SD@LAD,LAD,SD,IL,Shoulder,,,,P
117962-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36,14,10000,SD@LAD,LAD,SD,,,,,,P
117962-119414,P,George,George Kirby,Kirby,25.2,5,9900,BOS@SEA,SEA,BOS,,,,,,P
117962-187194,P,Bryan,Bryan Woo,Woo,34,13,9900,BOS@SEA,SEA,BOS,,,,,,P
117962-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,PHI@MIA,PHI,MIA,IL,Ribs,,,,P
117962-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SD@LAD,LAD,SD,IL,Shoulder,,,,P
117962-82621,P,Clarke,Clarke Schmidt,Schmidt,30.8,10,9800,LAA@NYY,NYY,LAA,,,,Yes,,P
117962-79951,P,Nick,Nick Pivetta,Pivetta,34.714285714285715,14,9700,SD@LAD,SD,LAD,,,,,,P
117962-118225,P,Cristopher,Cristopher Sanchez,Sanchez,34.785714285714285,14,9600,PHI@MIA,PHI,MIA,,,,,,P
117962-79091,P,Dylan,Dylan Cease,Cease,31.357142857142858,14,9500,SD@LAD,SD,LAD,,,,Yes,,P
117962-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@TB,BAL,TB,IL,Lat,,,,P
117962-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,HOU@ATH,HOU,ATH,IL,Thumb,,,,P
117962-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,BAL@TB,TB,BAL,IL,Triceps,,,,P
117962-135343,P,Max,Max Meyer,Meyer,27.833333333333332,12,9200,PHI@MIA,MIA,PHI,IL,Hip,,,,P
117962-135647,P,Ryan,Ryan Pepiot,Pepiot,30.571428571428573,14,9200,BAL@TB,TB,BAL,,,,Yes,,P
117962-82599,P,Edward,Edward Cabrera,Cabrera,24.727272727272727,11,9100,PHI@MIA,MIA,PHI,,,,,,P
117962-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,LAA@NYY,NYY,LAA,IL,Elbow,,,,P
117962-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,24.428571428571427,7,9000,HOU@ATH,HOU,ATH,,,,Yes,,P
117962-119361,P,Drew,Drew Rasmussen,Rasmussen,28.357142857142858,14,8900,BAL@TB,TB,BAL,,,,,,P
