player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Wilmer Flores,San Francisco Giants,$3200,3.5,4.66,0.57,1.03,0.62,0.3,0,0.17,0.66,0,0.02,0.38,0.56,0.248,0.318,0.461,0.779,11.2,SF @ MIA
Matt Chapman,San Francisco Giants,$3200,3.84,4.44,0.69,1.02,0.67,0.2,0.01,0.2,0.49,0.09,0.01,0.66,0.89,0.274,0.387,0.511,0.898,12.3,SF @ MIA
Willy Adames,San Francisco Giants,$2800,3.71,4.33,0.58,1,0.68,0.21,0.02,0.15,0.44,0.03,0.01,0.5,1.07,0.265,0.352,0.462,0.815,10.4,SF @ MIA
Mike Yastrzemski,San Francisco Giants,$2900,3.79,4.89,0.56,0.96,0.62,0.23,0.03,0.13,0.48,0.05,0.02,0.68,0.97,0.231,0.343,0.414,0.757,11,SF @ MIA
LaMonte Wade Jr,San Francisco Giants,$2500,3.64,4.22,0.4,0.91,0.65,0.23,0.01,0.06,0.5,0.01,0.01,0.57,0.78,0.258,0.362,0.386,0.748,9.1,SF @ MIA
Jesus Sanchez,Miami Marlins,$3200,2.81,3.98,0.41,0.98,0.6,0.24,0.02,0.13,0.4,0.09,0.03,0.21,0.99,0.262,0.306,0.448,0.754,9,SF @ MIA
Otto Lopez,Miami Marlins,$2800,3.11,4.42,0.35,0.93,0.71,0.18,0.01,0.07,0.48,0.11,0.02,0.28,0.67,0.239,0.3,0.351,0.651,8.7,SF @ MIA
Nick Fortes,Miami Marlins,$2200,2.68,4.09,0.22,0.86,0.73,0.13,0.02,0.02,0.38,0,0,0.12,0.66,0.223,0.253,0.299,0.553,5.9,SF @ MIA
Heliot Ramos,San Francisco Giants,$3500,3.54,4.78,0.6,1.15,0.72,0.25,0.02,0.21,0.73,0.04,0,0.33,1.13,0.272,0.332,0.499,0.831,12.4,SF @ MIA
Kyle Stowers,Miami Marlins,$3400,2.38,4.31,0.35,0.91,0.61,0.18,0.03,0.13,0.38,0.01,0,0.18,1.47,0.227,0.279,0.394,0.672,8.1,SF @ MIA
Patrick Bailey,San Francisco Giants,$2300,3.3,4.11,0.39,0.86,0.67,0.19,0.01,0.03,0.38,0.01,0.02,0.41,1.01,0.239,0.32,0.337,0.657,7.6,SF @ MIA
Tyler Fitzgerald,San Francisco Giants,$2900,3.93,4,0.54,1.07,0.65,0.26,0.03,0.17,0.5,0.15,0.04,0.29,0.87,0.3,0.367,0.538,0.906,11.4,SF @ MIA
Jung Hoo Lee,San Francisco Giants,$3200,3.06,4.55,0.48,1.04,0.7,0.25,0.01,0.12,0.52,0.05,0.04,0.27,0.34,0.255,0.307,0.418,0.725,9.8,SF @ MIA
Connor Norby,Miami Marlins,$2900,3.55,4.2,0.49,1.08,0.65,0.22,0.03,0.21,0.44,0.07,0.01,0.21,1.32,0.277,0.318,0.522,0.84,10.3,SF @ MIA
Javier Sanoja,Miami Marlins,$2400,3.08,3.86,0.37,0.94,0.65,0.24,0.01,0.07,0.34,0.03,0.01,0.17,0.76,0.257,0.292,0.397,0.69,7.4,SF @ MIA
Eric Wagaman,Miami Marlins,$2800,3.04,4.53,0.4,1.02,0.75,0.17,0.01,0.11,0.5,0.01,0.01,0.24,0.99,0.241,0.283,0.371,0.654,8.5,SF @ MIA
Victor Mesa Jr.,Miami Marlins,$2000,3.15,3.75,0.3,0.76,0.6,0.15,0.01,0.03,0.3,0,0,0.33,0.74,0.228,0.307,0.316,0.624,6.3,SF @ MIA
Agustin Ramirez,Miami Marlins,$3300,2.82,4.64,0.42,0.92,0.64,0.22,0,0.13,0.53,0.02,0,0.31,1,0.218,0.286,0.381,0.666,9.3,SF @ MIA
Salvador Perez,Kansas City Royals,$2700,3.67,4.2,0.47,1.01,0.64,0.2,0.01,0.2,0.64,0,0,0.15,0.91,0.255,0.284,0.476,0.76,9.9,DET @ KC
Javier Baez,Detroit Tigers,$2900,2.86,3.89,0.46,0.89,0.7,0.16,0.01,0.07,0.42,0.12,0.05,0.19,0.84,0.243,0.281,0.367,0.648,8.3,DET @ KC
Gleyber Torres,Detroit Tigers,$3500,3.57,4.67,0.84,1.16,0.78,0.23,0.03,0.16,0.64,0,0.01,0.49,0.55,0.289,0.371,0.492,0.863,12.5,DET @ KC
Zach McKinstry,Detroit Tigers,$2900,3.24,4.23,0.51,0.98,0.73,0.22,0.02,0.07,0.39,0.11,0.04,0.41,0.82,0.258,0.331,0.397,0.728,9.4,DET @ KC
Jonathan India,Kansas City Royals,$2600,3.38,4.54,0.44,1.03,0.79,0.19,0,0.1,0.36,0.03,0.01,0.37,0.93,0.25,0.318,0.385,0.704,8.8,DET @ KC
Kyle Isbel,Kansas City Royals,$2400,3.0,3.65,0.35,0.92,0.71,0.16,0.02,0.07,0.32,0.06,0.01,0.14,0.71,0.264,0.298,0.391,0.689,7.2,DET @ KC
Spencer Torkelson,Detroit Tigers,$3200,2.97,4.34,0.55,0.82,0.52,0.18,0.01,0.16,0.51,0.02,0,0.41,0.9,0.213,0.286,0.405,0.691,9.5,DET @ KC
Bobby Witt Jr.,Kansas City Royals,$3800,3.68,4.43,0.73,1.23,0.75,0.25,0.04,0.23,0.67,0.2,0.06,0.36,0.64,0.312,0.372,0.579,0.951,14,DET @ KC
Drew Waters,Kansas City Royals,$2500,2.88,3.98,0.35,0.8,0.54,0.2,0.04,0.05,0.33,0.05,0.04,0.26,1.13,0.219,0.275,0.346,0.621,7.2,DET @ KC
Riley Greene,Detroit Tigers,$3500,3.0,4.45,0.52,0.99,0.68,0.2,0.04,0.14,0.58,0.01,0.01,0.49,0.97,0.255,0.333,0.453,0.786,10.5,DET @ KC
Vinnie Pasquantino,Kansas City Royals,$2800,2.86,4.32,0.46,0.88,0.64,0.16,0,0.12,0.43,0,0,0.22,0.7,0.216,0.254,0.355,0.609,8,DET @ KC
Maikel Garcia,Kansas City Royals,$3100,2.94,4.09,0.48,1.05,0.78,0.28,0,0.04,0.32,0.17,0.04,0.28,0.59,0.284,0.336,0.406,0.742,9.1,DET @ KC
Michael Massey,Kansas City Royals,$2500,2.52,3.76,0.29,0.9,0.72,0.16,0.02,0.04,0.29,0.02,0.01,0.11,0.56,0.251,0.279,0.355,0.635,6.3,DET @ KC
Kerry Carpenter,Detroit Tigers,$3000,4.53,4.78,0.72,1.24,0.74,0.25,0.05,0.24,0.89,0.03,0.01,0.28,1.11,0.28,0.327,0.529,0.856,13.6,DET @ KC
Dillon Dingler,Detroit Tigers,$2600,3.35,4.12,0.46,0.96,0.62,0.22,0.03,0.13,0.5,0,0.01,0.12,1.14,0.246,0.272,0.428,0.701,8.7,DET @ KC
Colt Keith,Detroit Tigers,$2600,3.69,4.56,0.6,1.04,0.81,0.18,0.02,0.1,0.49,0.01,0.02,0.29,0.88,0.249,0.303,0.39,0.693,9.6,DET @ KC
Trey Sweeney,Detroit Tigers,$2700,2.26,4,0.33,0.66,0.53,0.11,0.02,0.04,0.22,0.04,0.03,0.33,1.26,0.184,0.258,0.274,0.532,6.1,DET @ KC
John Rave,Kansas City Royals,$2000,3.2,3.87,0.31,0.71,0.49,0.2,0.02,0.02,0.41,0,0.01,0.24,1.07,0.202,0.261,0.302,0.563,6.4,DET @ KC
Starling Marte,New York Mets,$2600,4.04,4.54,0.56,1.2,0.92,0.19,0.01,0.14,0.41,0.09,0.04,0.33,0.77,0.29,0.343,0.454,0.798,10.5,COL @ NYM
Francisco Lindor,New York Mets,$3900,2.95,4.66,0.53,1.08,0.71,0.19,0.03,0.2,0.53,0.16,0.04,0.29,0.86,0.252,0.305,0.458,0.763,11.5,COL @ NYM
Brandon Nimmo,New York Mets,$2800,4.29,4.21,0.59,1.06,0.66,0.23,0.01,0.21,0.72,0.06,0.03,0.41,0.63,0.285,0.353,0.538,0.891,12,COL @ NYM
Orlando Arcia,Colorado Rockies,$2300,2.78,3.76,0.31,0.83,0.67,0.15,0,0.04,0.27,0,0.02,0.33,0.64,0.245,0.317,0.334,0.65,6.4,COL @ NYM
Kyle Farmer,Colorado Rockies,$2300,3.13,3.99,0.31,0.97,0.68,0.29,0.02,0.03,0.33,0.01,0.02,0.21,0.84,0.261,0.303,0.388,0.691,7.2,COL @ NYM
Ryan McMahon,Colorado Rockies,$2400,3.79,4.1,0.35,0.94,0.59,0.21,0,0.16,0.33,0.07,0.02,0.46,1.16,0.263,0.351,0.462,0.813,9.1,COL @ NYM
Juan Soto,New York Mets,$3600,3.14,4.43,0.55,1.01,0.71,0.12,0.02,0.18,0.58,0.09,0,0.55,0.59,0.266,0.359,0.464,0.823,11.3,COL @ NYM
Pete Alonso,New York Mets,$4000,2.77,4.32,0.53,1.03,0.65,0.21,0.01,0.2,0.61,0.03,0,0.45,0.79,0.271,0.348,0.504,0.852,11.1,COL @ NYM
Tyrone Taylor,New York Mets,$2400,4.13,3.99,0.46,1.02,0.6,0.27,0.05,0.14,0.5,0.09,0.02,0.14,0.78,0.273,0.31,0.497,0.807,9.9,COL @ NYM
Tyler Freeman,Colorado Rockies,$2200,3.32,4.54,0.43,0.79,0.66,0.09,0.02,0.05,0.26,0.05,0.05,0.43,0.66,0.196,0.278,0.285,0.564,7.3,COL @ NYM
