player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Salvador Perez,Kansas City Royals,$2900,3.41,4.21,0.41,1.02,0.66,0.16,0.01,0.21,0.64,0,0,0.19,0.71,0.261,0.304,0.474,0.778,9.9,KC @ DET
Javier Baez,Detroit Tigers,$2700,3.04,3.7,0.51,0.81,0.54,0.22,0.02,0.1,0.33,0.09,0.04,0.16,1.04,0.232,0.269,0.409,0.678,8.2,KC @ DET
Adam Frazier,Kansas City Royals,$2500,2.96,4.1,0.46,0.93,0.75,0.19,0.01,0.03,0.25,0.08,0.05,0.2,0.69,0.243,0.286,0.338,0.623,7.4,KC @ DET
Gleyber Torres,Detroit Tigers,$3100,3.61,4.48,0.65,0.96,0.7,0.15,0.01,0.12,0.59,0.04,0.01,0.71,0.55,0.261,0.383,0.419,0.802,11.2,KC @ DET
Mike Yastrzemski,Kansas City Royals,$2900,3.45,4.66,0.48,0.94,0.62,0.21,0.05,0.15,0.45,0.02,0.02,0.45,1.14,0.227,0.306,0.427,0.733,10,KC @ DET
Zach McKinstry,Detroit Tigers,$2900,3.28,3.93,0.54,0.85,0.57,0.18,0.07,0.07,0.35,0.21,0.04,0.33,0.93,0.242,0.307,0.4,0.707,9.5,KC @ DET
Jonathan India,Kansas City Royals,$2600,3.0,3.99,0.39,0.83,0.58,0.24,0,0.05,0.4,0.02,0.01,0.39,0.8,0.237,0.311,0.357,0.667,7.8,KC @ DET
Kyle Isbel,Kansas City Royals,$2300,2.87,3.77,0.39,0.82,0.67,0.14,0.02,0.03,0.23,0.08,0.02,0.19,0.76,0.234,0.283,0.323,0.605,6.6,KC @ DET
Spencer Torkelson,Detroit Tigers,$3200,3.03,4.15,0.51,0.79,0.42,0.23,0.01,0.16,0.5,0,0.01,0.52,0.97,0.225,0.327,0.449,0.776,9.7,KC @ DET
Bobby Witt Jr.,Kansas City Royals,$3900,3.1,4.55,0.66,1.15,0.76,0.2,0.03,0.19,0.45,0.23,0.05,0.27,0.88,0.276,0.329,0.477,0.806,12.1,KC @ DET
