Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119636-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,CWS@ATL,ATL,CWS,IL,Ribs,,,,P
119636-52859,P,Jacob,Jacob deGrom,deGrom,35.333333333333336,24,10600,TEX@KC,TEX,KC,DTD,Shoulder,,,,P
119636-119329,P,Nick,Nick Lodolo,Lodolo,31.695652173913043,23,10400,CIN@LAA,CIN,LAA,IL,Finger,,,,P
119636-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.125,24,10300,LAD@COL,LAD,COL,,,,,,P
119636-80582,P,Brandon,Brandon Woodruff,Woodruff,38,8,10200,MIL@CHC,MIL,CHC,,,,,,P
119636-83190,P,Freddy,Freddy Peralta,Peralta,34.30769230769231,26,10200,MIL@CHC,MIL,CHC,,,,,,P
119636-119430,P,Joe,Joe Ryan,Ryan,35.92,25,10100,ATH@MIN,MIN,ATH,,,,,,P
119636-68488,P,Blake,Blake Snell,Snell,31.4,5,10000,LAD@COL,LAD,COL,,,,,,P
119636-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.904761904761905,21,10000,TEX@KC,TEX,KC,,,,,,P
119636-60633,P,Carlos,Carlos Rodon,Rodon,35.61538461538461,26,10000,NYY@TB,NYY,TB,,,,,,P
119636-82550,P,Hunter,Hunter Greene,Greene,37.23076923076923,13,9900,CIN@LAA,CIN,LAA,,,,,,P
119636-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@COL,LAD,COL,IL,Shoulder,,,,P
119636-101839,P,Logan,Logan Webb,Webb,37.30769230769231,26,9900,SF@SD,SF,SD,,,,,,P
119636-52183,P,Tyler,Tyler Glasnow,Glasnow,29.25,12,9800,LAD@COL,LAD,COL,,,,,,P
119636-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,ATH@MIN,MIN,ATH,IL,Shoulder,,,,P
119636-197981,P,Jacob,Jacob Misiorowski,Misiorowski,30.125,8,9800,MIL@CHC,MIL,CHC,,,,Yes,,P
119636-79951,P,Nick,Nick Pivetta,Pivetta,36.32,25,9700,SF@SD,SD,SF,,,,,,P
119636-198702,P,Shota,Shota Imanaga,Imanaga,29.944444444444443,18,9600,MIL@CHC,CHC,MIL,,,,,,P
119636-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,CWS@ATL,ATL,CWS,IL,Elbow,,,,P
119636-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@TB,NYY,TB,IL,Elbow,,,,P
119636-102001,P,Yusei,Yusei Kikuchi,Kikuchi,30,26,9600,CIN@LAA,LAA,CIN,,,,Yes,,P
119636-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,TEX@KC,KC,TEX,IL,Shoulder,,,,P
119636-52185,P,Max,Max Fried,Fried,33.68,25,9500,NYY@TB,NYY,TB,,,,,,P
119636-165512,P,Andrew,Andrew Abbott,Abbott,32.5,22,9500,CIN@LAA,CIN,LAA,,,,,,P
119636-53029,P,Robbie,Robbie Ray,Ray,35.19230769230769,26,9500,SF@SD,SF,SD,,,,,,P
119636-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,MIL@CHC,MIL,CHC,IL,Elbow,,,,P
119636-219697,P,Noah,Noah Cameron,Cameron,30.470588235294116,17,9300,TEX@KC,KC,TEX,,,,Yes,,P
119636-162445,P,Spencer,Spencer Strider,Strider,28,17,9300,CWS@ATL,ATL,CWS,,,,,,P
119636-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,TEX@KC,KC,TEX,IL,Shoulder,,,,P
119636-118206,P,Luis,Luis Gil,Gil,22,3,9300,NYY@TB,NYY,TB,,,,,,P
119636-63136,P,Matthew,Matthew Boyd,Boyd,33.52,25,9300,MIL@CHC,CHC,MIL,,,,,,P
119636-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,NYY@TB,TB,NYY,IL,Triceps,,,,P
119636-119361,P,Drew,Drew Rasmussen,Rasmussen,26.708333333333332,24,9200,NYY@TB,TB,NYY,,,,Yes,,P
119636-193326,P,Jacob,Jacob Lopez,Lopez,28.8,20,9200,ATH@MIN,ATH,MIN,,,,,,P
119636-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,CWS@ATL,ATL,CWS,IL,Shoulder,,,,P
119636-79091,P,Dylan,Dylan Cease,Cease,30.6,25,9200,SF@SD,SD,SF,,,,,,P
119636-102344,P,Brady,Brady Singer,Singer,27.72,25,9200,CIN@LAA,CIN,LAA,,,,,,P
119636-198872,P,Hurston,Hurston Waldrep,Waldrep,41.333333333333336,3,9100,CWS@ATL,ATL,CWS,,,,Yes,,P
119636-117232,P,Michael,Michael King,King,31.454545454545453,11,9100,SF@SD,SD,SF,IL,Knee,,,,P
119636-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,TEX@KC,TEX,KC,IL,Shoulder,,,,P
119636-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@TB,NYY,TB,IL,Elbow,,,,P
119636-85476,P,Jeffrey,Jeffrey Springs,Springs,25.76923076923077,26,9000,ATH@MIN,ATH,MIN,,,,,,P
119636-101881,P,Merrill,Merrill Kelly,Kelly,31.346153846153847,26,9000,TEX@KC,TEX,KC,,,,,,P
119636-165698,P,Taj,Taj Bradley,Bradley,25.142857142857142,21,9000,ATH@MIN,MIN,ATH,,,,,,P
119636-135647,P,Ryan,Ryan Pepiot,Pepiot,30.423076923076923,26,8900,NYY@TB,TB,NYY,,,,,,P
119636-219663,P,Chad,Chad Patrick,Patrick,25.7,20,8800,MIL@CHC,MIL,CHC,,,,,,P
119636-82630,P,Shane,Shane Baz,Baz,27.48,25,8800,NYY@TB,TB,NYY,,,,,,P
119636-37999,P,Michael,Michael Wacha,Wacha,26.92,25,8800,TEX@KC,KC,TEX,,,,,,P
119636-222782,P,Chase,Chase Burns,Burns,27.75,8,8800,CIN@LAA,CIN,LAA,IL,Elbow,,,,P
119636-198912,P,Will,Will Warren,Warren,26.615384615384617,26,8700,NYY@TB,NYY,TB,,,,,,P
119636-119409,P,Quinn,Quinn Priester,Priester,27.043478260869566,23,8700,MIL@CHC,MIL,CHC,,,,,,P
119636-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,25.333333333333332,9,8600,CWS@ATL,ATL,CWS,IL,Elbow,,,,P
119636-102345,P,Jose,Jose Soriano,Soriano,28.53846153846154,26,8600,CIN@LAA,LAA,CIN,,,,,,P
119636-16961,P,Jameson,Jameson Taillon,Taillon,27,18,8500,MIL@CHC,CHC,MIL,,,,,,P
119636-83166,P,Zack,Zack Littell,Littell,27.96,25,8500,CIN@LAA,CIN,LAA,,,,,,P
119636-209173,P,Zebby,Zebby Matthews,Matthews,27.4,10,8400,ATH@MIN,MIN,ATH,,,,,,P
119636-199728,P,Landen,Landen Roupp,Roupp,26.857142857142858,21,8400,SF@SD,SF,SD,,,,Yes,,P
119636-79207,P,Grant,Grant Holmes,Holmes,28.227272727272727,22,8400,CWS@ATL,ATL,CWS,IL,Elbow,,,,P
119636-222787,P,Roki,Roki Sasaki,Sasaki,16.375,8,8400,LAD@COL,LAD,COL,IL,Shoulder,,,,P
119636-198876,P,Cade,Cade Horton,Horton,25.705882352941178,17,8300,MIL@CHC,CHC,MIL,DTD,Finger,,,,P
119636-66766,P,Adrian,Adrian Houser,Houser,30.714285714285715,14,8300,NYY@TB,TB,NYY,,,,,,P
119636-211874,P,Kumar,Kumar Rocker,Rocker,19.571428571428573,14,8200,TEX@KC,TEX,KC,,,,,,P
119636-11328,P,Martin,Martin Perez,Perez,25.2,5,8200,CWS@ATL,CWS,ATL,,,,Yes,,P
119636-165706,P,Jack,Jack Leiter,Leiter,24.727272727272727,23,8200,TEX@KC,TEX,KC,,,,,,P
119636-5427,P,Clayton,Clayton Kershaw,Kershaw,24.533333333333335,15,8100,LAD@COL,LAD,COL,,,,,,P
119636-102343,P,Tony,Tony Gonsolin,Gonsolin,26.285714285714285,7,8100,LAD@COL,LAD,COL,IL,Elbow,,,,P
119636-198879,P,Rhett,Rhett Lowder,Lowder,27,6,8000,CIN@LAA,CIN,LAA,IL,Oblique,,,,P
119636-21099,P,Jose,Jose Quintana,Quintana,26.68421052631579,19,8000,MIL@CHC,MIL,CHC,,,,,,P
119636-203676,P,David,David Festa,Festa,22.272727272727273,11,8000,ATH@MIN,MIN,ATH,IL,Shoulder,,,,P
119636-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,SF@SD,SD,SF,IL,Elbow,,,,P
119636-228790,P,Cam,Cam Schlittler,Schlittler,24.333333333333332,6,8000,NYY@TB,NYY,TB,,,,Yes,,P
119636-165543,P,Sean,Sean Burke,Burke,23.291666666666668,24,8000,CWS@ATL,CWS,ATL,,,,,,P
119636-16931,P,Yu,Yu Darvish,Darvish,20,8,7900,SF@SD,SD,SF,,,,,,P
119636-60644,P,Luis,Luis Severino,Severino,23.791666666666668,24,7900,ATH@MIN,ATH,MIN,IL,Oblique,,,,P
119636-71034,P,Seth,Seth Lugo,Lugo,28.458333333333332,24,7900,TEX@KC,KC,TEX,,,,,,P
119636-82557,P,Aaron,Aaron Civale,Civale,20.875,16,7800,CWS@ATL,CWS,ATL,,,,,,P
119636-64488,P,Colin,Colin Rea,Rea,22.04,25,7800,MIL@CHC,CHC,MIL,,,,Yes,,P
119636-79073,P,Michael,Michael Soroka,Soroka,24.647058823529413,17,7800,MIL@CHC,CHC,MIL,IL,Shoulder,,,,P
119636-185896,P,Cody,Cody Bradford,Bradford,29.785714285714285,14,7800,TEX@KC,TEX,KC,IL,Elbow,,,,P
119636-145612,P,Bailey,Bailey Ober,Ober,22.45,20,7700,ATH@MIN,MIN,ATH,,,,Yes,,P
119636-194939,P,Joe,Joe Boyle,Boyle,17.22222222222222,9,7700,NYY@TB,TB,NYY,,,,,,P
119636-68485,P,Ryan,Ryan Yarbrough,Yarbrough,16.6875,16,7700,NYY@TB,NYY,TB,IL,Oblique,,,,P
119636-52728,P,Michael,Michael Lorenzen,Lorenzen,25.263157894736842,20,7700,TEX@KC,KC,TEX,,,,,,P
119636-204505,P,Justin,Justin Wrobleski,Wrobleski,18.857142857142858,14,7700,LAD@COL,LAD,COL,,,,,,P
119636-135650,P,Landon,Landon Knack,Knack,20.11111111111111,9,7600,LAD@COL,LAD,COL,,,,,,P
119636-82775,P,Nestor,Nestor Cortes,Cortes,20,5,7600,SF@SD,SD,SF,,,,,,P
119636-79079,P,Joey,Joey Wentz,Wentz,9.59375,32,7600,CWS@ATL,ATL,CWS,,,,,,P
119636-187967,P,Emmet,Emmet Sheehan,Sheehan,24.666666666666668,9,7600,LAD@COL,LAD,COL,,,,,,P
119636-198362,P,Stephen,Stephen Kolek,Kolek,24,14,7600,TEX@KC,KC,TEX,,,,,,P
119636-165715,P,Gunnar,Gunnar Hoglund,Hoglund,17.833333333333332,6,7600,ATH@MIN,ATH,MIN,IL,Hip,,,,P
