player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.36,0.02,0.03,4.39,0,0.26,0.49,0.47,0.26,0.24,0.03,0.19,0.37,1.36,,2,CHC @ CIN
Colin Rea,Chicago Cubs,0.31-0.36,$8000,2.98,0.31,0.36,4.56,1,0,5.38,5.27,3,2.73,0.76,1.72,4.11,1.3,,23.8,CHC @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.27,0.02,0.03,7.76,0,0.24,0.45,0.6,0.42,0.38,0.15,0.29,0.4,2,,1.5,CHC @ CIN
Andrew Abbott,Cincinnati Reds,0.33-0.34,$9400,2.91,0.33,0.34,4.38,1,0,5.47,4.89,2.86,2.67,0.89,1.96,5.19,1.25,,27.4,CHC @ CIN
Kyle Finnegan,Washington Nationals,0.02-0.03,$5500,0.35,0.02,0.03,3.08,0,0.24,0.44,0.36,0.16,0.15,0.03,0.16,0.29,1.2,,1.9,SF @ WSH
Jake Irvin,Washington Nationals,0.28-0.36,$7800,3.1,0.28,0.36,4.79,1,0,5.43,5.91,3.15,2.89,0.87,1.49,4.42,1.36,,24.2,SF @ WSH
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.44,0.02,0.03,3.36,0,0.26,0.49,0.42,0.2,0.18,0.02,0.15,0.44,1.17,,2.4,SF @ WSH
Kyle Harrison,San Francisco Giants,0.29-0.25,$6400,3.52,0.29,0.25,4.67,1,0,4.41,4.62,2.49,2.29,0.57,1.59,4.36,1.41,,22.5,SF @ WSH
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.31,0.02,0.03,3.74,0,0.23,0.43,0.39,0.2,0.18,0.08,0.09,0.29,1.11,,1.7,SD @ ATL
Michael King,San Diego Padres,0.37-0.27,$10000,3.13,0.37,0.27,3.94,1,0,5.57,4.81,2.71,2.43,0.7,1.78,5.89,1.18,,31.3,SD @ ATL
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.42,0.03,0.03,2.68,0,0.27,0.5,0.39,0.16,0.15,0.03,0.16,0.35,1.12,,2.3,SD @ ATL
Grant Holmes,Atlanta Braves,0.24-0.31,$8600,3.17,0.24,0.31,4.04,1,0,5.39,4.92,2.79,2.42,0.64,1.9,5.11,1.27,,27.3,SD @ ATL
Josh Hader,Houston Astros,0.03-0.03,$5500,0.47,0.03,0.03,2.78,0,0.27,0.5,0.4,0.17,0.16,0.07,0.16,0.47,1.11,,2.6,SEA @ HOU
Framber Valdez,Houston Astros,0.34-0.29,$10200,3.12,0.34,0.29,3.33,1,0,5.7,4.72,2.3,2.11,0.43,1.88,5.64,1.16,,31.8,SEA @ HOU
Andres Munoz,Seattle Mariners,0.02-0.02,$5500,0.44,0.02,0.02,1.13,0,0.23,0.43,0.26,0.06,0.05,0.02,0.17,0.37,1.02,,2.4,SEA @ HOU
Bryan Woo,Seattle Mariners,0.32-0.34,$10400,2.62,0.32,0.34,3.77,1,0,5.52,5.08,2.6,2.31,0.81,1.39,4.57,1.17,,27.2,SEA @ HOU
Kyle Freeland,Colorado Rockies,0.16-0.47,$7000,2.51,0.16,0.47,6.59,1,0,5.1,5.76,4.25,3.73,0.82,1.61,3.69,1.44,,17.6,NYY @ COL
Max Fried,New York Yankees,0.5-0.2,$11000,2.83,0.5,0.2,4.03,1,0,5.74,5.14,3.01,2.57,0.43,1.8,5.49,1.21,,31.1,NYY @ COL
Tyler Kinley,Colorado Rockies,0.01-0.01,$5500,0.18,0.01,0.01,6.45,0,0.14,0.25,0.3,0.2,0.18,0.03,0.16,0.24,1.84,,1,NYY @ COL
Devin Williams,New York Yankees,0.03-0.04,$5500,0.71,0.03,0.04,3.72,0,0.36,0.68,0.61,0.3,0.28,0.02,0.37,0.84,1.45,,3.9,NYY @ COL
Mitch Keller,Pittsburgh Pirates,0.3-0.4,$9000,3.02,0.3,0.4,4.09,1,0,5.58,5.31,2.87,2.53,0.65,1.75,4.79,1.26,,27.2,MIL @ PIT
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.29,0.02,0.03,5.65,0,0.25,0.47,0.52,0.32,0.29,0.07,0.19,0.32,1.52,,1.6,MIL @ PIT
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.42,0.02,0.03,2.48,0,0.25,0.46,0.36,0.14,0.13,0.04,0.18,0.38,1.16,,2.3,MIL @ PIT
Quinn Priester,Milwaukee Brewers,0.35-0.3,$7200,3.04,0.35,0.3,4.11,1,0,5.13,5.11,2.6,2.34,0.67,1.92,3.34,1.37,,21.9,MIL @ PIT
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.38,0.02,0.03,2.69,0,0.25,0.47,0.37,0.15,0.14,0.04,0.05,0.32,0.9,,2.1,TEX @ CHW
Jack Leiter,Texas Rangers,0.27-0.34,$8400,2.65,0.27,0.34,4.22,1,0,5.1,4.91,2.72,2.39,0.51,2.12,3.72,1.38,,22.3,TEX @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.03,$5500,0.31,0.02,0.03,5,0,0.25,0.46,0.48,0.28,0.26,0.09,0.25,0.31,1.57,,1.7,TEX @ CHW
Jonathan Cannon,Chicago White Sox,0.34-0.32,$7700,3.34,0.34,0.32,4.07,1,0,5.5,5.51,2.75,2.49,0.64,1.61,4.31,1.29,,25.7,TEX @ CHW
