player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Altuve,Houston Astros,$3000,3.83,4.64,0.62,1.14,0.77,0.28,0.03,0.11,0.57,0.14,0.04,0.35,0.75,0.271,0.328,0.44,0.768,11.5,HOU @ OAK
Christian Walker,Houston Astros,$2800,3.79,4.42,0.51,1.03,0.67,0.26,0,0.18,0.64,0.01,0,0.3,1.05,0.251,0.303,0.473,0.776,10.6,HOU @ OAK
Victor Caratini,Houston Astros,$2500,3.32,4.2,0.39,0.94,0.65,0.21,0.03,0.07,0.51,0,0,0.29,0.59,0.246,0.299,0.375,0.674,8.3,HOU @ OAK
Austin Wynns,Oakland Athletics,$2600,3.08,3.95,0.31,0.85,0.52,0.19,0.01,0.14,0.41,0,0,0.32,1.26,0.24,0.311,0.427,0.737,8,HOU @ OAK
Luis Urias,Oakland Athletics,$2700,2.59,3.84,0.36,0.68,0.49,0.15,0,0.08,0.35,0,0.02,0.34,0.9,0.2,0.288,0.324,0.612,7,HOU @ OAK
Mauricio Dubon,Houston Astros,$2400,3.0,3.97,0.36,0.96,0.72,0.24,0.02,0.02,0.29,0.02,0.04,0.25,0.27,0.264,0.316,0.371,0.688,7.2,HOU @ OAK
Isaac Paredes,Houston Astros,$3400,3.65,4.75,0.52,1.11,0.68,0.26,0,0.26,0.66,0,0.02,0.53,0.94,0.268,0.352,0.536,0.888,12.4,HOU @ OAK
Brent Rooker,Oakland Athletics,$3500,3.23,4.4,0.58,1.08,0.7,0.19,0.03,0.19,0.54,0.04,0.01,0.48,1,0.283,0.36,0.511,0.872,11.3,HOU @ OAK
Jake Meyers,Houston Astros,$2700,3.11,4.31,0.44,0.95,0.73,0.21,0.02,0.04,0.29,0.13,0.07,0.32,0.91,0.244,0.308,0.352,0.66,8.4,HOU @ OAK
Jeremy Pena,Houston Astros,$3200,3.5,4.86,0.62,1.35,1.01,0.26,0.03,0.13,0.38,0.11,0.02,0.24,0.82,0.298,0.337,0.476,0.812,11.2,HOU @ OAK
Yainer Diaz,Houston Astros,$2700,3.89,4.53,0.54,1.21,0.86,0.26,0.01,0.17,0.5,0,0.01,0.17,0.75,0.284,0.323,0.493,0.816,10.5,HOU @ OAK
Tyler Soderstrom,Oakland Athletics,$3200,3.62,4.28,0.54,0.72,0.4,0.12,0,0.3,0.58,0.08,0,0.55,1.26,0.197,0.31,0.497,0.808,11.6,HOU @ OAK
Lawrence Butler,Oakland Athletics,$3300,3.21,4.62,0.49,0.93,0.56,0.22,0.04,0.13,0.51,0.14,0.02,0.47,1.25,0.228,0.308,0.411,0.719,10.6,HOU @ OAK
Jacob Wilson,Oakland Athletics,$3400,3.09,4.51,0.5,1.19,0.85,0.24,0.01,0.13,0.56,0.04,0.01,0.29,0.5,0.288,0.345,0.459,0.804,10.5,HOU @ OAK
Max P. Muncy,Oakland Athletics,$2500,3.36,4.17,0.39,0.95,0.68,0.16,0.02,0.13,0.46,0.01,0.01,0.22,1.25,0.247,0.29,0.418,0.708,8.4,HOU @ OAK
Cam Smith,Houston Astros,$2600,3.31,4.09,0.44,1.01,0.74,0.22,0.07,0.04,0.3,0.07,0.02,0.35,0.96,0.277,0.339,0.425,0.765,8.6,HOU @ OAK
Nick Kurtz,Oakland Athletics,$2700,3.07,4.06,0.4,0.86,0.55,0.21,0.02,0.12,0.38,0.01,0.01,0.29,1.31,0.233,0.298,0.408,0.706,8.3,HOU @ OAK
Denzel Clarke,Oakland Athletics,$2400,2.58,3.73,0.32,0.77,0.64,0.14,0,0.02,0.3,0.04,0.02,0.24,1.06,0.226,0.285,0.298,0.584,6.2,HOU @ OAK
Yandy Diaz,Tampa Bay Rays,$2900,3.62,4.34,0.51,1.14,0.82,0.21,0,0.18,0.66,0.01,0,0.21,0.59,0.284,0.314,0.482,0.796,10.5,BAL @ TB
Ryan O'Hearn,Baltimore Orioles,$3000,3.03,4.36,0.43,0.93,0.63,0.21,0.02,0.12,0.47,0.01,0.04,0.39,0.79,0.24,0.311,0.405,0.716,9.1,BAL @ TB
Ramon Laureano,Baltimore Orioles,$2700,3.33,4.03,0.41,0.8,0.39,0.29,0.01,0.15,0.5,0.05,0.01,0.26,1.28,0.215,0.267,0.434,0.701,9,BAL @ TB
Brandon Lowe,Tampa Bay Rays,$3100,3.23,4.45,0.51,0.98,0.66,0.18,0.01,0.19,0.56,0.03,0.02,0.22,1.06,0.238,0.286,0.442,0.728,10,BAL @ TB
Cedric Mullins,Baltimore Orioles,$3100,3.65,3.91,0.56,0.93,0.55,0.22,0.04,0.17,0.6,0.14,0.08,0.35,0.88,0.268,0.337,0.516,0.853,11.3,BAL @ TB
Danny Jansen,Tampa Bay Rays,$2700,3.04,3.78,0.41,0.83,0.5,0.19,0.02,0.13,0.36,0,0,0.36,0.79,0.246,0.328,0.431,0.759,8.2,BAL @ TB
Ramon Urias,Baltimore Orioles,$2600,2.73,3.8,0.36,0.86,0.72,0.1,0.01,0.09,0.31,0.02,0.01,0.2,0.64,0.245,0.295,0.366,0.661,7.1,BAL @ TB
Adley Rutschman,Baltimore Orioles,$2700,3.41,4.58,0.46,0.82,0.52,0.21,0,0.13,0.45,0,0.02,0.5,0.77,0.207,0.307,0.366,0.673,9.2,BAL @ TB
Taylor Walls,Tampa Bay Rays,$2400,3.25,3.67,0.38,0.78,0.56,0.15,0.04,0.06,0.28,0.13,0.05,0.38,0.74,0.242,0.322,0.377,0.699,7.8,BAL @ TB
Josh Lowe,Tampa Bay Rays,$2900,3.83,4.56,0.71,1,0.61,0.29,0.01,0.13,0.46,0.18,0.05,0.24,0.96,0.239,0.291,0.419,0.71,11.1,BAL @ TB
Jonathan Aranda,Tampa Bay Rays,$3000,3.07,4.23,0.44,0.93,0.63,0.23,0,0.13,0.56,0,0.02,0.33,0.94,0.242,0.299,0.421,0.72,9.2,BAL @ TB
Gunnar Henderson,Baltimore Orioles,$3100,3.74,4.47,0.61,1.07,0.62,0.34,0.02,0.18,0.48,0.09,0.07,0.37,1.15,0.267,0.333,0.512,0.844,11.6,BAL @ TB
Jordan Westburg,Baltimore Orioles,$3200,3.09,4.25,0.47,0.91,0.54,0.15,0.01,0.26,0.55,0.01,0.01,0.15,1.03,0.23,0.27,0.488,0.757,9.9,BAL @ TB
Colton Cowser,Baltimore Orioles,$2600,3.42,4.14,0.42,0.75,0.43,0.15,0.01,0.22,0.46,0,0,0.29,1.45,0.2,0.264,0.437,0.7,8.9,BAL @ TB
Junior Caminero,Tampa Bay Rays,$3200,3.28,4.12,0.53,1.01,0.66,0.18,0,0.23,0.57,0,0.04,0.25,0.58,0.269,0.326,0.512,0.838,10.5,BAL @ TB
Jackson Holliday,Baltimore Orioles,$2900,3.79,4.69,0.54,1.05,0.72,0.24,0.03,0.13,0.61,0.12,0.05,0.24,1.28,0.242,0.295,0.424,0.719,11,BAL @ TB
Kameron Misner,Tampa Bay Rays,$2600,3.62,3.89,0.55,0.84,0.53,0.19,0.03,0.14,0.46,0.04,0.02,0.36,1.05,0.239,0.307,0.446,0.754,9.4,BAL @ TB
Jake Mangum,Tampa Bay Rays,$2700,3.15,4,0.47,1.09,0.84,0.18,0.04,0.07,0.3,0.08,0.02,0.19,0.58,0.296,0.332,0.426,0.758,8.5,BAL @ TB
Jorge Polanco,Seattle Mariners,$2800,4.21,4.31,0.54,1.01,0.58,0.2,0,0.28,0.69,0.05,0.01,0.3,0.8,0.258,0.318,0.54,0.858,11.8,BOS @ SEA
Trevor Story,Boston Red Sox,$2800,2.86,4.12,0.39,0.89,0.64,0.15,0.03,0.1,0.33,0.13,0.02,0.16,1.61,0.229,0.261,0.374,0.636,8,BOS @ SEA
J.P. Crawford,Seattle Mariners,$2800,3.82,4.65,0.63,0.93,0.7,0.16,0.01,0.09,0.37,0.12,0.03,0.75,0.67,0.246,0.375,0.37,0.745,10.7,BOS @ SEA
Rowdy Tellez,Seattle Mariners,$2700,3.56,4.09,0.47,1.02,0.58,0.31,0.02,0.16,0.43,0,0,0.27,0.85,0.272,0.327,0.512,0.838,9.6,BOS @ SEA
Randy Arozarena,Seattle Mariners,$3100,3.48,4.2,0.57,1.01,0.67,0.24,0.02,0.15,0.43,0.08,0.02,0.48,1.08,0.275,0.367,0.492,0.858,10.8,BOS @ SEA
Abraham Toro,Boston Red Sox,$2800,2.21,4.45,0.24,0.92,0.75,0.14,0,0.08,0.26,0,0.02,0.14,0.9,0.215,0.241,0.317,0.557,6.2,BOS @ SEA
Cal Raleigh,Seattle Mariners,$4300,3.12,4.42,0.56,1.13,0.61,0.33,0.01,0.26,0.76,0.05,0.01,0.46,1.12,0.291,0.377,0.607,0.984,13.4,BOS @ SEA
Jarren Duran,Boston Red Sox,$3200,3.62,4.67,0.6,1.1,0.7,0.24,0.08,0.16,0.45,0.18,0.02,0.28,0.89,0.255,0.301,0.474,0.774,11.6,BOS @ SEA
Julio Rodriguez,Seattle Mariners,$3400,3.24,4.54,0.56,1.1,0.71,0.27,0.01,0.16,0.44,0.13,0.1,0.32,0.89,0.266,0.325,0.461,0.786,11,BOS @ SEA
Dominic Canzone,Seattle Mariners,$2400,3.17,3.98,0.37,0.73,0.52,0.11,0.03,0.11,0.31,0.02,0.02,0.4,0.87,0.211,0.301,0.372,0.673,7.6,BOS @ SEA
Ceddanne Rafaela,Boston Red Sox,$2800,2.75,3.78,0.4,0.76,0.44,0.2,0.06,0.08,0.27,0.1,0.02,0.2,0.96,0.219,0.275,0.385,0.66,7.7,BOS @ SEA
Carlos Narvaez,Boston Red Sox,$2900,3.14,4.34,0.37,0.94,0.63,0.18,0.02,0.13,0.51,0,0.01,0.45,1.05,0.246,0.328,0.415,0.743,9.1,BOS @ SEA
Kristian Campbell,Boston Red Sox,$2600,2.88,3.9,0.35,0.81,0.62,0.14,0,0.1,0.37,0.02,0.05,0.33,1.2,0.232,0.3,0.37,0.67,7.5,BOS @ SEA
Ben Williamson,Seattle Mariners,$2500,3.28,3.87,0.47,0.93,0.69,0.19,0.04,0.06,0.45,0.02,0.05,0.22,0.74,0.265,0.31,0.409,0.719,8.2,BOS @ SEA
Marcelo Mayer,Boston Red Sox,$2600,2.77,4.01,0.31,0.78,0.46,0.25,0,0.1,0.43,0,0,0.2,1.18,0.207,0.25,0.361,0.611,7.2,BOS @ SEA
Cole Young,Seattle Mariners,$2200,2.64,3.76,0.31,0.7,0.49,0.18,0.02,0.04,0.26,0,0,0.19,0.72,0.199,0.247,0.311,0.559,5.8,BOS @ SEA
Roman Anthony,Boston Red Sox,$2400,2.58,4.23,0.28,0.83,0.63,0.16,0,0.05,0.27,0,0.01,0.27,1.23,0.212,0.266,0.297,0.563,6.2,BOS @ SEA
Josh Bell,Washington Nationals,$2600,3.38,4.1,0.4,0.88,0.64,0.16,0.01,0.12,0.45,0.01,0,0.46,0.9,0.244,0.335,0.41,0.745,8.8,COL @ WSH
Orlando Arcia,Colorado Rockies,$2200,2.55,3.92,0.24,0.74,0.61,0.13,0,0.04,0.33,0,0.01,0.19,0.74,0.203,0.24,0.29,0.53,5.6,COL @ WSH
Amed Rosario,Washington Nationals,$2600,4.5,4.54,0.67,1.25,0.9,0.2,0.05,0.15,0.57,0.09,0.09,0.23,0.54,0.3,0.343,0.493,0.836,11.7,COL @ WSH
Ryan McMahon,Colorado Rockies,$2700,4.22,4.36,0.58,1.12,0.7,0.25,0.01,0.18,0.63,0.02,0.05,0.45,1.11,0.289,0.362,0.501,0.863,11.4,COL @ WSH
Nathaniel Lowe,Washington Nationals,$2800,3.96,4.32,0.54,1.03,0.71,0.16,0.02,0.2,0.61,0,0.01,0.51,0.82,0.275,0.358,0.502,0.861,11.1,COL @ WSH
Thairo Estrada,Colorado Rockies,$2600,3.19,4.25,0.39,1.09,0.86,0.21,0,0.06,0.46,0.01,0,0.25,0.82,0.277,0.321,0.393,0.715,8.3,COL @ WSH
Luis Garcia,Washington Nationals,$2800,4.0,3.99,0.59,1.1,0.68,0.25,0.04,0.18,0.55,0.08,0.03,0.26,0.49,0.302,0.348,0.55,0.898,11.2,COL @ WSH
Mickey Moniak,Colorado Rockies,$2400,4.38,4.03,0.5,1.06,0.65,0.24,0.02,0.19,0.55,0.04,0.01,0.27,0.83,0.288,0.34,0.529,0.869,10.5,COL @ WSH
Riley Adams,Washington Nationals,$2200,3.0,3.77,0.29,0.67,0.43,0.18,0.02,0.1,0.4,0,0,0.15,1.01,0.192,0.227,0.349,0.576,6.6,COL @ WSH
C.J. Abrams,Washington Nationals,$3400,3.97,4.66,0.77,1.22,0.72,0.29,0.03,0.19,0.54,0.21,0.13,0.42,0.76,0.296,0.368,0.522,0.89,13.5,COL @ WSH
Alex Call,Washington Nationals,$2600,4.12,4.21,0.6,1.11,0.86,0.21,0.01,0.09,0.54,0.05,0.03,0.48,0.41,0.306,0.389,0.459,0.848,10.7,COL @ WSH
Tyler Freeman,Colorado Rockies,$2500,4.56,4.58,0.62,1.14,0.84,0.19,0.06,0.1,0.49,0.16,0.1,0.39,0.48,0.285,0.356,0.451,0.808,11.4,COL @ WSH
